time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI30d,SplyCur,TxCnt,TxTfrCnt
2018-04-29,20512,326181,1614335062,1614335062,2.12480136,21165951301.5544,0,0,0.002252416371219246,21.1659513015544,254.34517077827277,1000000000,28659,29428
2018-04-30,15934,329051,1614335062,1614335062,1.83873073,17191054157.7246,0,0,0.0018627764283846073,17.1910541577246,190.34724337964963,1000000000,22392,23193
2018-05-01,11211,331242,1614335062,1614335062,1.93774535,18773613317.4752,0,0,0.0020693633263881646,18.7736133174752,235.2688160795029,1000000000,14957,15263
2018-05-02,10956,333416,1614335062,1614335062,1.9209003,19125320246.3853,0,0,0.002077906890611029,19.1253202463853,230.5569406133914,1000000000,14283,14450
2018-05-03,14809,335789,1614335062,1614335062,1.68209628,17526872063.2507,0,0,0.0017974988257342332,17.5268720632507,189.1324935975645,1000000000,20026,20390
2018-05-04,11340,337739,1614335063,1614335063,1.64762973,17044561650.53,0,0,0.0017577796572216214,17.04456165053,201.82173063823902,1000000000,15272,15573
2018-05-05,10868,340553,1614335063,1614335063,1.68133044,17664093391.1865,0,0,0.0018032081706419736,17.6640933911865,179.39634014345214,1000000000,14153,14433
2018-05-06,9379,342802,1614335063,1614335063,1.64360993,17201915565.2425,0,0,0.0017927837328637378,17.2019155652425,195.88760364036307,1000000000,12221,12541
2018-05-07,10010,345352,1614335063,1614335063,1.67054476,17758590391.0522,0,0,0.0019014475898855069,17.7585903910522,202.9328715860355,1000000000,13609,13950
2018-05-08,11679,349078,1614335063,1614335063,1.657587,17919072600.1814,0,0,0.0019451100325646846,17.9190726001814,200.86760460756344,1000000000,14819,15000
2018-05-09,14157,355012,1614335063,1614335063,1.6259119,17665650385.719,0,0,0.0019009544846307431,17.665650385719,203.93174460254863,1000000000,18475,18620
2018-05-10,16650,361844,1614335063,1614335063,1.57929226,17429294971.2479,0,0,0.0019285461834709318,17.4292949712479,191.68744368345645,1000000000,21432,21645
2018-05-11,13859,363744,1614335063,1614335063,1.42403498,14851990910.4779,0,0,0.0017639449820742218,14.8519909104779,75.52149463583015,1000000000,19597,19889
2018-05-12,12169,365533,1614335063,1614335063,1.35841076,14081536583.8227,0,0,0.0016594284129713731,14.0815365838227,59.807229442288836,1000000000,18812,19236
2018-05-13,9775,367438,1614335063,1614335063,1.386707,14688447947.81,0,0,0.0016891363701856876,14.68844794781,65.8285965768537,1000000000,13721,13890
2018-05-14,12469,370782,1614335063,1614335063,1.3295378,13813924288.9777,0,0,0.0015931041541774624,13.8139242889777,57.724520006697375,1000000000,17639,17850
2018-05-15,11295,373101,1614335063,1614335063,1.2629749,12868742323.6285,0,0,0.0015160273049182446,12.8687423236285,51.66706349073077,1000000000,15342,15556
2018-05-16,23681,365689,1614335063,1614335063,1.24240335,12594122453.794,0,0,0.0015123068146208575,12.594122453794,56.354916597998105,1000000000,27836,28101
2018-05-17,12201,367594,1614335063,1614335063,1.23540312,12201534353.8473,0,0,0.0015156213578245176,12.2015343538473,44.80564940413025,1000000000,16237,16447
2018-05-18,14163,374583,1614335063,1614335063,1.28316008,12934982846.7195,0,0,0.0015710976578424578,12.9349828467195,42.93147050641527,1000000000,17553,17699
2018-05-19,8000,376086,1614335063,1614335063,1.28763139,13054130954.7475,0,0,0.0015862638098563695,13.0541309547475,39.141687911937325,1000000000,10265,10350
2018-05-20,10602,377967,1614335063,1614335063,1.34446498,13902064133.1658,0,0,0.001633336980633953,13.9020641331658,20.843950463779663,1000000000,14223,14350
2018-05-21,11932,379632,1614335063,1614335063,1.2957302,13406741559.4412,0,0,0.0015963023173506392,13.4067415594412,21.644331027232308,1000000000,15899,16006
2018-05-22,10045,380775,1614335064,1614335064,1.21173356,12198314890.2523,0,0,0.0015233561626407472,12.1983148902523,7.7081077628050405,1000000000,13127,13236
2018-05-23,12970,381134,1614335064,1614335064,1.11013162,10706332197.3001,0,0,0.0014235501346476895,10.7063321973001,-7.591155630262769,1000000000,17145,17310
2018-05-24,15469,380094,1614335064,1614335064,1.24527998,12709469221.6716,0,0,0.0016776794104834802,12.7094692216716,-16.602490468069504,1000000000,19612,19825
2018-05-25,18594,380149,1614335064,1614335064,1.19348759,12021549682.929,0,0,0.0016189820165299926,12.021549682929,-16.34485738376564,1000000000,23973,24142
2018-05-26,18347,378700,1614335064,1614335064,1.21431474,12254632103.9073,0,0,0.0016726897306936239,12.2546321039073,-20.345673617117992,1000000000,21150,21364
2018-05-27,15032,379012,1614335064,1614335064,1.21979854,12344513490.6856,0,0,0.0016822279566595765,12.3445134906856,-26.255248925600792,1000000000,17190,16034
2018-05-28,25908,373566,1614335064,1614335064,1.17635547,11540130905.9046,0,0,0.001622896460097646,11.5401309059046,-38.706081169427684,1000000000,30715,30853
2018-05-29,31267,367172,1614335064,1614335064,1.20853916,12070022496.7123,0,0,0.0016193474138935693,12.0700224967123,-42.9743443857121,1000000000,37453,37604
2018-05-30,34369,360656,1614335064,1614335064,1.20518612,11873734933.3547,0,0,0.0016100702084811877,11.8737349333547,-30.93073394792735,1000000000,44073,43903
2018-05-31,50224,335504,1614335064,1614335064,1.22571897,12212441615.7392,0,0,0.0016329540225965757,12.2124416157392,-34.94890190173784,1000000000,57462,57207
2018-06-01,15457,331490,1614335064,1614335064,1.21660914,12171047381.3949,0,0,0.0016185256974488268,12.1710473813949,-36.36160218705234,1000000000,17956,17732
2018-06-02,7781,330606,1614335064,1614335064,1.45403058,14816662106.0873,0,0,0.0019400016360352605,14.8166621060873,-15.463169625377745,1000000000,9201,9039
