time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2016-11-10,10250,462319,1614336173,1614336173,657,0.65845179,184631113.4701267737326263606618,,25.8406092,1.76029718936238,16425,62680.72932357819525,0.005349225690824081,3.81617834542333,28.882415333222518,-0.36235270624297705,,,,,,48381154.32722146,77735768.75,2977,11492,100896.475187124
2016-11-11,7301,462364,1614336174,1614336174,638,0.65779128,184473035.141593422259867214448,,19.25594234,1.70714954562317,15950,60795.88751043236,0.005325746482821222,3.8116543893688,15.994182780325062,0.12499709415071716,,,,,,48397104.32722146,77739756.25,3186,8867,48299.5384920997
2016-11-12,10630,462473,1614336174,1614336174,576,0.64716653,181441880.2858196287541314817514,,23.45200197,1.54125100043723,14400,53969.879937126096,0.0053248865083048115,3.74790832896709,15.801496483921845,-3.6446484384112057,,,,,,48411504.32722146,77743356.25,3164,10886,148976.434148697
2016-11-13,15468,466821,1614336174,1614336174,561,0.67139183,188293858.1941144039964308409496,,19.01973393,1.59416117025338,14025,54533.660196626259,0.005526111331961872,3.88831801758476,21.82317641532577,0.06473135285715699,,,,,,48425529.32722146,77746862.5,3824,17696,252481.765152623
2016-11-14,13481,466507,1614336174,1614336174,605,0.66710245,187189625.806669080576558635158,,20.55778245,1.76172531453011,15125,58447.6640468260375,0.005476289239312243,3.8643083667323,25.62816973727059,-0.302444795047539,,,,,,48440654.32722146,77750643.75,3405,13041,98853.3088808981
2016-11-15,10544,465567,1614336175,1614336175,588,0.67301744,188901284.7077429280715815274986,,17.68913463,1.71222228916315,14700,57307.369304362527,0.005472697520278563,3.89846049689541,21.857533949934897,0.15117571751771786,,,,,,48455354.32722146,77754318.75,3810,11190,184155.013912778
2016-11-16,10000,465401,1614336175,1614336175,582,0.67490493,189481392.0437813798195098146334,,20.78702048,1.69422866132875,14550,56879.7131437428945,0.005268186801174987,3.90925863530879,21.350543612829757,1.6379224691354919,,,,,,48469904.32722146,77757956.25,3837,11427,229137.581283855
2016-11-17,9784,464726,1614336175,1614336175,571,0.66986664,187985820.3420025316315612400966,,18.55157784,1.66077125130815,14275,55347.90157570916025,0.005272903194841184,3.87726105609171,21.780780927879604,1.1946442860421407,,,,,,48484179.32722146,77761525,3487,10683,145534.439107656
2016-11-18,8202,464354,1614336176,1614336176,572,0.67863626,190495821.0928174983946606711296,,17.54498686,1.66367978239625,14300,56168.570219443968,0.005240106075978959,3.92787204331776,25.382185203036222,3.2254268053361344,,,,,,48498479.32722146,77765100,3198,9004,183922.767591998
2016-11-19,16810,466707,1614336176,1614336176,594,0.68145728,191311512.5471296780632860934244,,17.89387598,1.72766746633457,14850,58560.729612320529,0.00524948206984075,3.94348347557714,26.217832638684,4.321003209919393,,,,,,48513329.32722146,77768812.5,2913,16567,79901.3645301339
2016-11-20,10318,463988,1614336176,1614336176,574,0.67257512,188797906.873025168756787119646,,19.98635579,1.67764195963815,14350,55828.961969507685,0.005326919509548496,3.8905199978751,23.755299987437954,1.875782190049143,,,,,,48527679.32722146,77772400,3406,9252,131259.945056997
2016-11-21,11425,463242,1614336176,1614336176,591,0.67489925,189965967.4113869964180877036182,,20.01194552,1.72968687977521,14775,57820.46267341874925,0.005313457406779657,3.91339848889467,24.929320178467577,1.4024016006956315,,,,,,48542454.32722146,77776093.75,3458,11527,74859.0385164666
2016-11-22,8503,463012,1614336177,1614336177,612,0.67298707,189466015.3082618034505907767716,,15.17758005,1.79114783489412,15300,59698.601683301538,0.005216419122683809,3.90186939106546,25.10082321296128,0.8255637804802538,,,,,,48557754.32722146,77779918.75,3591,10349,113581.9054628
2016-11-23,8712,463472,1614336177,1614336177,584,0.67194855,189211283.4299256914834866110588,,14.62430768,1.736918631677,14600,56873.601791394588,0.005255316100862425,3.89545217749278,25.85826022507602,1.170083871942219,,,,,,48572354.32722146,77783568.75,3009,9855,102623.72313833
2016-11-24,8664,463690,1614336177,1614336177,659,0.6701646,188743668.1054295101596029137542,,17.709711,2.012112655849,16475,63997.25976305529825,0.005268164652946089,3.88450742112627,16.249867147663213,0.041593871286949406,,,,,,48588829.32722146,77787687.5,3158,10018,87022.347356785
2016-11-25,7853,463186,1614336177,1614336177,612,0.67446806,190012162.766547596649461199811,,18.56304536,1.86860841484005,15300,59813.561739906855,0.005285198513271138,3.90938312025535,7.418801703188088,-0.5377422901927476,,,,,,48604129.32722146,77791512.5,2687,8627,83620.2777303296
2016-11-26,14844,467420,1614336178,1614336178,619,0.66677667,187872730.140031666466669697228,,17.75813386,1.91366411819932,15475,59797.494018050154,0.005259810694284804,3.86413531619064,7.711920079636013,-3.3798157088421905,,,,,,48619604.32722145,77795381.25,2794,15994,35784.9459407995
2016-11-27,12609,465609,1614336178,1614336178,563,0.66481619,187256623.018630194716024255148,,15.83769882,1.86236726327191,14075,54193.657676070378,0.005290821964790151,3.85034868036024,9.614064547532415,-3.3542366695302093,,,,,,48633679.32722145,77798900,3061,11231,87364.2281168147
2016-11-28,9997,463160,1614336178,1614336178,595,0.6642955,187133496.5948813370817204379455,,14.96222663,1.96822117521631,14875,57218.77659766925125,0.005268775144106093,3.84664044354079,4.2897126144031255,-5.3588912214685,,,,,,48648554.32722145,77802618.75,3001,8730,83582.7213064974
2016-11-29,8827,463265,1614336179,1614336179,615,0.66102758,186218488.3209318924869838219005,,12.42552748,2.03437987018156,15375,58834.32138581485875,0.005230152628905657,3.82662252915869,6.01822648764212,-4.420036816025717,,,,,,48663929.32722145,77806462.5,3301,10304,215277.277552464
2016-11-30,9026,462831,1614336179,1614336179,588,0.66665729,187848353.3220926916887067787405,,13.06591374,1.97079153273893,14700,56726.551918144983,0.005199307418920348,3.85894911007789,12.236840338862992,-2.877042594034699,,,,,,48678629.32722145,77810137.5,3403,9959,100780.299578303
2016-12-01,10009,463368,1614336179,1614336179,598,0.67315291,189721690.015129851429964617838,,13.70624359,2.01326846954046,14950,58248.732274658978,0.005169651026300413,3.89623627255244,16.17821441490123,-4.8244314911861,,,,,,48693579.32722145,77813875,3321,11139,159226.252334987
2016-12-02,8708,462811,1614336179,1614336179,568,0.67617091,190438950.389412307050831232599,,13.70899219,1.91226837909528,14200,55519.531641187604,0.00506255873262605,3.90982617191462,15.550227902003543,-5.408708528740957,,,,,,48707779.32722145,77817425,3334,9500,168857.756375374
2016-12-03,16640,466470,1614336180,1614336180,584,0.67785181,190960862.259291688280409756906,,14.17057138,1.97751272046394,14600,57222.751176849288,0.005115928683810636,3.91936651896228,16.25568004638245,1.3592800452053788,,,,,,48722379.32722145,77821075,3086,17436,56468.2212839462
2016-12-04,11246,464531,1614336180,1614336180,559,0.67046636,188898036.490655930983575943662,,15.61374721,1.9189456379716,13975,54165.932113687901,0.005057433292660145,3.87591643031756,9.501283052600103,-0.5285689946768382,,,,,,48736354.32722145,77824568.75,3019,9820,76330.3222521561
2016-12-05,11022,463669,1614336180,1614336180,573,0.60727681,170671131.132531333244543263951,,26.51776605,1.9670050993877,14325,50150.3566147917435,0.004651300193916314,3.50089749492438,0.5307000797173881,-10.228216983140399,,,,,,48750679.32722145,77828150,5091,13295,1193197.25960196
2016-12-06,8907,463418,1614336181,1614336181,602,0.6088739,171094294.6178060529443643160745,,18.4645662,2.06655684089249,15050,52802.8426832244905,0.004621808001638847,3.50849453044681,-3.6137744232359466,-10.384310344187723,,,,,,48765729.32722145,77831912.5,3988,11152,298360.943894313
2016-12-07,9087,463883,1614336181,1614336181,605,0.63275957,177787506.672129475708320116593,,15.15747245,2.07516303905459,15125,55124.8245956893925,0.004764281491049777,3.64461650219434,-1.2835251603380722,-5.9376897347631985,,,,,,48780854.32722145,77835693.75,3506,10853,162441.935792139
2016-12-08,9028,463326,1614336181,1614336181,597,0.63657621,178885924.8963702981152049995565,,20.88117757,2.04735178199461,14925,54715.23287238285225,0.004775572461205564,3.66601225275597,0.023146983813289054,-4.521267593543282,,,,,,48795779.32722145,77839425,3910,10657,190303.71281488
2016-12-09,7563,463507,1614336181,1614336181,597,0.64156946,180269914.7598757031095490866755,,15.01704963,2.04735178199461,14925,55121.68928672173575,0.0047846021606606885,3.69324551334819,1.2337834600015842,-4.062249008727284,,,,,,48810704.32722145,77843156.25,3013,8928,48675.1492736011
2016-12-10,17191,468780,1614336182,1614336182,560,0.63872635,179434699.391472299726103619821,,13.07207928,1.9619394189177,14000,51451.12143730972,0.004739136892460554,3.67508010266498,-4.978435460760677,-3.6973702481060995,,,,,,48824704.32722145,77846656.25,2692,18866,136757.525739606
2016-12-11,11892,463631,1614336182,1614336182,558,0.63652418,178824462.9156986199634854571905,,14.10326067,2.01293262171337,13950,51078.4191751075155,0.00475217873882702,3.66153542473889,1.4299813449421077,-3.9384201529029355,,,,,,48838654.32722145,77850143.75,2659,7443,73874.9046430571
2016-12-12,7618,463015,1614336182,1614336182,554,0.63287951,177792072.2419318716430476120865,,16.42380247,1.99850299718496,13850,50405.1989649720745,0.004674802436586792,3.63936454620737,1.6331969296936002,-2.8961162662597473,,,,,,48852504.32722145,77853606.25,2757,8217,123490.77441536
2016-12-13,8560,462973,1614336183,1614336183,576,0.63280367,177783323.8857458567572424064215,,19.06183121,2.07786593209122,14400,52388.828373739248,0.004670650555815309,3.63811308150967,1.452232745270211,-6.4347858108197,,,,,,48866904.32722145,77857206.25,2310,9035,58333.3955233214
2016-12-14,8219,462313,1614336183,1614336183,583,0.62913935,176764812.001969366831714936605,,19.20812426,2.01953677479421,14575,52705.9976577666675,0.0046542595645821154,3.6161919490749,-4.799502975026395,-6.420719935122819,,,,,,48881479.32722145,77860850,2518,8289,103386.537866006
2016-12-15,9244,463692,1614336183,1614336183,540,0.63069509,177205533.520879366954233218373,,18.48968612,1.85551213895902,13500,48926.79648194499,0.004669306311221506,3.62420714681074,-1.317647199855701,-7.0349141745331325,,,,,,48894979.32722145,77864225,2779,10270,74149.1635416097
2016-12-16,9254,464095,1614336183,1614336183,583,0.63123326,177381276.856374270764141777759,,17.50736694,2.0032658833576,14575,52859.4493600352465,0.004636384908240795,3.62672036775542,-2.7454926383136655,-7.22741301896625,,,,,,48909554.32722145,77867868.75,2867,10660,67581.7717056472
2016-12-17,16397,467493,1614336184,1614336184,529,0.64386661,180975163.3260320031109438056285,,17.41323666,1.80797193275255,13225,48921.92487631313925,0.004684886818234955,3.69920036871933,-1.1519255248741889,-4.592434834704307,,,,,,48922779.32722145,77871175,2791,17438,116879.581509234
2016-12-18,9331,464903,1614336184,1614336184,590,0.64125248,180281313.8092921850081502039,,10.50984739,1.98096224866642,14750,54337.6303471845,0.0046594403448275866,3.683907142182,-0.6510389367977787,-6.21112140225652,,,,,,48937529.32722145,77874862.5,2748,7033,59549.7887224008
2016-12-19,8376,464760,1614336184,1614336184,605,0.63368081,178154150.919153572251264434999,,14.0545162,2.03132569566642,15125,55044.6460909026275,0.004605101866744591,3.63931544402662,3.5704668825464165,-7.713181339145941,,,,,,48952654.32722145,77878643.75,2964,10257,128196.300038574
2016-12-20,8382,463942,1614336184,1614336184,587,0.63713689,179148994.2496611729348590029705,,14.43285166,1.97088955926643,14675,53689.09284485488075,0.004574448712503372,3.65854125007529,6.539491923883291,-5.962666890968586,,,,,,48967329.32722145,77882312.5,3719,9558,75877.1936881623
2016-12-21,8393,463857,1614336185,1614336185,521,0.63333994,178016203.322442879164527570639,,17.49557671,1.78347189049656,13025,47338.5927913999055,0.004386858783472511,3.63444090528982,7.381354044868288,-7.128269313653279,,,,,,48980354.32722145,77885568.75,3436,9901,208139.707543787
2016-12-22,8901,463679,1614336185,1614336185,561,0.64022406,179977156.8399007525859769294775,,23.57205848,1.93024941511094,14025,51519.77960208927375,0.004278879947385169,3.67342457055895,3.0250774003750296,-5.8547531352434605,,,,,,48994379.32722145,77889075,3413,10548,355308.065914881
2016-12-23,11187,461848,1614336185,1614336185,558,0.78403365,221628944.73667644267159783424,,31.76566959,1.91992722572532,13950,63085.67995521024,0.00493933649432992,4.5222709645312,24.479694059230166,16.091040487162577,,,,,,49008329.32722145,77892562.5,4699,12374,2342454.07952583
2016-12-24,17359,463160,1614336186,1614336186,548,0.76297728,216511381.5816124641688191675,,29.76562764,1.87392354938425,13700,60507.611952755,0.004956054404441843,4.41661401115,22.210434934330053,13.698174114169968,,,,,,49022029.32722145,77895987.5,4718,20021,1750303.76075605
2016-12-25,8122,463193,1614336186,1614336186,546,0.74113502,210333575.6089529454963981693525,,32.24029058,1.77651552301525,13650,58550.2912665550425,0.004787257732904735,4.28939862758645,24.340553333006792,9.720600300394144,,,,,,49035679.32722145,77899400,3577,10205,1063742.03213909
2016-12-26,8699,462114,1614336186,1614336186,649,0.73694867,209175908.003242131917054250569,,29.21655914,2.1116457407269,16225,69189.5483753759945,0.004721405069379622,4.26437894455322,22.21466661673864,10.357909224492436,,,,,,49051904.32722145,77903456.25,3228,9602,494175.828682617
2016-12-27,9816,462442,1614336186,1614336186,672,0.74828574,212498908.9635906346655508361435,,36.74474135,2.18648064371106,16800,72754.757223288504,0.004676965840929051,4.33064031091003,25.35525286810375,12.47397756467224,,,,,,49068704.32722145,77907656.25,3276,11293,687916.854888409
2016-12-28,9151,462295,1614336187,1614336187,671,0.78275935,222625817.358657052853674588446,,45.2604293,2.33346456244686,16775,76082.542890039477,0.0046282169655108615,4.53547200536748,29.82568755622705,17.90735505272825,,,,,,49085479.32722145,77911850,3803,10917,1322854.19817991
2016-12-29,8398,462101,1614336187,1614336187,614,0.78601074,223504710.444090110513044814959,,45.59385127,2.15572183615746,15350,69872.492019493297,0.004676044120397431,4.55195387749142,31.62329511547955,18.95487058903087,,,,,,49100829.32722145,77915687.5,3311,9665,903937.945385472
2016-12-30,9088,462429,1614336187,1614336187,609,0.75434988,215634426.362303879150293650617,,39.60982623,2.138167098078,15225,66842.3835411088785,0.004567606687901808,4.39030433767546,26.447936372706526,13.769428215829588,,,,,,49116054.32722145,77919493.75,3435,10472,657243.837880418
2016-12-31,8099,462707,1614336188,1614336188,578,0.74706596,213919697.531644630501240636616,,40.55982054,2.14638182534483,14450,62916.912245486056,0.004493543547632966,4.35411157408208,23.65724468385538,11.751733455057744,,,,,,49130504.32722145,77923106.25,2619,9169,255542.659390539
2017-01-01,18762,468805,1614336188,1614336188,554,0.76767845,219932698.74136318790759414259,,57.7700321,2.12080474413931,13850,61982.05102637067,0.004487546073692508,4.4752383412542,27.694745039731977,14.461312203624152,,,,,,49144354.32722145,77926568.75,2752,20468,355300.182587258
2017-01-02,12634,466900,1614336188,1614336188,583,0.78274963,224505928.9316952172496052861625,,39.38235178,2.23182159897693,14575,66563.16479959444375,0.004490256885498818,4.56694098110425,31.29685980072506,16.522426749551013,,,,,,49158929.32722145,77930212.5,4103,12222,715691.613258102
2017-01-03,9834,466814,1614336188,1614336188,568,0.78356446,224756163.4904734328901333153615,,45.3588197,2.17137146254611,14200,64904.096306881554,0.004426371232585732,4.57071100752687,30.662272369295717,17.92594318532261,,,,,,49173129.32722145,77933762.5,3616,11416,494637.369856331
2017-01-04,14543,465643,1614336189,1614336189,619,0.78527142,225457907.686738096943882611848,,58.73067113,2.33732355557545,15475,70930.272756721564,0.004040153191998484,4.58353943500624,31.772106913067503,30.924696928472777,,,,,,49188604.32722145,77937631.25,5091,16084,1815998.83976919
2017-01-05,12144,465618,1614336189,1614336189,556,0.7265405,208443025.1255150279259952475665,,51.98126613,2.09943763634887,13900,58886.393870843803,0.004234321975452957,4.23643121372977,22.4278883515059,20.74783577303332,,,,,,49202504.32722145,77941106.25,4712,14322,3074717.18119444
2017-01-06,10907,465435,1614336189,1614336189,572,0.66334467,189904071.535599402797060708586,,47.89540537,2.15985310789848,14300,55176.849860141724,0.004323447400711856,3.85852096924068,6.542747476606553,5.869052804802733,,,,,,49216804.32722145,77944681.25,4165,12691,1434186.41405627
2017-01-07,19130,467748,1614336190,1614336190,516,0.68412047,195693475.1313797361906102593775,,46.92369466,1.93926545558452,12900,51278.915112210255,0.004399906193960541,3.97510969862095,11.134892911174205,8.431435154986517,,,,,,49229704.32722145,77947906.25,4108,21893,800354.20859897
2017-01-08,9369,468094,1614336190,1614336190,586,0.6905447,197518179.0578946400083166459975,,38.62976738,2.19516834351179,14650,58760.8744744694575,0.004395668099357108,4.01098119279655,12.452342309519166,8.60315617523923,,,,,,49244354.32722145,77951568.75,3254,10836,430065.428881466
2017-01-09,10900,468302,1614336190,1614336190,572,0.75300477,215777142.268517632895112401688,,60.00740882,2.14272404861561,14300,62641.035906955792,0.00484831212185856,4.38049202146544,23.39129008874475,19.194463769345646,,,,,,49258654.32722145,77955143.75,3585,13338,1632274.13025247
2017-01-10,13224,468603,1614336191,1614336191,593,0.78452964,225563016.8714765681395921230405,,60.95445226,2.22060850342344,14825,67865.54898858626925,0.00504995328229106,4.57777733481189,28.308204659571253,25.02343426428379,,,,,,49273479.32722145,77958850,4582,14979,2543043.07414001
2017-01-11,13304,469461,1614336191,1614336191,630,0.67786256,194144833.0371379259041384069465,,65.90368902,2.34767696662933,15750,62037.5112792881775,0.004996595680546237,3.93888960503417,12.296304890192058,8.23014718706701,,,,,,49289229.32722145,77962787.5,4756,15303,2508942.84657132
2017-01-12,10619,469245,1614336191,1614336191,678,0.68942936,197465372.783063131321395325781,,44.78171302,2.52654759265824,16950,67882.730204265771,0.004962002284628867,4.00488083800978,15.383541150500282,10.081263234069574,,,,,,49306179.32722145,77967025,3727,12712,790185.108733191
2017-01-13,9491,469481,1614336191,1614336191,609,0.67800166,194140447.4190807855681300571465,,26.74605086,2.26942106774169,15225,59929.11905641233825,0.0047611076693532955,3.93623113671017,13.964537616897285,8.8501714550065,,,,,,49321404.32722145,77970831.25,3976,11940,602630.231054038
2017-01-14,29157,475818,1614336192,1614336192,611,0.68236769,195255135.1194920150970927778955,,25.19439184,2.51471917531879,15275,60452.43071932159225,0.004826082934525073,3.95760593907179,30.36282557740229,9.199220098510015,,,,,,49336679.32722145,77974650,3079,26592,348266.07172868
2017-01-15,18546,467573,1614336192,1614336192,614,0.67683563,193677636.594115541085983598222,,27.13943857,2.55261308259634,15350,60239.705686831026,0.004759474576672684,3.92441079393036,27.100184788590788,8.208254179772366,,,,,,49352029.32722145,77978487.5,3602,11686,242465.712503231
2017-01-16,9206,467391,1614336192,1614336192,617,0.66876306,191358372.8314857312866992856555,,15.42551119,2.5650851334885,15425,59790.46197847160075,0.004665415913688903,3.87620499050059,28.399493311471634,4.784942802180226,,,,,,49367454.32722145,77982343.75,3086,10004,261328.966605615
2017-01-17,11270,468192,1614336193,1614336193,603,0.68022571,194632198.505643213168475685006,,20.76593294,2.59857365121643,15075,59415.380803574721,0.004350112679502392,3.94131879294028,30.003410019831072,6.987463060912376,,,,,,49382505.88972145,77986112.5,3687,13042,827255.436560806
2017-01-18,10112,467532,1614336193,1614336193,619,0.67114256,192038738.2275252103023936249915,,19.52860086,2.726797104761,15475,60160.34300481527825,0.0044113922805376965,3.88758274667627,30.310143975867742,6.8218132357045995,,,,,,49397980.88972145,77989981.25,3321,10983,556145.675001029
2017-01-19,10818,467381,1614336193,1614336193,603,0.67263669,192496518.894970366098669465921,,18.42690867,2.65631446554262,15075,58727.0908485809235,0.004317651647360793,3.89566108448298,14.807913360828865,6.481267210061131,,,,,,49413055.88972145,77993750,4818,13505,418631.381591105
2017-01-20,11529,467295,1614336193,1614336193,665,0.6717322,192487222.4398160820748307207712,,15.38234186,3.00973309277568,16625,64740.4558447671675,0.004350171600233779,3.89416275757998,20.946517461316077,7.146129461401964,,,,,,49429680.88972144,77997906.25,4317,13220,366759.8440989
2017-01-21,22421,475578,1614336194,1614336194,563,0.67598647,193731765.5714377141992347928432,,13.17937625,2.66769292702949,14075,55149.01834115798475,0.004238355469659775,3.91822510416753,28.318309311527855,6.6640958295580495,,,,,,49443755.88972144,78001425,3281,24408,484182.995212917
2017-01-22,15052,470351,1614336194,1614336194,582,0.66533301,190345472.3052127261506787785072,,16.33250716,2.75772164037507,14550,55997.1995040860415,0.004172078192575826,3.84860477691313,24.748895491442337,-14.896634741742082,,,,,,49458305.88972144,78005062.5,3389,11343,434599.505657452
2017-01-23,10164,470620,1614336194,1614336194,583,0.66235692,189495776.7457337886488019172048,,14.49666664,2.76245999370904,14575,55826.56389518821525,0.004167370653331527,3.83029597908667,20.251227166785498,-13.275283522244324,,,,,,49472880.88972144,78008706.25,3264,11685,415675.002136752
2017-01-24,9259,470409,1614336195,1614336195,602,0.64749141,185227399.328416402555465765896,,17.4057257,2.87985159781494,15050,56330.3478196471075,0.004216174542274419,3.74288025379715,20.538240681848993,-12.741142086316506,,,,,,49487930.88972144,78012468.75,2770,10008,429057.853072059
2017-01-25,9046,470868,1614336195,1614336195,576,0.63748705,182458014.8884334091408590422848,,18.50927555,2.75768976375488,14400,53076.195952198848,0.004115092056711432,3.68584694112492,18.05292138800577,-13.566618045688555,,,,,,49502330.88972144,78016068.75,2834,10544,556098.495766148
2017-01-26,9501,470880,1614336195,1614336195,581,0.66831554,191319094.9842363924611512019936,,20.61251835,2.78162804295414,14525,56120.4827066346785,0.004214959808213393,3.86371653746194,17.346625981908076,-10.78186457258492,,,,,,49516855.88972144,78019700,2488,9703,914282.657243179
2017-01-27,9173,471250,1614336195,1614336195,601,0.67308266,192571920.3779606576985439305888,,13.00523569,2.91875975117514,15025,58414.7634151175255,0.004223824192915926,3.88783783128902,26.133772195105344,-14.279311465532604,,,,,,49531880.88972144,78023456.25,2432,10109,1234342.53234657
2017-01-28,20406,478272,1614336196,1614336196,569,0.66927277,191647379.9121953133774319892416,,14.48552044,2.80345030930766,14225,55023.173472378529,0.004191771146405614,3.86806140403364,25.204193990609536,-15.024152086415102,,,,,,49546105.88972144,78027012.5,2408,21218,672793.492731414
2017-01-29,13492,473839,1614336196,1614336196,562,0.66785134,191262999.1144098436652667721872,,16.57781322,2.76896146543217,14050,54221.8862978754515,0.004214803427166921,3.85920898917263,26.09939867109678,-12.097005302006675,,,,,,49560155.88972144,78030525,2385,9666,437320.605584645
2017-01-30,10853,472987,1614336196,1614336196,582,0.70273966,201591937.1060287113411998228928,,17.834742,2.86750101936214,14550,59166.517123016646,0.004418525155464643,4.06642729367812,34.97868575410057,-6.607186690309119,,,,,,49574705.88972144,78034162.5,3800,10939,3124101.74979502
2017-01-31,11072,473213,1614336197,1614336197,591,0.70209462,201757758.1278859529245040341183,,18.65140374,2.90011860820579,14775,60112.96796932976775,0.004200891428827472,4.06855959183281,33.73255852106274,-9.087309287473996,,,,,,49589480.88972143,78037856.25,3285,11945,3928660.80542364
2017-02-01,10799,473202,1614336197,1614336197,622,0.69866811,200807535.0095657573166695107125,,19.39658249,3.05211332229174,15550,62948.3968337930625,0.004099235258704447,4.04812841374875,33.00521404885251,-11.360176746362402,,,,,,49605030.88972143,78041743.75,2628,9844,1131935.28448184
2017-02-02,12039,472863,1614336197,1614336197,607,0.70754594,203368960.01498089537266435304,,15.65853335,2.97850930326541,15175,62194.9045331674,0.00406717599473993,4.098511007128,35.38654235135583,-10.330996635343375,,,,,,49620205.88972143,78045537.5,2499,10519,1205908.49517535
2017-02-03,10735,473232,1614336198,1614336198,524,0.69515331,200113520.099734483999374318573,,15.81113459,2.63026412065157,13100,52817.09663126441,0.00397107390790111,4.0318394375011,27.53757043791167,-12.036549599455752,,,,,,49633305.88972143,78048812.5,2692,11010,1620853.46288667
2017-02-04,22141,478580,1614336198,1614336198,585,0.69231347,199336311.8968065592255155140934,,27.87057725,2.97780139345266,14625,58719.3365211186825,0.0038837800800496807,4.01499736896538,29.24061341577503,-5.2268957901818265,,,,,,49647930.88972143,78052468.75,3030,22776,1049944.58676532
2017-02-05,15221,474512,1614336198,1614336198,543,0.68439301,196956811.9678211366661983833281,,22.80545242,2.76401052417914,13575,53838.25308077402025,0.003909039098115276,3.96598549397967,29.550144306390912,2.785122216405573,,,,,,49661505.88972143,78055862.5,3855,11372,575814.81786302
2017-02-06,12048,474825,1614336199,1614336199,499,0.68189985,196394957.0542975443649326288095,,19.7723211,2.54003913732117,12475,49322.14099553520875,0.0038635894623389963,3.95367863691665,29.14486232542064,-0.5391313279161826,,,,,,49673980.88972143,78058981.25,2796,11774,539544.110123387
2017-02-07,12027,472998,1614336199,1614336199,590,0.68401822,196951877.8073441356912637410443,,24.98660361,2.84022769059107,14750,58464.7694887948975,0.00376197909199151,3.96371318568101,31.076096040882504,-1.1784649402104053,,,,,,49688730.88972143,78062668.75,3429,11313,1179652.13417249
2017-02-08,14042,475376,1614336199,1614336199,596,0.68110716,196123286.1987352799379104404302,,29.43834146,2.84801432026975,14900,58793.229227956986,0.0037495017335651307,3.94585431060114,29.96201229346508,-9.922120819635632,,,,,,49703630.88972143,78066393.75,4384,16515,654046.800536996
2017-02-09,13705,473988,1614336199,1614336199,564,0.64824617,186488652.6142970116746181093771,,24.04366381,2.69510079971835,14100,52888.375129066977,0.003816780654547327,3.75094859071397,22.829417653796387,-18.061794701333948,,,,,,49717730.88972143,78069918.75,4033,12533,1819873.49028814
2017-02-10,11313,474122,1614336200,1614336200,575,0.65989046,189859577.2589339572277784625326,,28.66290782,2.7782979841858,14375,54878.66186783074375,0.0038304775562440735,3.81764604297953,25.81339825674865,-3.0781152612066704,,,,,,49732105.88972142,78073512.5,3225,11977,806717.307643672
2017-02-11,22529,481814,1614336200,1614336200,559,0.66292906,190758507.1942291782279026456532,,23.3706905,2.74196813417283,13975,53589.1489411816785,0.003791514235303006,3.83464393139046,25.000987983446272,-4.250735877173281,,,,,,49746080.88972142,78077006.25,2381,22330,307043.604794884
2017-02-12,15574,476511,1614336200,1614336200,546,0.65388471,188151468.3042190202389425484478,,27.22472022,2.67820143337812,13650,51613.3728304206285,0.003757540254529526,3.78119947475609,21.999034142657354,-3.9385812613548086,,,,,,49759730.88972142,78080418.75,2463,9406,218939.908838134
2017-02-13,12158,476010,1614336200,1614336200,532,0.65261849,187780610.2959712334494087983308,,22.86093168,2.60952960175303,13300,50177.416811725042,0.003772914735225245,3.77273810614474,18.668154246830266,-4.671203646172229,,,,,,49773030.88972142,78083743.75,2314,11341,239123.447509874
2017-02-14,10238,475535,1614336201,1614336201,576,0.66313177,190825911.2806923687753316525032,,24.62518417,2.69634024698479,14400,55192.506890514624,0.0037865658940565796,3.83281297850796,22.415359482694804,-2.334052682865631,,,,,,49787430.88972142,78087343.75,2540,9685,406902.967679672
2017-02-15,11060,475692,1614336201,1614336201,601,0.67232559,193483324.2106535562765462783924,,21.46409966,2.77135929671589,15025,58372.3612486559055,0.0038317398243390348,3.88501572370422,22.191756841099057,0.22730307672640354,,,,,,49802455.88972142,78091100,3342,11628,431509.797326232
2017-02-16,9332,474766,1614336201,1614336201,576,0.66841437,192384192.9066422735175748536618,,19.04313198,2.65607812796731,14400,55610.341688128176,0.003724733520935188,3.86182928389779,20.176681049486515,-2.0168251597630795,,,,,,49816855.88972142,78094700,2154,9216,446239.746690327
2017-02-17,11859,474395,1614336202,1614336202,590,0.67626772,194691330.0654443642566559484264,,28.03645478,2.74350888700914,14750,57628.02677522457,0.0036904655464905676,3.90698486611692,21.258818410170047,0.49907926608734504,,,,,,49831605.88972142,78098387.5,2732,11004,515497.211157874
2017-02-18,28258,482450,1614336202,1614336202,623,0.6595718,189896611.3507343309590198723956,,14.91001812,2.94780708695177,15575,59334.1422523165785,0.0035916732244873537,3.80957574653718,18.456311004194955,-2.209774825861819,,,,,,49847180.88972142,78102281.25,2344,28048,633200.97202992
