time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2019-12-06,1988,333800,1614335116,1614335116,1416,0.82595195,1017161164.24689908534439403932,953366174.57350791570885093456,14.402124,108909.6,149881.280465765225952,0.0001826600639766677,1.37619898030812,294.4083233268688,36.31686761100423,,,,,,739109081.463761,1263702279.4663472,35429,2158,12738533.9146601
2019-12-07,11229,334557,1614335117,1614335117,1426,0.86216277,1073311437.06689587482365573175,1005928679.252813421495931119,39.825382,111262.025,161535.15869982503866875,0.00019326845442163803,1.45184449680675,293.727565062986,19.366719622595514,,,,,,739274377.819101,1263984897.2642736,37212,14910,17585494.5510744
2019-12-08,3080,335525,1614335117,1614335117,1433,0.93270795,1183083439.94354679739830278925,1108725386.2081805183378753822,20.621125,112508.6,180009.10399058052809,0.0002125078110805128,1.59995861641315,315.4397219166283,36.45118868804265,,,,,,739446275.551695,1264278801.8609862,37399,2924,30348117.1928453
2019-12-09,9385,336128,1614335117,1614335117,1429,0.9073284,1148920960.6783967341313540256,1076660994.9366633414431771268,30.984221,111894.960624,173821.9720134989437593264,0.0002116336035421792,1.5534387879861,291.62521569199373,24.761297312102514,,,,,,739598476.337696,1264539029.3227096,39380,10189,22115958.6608464
2019-12-10,6785,336970,1614335117,1614335117,1431,0.86842723,1091686207.13414965838656694878,1022617798.74442312378795014248,34.031294,112175.8,165484.516928283401068,0.0002039831348702929,1.47522475371946,323.33097716240815,20.198147258624232,,,,,,740013482.272243,1265248591.6304011,37829,6908,24519284.9575626
2019-12-11,3351,338085,1614335117,1614335117,1432,0.91946397,1173212608.21723960318648797564,1098567826.98799686160006502484,34.772187,112612,178437.63278274364284,0.0002200600823549768,1.58453479898007,333.2373991621973,35.24298372211968,,,,,,740414542.471652,1265934310.0188055,37742,2893,20882430.7324135
2019-12-12,12551,339346,1614335117,1614335117,1426,0.9792434,1301882859.72703591342866408614,1218874468.37864849433453016372,56.771899,111347.616645,195724.27896347862146567745,0.00024437840817518285,1.75777699479181,330.56494739332953,50.37455635567871,,,,,,740641653.397694,1266322616.1594398,40449,12596,43415481.5752157
2019-12-13,6474,340691,1614335117,1614335117,1427,0.98110845,1316657400.2173103425884206425,1230723955.156330157158808215,38.764514,111290.2,197493.15507719487025,0.0002449415753798722,1.77457813066375,381.3587497902057,57.893564718206036,,,,,,741955159.632694,1268568402.153539,39819,6166,45277256.9911508
2019-12-14,2538,341611,1614335117,1614335117,1420,0.9339075,1243581102.67247025192506902,1162243669.8512695214984967526,21.01649,109444.2,183381.24491447846556,0.00023695984169590185,1.6755684167318,351.77750863104626,37.773143775608325,,,,,,742184616.4289,1268960719.1790993,36211,2228,25834248.2457778
2019-12-15,9924,342367,1614335117,1614335117,1413,0.93466653,1246253825.6201344792113792502,1164676566.11972893106263096622,34.49697,107267.116806,180080.83148467389242318676,0.0002360764650184068,1.67880741877646,340.78924454214194,43.55639481875209,,,,,,742344721.42637,1269234460.9789648,36192,10261,18576976.6824858
2019-12-16,5480,343093,1614335118,1614335118,1415,0.92551119,1233359644.43195384762162666061,1152454331.09384468473745140947,27.834356,108024.59995900001,179421.1350817374840171927334371,0.00024132998649570252,1.66092848434371,329.3746538684925,43.37449328667694,,,,,,742572396.137391,1269623731.0589972,37339,5325,18825246.8726255
2019-12-17,2892,344099,1614335118,1614335118,1403,0.86767643,1143950128.2426602539182798016,1068630110.5133005916625107566,21.87992,105990.733291,163213.2840533271907066262,0.00023299915883104086,1.5398825820482,266.98876516762107,33.35816306369426,,,,,,742881399.905888,1270152054.6534522,36016,2844,39357835.8995302
2019-12-18,11469,344897,1614335118,1614335118,1405,0.89243633,1183326524.67017233998085508511,1105334083.35883030582885292282,37.84219,106335.712364,169342.29469155498314357284,0.00021861455178620666,1.59252513503531,261.16048583309527,33.339647651952106,,,,,,743050454.047581,1270441097.3801193,37585,12090,29235393.9122483
2019-12-19,5106,345606,1614335118,1614335118,1420,0.84977195,1115924125.41035057853710895821,1042097870.21226757190359071789,21.681874,109502.866645,164384.39922050608817088185,0.00021006897207697503,1.50118808992853,238.2148390808266,24.252430644649696,,,,,,743360630.754457,1270971426.4226747,36610,6468,18871319.8567432
2019-12-20,1913,346206,1614335118,1614335118,1424,0.8884936,1180740294.75399854413317995536,1102401964.26942228571263334832,12.564753,110113,174839.19124098119408,0.00022101442549617828,1.58781607295216,240.44644145729103,31.793856404782638,,,,,,743625357.412271,1271424046.5964825,35633,2096,16281055.7235829
2019-12-21,10501,346752,1614335118,1614335118,1428,0.83340056,1095541413.41382918125637719001,1022660965.25410578988613690766,32.87593,111326.95,163954.6901079932310585,0.00020625628711133198,1.47273135667503,221.395493845627,21.184283625259773,,,,,,743884082.082167,1271866404.7859585,37018,11855,12018811.9219531
2019-12-22,3640,347296,1614335118,1614335118,1425,0.8320226,1092461904.7666429318818900348,1019691192.6208462154078833021,16.558599,110454,162171.0056308234647,0.0001963020621439225,1.46822211627305,211.594515072284,20.826577305525873,,,,,,744071276.858136,1272186463.7204638,36922,3793,12295649.7434183
2019-12-23,1985,347860,1614335118,1614335118,1416,0.84823175,1122677487.38788462810961432811,1047820411.10667093390311606946,10.312473,108558.39997999999,163758.5051940646178318310023307,0.00020602769866357956,1.50848303976693,195.56086163349352,9.16393014452625,,,,,,744242697.989727,1272479553.4418228,34970,1987,14474027.8385772
2019-12-24,9504,348442,1614335119,1614335119,1420,0.83696297,1104274067.38917171293629477636,1030560883.96337690778218966056,23.91409,109422.04692200001,162316.6641425192232260205360948,0.00020501327257480814,1.48339999760948,179.71294869074194,12.867571667171879,,,,,,744420971.530757,1272784359.167822,35972,9509,5511913.70974355
2019-12-25,4280,348893,1614335119,1614335119,1425,0.79665418,1041786785.06245683082072816818,972153599.64814035092119278298,13.975107,110745.4,154944.958600685259946,0.00019455927845633567,1.39910965693099,184.50330123637013,12.75775348877456,,,,,,744606957.647382,1273102351.579798,37201,4417,9986557.89686683
2019-12-26,2272,349397,1614335119,1614335119,1420,0.77866512,1014387252.44282352767256637632,946366667.72862096841192368896,14.494789,109734.6,149434.750505281982784,0.0001892774884388965,1.36178334367904,160.73796052048425,9.76491277729508,,,,,,744896210.657358,1273596906.0335538,35492,2386,12921068.7538971
2019-12-27,11224,349897,1614335119,1614335119,1431,0.78449621,1022632935.52023269769239883096,954017338.60374893742070298368,32.551674,112226.6,154039.307714341478512,0.00018965668331874348,1.37257395051032,197.95903162439822,8.726322340385456,,,,,,745047605.733753,1273855755.921802,37310,12535,5436939.37793957
2019-12-28,3572,350419,1614335119,1614335119,1434,0.76273994,987251458.17634281095136048081,920934686.06280075113846159408,13.648718,113135,149877.62534615731795,0.00018131006585013316,1.32476797937117,161.34106202271775,3.2645515998239962,,,,,,745225936.578693,1274160659.6239777,37708,3812,9528693.77034286
2019-12-29,1811,350872,1614335119,1614335119,1429,0.75232638,971252114.27543660710082194818,905956041.11071759872842736416,32.701152,112358.4,146404.237268470976256,0.0001762831918448429,1.30301105452259,155.25479769100525,-0.7886319722803394,,,,,,745390540.551702,1274442093.6113517,35967,2040,10502917.8190224
2019-12-30,11515,351350,1614335119,1614335119,1425,0.76310202,986811450.3781313194902341558,920373114.60101674977041744144,36.77087,111726,147872.89753045548156,0.0001830763527273056,1.32353165360306,164.325405310586,-0.6615207111969694,,,,,,745589610.71443,1274782456.6575139,37421,12935,8724009.84633532
2019-12-31,3339,351847,1614335119,1614335119,1432,0.77864747,1009205190.2504087812794337642,941094528.9704911197626295288,14.582076,121496.308858,164398.0504337076517555471,0.00018878706571054263,1.35311148115495,198.74482911265466,6.938226830228745,,,,,,745840386.624316,1275211224.3413455,37404,3293,10749616.9438463
2020-01-01,6171,352393,1614335120,1614335120,1426,0.78674689,1021609713.26054853119749666253,952605075.12098747382199995656,16.909989,111393.2,152546.493405931156708,0.0001909792229079026,1.36944170206019,192.08374605776314,10.364507828547186,,,,,,746004529.965487,1275491870.7568736,35974,5903,5977463.67041445
2020-01-02,8507,353030,1614335120,1614335120,1422,0.71885216,917866601.3465929217457806609,855795908.67763074760210073618,25.047652,110323,135705.40567509708206,0.0001770698866317318,1.23007356285722,156.81154000932708,-4.585023269794153,,,,,,746188381.786345,1275806214.0262623,37851,8527,10507981.6454974
2020-01-03,2381,353583,1614335120,1614335120,1420,0.74409717,954835040.5922251489293351897,890109638.59498382589169170245,13.968843,109450.066645,140007.39681017230528902725,0.00017486474281326397,1.27918968989105,170.19786381149098,2.6175480331554675,,,,,,746437411.228314,1276231995.6616974,36500,3435,8958603.49099757
2020-01-04,7784,354081,1614335120,1614335120,1412,0.73123975,935444620.75059741648499478328,872005464.18345816241242374152,23.762787,107912.666645,135211.7205962715013778516,0.0001706312905454912,1.25297358317608,160.98398616823044,-2.752906725577752,,,,,,746579683.172091,1276475247.1440077,36478,8768,8186179.56720953
2020-01-05,5211,354531,1614335120,1614335120,1424,0.73120294,935433707.28588383454318577218,871905399.54330003713795199246,18.080804,110213.266645,138056.78455178701679758155,0.00017052996450450146,1.25263308814239,160.74273953018906,-8.978780970907614,,,,,,746773908.609662,1276807326.8523273,37427,6518,7154039.86567586
2020-01-06,4487,355098,1614335120,1614335120,1421,0.75492132,970847482.23869525454926615672,904839741.85540401110096057709,22.249258,109479.466646,142295.64805066051169740946,0.00016736817094396462,1.29974736277051,164.5693014426373,-10.476131181457042,,,,,,746950915.268072,1277109966.5077221,38272,6035,10717858.4601458
2020-01-07,10513,355917,1614335120,1614335120,1421,0.75596085,972517285.83752196858379049049,906327812.43380360457416185452,31.414196,110288.35,143560.0359985519681605,0.00015998834421066736,1.30167906219063,176.24978944008058,-18.642954334107394,,,,,,747125243.146223,1277408026.080414,37741,11609,16196559.4342623
2020-01-08,5602,356768,1614335120,1614335120,1430,0.76937791,992715387.82357390799545806018,925068752.843105192206156543,21.743662,112099.4,148911.329455428076684,0.00016481836497629006,1.32838649854886,169.32930571662433,-14.487361277298923,,,,,,747309152.048763,1277722466.946022,39208,5827,15228024.103279
2020-01-09,2763,357320,1614335120,1614335120,1422,0.74522838,955664619.5477413282447015408,890498091.77509019686507644,14.181928,110217.6,140917.76702381622528,0.00016355624446933394,1.2785414219128,155.63297980260677,-13.332431638688655,,,,,,747464730.644386,1277988469.6658583,36207,3110,15392581.4822035
2020-01-10,11586,357938,1614335121,1614335121,1425,0.75928911,976938985.41217511293511139186,910313846.983408869158314677,42.871083,111018.142734,145076.53484031460333605036,0.00016073942014839277,1.30678221836154,190.8333139135354,-17.528966911759408,,,,,,747591275.489709,1278204831.5175793,36958,12321,10052323.9009543
2020-01-11,2643,358406,1614335121,1614335121,1431,0.7613218,980264666.74224664333662096489,913224674.9224771796151418845,11.964843,112204.2,147072.069703417479498,0.00016319133439891197,1.31075369463369,193.36061230513127,-25.43117252544685,,,,,,747863363.464481,1278670037.8079062,35774,2580,6596168.62598044
2020-01-12,1950,358848,1614335121,1614335121,1416,0.75800075,975270144.648761672211303988,908574687.060623788473262536,9.424079,109036.2,142169.26247851887105,0.00015969920355099677,1.30387213126025,207.4955657855749,-26.524952115094575,,,,,,747979898.693072,1278869285.5748487,35200,1753,3355412.71550537
2020-01-13,11522,359310,1614335121,1614335121,1424,0.74323989,952766891.0314866601880991363,887514111.9047403530100730104,28.944318,110392.77472,140579.001373363203000032,0.0001567908786766899,1.2734438619731,223.8536485936773,-23.999291866759144,,,,,,748181305.421073,1279213643.596767,36452,11501,6386270.64244086
2020-01-14,4001,360141,1614335121,1614335121,1437,0.76852618,990858603.89730392951124728078,922917651.00667354837277046928,19.2069,113731.4,150584.410196550692438,0.00014994454367570144,1.32403549236667,213.1065703133566,-21.13237780831068,,,,,,748362570.044234,1279523563.368043,37410,4179,15576059.4347631
2020-01-15,4069,361104,1614335121,1614335121,1436,0.77552731,1002079711.19570092134677402289,933312766.20801481334077277992,17.647189,113665.6,152168.316714379956688,0.00015193152432217707,1.33873675689373,223.37818456383278,-19.398290202560347,,,,,,748526329.792293,1279803553.9297838,39143,4365,18086969.946013
2020-01-16,12951,361553,1614335121,1614335121,1433,0.85125412,1121487533.6575452959697434058,1044365922.3377885090694434528,35.288613,113275.34164500001,169662.305397148805609956462882,0.0001717904022279469,1.4977867462882,252.61417230717194,-2.7337042610098465,,,,,,748763157.663669,1280208473.7561057,37815,13378,20368573.5143634
2020-01-17,4563,362837,1614335121,1614335121,1436,0.84039183,1105170407.80791593840561220768,1029070280.69847869730393837824,18.095113,113382.8,167308.836359278629568,0.0001655656033715281,1.47561037793456,243.19771948719716,-7.341470129961734,,,,,,748958142.565278,1280541851.9688816,38838,4383,21813924.4876128
2020-01-18,2653,363951,1614335122,1614335122,1432,0.84592497,1114273257.98341047011427897721,1037512125.36514087959169139243,15.212144,113123.2,168267.838737939368224,0.00016660439756247425,1.48747417627807,241.8363471847751,-0.9135373336936562,,,,,,749104270.684903,1280791696.602773,37067,2661,11306122.9868157
2020-01-19,15405,366458,1614335122,1614335122,1425,0.81785414,1070067519.2990851276936287778,996338199.7257324087350928386,43.505774,110628.983133,158001.6372393521193544962,0.00016440124646996998,1.4282119636714,225.18694731348265,-10.05180083509388,,,,,,749235790.287277,1281016564.1162195,39915,15644,11383157.8444466
2020-01-20,5860,369137,1614335122,1614335122,1423,0.88414611,1185488409.48022593012293736514,1103504933.28431871018218317691,22.159875,110875.79998,175358.4535591041816619682,0.0001831320230384421,1.58157554300159,271.9649697739044,7.390634132507132,,,,,,749561672.678846,1281573746.1768813,38267,5850,17906842.4728488
2020-01-21,3763,370547,1614335122,1614335122,1427,0.85897116,1146945582.594883235879487204,1067500414.3811340061197503128,16.412986,111929.8,171222.56593221295192,0.00017520958983205376,1.5297317241004,264.6397568087581,4.189393903388859,,,,,,749769102.99051,1281928403.1067636,37434,3580,14494129.8085721
2020-01-22,14953,371779,1614335122,1614335122,1429,0.88518006,1190991270.75038070348949895115,1108445122.2789059518131461919,38.194142,112092.35,178020.0187108249087575,0.00018364630105639583,1.58815493395245,275.3635038697412,5.281590318564663,,,,,,749921336.570327,1282188686.6381812,37932,15126,13655721.1971767
2020-01-23,4831,373116,1614335122,1614335122,1425,0.86652619,1162055077.27455349800888107964,1081497483.70258937489911286166,18.75151,111762.4,173153.190636916240632,0.0001851812253256009,1.54929735435993,261.29323478245857,4.44231878499693,,,,,,750052966.917148,1282413743.4985232,39246,4809,15858763.3032485
2020-01-24,10452,374115,1614335122,1614335122,1434,0.85115107,1132239335.49679996921077359154,1053704641.77867115162606730436,29.756569,112854.10636,170324.0599469407779181608,0.00017917263318520938,1.50924113832078,249.8410693885948,7.87154036456073,,,,,,750204395.274143,1282672650.2887516,38110,11134,7508913.7660602
2020-01-25,8190,374933,1614335122,1614335122,1430,0.84383052,1121571217.74624956491794854256,1043724140.28873491536456548792,24.656021,112578,168271.16905499940648,0.00017911896626087706,1.49470739447316,264.00433549234845,9.761027803072382,,,,,,750361724.236716,1282941645.7234118,38751,8420,6003838.28349292
2020-01-26,3043,375606,1614335122,1614335122,1433,0.85570671,1140835448.65525925255142541593,1061397949.59738513883591999418,10.927033,113382.2,172315.192209347528218,0.00017725624761271084,1.51977287624819,281.1991419982146,10.724298365355223,,,,,,750661803.802947,1283454711.0359316,37265,3113,4881976.29947532
2020-01-27,12030,376354,1614335122,1614335122,1429,0.85788567,1144964702.40421873720184806192,1065234575.35896152885589334164,30.418682,112394.94858,171404.6640985165717501596,0.00017131296779034297,1.52502106423862,287.825663054835,15.116087344027177,,,,,,750786155.846216,1283667323.7131078,38054,12719,8545469.8618673
2020-01-28,7012,377117,1614335123,1614335123,1434,0.86623165,1158855523.25708050163651832144,1078107610.73801246502436858464,26.276209,113289.8,174828.866092622543776,0.0001659821403367064,1.54320041250512,313.15117915949975,18.43340907576053,,,,,,750942984.376137,1283935463.5259132,39196,7897,25493646.2409166
2020-01-29,3622,377887,1614335123,1614335123,1434,0.87820111,1190718794.45790494863883437368,1094704635.66189953876854134956,18.194773,113460.6,177759.379529484686868,0.0001682468450043357,1.56670579504678,327.4271092450721,18.373126232510216,,,,,,760014291.274356,1299445259.7014866,38488,4610,29711431.5819699
2020-01-30,14598,378661,1614335123,1614335123,1432,0.9293996,1278290914.22915539821192039336,1175123678.51404283574691317456,37.948817,112759.95,189608.879152235053836,0.00017683676385369613,1.68152681117928,351.03047992184264,24.27112138195817,,,,,,760196570.004537,1299756913.3566842,38520,15199,30297464.1499584
2020-01-31,4937,379347,1614335123,1614335123,1431,0.91939396,1262384973.72596448610952217864,1160452894.91136677432404431642,16.792737,113129.2,187824.433188486155532,0.00017743019252481989,1.66026484045221,347.2969609861162,21.236620584469236,,,,,,760351567.393384,1300021922.3499568,38405,5167,24388600.3828014
2020-02-01,1845,379995,1614335123,1614335123,1439,0.95598207,1325522078.29922928451247613225,1218496724.4380696289003874707,8.909319,114173,199006.70889635763555,0.00018578649950071394,1.74302776397535,356.89960328554054,41.70109956079683,,,,,,760471006.655735,1300226135.329984,35820,1511,17431854.5723158
2020-02-02,15080,381081,1614335123,1614335123,1435,1.01827645,1438513121.67072751431243024906,1322226964.77262938946378247454,45.701541,113630.76473,214887.7848678688747037271,0.00020248712999515752,1.89110568232527,408.4853750675485,47.836219856207386,,,,,,760673047.051478,1300571576.7743497,40350,15393,48445030.4166727
2020-02-03,6834,382575,1614335123,1614335123,1433,1.05976593,1532174574.44583075870013095058,1408124494.04620426309841294148,40.436081,112869.4,227277.404899005769756,0.00021699056128616026,2.01363172745674,449.835759605755,60.70823475404149,,,,,,760901089.088917,1300961474.8959572,40210,7513,68957288.4474311
2020-02-04,3591,383702,1614335123,1614335123,1432,1.01988628,1463887125.84579450244846005582,1345132618.51470881975520468744,20.830691,112367.2,216109.216222678195824,0.00020992352653324654,1.92324109012842,430.440509816244,53.535868430596686,,,,,,761156327.908971,1301397873.1040156,38032,4080,44720707.3189549
2020-02-05,15222,384977,1614335124,1614335124,1426,1.11013497,1639887637.84556815589433472361,1506658622.74053799807865087572,43.506881,111304.141645,239731.43814452688383750795,0.0002237027972818617,2.15384112937271,479.8796310890583,65.71229079331499,,,,,,761378179.421791,1301777186.8879817,39558,16012,60962928.9579975
2020-02-06,6265,386214,1614335124,1614335124,1429,1.11029368,1645192451.44551926291195170024,1511237099.68759923669435695676,27.712408,111478.6,240798.266178352432598,0.00022178643406754167,2.16004027838843,497.0144364735551,65.94261528285178,,,,,,761648969.190968,1302240173.5528018,40226,7299,51173779.1441113
2020-02-07,4172,387195,1614335124,1614335124,1431,1.12483739,1678101378.83889786579924532952,1541128997.84049547246462791087,20.167789,112104,246899.65260969681624,0.00022472992794529041,2.20241608336631,508.28018049766916,65.79633154750117,,,,,,761936580.245992,1302731920.6506913,37985,4359,40304916.4792867
2020-02-08,14406,388228,1614335124,1614335124,1426,1.15935586,1748506892.32054567151863854312,1605588960.92732364413972020884,43.234412,111269.771731,255271.88176553487046758652,0.00023147039342280345,2.29417098457492,493.67196113424836,79.43657868688034,,,,,,762151951.217586,1303100154.2369912,38941,14906,47588016.2200553
2020-02-09,8902,390278,1614335124,1614335124,1419,1.28535028,2027694323.00600454586860790656,1861494189.87873578861975518024,205.886199,110327.2,293404.186044596204864,0.00026198192075883896,2.65940027522312,605.8198050312689,103.5075346033947,,,,,,762463004.120688,1303631981.3685238,42421,8985,119319912.133926
2020-02-10,5847,391854,1614335124,1614335124,1429,1.25620915,2004728523.39149986431067653484,1839556847.44079417540191819824,36.425779,111764.8,293678.016501896993344,0.0002661615560533243,2.62764319805428,587.0104523304931,100.46811302627034,,,,,,762937877.134903,1304443902.268389,40191,5955,96227648.2306723
2020-02-11,18952,393310,1614335124,1614335124,1431,1.34418924,2217723802.36986502919850788976,2033776052.96129723390508259572,61.776951,112282.95,326138.4901817048385405,0.0002827638081291076,2.90461276784859,662.7866938457341,122.76822229808329,,,,,,763517886.762064,1305435581.9897423,41933,19846,87286233.6287963
2020-02-12,8912,396162,1614335124,1614335124,1430,1.45292317,2564235145.3962125339697983189,2349793580.1361733042843421668,68.486928,111674,374712.2332809870754,0.0003238771996934827,3.3554115844421,764.5173016427981,163.49112706414527,,,,,,764208825.315409,1306616924.022645,43074,9102,242621969.482866
2020-02-13,10482,398185,1614335124,1614335124,1422,1.37224853,2403634876.8139067875703474685,2198785456.257832902655297578,59.900883,110435.000674,346686.013948020829019609,0.00030670484351467,3.1392766046285,700.7972129667381,137.09912783509648,,,,,,765665208.752241,1309106996.347635,41572,10552,158512035.392097
2020-02-14,13636,399842,1614335125,1614335125,1427,1.4647454,2658974737.9967597480776447866,2430444884.4414270850421566596,49.353343,111516.6,386904.07301640006042,0.00033483920445017274,3.4694751545187,728.3597494444343,159.1603716453503,,,,,,766391059.043518,1310348029.221729,40967,14275,124537031.479193
2020-02-15,6979,401471,1614335125,1614335125,1419,1.38413998,2458386392.09483617814956910172,2246607228.11157342601537926644,33.543792,110049.99998,352880.0496968282123428516,0.0003235101004698124,3.20654293285742,609.5172111253888,114.08541241293813,,,,,,766678146.393666,1310838880.9077475,40523,7099,119454141.335937
2020-02-16,12897,402642,1614335125,1614335125,1417,1.38826575,2477655589.8237035685297352912,2261147196.0530193791493109171,41.46548,109492.93060200001,353310.0494257980648634192732405,0.0003242332198858439,3.22678411732405,639.4417131803696,118.67453398102563,,,,,,767840518.527904,1312826263.220404,39228,13271,121051054.449236
2020-02-17,10502,403812,1614335125,1614335125,1431,1.36098968,2407935238.38796539441082809098,2197214420.58916236729707252782,36.920785,113054.866648,354433.58070167144583145928,0.0003237666390418571,3.13505814663611,624.1188937073362,110.76387050164416,,,,,,768067169.973118,1313213783.7571478,41134,11128,126800012.549908
2020-02-18,4904,405559,1614335125,1614335125,1435,1.42501547,2671820327.79778854126288719812,2437179704.80762669308404113616,30.646809,113819.666645,395740.4034880391135033138,0.0003410302566669273,3.47690706846244,679.6489972374895,143.4447516826991,,,,,,768447437.676073,1313863951.878584,40788,5093,117665484.099786
2020-02-19,17688,407587,1614335125,1614335125,1428,1.44989036,2765463140.43426880758107167688,2521317902.00946039364590175208,62.647353,112046.973675,402961.3967768946638599245,0.0003732212966125007,3.59636127206534,712.4931050938847,127.39105242105555,,,,,,768961439.417932,1314742773.677865,42320,17997,177148975.782807
2020-02-20,6357,409182,1614335125,1614335125,1416,1.43998314,2779774981.59940563933020612344,2533580066.26891415604627535144,39.973171,108371,391573.44345117191032,0.00037583279248783473,3.61326778797992,697.5346424894651,136.20270999510058,,,,,,769324374.696707,1315363307.4401865,39770,6629,167376971.264847
2020-02-21,6287,411016,1614335125,1614335125,1419,1.40501993,2689845396.30598342855250281905,2451295531.44364263168338238684,30.106164,109089.066645,381305.77549512233348522115,0.0003602798321181473,3.49536197551287,709.3072049990291,120.0894825049558,,,,,,769547021.209815,1315743980.4872186,40432,6070,118286998.381827
2020-02-22,16444,412497,1614335125,1614335125,1415,1.35244199,2556920639.57671794492122556394,2329778042.51995776996161516888,52.540958,108126.533291,359150.52231207332561360794,0.00034330653460346456,3.32157622537934,653.8556521497591,114.39242867303557,,,,,,769791347.866691,1316161721.468857,39293,16629,97287437.7479568
2020-02-23,6920,413746,1614335126,1614335126,1413,1.40372411,2706201029.3225386533318375737,2465532552.8344677722852683181,31.599438,108287.933291,380586.4034242945486873823,0.000352414887676304,3.5145781423453,682.5785812749052,132.8705501796558,,,,,,769993131.385229,1316506723.7137628,39719,7431,74828919.4073804
2020-02-24,5606,414947,1614335126,1614335126,1403,1.30390978,2448782001.7905454789132923732,2230555670.5047120279075884652,31.172328,106544.266645,338718.5195353770701218905,0.00032951197970356046,3.1791341777589,660.7969941290471,112.69274438021033,,,,,,770266954.733188,1316974897.083114,38534,6522,118624867.625508
2020-02-25,18315,416084,1614335126,1614335126,1417,1.19799598,2186205760.8778419275379241245,1991264614.22732051960802855651,57.643312,108467,307790.78093994190863,0.0003036769323306019,2.83764445351989,579.49834970001,86.71503471789046,,,,,,770429769.01705,1317253271.1239777,40760,19198,118872687.442721
2020-02-26,6547,417189,1614335126,1614335126,1420,1.18102426,2148443967.908741788326590361,1956574230.798490521292767606,34.716457,109281.066645,304652.3546974018664124675,0.00031683399788278696,2.7877871625015,591.4479745645067,82.80319058368725,,,,,,770662838.543574,1317651765.0666568,39372,7292,177399008.85873
2020-02-27,4339,418236,1614335126,1614335126,1413,1.18990186,2142540602.56292020648673559,1951101177.10001077540216994976,28.241516,108404.8,301317.727400110128512,0.0003166136709826371,2.77956075192344,586.4634812802415,80.11664132536758,,,,,,770819850.251625,1317920218.070879,37812,4787,150544479.762097
2020-02-28,18215,419094,1614335126,1614335126,1417,1.20233727,2166146414.71227080785000587536,1972563148.47002014210120990669,54.455811,108722.26663,305476.9178357054968768603,0.00032108675806316703,2.80969968070381,588.8509217313906,79.33805374224173,,,,,,770953005.970256,1318147882.9573998,38273,18849,92759574.9046508
2020-02-29,5780,420007,1614335126,1614335126,1419,1.18579999,2131194688.94777069657677914423,1940610027.46808910593218237251,31.669563,109085.06664599999,301484.9818737265017639320491301,0.0003220381343691897,2.76376034908699,587.212762040961,64.36017140569548,,,,,,771121378.035477,1318435759.494104,39477,6189,82745150.632676
2020-03-01,3249,420756,1614335126,1614335126,1412,1.14089512,2025147329.50465790597189429613,1843964614.17926261597296920753,16.679278,108242.4,284213.725231279216968,0.00030739695611921124,2.62571529485007,552.1228403035174,58.150388472654654,,,,,,771274529.830659,1318697612.9573202,36332,3537,71726413.4674848
2020-03-02,18968,421679,1614335127,1614335127,1421,1.19358356,2150472672.29214867600161879112,1958031396.948203859331269422,50.71986,109277.2,304633.014192754821472,0.0003130071411447039,2.78770881933976,592.1673377658275,59.93484882775418,,,,,,771412228.340787,1318933044.946308,39695,19775,83770636.6817676
2020-03-03,3872,422367,1614335127,1614335127,1413,1.18303323,2128302721.38006509190448851041,1937819243.72175379793750464075,16.671096,107432.39997999999,296353.1299254718874471302541049,0.00031458176894843073,2.75850795458951,592.1975608690382,45.867466867197884,,,,,,771541266.661591,1319153670.0532482,36134,4138,67423778.4282656
2020-03-04,3795,423262,1614335127,1614335127,1394,1.25890396,2319930406.24007243548805549826,2111730439.64060694079656431508,16.727101,104184.066645,313195.0675319789491960677,0.00034331242799107153,3.00617049821226,611.9489770077497,49.29097794903727,,,,,,771722830.631101,1319464101.636208,35995,4242,112709110.473117
2020-03-05,15855,424307,1614335127,1614335127,1358,1.27269302,2365416283.91291804025832821568,2150147789.88664338062693152338,47.647993,96144.33658500001,294239.4421876812552387120512551,0.00033769420846439146,3.06039287012551,650.1151324859878,59.12684508634117,,,,,,772912624.063168,1321498367.9034002,35055,17235,154361433.293143
2020-03-06,7430,425083,1614335127,1614335127,1382,1.30499574,2448676068.38730824114024954564,2225832399.54113237546930109508,29.485361,100977.165866,319860.25150434155344348216,0.000346301505522567,3.16764932706476,669.4172618232388,47.06977612537809,,,,,,773026246.139539,1321692634.8668413,36467,7999,83202660.3253302
2020-03-07,3267,425827,1614335127,1614335127,1391,1.25707428,2330841313.6089788611069515393,2118539434.8325306469958324084,20.584425,102579.436781,309230.4676955477696235953,0.0003387775195925785,3.0145463593813,655.6162767003341,39.55972902646068,,,,,,773198032.385661,1321986348.8479702,34724,3947,87234279.1461097
