time,AdrActCnt,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-06-07,2.0,1612534010.0,6921868.3440244821049977383,0.0,0.0,39178.563309793103,34.50002378140084,1.0,9747.58011104617,,-1.133378901557503,710.11145999,1.0,1.0,0.018125,176.67488951271183125,0.018125,176.67488951271183125,0.018125,176.67488951271183125,0.018125,176.67488951271183125,0.05156370107531089,0.037764657793027755,0.03697594024976011
2020-06-08,12.0,1612534030.0,6937321.9674559197398697549,0.0,0.0,191.272717070536,34.50947476451732,1.0,9769.34236148451,,2.0047681371198225,710.11145999,8.0,9.0,3.7125601124186036,36269.270775808758814015037230236,0.502517759934363147,4909.26803952507735141016835535297,0.8100997269906646,7914.141579916936147047367505346,4.522659839409268322,44183.41235572569615292217283669222,0.051561728619302624,0.03737648666749767,0.03692814927531649
2020-06-09,4.0,1612534049.0,6944479.7519177691153343665,0.0,0.0,552.070407151691,34.52375582830774,1.0,9779.42216566335,,12.21325078896747,710.11145999,2.0,3.0,1.286269741668809,12578.97482269802185688748945015,0.590846494445872579,5778.13730428845371392898311027965,0.4862697416688089,4755.437090167340878945272883815,1.772539483337617738,17334.4119128653611515663714965023,0.05156134052631922,0.03279122410515093,0.035871184802426466
2020-06-10,0.0,1612534068.0,7021897.5299209704578666684,0.0,0.0,,34.954155694236604,1.0,9888.44417469316,,15.093618280606707,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.051564460844610784,0.03263495203553614,0.035875793310743344
2020-06-11,0.0,1612534087.0,6588024.3948290523708442381,0.0,0.0,,34.3862752043661,1.0,9277.45116931619,,5.219319545709805,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05175944128876503,0.03466822566147443,0.036972666276777394
2020-06-12,0.0,1612534106.0,6714928.6723227750463878615,0.0,0.0,,35.36540067877714,1.0,9456.16153331385,,1.428342499545563,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05177511388868626,0.03331539777927776,0.036910115498075366
2020-06-13,0.0,1612534125.0,6718601.5572161744330230424,0.0,0.0,,35.87050787481548,1.0,9461.33379865576,,-3.4682822413605723,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05171133005262807,0.03197534123583234,0.036912412047965935
2020-06-14,0.0,1612534144.0,6634539.86680539109310699,0.0,0.0,,35.61079199687765,1.0,9342.955635301,,0.1724025990194129,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.051625471294170444,0.030731809700038495,0.03657006364042208
2020-06-15,2.0,1612534163.0,6704434.4164870799311142005,0.0,0.0,1460.32417635734,35.98802192447046,1.0,9441.38321127995,,0.4886162761674634,710.11145999,1.0,1.0,0.4862697416688089,4591.058975145330685007560951555,0.486269741668808869,4591.05897514533039232468140187655,0.4862697416688089,4591.058975145330685007560951555,0.486269741668808869,4591.05897514533039232468140187655,0.05113220608449585,0.030762893245604387,0.035493114283615734
2020-06-16,0.0,1612534182.0,6760326.3926292145078728414,0.0,0.0,,37.376458312090094,1.0,9520.09194827586,,-1.6776657679224627,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05111129300810651,0.030285288136101002,0.035465317126186
2020-06-17,4.0,1612534201.0,6709625.5793213377131257217,0.0,0.0,79564.309242577031,38.95091755938969,1.0,9448.69356060783,,-2.859676676958638,710.11145999,3.0,3.0,0.008925,84.32959002842488275,0.611546333333333333,5778.31390177999620464043547979739,0.912857,8625.30605765578187031,1.834639,17334.94170533998862337,0.05111503479975005,0.030295134940431557,0.03539899923432115
2020-06-18,0.0,1612534223.0,6667940.0524166055586592608,0.0,0.0,,39.5979964931341,1.0,9389.99076639392,,-3.7338853112177803,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05111511887483673,0.03030124947705896,0.03532977750855523
2020-06-19,0.0,1612534247.0,6594089.0404120855033522604,0.0,0.0,,39.15984735623395,1.0,9285.99158293396,,-2.4140200486057735,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05101271315025429,0.03003814364944705,0.034852598241166176
2020-06-20,0.0,1612534271.0,6644720.6134948225687765478,0.0,0.0,,39.46052947641383,1.0,9357.29246446522,,3.1811396879260863,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05098699296118866,0.028706728700541105,0.03485251875630809
2020-06-21,0.0,1612534296.0,6593221.1343001678045181066,0.0,0.0,,39.15867637675921,1.0,9284.76937182934,,1.3420303452547702,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05098202985349424,0.028696623349379963,0.03465036854935678
2020-06-22,0.0,1612534320.0,6877159.7788384351605621424,0.0,0.0,,40.854702719554176,1.0,9684.62018474576,,5.45488338802235,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.051069231534354234,0.029691161581934165,0.03449090555630488
2020-06-23,3.0,1612534345.0,6825396.7816387617105119336,0.0,0.0,441.035699892468,40.51301986970169,1.0,9611.72599824664,,9.146879890458058,710.11145999,2.0,2.0,1.6100997269906645,15475.83740568598727461064849228,0.805049863495332299,7737.91870284299410827989816022536,0.8050498634953323,7737.918702842994117891624158472,1.610099726990664598,15475.83740568598821655979632045072,0.05107377520025192,0.028587410414342162,0.03452404348115904
2020-06-24,3.0,1612534370.0,6599025.7073091046324779821,0.0,0.0,395.018448827248,40.59826152099302,1.0,9292.94354354179,,4.30735960075704,710.11145999,2.0,2.0,1.79766657,16705.6139451224152809603,1.79766657,16705.6139451224152809603,1.79766657,16705.6139451224152809603,3.59533314,33411.2278902448305619206,0.05114054745713862,0.02930135813654834,0.03486809794404469
2020-06-25,4.0,1612534395.0,6566486.9011342778463656439,0.0,0.0,3971.163032541649,40.573513512268235,1.0,9247.12143249561,,4.663019569710646,710.11145999,2.0,2.0,0.178817,1653.54251319456749337,0.0894085,826.771256597283746685,0.0894085,826.771256597283746685,0.178817,1653.54251319456749337,0.051139030154359805,0.029268862796552848,0.03482278229535998
2020-06-26,5.0,1612534420.0,6504221.7290072949776345688,0.0,0.0,12956.273601393657,40.7597589742485,1.0,9159.43777206312,,-0.10491446059182663,710.11145999,3.0,3.0,0.05480831,502.0133048369448205272,0.018269436666666667,167.33776827898160989554592402104,0.01028778,94.2302807226755246736,0.05480831,502.0133048369448205272,0.05113957146091723,0.02854340168212135,0.034839896612564494
2020-06-27,5.0,1612534445.0,6392540.9694895498532059707,0.0,0.0,397.646236573741,40.24753525038466,1.0,9002.16561718293,,-5.916395731257396,710.11145999,5.0,5.0,1.7857869499999999,16075.949880903971256546938281707,0.45684334,4112.5794077870111321862,0.49247975,4433.3842726088450706675,2.2842167,20562.897038935055660931,0.051128429718132015,0.02753484378246517,0.034933095057540026
2020-06-28,2.0,1612534468.0,6467741.8138581593143084373,0.0,0.0,20745.295354659655,40.81513009936745,1.0,9108.06567457627,,-3.438649764264515,710.11145999,1.0,1.0,0.03423,311.7690880407457221,0.03423,311.7690880407457221,0.03423,311.7690880407457221,0.03423,311.7690880407457221,0.05112902022255195,0.02754452486362149,0.03136343422723838
2020-06-29,0.0,1612534489.0,6521839.3061762940641010297,0.0,0.0,,41.34586114379241,1.0,9184.24736627703,,-5.235759942352501,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05113163464856053,0.02708915391264248,0.03133022494134342
2020-06-30,0.0,1612534512.0,6493236.1720993208724923901,0.0,0.0,,41.26234237078588,1.0,9143.96758530099,,-3.0737543709431345,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05107339930264809,0.0266765954647597,0.031200945626589142
2020-07-01,2.0,1612534536.0,6562381.1644179747389746959,0.0,0.0,12618.819703415432,41.80080409514958,1.0,9241.33961239041,,-9.390947729915274,710.11145999,1.0,1.0,0.056274,520.04714534765793234,0.056274,520.04714534765793234,0.056274,520.04714534765793234,0.056274,520.04714534765793234,0.050939611874646094,0.02226475908919198,0.03118162051209349
2020-07-02,7.0,1612534562.0,6458028.6339379003910030865,0.0,0.0,246.95413369961,41.078419515087056,1.0,9094.38728679135,,-4.393860597691164,710.11145999,6.0,6.0,2.87547914,26150.720934249724457439,0.906803046666666667,8246.81809922899660734446242893045,0.22495414,2045.820070927081498689,5.44081828,49480.908595373979625878,0.050955610846624706,0.01859724686937736,0.031230991119005503
2020-07-03,0.0,1612534587.0,6438360.9678475979625820983,0.0,0.0,,41.01797327237856,1.0,9066.69069661017,,-5.969367179731358,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.050956551002034126,0.018379288833033726,0.03123302477974966
2020-07-04,6.0,1612534609.0,6480633.0923467585641504137,0.0,0.0,101.501472975149,41.112046386437434,1.0,9126.21955493863,,-7.002097922043839,710.11145999,4.0,5.0,6.996070492138143,63847.67533308024556188384716409,2.093448196855257155,19105.26787139146243667365889339765,3.471170492138143,31678.66402387706867488384716409,10.467240984276285776,95526.33935695731219249451402192688,0.05079451563607183,0.018080530155874432,0.031208748543768094
2020-07-05,0.0,1612534631.0,6447537.9665307364419255116,0.0,0.0,,40.90240954976738,1.0,9079.61401808884,,-5.831610917047182,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05068079568823196,0.017860632055119306,0.030956701274196648
2020-07-06,0.0,1612534653.0,6631690.1581818954117232525,0.0,0.0,,42.07064902373451,1.0,9338.94259117475,,-3.4102718267594745,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05071662981984141,0.018677521111503,0.029562004141883973
2020-07-07,0.0,1612534677.0,6570063.9456746975030384749,0.0,0.0,,41.68151680470163,1.0,9252.15873261251,,-5.0825063532664725,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05066792603785828,0.018650297136118318,0.029537043812701166
2020-07-08,0.0,1612534702.0,6699594.8259354102525220179,0.0,0.0,,42.50328103819422,1.0,9434.56795645821,,-3.4267854747945377,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05060601457993255,0.019040370685390426,0.02942283441507463
2020-07-09,5.0,1612534726.0,6555395.6098957488176870393,0.0,0.0,689.148045079357,41.56500877437252,1.0,9231.50234751607,,-5.602783159020256,710.11145999,4.0,4.0,1.03041932,9512.3183715059125384724,0.50761391,4686.0390017968110805337,0.50761466,4686.0459254235717175862,2.03045564,18744.1560071872443221348,0.05062490886610626,0.019401047603763398,0.02686957368021712
2020-07-10,2.0,1612534750.0,6593541.8515965222697179043,0.0,0.0,9185.128377462457,41.80678702820976,1.0,9285.22101542957,,-6.100283812163088,710.11145999,1.0,1.0,0.077311,717.84972192387548627,0.077311,717.84972192387548627,0.077311,717.84972192387548627,0.077311,717.84972192387548627,0.05061285107784474,0.019302610762173947,0.026801728100912397
2020-07-11,0.0,1612534773.0,6559420.9907976687946491765,0.0,0.0,,41.622445635104924,1.0,9237.17100818235,,-0.4341727097099766,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05061282098469132,0.015420089628281529,0.026617542767753518
2020-07-12,2.0,1612534797.0,6596294.9263766126635876592,0.0,0.0,142022.291998,41.857067297475126,1.0,9289.09797691408,,-1.7667163976758427,710.11145999,1.0,1.0,0.005,46.4454898845704,0.005,46.4454898845704,0.005,46.4454898845704,0.005,46.4454898845704,0.050231629314842756,0.015032179090043193,0.025630244521228165
2020-07-13,6.0,1612534823.0,6559031.4896815401616969109,0.0,0.0,4719.889983938276,41.6165625467117,1.0,9236.62250116891,,-2.375048827880662,710.11145999,4.0,5.0,0.15045085,1389.6577064299885030735,0.03009017,277.9315412859977006147,0.005,46.18311250584455,0.150450850000000002,1389.65770642998852154674500233782,0.05023327057329388,0.01505868137260076,0.024779884304435482
2020-07-14,0.0,1612534848.0,6575885.619960508708839502,0.0,0.0,,42.59899250822471,1.0,9260.3569868498,,-0.8840740732955272,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.05022697202251849,0.014902954295361487,0.02394612478257395
2020-07-15,12.0,1612534872.0,6530700.2138085012921958864,0.0,0.0,263.224004605234,42.2308620919932,1.0,9196.72555897136,,-2.5913327193020677,710.11145999,11.0,11.0,2.6977458270000003,24810.427998779231611532387691408,0.317020451545454545,2915.5500894447233985419538368312,0.074,680.55769136388064,3.487224967,32071.05098389195742994512,0.05020353410979348,0.0148070458353784,0.02394155047861318
2020-07-16,3.0,1612534896.0,6485158.4602374883400218182,0.0,0.0,22785.543397721805,41.93982350756647,1.0,9132.59231209818,,-4.070335016542121,710.11145999,2.0,2.0,0.031164999999999998,284.61723940653976143481537580364,0.0155825,142.30861970326988985,0.015582499999999999,142.30861970326988071740768790182,0.031165,284.6172394065397797,0.05020623387238842,0.014743407793104646,0.02361863357547987
2020-07-17,0.0,1612534921.0,6502113.3638406879037425963,0.0,0.0,,42.538123830720316,1.0,9156.46870976037,,-3.092754029676265,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.050164299608635034,0.014713918010825293,0.023612205665197193
2020-07-18,0.0,1612534947.0,6515915.5154138802521602853,0.0,0.0,,64.00400042074348,1.0,9175.90530859147,,-2.2799325699940622,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0501623314216048,0.014691431538313229,0.02361048955781232
2020-07-19,8.0,1612534974.0,6546405.5727485716258812761,0.0,0.0,104.02088108949,64.16219746936477,1.0,9218.84231081239,,-0.7231244129596197,710.11145999,52.0,52.0,6.82662416,62933.5716462220908013424,0.260008926153846154,2396.98128961597114524409881704806,0.25681,2367.4908938397298759,13.52046416,124643.0270600304994789424,0.05015715607867021,0.014589835105362192,0.023413876099515094
2020-07-20,7.0,1612535002.0,6509727.0778970990336343561,0.0,0.0,54.321970093182,82.50930128209637,1.0,9167.19056750439,,-2.0315908440689427,710.11145999,96.0,96.0,13.072270000000003,119835.99023987063976687170251317,0.25604,2347.1674729038240156,0.25962,2379.9860151354897318,24.57984,225328.0773987671054976,0.050153699827326224,0.014543406946361057,0.022578230589356523
2020-07-21,10.0,1612535029.0,6666934.2387579048562444456,0.0,0.0,39.795848316958,82.56715760199894,1.0,9388.57434979544,,1.1180135317205964,710.11145999,112.0,112.0,17.84385784,167528.3860180202644402496,0.256784087857142857,2410.83650069119013850386080717208,0.259625,2437.50861556564111,28.75981784,270013.6880774132956626496,0.0501213438202354,0.01514597604403768,0.022749218014712917
2020-07-22,11.0,1612535057.0,6768255.129269890814086422,0.0,0.0,91.652482142129,82.98008077352442,1.0,9531.2574301578,,-1.583570152080105,710.11145999,97.0,97.0,7.747869379999999,73846.9375960170976569065698422,0.264416694639175258,2520.2235854374053012987287957124,0.26126,2490.136316203026828,25.64841938,244461.687787428313978164,0.050130838708557994,0.013258656906617093,0.02282686432342083
2020-07-23,9.0,1612535083.0,6823579.4055395058989960887,0.0,0.0,15.438977811668,78.90756439780692,1.0,9609.16671537113,,-0.026626673252832536,710.11145999,224.0,224.0,45.99471990000001,441970.9315458982449881541537113,0.281827410267857142,2708.12657022513669005413835111046,0.279135,2682.25475109512037255,63.12933989999999989,606620.3517304306193600786613091757,0.05012819700737106,0.013281630950824344,0.022148980957062244
2020-07-24,4.0,1612535111.0,6780215.747424299122621398,0.0,0.0,7.038479173733,69.7707143358309,1.0,9548.1007270602,,2.745708959953094,710.11145999,398.0,398.0,100.8899,963306.92754303087198,0.289281356783919598,2762.0875330335038332517397057996,0.28786,2748.516275291549172,115.13397999999999989,1099310.838147334524545708920023378,0.0500921490244776,0.011735931477883493,0.022130790403079574
2020-07-25,10.0,1612535139.0,6889822.9165271227383738659,0.0,0.0,10.322694093359,67.2538315398267,1.0,9702.45279047341,,4.924033509257312,710.11145999,279.0,279.0,68.79129165,667444.2596298126888800265,0.298994987992831541,2900.98475558861210224113576982481,0.29610000000000003,2872.8962712591769920735837142023,83.41960164999999998,809374.7468092227769230774441905318,0.0500291081158182,0.011997713737539165,0.022177189327863733
2020-07-26,14.0,1612535167.0,7054180.8866336721228010271,0.0,0.0,12.553247544723,146.40690391167257,1.0,9933.90655423729,,8.455418350418297,710.11145999,281.0,281.0,56.56794844999999,561940.7138672120504486349576271,0.317116674911032029,3150.20741535663705557665685616141,0.31287,3108.0213436242209223,89.10978565000000022,885208.2837152150133223479419322038,0.04995555813480059,0.012452419073169753,0.021876592379348053
2020-07-27,15.0,1612535196.0,7844252.157663521647458851,0.0,0.0,7.132413314199,130.1482229576964,1.0,11046.5083295149,,22.7094545831263,710.11145999,375.0,375.0,99.56117638000002,1099803.364177972339668228590298,0.310697830346666667,3432.1261708866606072476681098383,0.31399,3468.493150384383451,116.51168637999999994,1287047.314082497725674271500229106,0.050574063475333365,0.022198546828426945,0.025195300862090386
2020-07-28,12.0,1612535223.0,7771895.101473034197962988,0.0,0.0,7.87515239319,109.51387385304656,1.0,10944.6129789012,,20.16396642210609,710.11145999,384.0,384.0,90.17113886,986888.216689458355420632,0.288435018671875,3156.80964892581308742084375,0.28968,3170.435487728099616,110.75904717,1212214.905187512225569604,0.05055748972592001,0.022369109989802648,0.025147114869676943
2020-07-29,10.0,1612535250.0,7893436.573975081873428012,0.0,0.0,6.68772557617,96.77118992944185,1.0,11115.7712819988,,21.030835066725135,710.11145999,460.0,460.0,106.18130960999997,1180287.152047860868975329540036,0.288201912195652174,3203.5865390015701587154322853912,0.28896499999999997,3212.068848502782908526861540036,132.57287961000000014,1473649.807940722274120675979479832,0.05055348258793083,0.022431969254607678,0.024998656336768118
2020-07-30,12.0,1612535276.0,7907368.566129271505648165,0.0,0.0,5.887448330122,81.95072693458496,1.0,11135.3907261835,,21.778545497949263,710.11145999,476.0,476.0,120.61447000000001,1343089.250681538086598907261835,0.301063928571428571,3352.4644782026573689776896887785,0.2903,3232.60392781107005,143.30642999999999994,1595773.09162446490923687655642899,0.050553364418843214,0.022358180351606038,0.02470252531475052
2020-07-31,15.0,1612535304.0,8051383.867326602026146051,0.0,0.0,3.411207022841,65.61379873660037,1.0,11338.1973407949,,22.689975873120282,710.11145999,718.0,718.0,208.17014483000003,2360274.182544395540471287223847,0.321238488621169916,3642.2653774455214838841914062284,0.30408,3447.719047388913192,230.64923482999999972,2615146.541005884425791671744577428,0.05056769036617234,0.02244573817797381,0.022743080626341516
2020-08-01,14.0,1612535332.0,8377598.268225129680666658,0.0,0.0,2.944983314489,56.413675980190746,1.0,11797.5821265342,,29.723770876449898,710.11145999,845.0,845.0,241.12580077999996,2844701.437528373789153390938632,0.315425006840236687,3721.2524229603041148147110001954,0.3071,3623.03747105865282,266.5341307800000003,3144458.29740145697448195063796026,0.05064636219477053,0.022794037818457225,0.021252914235626107
2020-08-02,13.0,1612535359.0,7877991.225168304157024679,0.0,0.0,2.384655787169,42.548209139610556,1.0,11094.0206841321,,22.36019795270949,710.11145999,950.0,950.0,297.78363142,3303617.766369449508990582,0.334487696231578947,3710.8134205808315166691313268987,0.33388,3704.071626018025548,317.76331141999999978,3525272.749551789942277897449490938,0.050851841322925896,0.026089372792162543,0.022807607041961823
2020-08-03,25.0,1612535386.0,7978880.308293958775236623,0.0,0.0,1.700255625173,33.624141858786714,1.0,11236.0956805377,,23.118840313865956,710.11145999,815.0,815.0,417.64982246,4692753.366120143282336742,0.537706199337423313,6041.7183037735655729143203554001,0.34387,3863.756221666498899,438.23055246000000041,4924000.417575455945464541229020457,0.0507289899724462,0.02611227822563337,0.0227610893475486
2020-08-04,29.0,1612535411.0,7955131.50290164719704941,0.0,0.0,1.573239141362,27.11444490328918,1.0,11202.651909059,,23.382468536003227,710.11145999,828.0,828.0,451.3690521170962,5056530.3733897390105415544758,0.579030618498908516,6486.678463730411007675192646444,0.34803,3898.85894390980377,479.437352117096251118,5370969.767968780312898714763077962,0.05072352752797055,0.02608113604167182,0.022622340917111714
2020-08-05,17.0,1612535440.0,8323527.786247705660860044,0.0,0.0,2.250815857223,24.88499048950126,1.0,11721.4384715956,,25.51140942522012,710.11145999,779.0,779.0,315.49069539,3698004.774374794606864284,0.444331354801026955,5208.202636300951655564477459398,0.34517,4045.888917240653252,346.13412538999999811,4057189.853678441341618765288684316,0.05083031173474161,0.026738429852189757,0.023286503942409192
2020-08-06,19.0,1612535467.0,8357521.273843467398812761,0.0,0.0,1.738917303679,21.546574699459807,1.0,11769.3091081239,,27.20608723063518,710.11145999,745.0,745.0,408.36413467590137,4806163.729672220938337022139743,0.573532033122015331,6750.0757812237533293577524475109,0.33768,3974.260299631278552,427.281364675901421289,5028806.4570116962267701169863097071,0.05082502191674996,0.02655745175985137,0.023277868905227622
2020-08-07,21.0,1612535495.0,8236560.852512969142962962,0.0,0.0,1.5764176708,18.47028976741173,1.0,11598.9690585038,,22.941178780359536,710.11145999,771.0,771.0,450.45895713,5224859.505876759706142094,0.622074959961089495,7215.428212658667301302242597581,0.33451,3879.971139760106138,479.6197941300000005,5563095.1519598324876221785292519,0.05080887867593997,0.026777084159499143,0.02338990086338667
2020-08-08,17.0,1612535525.0,8338845.006481275994497912,0.0,0.0,2.512157699524,17.271203446961806,1.0,11743.0086350088,,27.205824067937364,710.11145999,828.0,828.0,282.66993753,3319395.517272188067000264,0.378571518756038649,4445.5686137205577429657872551112,0.33154,3893.277082850817552,313.45721753000000129,3680930.812160621810212745139161352,0.05077085812476711,0.02623760656936891,0.023420461746037683
2020-08-09,14.0,1612535554.0,8294469.240322498031084399,0.0,0.0,2.321118666587,15.874168641542768,1.0,11680.5173661601,,25.796869527932447,710.11145999,945.0,945.0,305.93500893000004,3573479.184723210740530387646404,0.341868729026455026,3993.2036263405893881281169656626,0.33537,3917.295109089112737,323.06594892999999963,3773577.426891856972481901574520763,0.05068978569022683,0.026348655649856643,0.023420906895292554
2020-08-10,23.0,1612535583.0,8429285.448015346759174893,0.0,0.0,2.120974139836,14.877110588077866,1.0,11870.3695447107,,28.50654745046774,710.11145999,1045.0,1045.0,334.8043932514751,3974251.87308765464239817775357,0.338538538996627016,4018.5775630164169891189035242712,0.33205,3941.556207321187935,353.772773251475231357,4199413.5533521557493203100381334199,0.050699492124268906,0.026277781034437498,0.021787045179230868
2020-08-11,33.0,1612535614.0,8090047.126779907721703722,0.0,0.0,1.072753687258,12.44038428438795,1.0,11392.6440884278,,22.645321609714973,710.11145999,1377.0,1377.0,661.9520104423273,7541383.65858867744937323001894,0.501899840553614422,5717.9662514659907436186733857316,0.33325,3796.59864246856435,691.11608044232705958,7873639.528268669259499738279128324,0.050786468262708745,0.027785504232265217,0.022460156935107032
2020-08-12,28.0,1612535645.0,8231473.787548742182879004,0.9995,11569.7247174627502,1.52737254232,11.611189953318261,1.0,11575.5124736996,,25.32191796551933,711.11095999,1128.0,1128.0,465.57793877178193,5389303.237732110357115751528228,0.427190052102643564,4944.9437767545326118061832093744,0.33258999999999994,3849.899693627749269469251578024,481.870378771781939789,5577896.5801791127814524431332733844,0.050791921179884854,0.02773093722654008,0.02251812855391888
2020-08-13,22.0,1612535675.0,11892483.091663073785234535,298.9995,3520255.09982434572675,1.129209125096,14.39938401322736,1.0,11773.4481155465,,27.138166835959172,1010.11045999,1026.0,1026.0,894.529133303089,10531692.3387886970820773731385,0.891767313160905419,10499.1761926402274336612699964835,0.339735,3999.8523955351901775,914.953263303088959424,10772154.773648873341402942402085216,0.05069396851825459,0.027766643976107837,0.022486407182358482
2020-08-14,34.0,1612535704.0,11893452.935436255736251005,0.0,0.0,2.020107899404,13.343671622091817,1.0,11774.4082518995,,28.028265890935746,1010.11045999,1125.0,1125.0,500.0279738957895,5887533.50201917166547842715525,0.508981655816998982,5992.957808317143959126791066309,0.36274,4271.04884929402463,572.604362794123854966,6742077.534356786956560912132007917,0.05069347507197865,0.027666596363438226,0.02247454077173498
2020-08-15,24.0,1612535732.0,11986890.283722133110618908,0.0,0.0,1.162740378448,11.924902106146035,1.0,11866.9103613092,,29.94021802099714,1010.11045999,1217.0,1217.0,868.7325895899313,10309171.76861172860194940605796,0.724133491856969039,8593.2272374884770946474879058588,0.36725,4358.1228301908037,881.270459589931320878,10457957.5480234766291107605813734776,0.050651463186142824,0.027517108833529452,0.02247296409949797
2020-08-16,19.0,1612535761.0,15589846.441628229609888056,300.0,3569892.82607832,1.443193033351,13.856466889820862,1.0,11899.6427535944,,29.95886439179261,1310.11045999,1142.0,1142.0,907.7860201054384,10802329.33596198036279858778496,0.806315532964270618,9594.8667889488894202084938093392,0.36041,4288.750244822957704,920.812338645197046212,10957337.8729796317233043370259044128,0.05051050353396311,0.027516020987761614,0.02242525886628863
2020-08-17,15.0,1612535791.0,16135009.164813925297007431,0.0,0.0,1.209006570033,12.671116240389685,1.0,12315.7624166569,,34.2184994555857,1310.11045999,1307.0,1307.0,1083.62559184,13345675.337710661936719696,0.833190843029839326,10261.3804704895738024558730692494,0.35838,4413.722934881499822,1088.98043183999999971,13411624.274929872967544124899169499,0.05038849150432716,0.027876343801922852,0.022726665355005293
2020-08-18,24.0,1612535821.0,19309565.267057614864407405,300.0,3597808.79887785,1.9852258626,13.977823552336933,1.0,11992.6959962595,,30.088959024646442,1610.11045999,1175.0,1175.0,811.0464861066731,9726633.94671183467839558926945,0.739567344377988357,8869.4063298861718053946065506415,0.35115,4211.235199086523425,868.99162964413631961,10421552.437616251872957676656498795,0.05043084657914703,0.02864829669739966,0.022992928814008582
2020-08-19,18.0,1612535850.0,25939732.884827675797256763,600.0,7042109.43871422,1.594779906361,16.604940505838144,1.0,11736.8490645237,,28.03103609657865,2210.11045999,1064.0,1064.0,1385.8404229795603,16265399.87202678102770095492911,1.355726208608196669,15911.9538832533756327286804115553,0.34848999999999997,4090.174530495863860894528064289,1442.492685959121255996,16930318.9317815916753359487895091052,0.050455904352129655,0.029069261175968555,0.023228120302637382
2020-08-20,15.0,1612535880.0,33349043.052680546612974491,600.0,7120512.20637054,2.691729434945,19.619044724076957,1.0,11867.5203439509,,26.40385964680006,2810.11045999,1271.0,1271.0,1043.9795410001323,12389448.44148759278147840470407,0.845067451613111332,10028.8551740293415377727344415988,0.34924,4144.612804921412316,1074.080731000264503282,12746674.9261912930981880767818968538,0.05046059846882319,0.02892562061007985,0.02319662774313887
2020-08-21,18.0,1612535911.0,32385677.065249201395658475,0.0,0.0,5.533036987596,18.350228277667995,1.0,11524.6989491525,,20.91477996058801,2810.11045999,1396.0,1396.0,507.8784881232186,5853146.6783708178513560422365,0.380784862197098696,4388.43090121608286412552805514,0.34614500000000004,3989.2169177543925734879579661,531.575667627149780134,6126249.538097651684289031220636435,0.05046375372818611,0.029666882363185956,0.023043066421563715
2020-08-22,14.0,1612535940.0,32828522.938110247072250201,0.0,0.0,5.295835237707,17.902475442943647,1.0,11682.2891503799,,21.5744246761016,2810.11045999,1620.0,1620.0,530.6264892800723,6198932.07862076494478304446677,0.343409707753175624,4011.8115030200558182751110195576,0.3369,3935.76321476298831,556.323726560144510076,6499134.6348924904162131193747778724,0.05040841267007655,0.02969494657764092,0.02304209849891841
2020-08-23,12.0,1612535969.0,32781650.641686980401442757,0.0,0.0,5.187025356211,17.21892429285792,1.0,11665.6092735243,,22.17727490518491,2810.11045999,1516.0,1516.0,541.75761,6319932.599218361044923,0.397547104221635884,4637.6291856706469623633560259812,0.33612,3921.044589016987716,602.68141000000000027,7030645.845476700796412714503851561,0.05034790777721028,0.029634594515139452,0.022535230421008978
