time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2022-05-08,186,1660,154369,275967,172,63112,226062,20,13357,448003,297047,251448,189775,4473,11,29649,50,106532,446,5,13499,20,63598,172,2,154877,1685,7,1652066919,71278309.335782503786377056766,0.485618540112,101563166.3624842116370200320148,49538685.0417111799375464186108,209141863.36277033056861839543504,81.61404528,290.1341054303646010941888,0.911974386923,2397.124426464927,25.657958742855058,0.0001043766072472239,3.55495312644996,-77.33830833804217,-28.85538061811324,3.73013001245446,0.000105048308007013,0.00141478714784524,3.53916326584325,3.73013001245446,0.003964135804,28569481.15766213,8082358.63626189,18592.34965858,20050421.70751835,21736697.27211212,764398.82448892,25910087.43603236,27950735.72148417,28522460.16230097,220799.94275981,2932706.6372008,28569481.15766213,70.1812594946,27099129.03305499,28560515.24043857,28569440.36923051,26054635.06346278,28460246.22758814,28568858.4219165,24989697.54445978,28007639.54233309,28569470.60303085,28569292.32820051,28566721.85115945,28532310.46807453,28278976.48682928,27555099.3122488,24576973.31246187,25443701.38263155,26493513.71933349,23205793.56336362,28560659.20000986,28461624.26189889,28011665.02858842,24989697.54445978,26054635.06346278,18672963.42876667,27106212.89349118,23872587.43443083,25779116.28157256,28389405.8921564,27555799.16690087,28569481.15766213,802,0.009282407407,1093,11918.2303773,42368.750341533521380369908,11.225659555,39.9066935315101167033678,0.02112,0.0750806100306231552,21.451271564728,0.04208192777167609,0.039305928251315625,,
2022-05-09,209,1662,154360,275962,172,63107,226057,20,13356,447999,297042,251443,189766,4471,11,29647,50,106520,446,5,11837,18,58458,157,2,149151,1470,6,1652153307,61394873.9242417906129942026315,0.418500959193,87492319.143336129025149527835,42675301.5481142886760971561247,209061215.32423132718174970557652,103.42788937,316.7405489563235773169993,0.912004051176,422.391519937938,22.377681679555625,0.00010054621703401647,3.06242881765889,-79.78065811522006,-39.82996322750313,3.55495312644996,0.000104376607247224,0.00141089904334361,3.37619102576278,3.55495312644996,0.003963655268,28569584.5855515,8072630.87984822,57477.11263044,20047771.74581835,21735283.67636039,764622.8585578,25909868.38733545,27950011.71982056,28522563.59019034,235396.73760795,2848384.41716723,28569584.5855515,70.1717299591,27099923.9647325,28560618.36599103,28569543.7975506,26055576.88244672,28460362.17513424,28568961.85291177,24989265.28281237,28007768.2000452,28569574.03135093,28569395.75919576,28566825.03333614,28532410.47277657,28279105.57684768,27555181.50154948,24576696.31610295,25444468.41129215,26493251.6656206,23205516.5670047,28559027.01916956,28446183.01034177,27961294.53687592,24927027.55947431,26010396.37442676,18673896.97293952,27041349.43827255,23573063.81379564,25779819.0315154,28389536.44089692,27555981.29345765,28569584.5855515,1458,0.016875,1810,67637.68503153,207135.5958002928198904348017,38.605354784,118.22615100646709274162976,0.02112,0.0646784966289557568,21.399057337659,0.04324946567068103,0.04622561271513951,,
2022-05-10,213,1660,154363,275970,172,63104,226066,20,13351,448010,297051,251451,189771,4466,11,29642,50,106519,445,5,11852,19,58510,157,2,149224,1471,6,1652239810,61513050.74754318369725656206,0.41933475928,87655064.39314645766969440602,42754594.99413130854474963006,209033623.980293936411532535750726,58.31327391,178.91206402745711722302,0.912146990243,315.542650278006,22.407152181731554,0.0000990011689070721,3.068119006722,-77.43842130632962,-37.90410495144926,3.06242881765889,0.000100546217034017,0.00135628691001131,2.90053698229605,3.06242881765889,0.003963593511,28569642.89882541,8069361.00720657,83311.34627119,20049108.46442823,21737450.98746271,767256.124605,25909681.14985414,27949227.21538664,28522621.90346425,132678.46197592,2552254.20977605,28569642.89882541,70.1762655397,27100478.01151534,28560676.33704656,28569602.1099863,26059713.78248333,28460419.45778304,28569020.18234764,24992320.13418082,28007844.37256925,28569632.34478662,28569454.07163158,28566883.03223897,28532467.13755708,28279158.73676766,27555271.30707598,24578755.04525363,25447942.4649606,26494674.94773328,23207575.34615538,28559107.91190562,28446418.70305875,27962023.06602468,24962720.43418082,26014533.27446337,18674191.51059638,27042908.09044001,23575122.54294632,25783588.79905753,28389624.94071183,27556670.66983556,28569642.89882541,1398,0.016180555556,1808,90541.30360398,277791.49448075815644595356,51.701977621,158.627820224105592568362,0.02112,0.06479867342196864,21.370340632664,0.04324766762016402,0.046284606070014396,,
2022-05-11,263,1658,154354,275965,172,63093,226061,20,13347,448013,297049,251446,189765,4463,11,29631,49,106510,444,5,9179,17,49857,118,1,139135,1068,5,1652326069,46007708.8313208480428235803008,0.313737438656,65566652.4482099966916124385536,31980486.6340038974902036389056,208985745.307202369183435664111696,245.16236647,562.6369848313849548539584,0.91223064589,79.062211550814,16.735233339570513,0.00007969552016364693,2.29495657483072,-84.30556399000307,-49.071701345269936,3.068119006722,0.0000990011689070719,0.00130952372308819,2.914087444816,3.068119006722,0.003963816963,28569888.06119188,8052332.54041804,86634.09698403,20047311.28070014,21736600.57102775,703857.85000356,25908704.10041228,27948398.07915578,28522502.30694832,127294.9234167,2549339.15143436,28569888.06119188,70.1693728648,27101153.61899061,28560920.69387686,28569847.26785628,26062327.439059,28460655.44224707,28569265.34852685,25011178.47458992,28008193.28319248,28569877.5056566,28569699.22950165,28567128.08848636,28532710.72150936,28279411.40999834,27555733.57153499,24591071.53483589,25444228.21538758,26495083.44866856,23219464.86990291,28555554.87183581,28414125.42775406,27862150.06485097,24907506.37113799,25871830.18362626,14972322.47574149,26892071.65276616,23219464.86990291,25785952.06091762,28389925.229476,27557432.63431903,28569888.06119188,2026,0.023449074074,2487,361359.58634081,829304.5585509511495499776832,153.362523013,351.96033052131195257935936,0.01162,0.0266673953995329664,21.117512980083,0.048164502387162245,0.06704103857182186,,
2022-05-12,264,1658,154355,275962,171,63096,226058,20,13341,448013,297047,251442,189765,4458,11,29627,49,106513,444,5,8348,15,46913,106,1,135508,958,5,1652412516,41109527.4461344929024653344752,0.280462746017,58603293.5460663853408129263224,28583914.0713219319724232783428,208952149.183079853772725054735166,156.80817646,321.6472230801900233882056,0.912225766297,624.805264237447,15.02518088256146,0.00007065672257329897,2.05121461355836,-83.5091683116491,-56.504123904333596,2.29495657483072,0.000079695520163647,0.0011095992214257,2.18138174236763,2.29495657483072,0.00396359914,28570044.86936834,8046890.75623571,46931.74205417,20041553.51390532,21735287.45273954,686720.18372408,25906926.78206298,27947655.7796762,28520816.30447918,132027.08131775,2547133.96841177,28570044.86936834,70.1488345767,27102172.70474476,28561077.81800643,28570004.07500347,26062331.07409236,28460815.28591179,28569422.15953301,25015672.68112333,28008306.8550357,28570034.31380379,28569856.02964893,28567285.09821404,28532869.7651705,28279540.55953181,27555982.67582929,24589611.52800017,25448822.23192099,26496708.53921252,23218004.86306719,28554039.40527618,28400694.95853972,27824327.76964484,24815015.02437972,25820041.54558978,14972468.37159352,26842314.95757884,23218004.86306719,25789872.82003241,28390076.39425459,27558181.23861333,28570044.86936834,1953,0.022604166667,2356,45726.31907037,93794.4939013752668329417932,22.172736685,45.4810415108535471604366,0.009663435,0.0198217790891713305666,21.062768531259,0.048771359766527224,0.06770991719466567,,
2022-05-13,239,1655,154338,275939,171,63082,226036,20,13333,447992,297026,251420,189743,4453,11,29616,49,106498,443,5,9057,17,49580,118,1,138726,1053,5,1652498960,45467848.70232378589160144895,0.310266041935,64820851.1236345921736007434838,31616489.4897697797466823180646,208920224.460945202925190977297196,49.71431285,112.793608803952004264157,0.912299170375,1129.229225548083,16.621518072089657,0.00007747185622443038,2.26883572029402,-81.40907641688679,-53.96892665791689,2.05121461355836,0.000070656722573299,0.00104736449296346,1.97408826528186,2.05121461355836,0.003963407137,28570094.58368119,8042401.23239741,31585.96824434,20040167.8691975,21734282.43937506,688583.88239602,25904294.39618806,27946063.21725311,28520866.01879203,142993.28339429,2489199.26683862,28570094.58368119,70.1438625291,27102700.70854824,28561128.7637635,28570053.78731645,26064473.58621489,28460867.22768977,28569471.87834739,25017455.72537354,28008445.064559,28570084.02811676,28569905.7465948,28567334.78602596,28532920.19688181,28279604.63962276,27556356.11672085,24591812.37946449,25450805.2261712,26498248.69762026,23220205.71453151,28555590.11567053,28413171.73689133,27857669.27654854,24910426.35227864,25877996.2679587,14979165.2970984,26888343.92712708,23220205.71453151,25791962.03556886,28390185.60684761,27558954.25900489,28570094.58368119,1357,0.015706018519,1788,25300.5270651,57402.739547564506339680702,15.201678522,34.49011123914000335903844,0.010233474999999999,0.02321807362273584405066427970598,20.997778199111,0.04944100954960647,0.07051702998901949,,
2022-05-14,210,1652,154337,275933,171,63079,226030,20,13329,447986,297020,251413,189739,4450,11,29612,49,106494,443,5,9466,18,50792,121,1,140200,1117,5,1652585386,47689559.546223416892304769136,0.325456324562,67991390.6300373084124555233792,33162882.2255666654629500198112,208910952.096509201942974263806354,37.68783449,89.6897589572777266010656,0.912309648248,1037.813690679189,17.47372639892883,0.0000791897954412625,2.37980664506144,-82.22485354438682,-50.7266000278957,2.26883572029402,0.0000774718562244302,0.00112538563654475,2.18297246171122,2.26883572029402,0.003963277476,28570132.27151568,8036030.38512098,26373.21898459,20039258.08224315,21732816.83249101,689637.92264058,25902558.27575366,27944780.92587182,28520903.70662652,133753.04763674,2489471.51878148,28570132.27151568,70.1405856011,27102856.46273099,28561167.1535905,28570091.47482269,26064807.32303562,28460906.81199072,28569509.57064532,25013648.15958437,28008493.84709654,28570121.71562299,28569943.42710116,28567372.61194833,28532956.6026383,28279637.52696888,27556479.80094791,24585478.88395595,25447097.59538203,26499680.17287683,23214327.17682093,28556263.89684623,28418436.95672795,27875510.45268816,24950300.05251511,25891258.2226254,14979822.47247224,26917128.65793806,23214327.17682093,25791552.52023846,28390235.28720424,27559377.35366285,28570132.27151568,993,0.011493055556,1282,27529.15338091,65514.0621488052253306731104,22.882622149,54.45621624662028840983456,0.01588,0.0377913295235756672,20.906592206283,0.04960953843372269,0.07178529862838938,,
2022-05-15,197,1647,154342,275941,171,63082,226039,20,13326,447994,297028,251421,189746,4447,11,29612,49,106497,443,5,9916,18,52399,125,1,142174,1197,5,1652671874,50383179.726323506498506617708,0.343892197901,71825170.238610311317161095988,35032713.153134568360714401533,208859551.560144734236783090907476,81.2827326,204.34380356902619079546,0.912402121771,860.993240212797,18.54235053998911,0.00008062144126241985,2.5139878671971,-79.57586621512591,-48.74837609195679,2.37980664506144,0.0000791897954412624,0.00115913315145434,2.28895682070584,2.37980664506144,0.003963136845,28570213.55424828,8030666.96985019,29053.62370206,20041138.77546148,21735501.85327175,693003.01744508,25902911.00655214,27941705.89680994,28520984.98935912,130385.55284635,2490010.64045283,28570213.55424828,70.1469687561,27102533.10659697,28561248.03281197,28570172.75672392,26067523.46634544,28460990.67140411,28569590.84877036,25016961.43834739,28008523.77740821,28570202.99752422,28570024.70717595,28567453.771725,28533037.31330604,28279708.76503749,27556508.30842481,24584071.965978,25453088.02848677,26501251.84173575,23212920.30884298,28557147.46233489,28425061.2020355,27894039.28008739,24953613.33127813,25910812.91750979,14980268.91094216,26951081.27337845,23212920.30884298,25795770.26768672,28390312.28901269,27559705.12950715,28570213.55424828,845,0.009780092593,1141,33182.85466119,83421.294017196396435450549,30.929462691,77.7562939440993671933961,0.0156875,0.03943818466665450625,20.861782145238,0.049763678508318504,0.07287571343141401,,
2022-05-16,208,1646,154329,275932,171,63069,226027,20,13322,447990,297019,251412,189736,4446,11,29601,49,106481,442,5,9794,18,51877,127,1,141496,1173,5,1652758325,49750049.2251758479707094747997,0.339774503495,70935887.5072640674728506617514,34598894.5739020298231002138489,208773427.016031936201623003601751,58.7077057,145.762811399262033744551,0.91240417862,176.325032572504,18.380772523010577,0.00008306753886616016,2.48285654602343,-79.6009359726302,-49.27330004685322,2.5139878671971,0.0000806214412624196,0.00117532967072005,2.41681321830948,2.5139878671971,0.003963033278,28570272.26195398,8023406.67145285,116584.36273799,20037423.95220379,21734970.45771994,692505.6197349,25899349.17975762,27940787.29737373,28521043.69706482,160607.52361459,2488017.11683359,28570272.26195398,70.1338222068,27103214.77057514,28561306.13823896,28570231.46415578,26067635.79613006,28461049.9539014,28569649.49701707,25013239.69934952,28008698.44487517,28570261.70495606,28570083.41463794,28567512.52106913,28533092.28374736,28279775.63553745,27556983.77924932,24541847.23882678,25449366.2594889,26501525.02987782,23171229.03662808,28556939.47158046,28423084.1034134,27889506.14193734,24949891.59228026,25917471.04780527,14980936.21058016,26942560.08193852,23171229.03662808,25792804.63455529,28390438.11925568,27560280.32110678,28570272.26195398,948,0.010972222222,1334,162031.85585805,402301.8539814842956780541115,121.962678684,302.81583514112165102556612,0.020233075,0.05023582270993301094725,20.800369904095,0.049619118565546835,0.07280192884943086,,
2022-05-17,327,1645,154287,275884,171,63030,225982,20,13299,447944,296973,251367,189691,4435,11,29571,49,106433,442,5,10272,18,53583,132,1,143537,1245,5,1652844530,52613370.1511753999453395909836,0.359448739124,75024466.4323537697733203707746,36593610.1315541433937061783418,208720905.838148709812235238168017,87.08830933,228.6938683504623460777278,0.912575230185,54.377461699141,19.37188187949765,0.00008627317358270015,2.62599963312966,-76.42957184879815,-44.819338560830694,2.48285654602343,0.0000830675388661601,0.00122754506689406,2.37953481829994,2.48285654602343,0.0039626675,28569869.35026331,8002041.39712301,128702.6271668,20035558.83534946,21734499.8760622,688422.96202432,25898255.86951771,27937862.7243233,28520640.78537415,162642.19680676,2486812.82959038,28569869.35026331,70.1282830163,27105596.03114274,28560903.86408689,28569828.54766849,26072155.09866767,28460651.82631852,28569246.59833624,25018933.66068169,28008446.91883393,28569858.79325083,28569680.51595707,28567109.69497092,28532686.01056427,28279423.41328215,27557224.49554456,24594459.29884954,25455060.19482107,26505052.51567795,23223631.26550899,28557355.38609903,28429533.29907816,27908828.34456987,24955585.55361243,25941790.91183564,14986473.28788165,26973653.05482033,23223631.26550899,25798300.81589262,28390212.15673369,27561617.0012931,28569869.35026331,1495,0.017303240741,2184,525399.09840467,1379697.8396573175525852595122,259.274523273,680.85480299476549349657718,0.07245934500000001,0.1902782133868154899326963312966,20.749090355845,0.04958727411617716,0.0741915543726275,,
2022-05-18,199,1644,154286,275886,171,63032,225982,20,13298,447950,296975,251368,189690,4436,11,29572,49,106431,442,5,9442,17,50752,121,1,140152,1110,5,1652930836,47680140.8386980175533713809,0.325794122548,67994965.05198226863023840265,33164892.9300774707185361013775,208705315.246976566073351334699447,32.67451049,77.7637318087991653792825,0.91259753612,116.528547658352,17.54547217575303,0.00008271984628872006,2.37995093553425,-79.47949651542551,-50.940969088834144,2.62599963312966,0.0000862731735827002,0.00125472970154319,2.48941727796511,2.62599963312966,0.003962336968,28569902.0247738,7918568.6796845,79332.47050825,20034085.6304228,21733921.72750153,688811.76648928,25897190.16421711,27937098.19127669,28520400.56646408,164380.99400651,2486675.49087686,28569902.0247738,70.12304632,27105311.150029,28560936.41742262,28569861.22120163,26072822.19499696,28460693.88547297,28569279.25215738,25019583.47919965,28008428.64648805,28569891.46678396,28569713.18074616,28567142.31008952,28532717.66026791,28279443.22134569,27557254.70751726,24605052.76356016,25455726.45150503,26505404.99224237,23234224.73021961,28556034.43769471,28418251.05112005,27875690.05846479,24921382.59986226,25899286.76828872,14989207.32090908,26919792.11709002,23234224.73021961,25799468.54510137,28390243.31495686,27561547.68809413,28569902.0247738,880,0.010185185185,1200,245175.13175001,583504.7841781692998967928425,208.329383215,495.81371048181252900761375,0.02225,0.0529539083156370625,20.702474850418,0.05001447445686053,0.07515857492431546,,
2022-05-19,255,1641,154229,275830,170,62981,225926,20,13279,447895,296921,251312,189633,4429,12,29542,49,106377,440,5,9737,18,51723,125,1,141306,1166,5,1653017273,50123185.8946516999465237058152,0.342290852846,70737959.1403195919807523796536,34501343.6898231168157775470636,206660384.150327172378293814071827,1207.90070418,2990.5884258858963851750376,0.912711521515,20.49965674315,18.08416090387981,0.000081825156049094,2.47585618216532,-70.53875010504159,-50.707691364644184,2.37995093553425,0.00008271984628872,0.0012389073993032,2.27108173702635,2.37995093553425,0.003961679969,28571109.92547798,8110315.0852631,281395.31597706,20244788.95652786,21735866.47622026,900658.5877194,25897557.85265808,27937736.08435922,28521608.42282866,371980.41222629,2669920.17028593,28571109.92547798,70.8575515944,27108078.50596159,28562144.03541059,28571069.11700338,26077181.21145126,28461909.10126813,28570487.14961587,25027128.54335898,28009924.76833429,28571099.36751483,28570921.07718122,28568350.10574404,28533927.67646006,28280776.82275662,27559382.14632958,24647455.59998762,25463271.45566436,26508267.23269975,23249256.85518457,28557740.98565859,28423665.49301021,27890076.4030855,24963780.43628972,25923077.82053571,14991195.01191653,26946753.13645537,23249256.85518457,25806794.00825569,28391674.49190823,27564271.99119974,28571109.92547798,965,0.011168981481,1305,1393736.01633722,3450689.9323549715719149092104,1075.001898693,2661.55009671852108401792676,0.02223447,0.0550493500066693425804,20.637287826345,0.050095614024348374,0.07529077255342971,,
2022-05-20,185,1641,154225,275826,170,62970,225922,20,13272,447896,296919,251307,189628,4428,12,29534,49,106368,439,5,9452,18,50778,121,1,140198,1111,5,1653103610,48289747.74531731932111724182,0.330189530409,68229309.229966966384153562076,33277458.066165508054712359924,206636803.854504926420437466008997,283.75321479,677.610831820995696164052,0.912775613571,78.680588336363,17.40342671989293,0.00008171395558153132,2.3880287394188,-81.98080956104788,-52.50510186451228,2.47585618216532,0.0000818251560490941,0.00122787653321057,2.3392440012297,2.47585618216532,0.003961741083,28571393.67869277,8092684.92378357,273366.41732494,20221594.04876765,21734334.32078698,888942.78189655,25897041.67274545,27934121.6753719,28521889.73949565,370766.89998294,2667689.80756613,28571393.67869277,70.7756656052,27108914.44052733,28562428.00103606,28571352.86698027,26079271.39563788,28462188.51487199,28570770.90364175,25029134.62990643,28010269.27718246,28571383.12033275,28571204.82020707,28568633.79423782,28534208.49749808,28281088.03810414,27559952.8918985,24649467.68653507,25465277.51221181,26508849.27511024,23250844.68582814,28557570.94385795,28420107.51463123,27878970.37960557,24965786.52283717,25908735.96892964,14991456.97860483,26925121.52586912,23250844.68582814,25808883.10480227,28392014.71457372,27564942.16612019,28571393.67869277,774,0.008958333333,1088,363131.41885199,867168.264404477945555823412,334.702078433,799.2781824412093164347404,0.0222,0.05301423801509736,20.422175270792,0.05013314164930335,0.07517748564488502,,
2022-05-21,185,1640,154200,275806,169,62943,225901,20,13263,447881,296900,251287,189607,4425,12,29518,49,106341,438,5,9508,18,50936,120,1,140403,1122,5,1653190161,48646187.681544289884957622776,0.33268082325,68736582.5188082919979652719008,33524867.8031403616200678795504,206614201.105406302198226728143617,2.12528669,5.1129789018905069602512,0.912785780116,270.687021691533,17.548530729298967,0.00008177351276518675,2.40578314725648,-75.31988939213895,-51.56050084844491,2.3880287394188,0.0000817139555815313,0.00121712096721126,2.26224178351562,2.3880287394188,0.003961747006,28571395.80397946,8078377.78496536,214015.90822593,20220520.59721995,21733347.35596631,894640.2549352,25896000.54214673,27933089.2085912,28521891.86478234,369207.30367501,2666486.98137031,28571395.80397946,70.7719032558,27109587.34828361,28562429.34439562,28571354.98915457,26079563.80793249,28462187.71265198,28570772.99914744,25035671.85543621,28010446.95505453,28571385.24515408,28571206.94238148,28568635.88974354,28534207.85783378,28281135.67985001,27560352.3597653,24656027.91206485,25471814.72274159,26509179.12463652,23255798.23504457,28557668.11371334,28420873.67166389,27881826.74057727,24972323.74836695,25909028.38122425,14991506.90655302,26930680.06258089,23255798.23504457,25814314.24015671,28392136.86438177,27565639.89773435,28571395.80397946,768,0.008888888889,1153,105551.40628995,253933.794421583330157896376,91.71383347,220.6435949324132940983856,0.02194052,0.0527841332580437445696,20.143226707256,0.05011743762372496,0.07537640615927052,,
2022-05-22,203,1631,154132,275736,166,62913,225830,20,13246,447814,296832,251216,189534,4415,12,29501,48,106296,435,5,10243,18,53496,129,1,143400,1235,5,1653276470,53175848.0133269245612033565716,0.363422244095,75069943.228118962109287375191,36613700.4170687396823526115446,206563974.681854935403793458112887,105.38360509,276.8892400626997156874018,0.912896171212,209.299772169422,19.189396851407178,0.00008662310928331752,2.62744133517002,-69.94261720112384,-47.32378304469876,2.40578314725648,0.0000817735127651868,0.00121887437402592,2.27841268351616,2.40578314725648,0.003959980784,28571501.18758455,8062639.53060362,91363.90871369,20238643.31489858,21732750.71832672,914641.59322148,25895405.88921818,27932379.65984917,28512237.37234959,391041.91245254,2684693.68647015,28571501.18758455,70.8350715702,27110166.82978114,28562535.84923851,28571460.36852724,26082814.03992765,28462336.15917937,28570878.37072018,25063891.18417777,28010631.180538,28571490.62790785,28571312.3139542,28568741.15262176,28534328.2432295,28281344.47484017,27560779.14619799,24684341.24080641,25484144.87148315,26512429.39879579,23249749.32709156,28558993.94724598,28431319.58217176,27911841.41699661,25000543.07710851,25958834.91008517,14992163.11618902,26979583.02901864,23249749.32709156,25830684.16340873,28392395.06881324,27567060.13324403,28571501.18758455,573,0.006631944444,767,136509.94882334,358671.8822003875502578442668,178.560382117,469.15692879795944236253234,0.01599992,0.0420388511674135063984,19.84561119002,0.05061117402085697,0.07797731619679985,,
2022-05-23,258,1630,154140,275747,167,62906,225842,21,13240,447830,296846,251228,189547,4409,12,29490,49,106301,435,5,11207,18,56662,147,2,147077,1371,5,1653362767,58910864.6542726438133105769088,0.402682952796,83156437.7776836914978529033448,40557666.3394745205777289822504,206505979.953522426482354122996447,29.94450896,87.1524415196112480884608,0.913028977916,47.012522460625,21.25191225566756,0.00010005637054354175,2.91046487474648,-62.70816405610867,-41.7182438955446,2.62744133517002,0.0000866231092833177,0.00128508602796835,2.48532774664311,2.62744133517002,0.003960835966,28571531.13209351,8054380.85493014,293258.8023192,20241049.86300656,21733204.43199359,929409.55244711,25896517.06966054,27933444.41307867,28512267.31685855,433355.5166121,2723697.25074222,28571531.13209351,70.8434202193,27111547.34237071,28562565.11918016,28571490.30850556,26086635.86704453,28462339.77468781,28570908.30364089,25066141.04881565,28010656.86781634,28571520.57210597,28571342.25823482,28568771.14457013,28534354.30067869,28281313.56735507,27560880.20049606,24654979.50182142,25486394.64612103,26513873.31221849,23219311.60889454,28560352.47283129,28442813.00254061,27946950.16206135,24970483.33812352,26024593.97498099,18695606.94833887,27030309.98206001,23219311.60889454,25828773.91609864,28392443.31119366,27567755.48146049,28571531.13209351,1243,0.014386574074,1672,607742.9934976,1768814.635448043193088488448,369.479455923,1075.35697840433177295940104,0.017284470000000003,0.05030584281360929989699462423944,19.766188645279,0.05124396595130037,0.08110834571954324,,
2022-05-24,158,1631,154140,275752,167,62903,225843,20,13241,447834,296849,251232,189550,4407,12,29488,48,106296,435,5,10643,18,54932,141,2,145086,1291,5,1653449177,55629194.1372337237407435623748,0.380316810499,78529706.8753576615725649978752,38301000.0256032224007349770364,206484974.388483835837166973348807,62.11092313,170.7133566431030245552484,0.913042697832,39.780453813564,20.138114556690894,0.00009271870264694521,2.74852389950468,-69.29251622409362,-43.13753234265745,2.91046487474648,0.000100056370543542,0.00147692816117172,2.72493478802918,2.91046487474648,0.003960885313,28571593.24301664,7851043.89325711,264966.01816301,20239661.78618961,21722163.00144814,912817.70311009,25895847.13497317,27932657.20352618,28512309.46296632,431496.83747066,2671704.76071662,28571593.24301664,70.8384079741,27112039.33919466,28562626.89493917,28571552.4233493,26087084.57595629,28462399.7794515,28570970.36058215,25058102.0228808,28010783.00282497,28571582.68370749,28571404.36819848,28568833.31730697,28534412.51567557,28281376.85228088,27560870.48024226,24679261.07950944,25478355.59018618,26514212.24714183,23242516.54852736,28559709.64257466,28436765.49792589,27927088.77155743,24994753.91581154,26003756.4243384,18695990.62513105,27002274.70967222,23242516.54852736,25829221.58771031,28392516.44967989,27567943.76120669,28571593.24301664,828,0.009583333333,1145,718231.95826073,1974077.7026676641828812952164,649.006956813,1783.81113174533220485138484,0.01663496,0.0457215851273043716128,19.724142138397,0.051320025547101994,0.0813857848995814,,
2022-05-25,250,1628,154089,275691,167,62893,225782,21,13237,447776,296789,251170,189486,4406,12,29485,49,106262,433,5,11062,19,56158,146,2,146507,1346,5,1653535515,57945843.018646640951151848972,0.396273896698,81796318.913739656720437808402,39894180.819477542060170736294,206413593.212512265086407078919599,22.68144845,64.93363888645649549141,0.913123290652,593.11713022229,21.162042724401875,0.00009679234658094702,2.8628523892378,-69.12667067367852,-39.96486286613689,2.74852389950468,0.0000927187026469451,0.00138968435701172,2.56110698707806,2.74852389950468,0.003958973088,28571615.92446509,7830268.7251931,114627.35614457,20240597.53708574,21722443.12410529,927956.19271538,25895142.94611341,27931640.10513786,28512331.71408581,410212.88742476,2426510.5178554,28571615.92446509,70.841626846,27112064.68782397,28562652.54097332,28571575.10281366,26089407.95219634,28462474.17894074,28570993.07568239,25068028.32665126,28010890.37160339,28571605.36475599,28571427.03772628,28568855.9123063,28534448.16518677,28281504.95023583,27561122.58473468,24651971.79388111,25488281.88395664,26514315.29636585,23215349.03892755,28560259.75416261,28441245.32605459,27942267.08726349,25004680.219582,26023878.57337808,18697774.68636376,27022826.92949703,23215349.03892755,25831544.9263503,28392611.79169917,27568195.86569911,28571615.92446509,874,0.010115740741,1227,48171.96211102,137909.216823806382816780556,39.944242993,114.3544714888053012607354,0.0083704,0.02396321963887608112,19.647498884941,0.05126407254956773,0.08210768217164074,,
