date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-09-21,194394.778656,164,151297000.0,1.51,492288.0,150,154.658615368,
2017-09-22,240394.408272,150,134827000.0,1.35,377966.0,136,223.691037156,
2017-09-23,170140.348295,129,136574000.0,1.37,480712.0,126,309.62,
2017-09-24,451560.198243,187,148225000.0,1.48,655838.0,158,334.667629427,
2017-09-25,576341.553126,206,146819000.0,1.47,784836.0,169,291.032526817,
2017-09-26,266540.085887,191,154521000.0,1.55,876569.0,164,304.8848605,
2017-09-27,894845.157196,217,145265000.0,1.45,994200.0,191,217.5,
2017-09-28,687878.319928,272,148751000.0,1.49,870765.0,210,519.31568474,
2017-09-29,1010817.60415,211,152449000.0,1.53,578593.0,177,566.865,
2017-09-30,2514210.36782,176,144327000.0,1.44,503944.0,166,303.334709285,
2017-10-01,3221828.98114,206,145141000.0,1.45,543624.0,182,292.76894175,
2017-10-02,830809.582338,305,143671000.0,1.44,673112.0,273,288.0,
2017-10-03,987387.758218,340,137505000.0,1.38,773800.0,263,458.460581926,
2017-10-04,809250.061911,329,136879000.0,1.37,1393240.0,263,415.1864323,
2017-10-05,2149812.86252,288,163000000.0,1.63,2142040.0,164,652.1198376,
2017-10-06,798218.642595,343,177201000.0,1.77,2451450.0,262,354.0,
2017-10-07,1231600.6602,165,195424000.0,1.96,1186550.0,142,377.6844736,
2017-10-08,615179.582576,156,167511000.0,1.68,771438.0,134,209.745330161,
2017-10-09,597382.092016,186,155127000.0,1.55,767765.0,153,232.5,
2017-10-10,309356.625012,129,152991000.0,1.53,677698.0,117,306.0,
2017-10-11,322685.094107,116,150748000.0,1.51,492607.0,112,351.27330075,
2017-10-12,2619965.94879,179,150703000.0,1.51,1159700.0,152,452.698,
2017-10-13,243383.460859,160,141428000.0,1.42,1525730.0,139,307.916617926,
2017-10-14,273888.010291,120,147048000.0,1.47,752774.0,118,174.95752575,
2017-10-15,291172.847733,150,157306000.0,1.57,517429.0,134,214.29715,
2017-10-16,838652.594882,114,147892000.0,1.48,634010.0,102,213.0625834,
2017-10-17,453982.522844,137,144422000.0,1.45,604703.0,133,290.7645415,
2017-10-18,306640.655566,137,139177000.0,1.39,479763.0,123,231.7911597,
2017-10-19,240255.103593,244,139042000.0,1.39,547897.0,189,34.40753875,
2017-10-20,544969.776382,192,130798000.0,1.31,591748.0,177,299.711657842,
2017-10-21,339542.123403,166,124990000.0,1.25,703568.0,144,167.389027775,
2017-10-22,3465462.69276,189,115824000.0,1.16,585036.0,159,397.57144,
2017-10-23,256033.237855,158,116326000.0,1.16,778907.0,146,197.3278668,
2017-10-24,211448.673632,206,114933000.0,1.15,719753.0,183,261.345370071,
2017-10-25,700996.565213,147,128253000.0,1.28,504866.0,130,307.757629248,
2017-10-26,166351.025526,122,126297000.0,1.26,487578.0,128,262.058504286,
2017-10-27,40770.6926471,86,119140000.0,1.19,361204.0,77,142.562,
2017-10-28,76973.9048321,97,118636000.0,1.19,423288.0,88,283.342794077,
2017-10-29,108724.758287,114,115326000.0,1.15,507811.0,116,229.596925,
2017-10-30,697239.7253,169,116733000.0,1.17,742624.0,160,493.506,
2017-10-31,418751.284892,208,102335000.0,1.03,764694.0,179,393.37846709,
2017-11-01,607291.195932,271,101123000.0,1.01,966985.0,203,403.899,
2017-11-02,413179.764855,191,95757300.0,0.959604,723227.0,155,371.327904094,
2017-11-03,785839.763993,242,97923700.0,0.981315,1671840.0,183,350.208619796,
2017-11-04,187498.264557,132,112950000.0,1.13,544334.0,132,308.824434246,
2017-11-05,488553.394668,153,111631000.0,1.12,553555.0,133,296.688,
2017-11-06,116137.579007,107,105258000.0,1.05,470203.0,104,315.0,
2017-11-07,1735396.74789,288,102605000.0,1.03,1081590.0,241,746.7432638,
2017-11-08,582106.748611,175,90156500.0,0.903478,778665.0,150,365.5471988,
2017-11-09,902199.590055,277,92569800.0,0.927662,1517590.0,216,239.311306659,
2017-11-10,402993.098858,166,107700000.0,1.08,911687.0,138,543.849257516,
2017-11-11,250939.699976,149,94987100.0,0.951886,541716.0,121,422.880420352,
2017-11-12,1496930.10769,133,108921000.0,1.09,499419.0,121,220.27047,
2017-11-13,631512.623236,133,96423100.0,0.966276,515397.0,117,693.5929128,
2017-11-14,259575.642638,93,97351200.0,0.975577,494426.0,84,158.043474,
2017-11-15,370157.151031,187,102658000.0,1.03,682007.0,157,400.05647844,
2017-11-16,580776.610583,184,109157000.0,1.09,1100080.0,146,327.0,
2017-11-17,741807.56572,187,98730800.0,0.989402,585602.0,118,419.860653916,
2017-11-18,322417.915844,203,94739300.0,0.949403,755446.0,159,237.1608694,
2017-11-19,212780.05347,150,106163000.0,1.06,1076000.0,135,317.682,
2017-11-20,1043441.22781,248,111729000.0,1.12,1219310.0,188,503.1461904,
2017-11-21,1427123.75574,170,120641000.0,1.21,836093.0,144,362.637,
2017-11-22,993030.220754,244,121679000.0,1.22,1391270.0,222,518.9261948,
2017-11-23,1566795.11764,257,147197000.0,1.48,963907.0,224,458.8,
2017-11-24,501256.520563,244,141905000.0,1.42,1411370.0,204,581.348,
2017-11-25,432053.106538,263,165140000.0,1.65,1158600.0,237,412.005,
2017-11-26,425329.897823,236,177996000.0,1.78,1386920.0,205,269.445974006,
2017-11-27,1449187.14797,325,161412000.0,1.62,1351570.0,230,523.54512,
2017-11-28,1183855.72532,216,153319000.0,1.54,1292910.0,210,324.395588276,
2017-11-29,664284.265281,229,152295000.0,1.53,1400480.0,206,351.9,
2017-11-30,341946.835873,186,132277000.0,1.33,1035390.0,179,264.8695,
2017-12-01,523486.835776,221,140244000.0,1.41,1096350.0,167,182.8348692,
2017-12-02,331239.280537,141,156775000.0,1.57,1020090.0,158,231.1917473,
2017-12-03,761481.029978,254,144529000.0,1.45,1202690.0,249,717.674706227,
2017-12-04,285352.965703,132,149959000.0,1.5,998783.0,129,482.49189,
2017-12-05,715066.341529,168,158186000.0,1.59,1515480.0,152,559.56412239,
2017-12-06,735553.30876,109,160138000.0,1.6,1561860.0,100,570.251560752,
2017-12-07,1138537.8759,137,158422000.0,1.59,1742390.0,126,477.0,
2017-12-08,875340.302414,294,140832000.0,1.41,1733490.0,289,704.558744173,
2017-12-09,872937.747886,394,145585000.0,1.46,1816180.0,382,852.415141516,
2017-12-10,1711921.27002,233,147307000.0,1.48,1650370.0,211,591.186,
2017-12-11,1406178.84429,240,132784000.0,1.33,2546600.0,210,583.737,
2017-12-12,1707097.12271,235,146960000.0,1.47,2236970.0,205,649.74,
2017-12-13,1784703.54522,300,145072000.0,1.45,2354230.0,259,691.85506169,
2017-12-14,5945723.03349,256,153454000.0,1.54,2232100.0,226,879.1523125,
2017-12-15,745388.047832,308,153750000.0,1.54,2527590.0,261,389.8835325,
2017-12-16,2143676.98268,365,165886000.0,1.66,4119660.0,303,747.0,
2017-12-17,3440718.50553,749,192054000.0,1.92,10167800.0,551,959.616,
2017-12-18,4612103.44488,482,232119000.0,2.33,5829230.0,370,1000.12453487,
2017-12-19,7136184.1261,396,240527000.0,2.41,3772270.0,335,788.872179032,
2017-12-20,1102017.86162,269,218523000.0,2.19,3528080.0,234,437.781,
2017-12-21,5032707.00772,512,220167000.0,2.21,7175370.0,399,1066.546,
2017-12-22,1704916.40626,254,260907000.0,2.61,3491570.0,230,1051.4907,
2017-12-23,505054.093898,251,193217000.0,1.94,3062330.0,225,388.0,
2017-12-24,353629.183812,167,213795000.0,2.14,1871320.0,154,427.786,
2017-12-25,1295915.88585,252,199657000.0,2.0,4807020.0,206,969.47546182,
2017-12-26,1258609.82287,315,256023000.0,2.57,4873210.0,240,1330.95743097,
2017-12-27,1836350.02095,263,233655000.0,2.34,3453400.0,228,934.713,
2017-12-28,1036395.67671,290,226488000.0,2.27,6785200.0,225,928.341002244,
2017-12-29,1196538.34943,311,222997000.0,2.23,4022980.0,267,335.9941,
2017-12-30,464301.464578,226,229374000.0,2.3,6207940.0,218,459.425,
2017-12-31,1116324.83787,248,256522000.0,2.57,6350860.0,225,948.77975,
2018-01-01,849918.659611,196,273335000.0,2.74,3084440.0,192,457.11694,
2018-01-02,1736064.90084,315,253603000.0,2.54,6093530.0,275,1090.4062012,
2018-01-03,1190737.51012,311,286279000.0,2.87,5326450.0,285,602.126,
2018-01-04,3099499.44401,420,331466000.0,3.32,16532100.0,358,996.0,
2018-01-05,11956714.6873,683,384510000.0,3.85,12818500.0,614,1281.28,
2018-01-06,3450466.61845,481,361944000.0,3.63,12250200.0,387,1269.7742178,
2018-01-07,5591496.33225,611,428094000.0,4.29,11686600.0,502,1138.33019402,
2018-01-08,4055212.7966,397,469575000.0,4.71,10074900.0,340,1472.52794066,
2018-01-09,5711913.29342,496,411363000.0,4.12,16729500.0,408,1093.42946,
2018-01-10,4104990.89222,413,540925000.0,5.42,11519700.0,397,1602.26582,
2018-01-11,1583531.47907,202,455015000.0,4.56,7817090.0,220,911.99316,
2018-01-12,458345.626998,190,386546000.0,3.87,4362090.0,219,774.0,
2018-01-13,1531453.78483,198,380688000.0,3.81,6741410.0,223,907.684815454,
2018-01-14,1735534.16772,269,417507000.0,4.18,9795460.0,232,1798.07298,
2018-01-15,5501639.31637,455,389290000.0,3.9,21187500.0,370,1325.22,
2018-01-16,9969399.93194,458,343816000.0,3.45,10062000.0,320,2304.77824461,
2018-01-17,4977044.53209,319,241650000.0,2.42,7201550.0,252,1354.837,
2018-01-18,1658752.2782,367,255944000.0,2.56,4794180.0,297,1026.048,
2018-01-19,1375644.40452,215,269678000.0,2.7,4315700.0,195,1098.06427975,
2018-01-20,1843072.53596,374,282722000.0,2.83,12086300.0,249,2797.70744709,
2018-01-21,2944933.85393,253,306307000.0,3.07,4083430.0,213,2305.69587,
2018-01-22,2768467.96082,213,258486000.0,2.59,4295810.0,172,953.45411,
2018-01-23,481048.15242,221,222912000.0,2.23,2596770.0,194,287.224,
2018-01-24,815429.890321,190,223935000.0,2.24,3354360.0,158,945.27036912,
2018-01-25,1611317.26142,266,243023000.0,2.44,5558360.0,204,1194.6408116,
2018-01-26,1366050.90669,157,264414000.0,2.65,3809020.0,129,2650.0,
2018-01-27,525144.075963,146,252765000.0,2.53,2628390.0,143,735.156848939,
2018-01-28,1296358.78147,181,250646000.0,2.51,4127230.0,159,1476.90157,
2018-01-29,2166890.99196,262,293825000.0,2.94,10890400.0,200,2203.3268166,
2018-01-30,1476045.34164,177,275720000.0,2.76,3559220.0,132,2748.132,
2018-01-31,897949.167521,147,242741000.0,2.43,2173140.0,125,1423.73015,
2018-02-01,2371689.87876,191,238292000.0,2.39,3868800.0,151,1194.761,
2018-02-02,2150818.24098,150,208292000.0,2.09,3169780.0,140,1116.0811299,
2018-02-03,625082.111572,193,193162000.0,1.94,2994380.0,103,2747.24310149,
2018-02-04,776271.175622,142,204676000.0,2.05,1702200.0,117,1128.6100545,
2018-02-05,1570822.08403,217,167064000.0,1.68,2376260.0,146,2723.91,
2018-02-06,752626.180709,176,130849000.0,1.31,2937510.0,122,988.526,
2018-02-07,392189.227258,118,156940000.0,1.57,1414390.0,99,579.62516,
2018-02-08,179536.163275,56,152868000.0,1.53,1631090.0,55,452.727,
2018-02-09,638106.868751,109,164419000.0,1.65,646755.0,91,626.36475,
2018-02-10,1311309.75128,122,173201000.0,1.74,1229820.0,121,744.396212161,
2018-02-11,193543.577777,84,161620000.0,1.62,490564.0,92,396.414,
2018-02-12,472491.862914,83,153430000.0,1.54,1060620.0,82,618.5717538,
2018-02-13,228890.284766,92,162228000.0,1.63,1071810.0,89,812.4148526,
2018-02-14,237358.489821,94,156630000.0,1.57,853077.0,80,1512.2812422,
2018-02-15,1047617.64307,112,172952000.0,1.73,1221150.0,94,1042.2448145,
2018-02-16,283060.496339,90,176712000.0,1.77,658846.0,96,742.36062945,
2018-02-17,411006.195035,107,180812000.0,1.81,1680310.0,105,635.8698873,
2018-02-18,258764.404185,102,191082000.0,1.92,1401580.0,97,875.954208,
2018-02-19,112675.774724,73,177792000.0,1.78,740327.0,79,677.824,
2018-02-20,703620.045978,144,187072000.0,1.88,1978210.0,122,854.56347692,
2018-02-21,320583.743327,116,159687000.0,1.6,1282370.0,102,1157.68521734,
2018-02-22,231233.613233,69,143976000.0,1.44,1006310.0,69,839.808,
2018-02-23,970917.33023,90,142081000.0,1.42,1131270.0,80,1421.0437,
2018-02-24,408567.085808,72,149661000.0,1.5,1325190.0,55,2881.216245,
2018-02-25,91935.2942279,43,140504000.0,1.41,663502.0,45,676.004234267,
2018-02-26,409181.905625,70,145228000.0,1.46,836469.0,69,1505.99,
2018-02-27,168156.028894,66,146487000.0,1.47,719453.0,73,614.35269,
2018-02-28,439561.769149,63,144144000.0,1.45,626117.0,69,724.855,
2018-03-01,626498.093068,177,137942000.0,1.38,5866480.0,131,1343.80072592,
2018-03-02,1071089.06464,211,166932000.0,1.67,15597300.0,156,3508.7927283,
2018-03-03,1741113.73218,310,197597000.0,1.98,33189300.0,197,3039.3,
2018-03-04,431286.029207,100,201974000.0,2.03,6144660.0,74,2024.722,
2018-03-05,617756.582317,134,188511000.0,1.89,3110710.0,98,1921.18525685,
2018-03-06,2205735.29177,246,178171000.0,1.79,7566430.0,115,2420.608945,
2018-03-07,1826010.44417,296,182194000.0,1.83,24776200.0,179,3379.1682,
2018-03-08,575997.23453,152,183358000.0,1.84,3202110.0,92,2508.84,
2018-03-09,636758.145049,116,148347000.0,1.49,1908610.0,92,2603.90732014,
2018-03-10,263978.203237,91,153969000.0,1.54,1518800.0,76,780.1486,
2018-03-11,1479858.78643,66,143620000.0,1.44,1055950.0,65,839.289935045,
2018-03-12,542567.071105,88,151312000.0,1.52,883203.0,73,911.392,
2018-03-13,465538.398116,74,138002000.0,1.38,861351.0,63,1435.99656041,
2018-03-14,3581148.57316,579,136819000.0,1.37,1249970.0,576,288.5621958,
2018-03-15,547401.404273,105,114267000.0,1.15,1204970.0,94,492.085,
2018-03-16,294450.852613,77,112523000.0,1.13,1209460.0,63,1130.12869577,
2018-03-17,317662.613887,82,119942000.0,1.2,1794700.0,66,629.912865606,
2018-03-18,262445.708779,95,106334000.0,1.07,1324450.0,91,611.9624357,
2018-03-19,213521.261893,76,105552000.0,1.06,1301050.0,72,959.3,
2018-03-20,112092.464383,54,111362000.0,1.12,1179250.0,55,1087.69192,
2018-03-21,1022206.79203,191,113946000.0,1.14,2242700.0,133,1795.272,
2018-03-22,2027526.42188,75,110808000.0,1.11,1164100.0,65,1098.9,
2018-03-23,326670.015283,129,107872000.0,1.08,1614600.0,97,1723.64436,
2018-03-24,271041.525396,65,109132000.0,1.09,1246620.0,56,1996.16827598,
2018-03-25,242350.844113,59,106800000.0,1.07,811287.0,42,843.4974138,
2018-03-26,127713.563969,72,108524000.0,1.09,978958.0,62,773.519764934,
2018-03-27,496733.900974,84,97687600.0,0.979465,1429880.0,60,2206.00004625,
2018-03-28,184024.848006,87,93736300.0,0.939847,937932.0,48,2097.1745958,
2018-03-29,132093.226496,77,94323100.0,0.94573,716136.0,62,1182.1625,
2018-03-30,684216.321533,107,78111000.0,0.78318,966816.0,78,1675.065384,
2018-03-31,190408.741746,61,72494100.0,0.726862,637548.0,51,1446.44084276,
2018-04-01,195493.51756,58,74793700.0,0.749919,566976.0,53,682.23881025,
2018-04-02,213776.4096,109,71754900.0,0.719451,2245510.0,69,1172.3454045,
2018-04-03,154159.211948,87,75958900.0,0.761602,983710.0,63,990.0826,
2018-04-04,1454863.31333,275,84508300.0,0.847322,16875500.0,158,1549.8366702,
2018-04-05,1029192.86752,232,88314600.0,0.885487,13102700.0,105,1506.5675818,
2018-04-06,296318.275589,53,87256600.0,0.874878,1386390.0,46,835.92921883,
2018-04-07,376920.250325,100,82111600.0,0.823292,993993.0,62,1941.5695236,
2018-04-08,217780.95852,91,83396400.0,0.836174,1776460.0,85,673.946209912,
2018-04-09,446901.015369,104,85400700.0,0.85627,2378360.0,50,1855.4942765,
2018-04-10,442953.455182,98,86251800.0,0.864803,3158810.0,69,1799.3091218,
2018-04-11,280907.633874,56,91526100.0,0.917686,1107230.0,57,913.09757,
2018-04-12,602599.691653,112,93701400.0,0.939498,1526350.0,78,2044.817397,
2018-04-13,313030.100531,95,105109000.0,1.05,2738860.0,79,1060.605,
2018-04-14,548882.306903,64,119807000.0,1.2,1982070.0,61,2832.72,
2018-04-15,825945.284839,80,114231000.0,1.15,1485240.0,72,1725.0,
2018-04-16,140185.432125,48,122573000.0,1.23,908281.0,46,1222.52037,
2018-04-17,361308.959761,75,116296000.0,1.17,1390860.0,73,1011.933,
2018-04-18,1200117.88679,70,114130000.0,1.14,1290750.0,65,379.044869994,
2018-04-19,738309.331044,104,123777000.0,1.24,1506160.0,91,1729.056,
2018-04-20,2844833.1809,149,127487000.0,1.28,3639980.0,104,2381.312,
2018-04-21,1487639.66899,115,153631000.0,1.54,4752040.0,95,794.332,
2018-04-22,741480.623336,86,141774000.0,1.42,2169960.0,79,893.635511122,
2018-04-23,986413.347178,71,147765000.0,1.48,1395660.0,82,594.9526,
2018-04-24,438453.035835,123,150393000.0,1.51,2709850.0,125,603.849,
2018-04-25,1000802.58646,113,158049000.0,1.58,3278120.0,93,2594.1335544,
2018-04-26,640251.512772,116,131219000.0,1.32,1717070.0,100,704.286,
2018-04-27,177148.508744,96,145478000.0,1.46,1562690.0,96,437.708,
2018-04-28,532245.184474,110,140240000.0,1.41,2047290.0,98,843.885,
2018-04-29,1062548.78886,117,154520000.0,1.55,2180950.0,106,1018.815,
2018-04-30,1452750.60809,96,161005000.0,1.61,3331730.0,84,3285.2197959,
2018-05-01,173114.218645,62,157327000.0,1.58,1759640.0,59,957.6742215,
2018-05-02,221597.963795,70,154535000.0,1.55,2453580.0,63,542.1001,
2018-05-03,1069413.07797,122,158562000.0,1.59,2128140.0,103,2408.66079,
2018-05-04,536135.289559,81,161205000.0,1.62,2064770.0,75,1753.25337832,
2018-05-05,598978.4144,78,160810000.0,1.61,1410630.0,76,1607.584678,
2018-05-06,304794.858104,72,158150000.0,1.59,1560120.0,79,540.6,
2018-05-07,3967402.04358,74,157458000.0,1.58,1124880.0,72,2370.0,
2018-05-08,1267848.7544,83,150948000.0,1.51,1793450.0,83,755.0,
2018-05-09,2316087.61297,113,141290000.0,1.42,1301910.0,92,2930.88,
2018-05-10,1718472.81821,175,135461000.0,1.37,2162100.0,106,1858.59542999,
2018-05-11,612246.52575,137,123533000.0,1.25,1642990.0,97,678.0,
2018-05-12,611827.37031,229,111069000.0,1.12,2524550.0,94,113.7472,
2018-05-13,493169.398404,99,109455000.0,1.1,2600020.0,77,1746.74147479,
2018-05-14,212032.515843,135,132966000.0,1.34,2067210.0,102,267.732,
2018-05-15,130836.357654,45,123603000.0,1.25,873813.0,50,1255.0,
2018-05-16,87032.6288927,58,119090000.0,1.2,645052.0,70,355.68,
2018-05-17,65585.8943325,67,115097000.0,1.16,571366.0,71,347.7785212,
2018-05-18,143875.437734,58,109946000.0,1.11,1935150.0,61,488.684715,
2018-05-19,114703.757215,58,114884000.0,1.16,690281.0,58,360.774135864,
2018-05-20,156280.097845,60,114216000.0,1.15,687973.0,67,395.945,
2018-05-21,341062.522193,55,120434000.0,1.21,645060.0,57,515.944,
2018-05-22,288443.833019,66,116652000.0,1.18,534618.0,46,1422.68219394,
2018-05-23,436442.672358,71,107623000.0,1.09,1104500.0,63,752.86845,
2018-05-24,67488.89715,35,94212500.0,0.950135,703223.0,39,479.336456555,
2018-05-25,182559.071538,49,95602100.0,0.964149,574262.0,48,1155.16022216,
2018-05-26,172068.289733,90,93750800.0,0.945479,470509.0,64,1131.08187152,
2018-05-27,17287.3877595,18,90731900.0,0.915033,491323.0,26,314.929935829,
2018-05-28,275053.855224,70,88013600.0,0.887618,1164930.0,61,909.259697214,
2018-05-29,96582.3712962,59,81321100.0,0.820125,553816.0,62,168.93754875,
2018-05-30,26318.1178664,40,88236200.0,0.889864,536153.0,48,285.790951349,
2018-05-31,95757.7841528,70,86644500.0,0.873812,859697.0,74,314.519865939,
2018-06-01,76671.0187339,51,94668200.0,0.95473,439609.0,56,286.228054,
2018-06-02,40378.3378797,42,94071200.0,0.94871,520643.0,55,214.431921598,
2018-06-03,188244.502442,29,96300400.0,0.971191,517757.0,40,211.719638,
2018-06-04,464801.451558,111,96865800.0,0.976893,5584280.0,87,1296.337011,
2018-06-05,278249.718257,84,93051500.0,0.938426,1387420.0,60,2392.90688669,
2018-06-06,252305.318796,54,94464000.0,0.952671,606266.0,50,677.550208902,
2018-06-07,85581.03825,44,92055700.0,0.928384,549274.0,38,1052.19468282,
2018-06-08,194918.08757,55,90015400.0,0.907808,571693.0,48,839.7224,
2018-06-09,407991.023477,40,87905400.0,0.886527,476596.0,45,264.9829203,
2018-06-10,358260.939752,78,87312700.0,0.88055,942246.0,55,1408.88,
2018-06-11,21859.9948378,33,73811500.0,0.74439,523353.0,34,219.892806,
2018-06-12,166354.838317,43,74471100.0,0.751042,687273.0,48,676.760942032,
2018-06-13,156778.331538,37,70363400.0,0.709616,435276.0,41,1409.1554528,
2018-06-14,36491.8307823,32,66309300.0,0.668731,378087.0,32,665.2535988,
2018-06-15,88560.5344925,31,71580300.0,0.721889,262210.0,41,576.504294785,
2018-06-16,104510.45925,26,69404400.0,0.699944,249493.0,29,661.44708,
2018-06-17,27109.705664,22,69946600.0,0.705412,230051.0,23,376.452816742,
2018-06-18,14442.2862494,21,68393300.0,0.689748,207238.0,28,344.874,
