time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2023-03-27,27948,2291,301197,1238216,477,132409,491975,172,24429,17131966,17131966,17131966,17131966,301197,2291,491975,24429,1238216,132409,477,180287,661,359290,4466,47,593382,44261,241,1679963523,23627,1817401608.013276863384180415886,0.613192746759,0.503143524405,2002898145.15746,1427840710.7764437789829637058,1643439582.586932784795427757732,3266343504.134818478283567131038,0.00123827,0.00024801286862041279942,0.001,0.000200289814515746,632.416743,126.666632152122207535278,0,0,0.86489412958,185.448537581082,65.97950448403391,152.16623368017,54.13821445224253,0.00000737579971600241,0.200289814515746,-78.84851724826223,-19.95039389207698,0.211234094134868,0.00000753079055906119,0.000118768967543363,0.196080741296131,0.211234094134868,0.007669805063,9998229195.64695,8006773088.476126,373086345.796853,9073859359.285591,9716744362.657143,5737249451.424334,9964589496.019585,9998229195.64695,9998229195.64695,714041280.297237,7243917686.704361,9998229195.64695,90.7385935929,9073001716.591835,9986149119.896535,9995656847.455644,8648941295.798638,9923664919.085491,9993363425.072702,7685102601.466734,9596149568.257566,10000000000,10000000000,10000000000,9995656847.455644,9993363425.072702,9986149119.896535,9073001716.591835,9596149568.257566,9923664919.085491,8648941295.798638,9994072525.123244,9990318248.577605,9957301607.234964,8773400152.821107,9217002445.201929,4811761299.878191,9730904791.358968,8145447248.978315,6579338251.931737,9995993648.03673,9952675496.211732,10000000000,8205307826.363442,510728,25.692893518519,577106,53923315.494617,10800290.858490891204324739282,114.22345663,22.87779494177005768309598,0.001,0.000200289814515746,5.97023632138,0.0495776253406646,0.04523390394583961,0.21068103000000002,binance-algo-usdt-spot
2023-03-28,30617,2313,301840,1240399,479,132887,492697,171,24541,17143306,17143306,17143306,17143306,301840,2313,492697,24541,1240399,132887,479,181519,663,360764,4532,47,596012,44740,244,1680049987,23593,1832280261.702742881250783542255,0.618202842959,0.507291485889,2019613475.00191,1438242019.41931707678663788183,1657275977.171662355705031352833,3266910687.978514930868507240542,0.00121606,0.00024559711624108226746,0.001,0.000201961347500191,626.858866,126.601261269801665043406,0,0,0.864256818638,137.977507078323,66.38852126224124,113.223055154512,54.47780122766238,0.000007402199765380395,0.201961347500191,-77.9688179283811,-20.74880801455117,0.200289814515746,0.00000737579971600242,0.000116795708829276,0.185533228814938,0.200289814515746,0.007678055029,9998228764.519371,8005507764.254029,404243949.010656,9072430365.424305,9716625892.900865,5756208764.930073,9964584401.569467,9998228764.519371,9998228764.519371,730695284.859631,7261936984.677738,9998228764.519371,90.7243036542,9069098003.873826,9986138342.568952,9995654193.511707,8642568186.376137,9923584868.903737,9993357455.503409,7672956253.574568,9594790399.929613,10000000000,10000000000,10000000000,9995654193.511707,9993357455.503409,9986138342.568952,9069098003.873826,9594790399.929613,9923584868.903737,8642568186.376137,9994076152.72302,9990350302.81515,9957609810.123027,8766657280.428762,9215505161.553245,4811761299.878191,9731557324.023134,8153761855.38578,6580560412.976249,9995990629.565825,9952407322.922659,10000000000,8205906712.768863,515485,26.022361111111,589813,72475581.069337,14637266.013622634287591743367,137.75577745,27.82134243973842522849295,0.001,0.000201961347500191,5.956548968901,0.049571898182072215,0.04507385499072563,0.2,coinbase-algo-usd-spot
2023-03-29,33744,2316,302128,1242113,476,133068,493011,170,24604,17155923,17155923,17155923,17155923,302128,2316,493011,24604,1242113,133068,476,191429,718,371248,5154,58,619956,49818,260,1680136549,23753,2129054117.408537904416749207722,0.7163600386,0.587838310622,2347707211.18638,1672030351.05257771525492176758,1926506458.339576189961362185102,3277272718.583927022423938396573,0.00136197,0.00031975067904195139686,0.001,0.000234770721118638,929.875571,218.307558354275268992298,0,0,0.863662469324,64.52692464439,76.36056473135743,52.950187515669,62.66076128082337,0.000008269692775376021,0.234770721118638,-74.50392318318856,-7.7835257094903225,0.201961347500191,0.00000740219976538038,0.000113786139298968,0.186338998062834,0.201961347500191,0.00768337848,9998228006.122237,8006520133.046802,378415008.302436,9068652629.527219,9716487844.850383,5742454930.775691,9964565856.747601,9998228006.122237,9998228006.122237,668192606.201059,7246953220.541121,9998228006.122237,90.6865262953,9067136213.459735,9986131049.076323,9995650682.867421,8636624693.239861,9923532464.73431,9993350978.564316,7665317030.699939,9594221299.596101,10000000000,10000000000,10000000000,9995650682.867421,9993350978.564316,9986131049.076323,9067136213.459735,9594221299.596101,9923532464.73431,8636624693.239861,9994177398.348477,9990813106.145268,9962038890.438048,8787783215.923571,9241890524.879134,5339904382.796656,9754093242.559628,8223709977.28424,6592703927.993473,9995987241.231114,9952332228.326229,10000000000,8205905954.371729,682742,35.475775462963,809966,154974067.881127,36383373.671140941547848145026,251.77280825,59.1088837509170706751635,0.001,0.000234770721118638,5.955035063932,0.05087722893339852,0.0535501370864106,0.2017,coinbase-algo-usd-spot
2023-03-30,33057,2310,302192,1243456,472,133262,493027,172,24639,17168921,17168921,17168921,17168921,302192,2310,493027,24639,1243456,133262,472,188864,685,368525,4956,59,616071,48310,253,1680222680,23555,2034066980.6389681225599281952,0.685071602311,0.562248732833,2245530158.02344,1599259938.82825665474064725096,1842940915.413783458866355804784,3277803590.819876918737297121587,0.00129102,0.00028990243446114215088,0.001,0.000224553015802344,758.314099,170.281717855887252448056,0,0,0.863749797403,38.134569332216,72.85427156657474,31.297623798509,59.7926139860403,0.000008013580593566836,0.224553015802344,-75.85700328515313,-8.007639277244623,0.234770721118638,0.00000826969277537603,0.000130809789967711,0.216386717660163,0.234770721118638,0.007682147127,9998227388.203334,8128619999.48996,1049276272.111692,9058292864.0308,9716328499.18357,5880563319.417265,9964559038.767428,9998227388.203334,9998227388.203334,1244467743.512364,7387792887.480086,9998227388.203334,90.5829286403,9066102243.467829,9986125884.921155,9995647069.756825,8637497974.033879,9923544838.470704,9993344834.307629,7681995801.431502,9593750630.506476,10000000000,10000000000,10000000000,9995647069.756825,9993344834.307629,9986125884.921155,9066102243.467829,9593750630.506476,9923544838.470704,8637497974.033879,9994154234.493043,9990686761.395087,9960858075.478897,8775929626.584273,9232603360.216753,5308852236.055323,9746976846.575229,8201740195.256537,6562085916.641776,9995983900.706313,9952316750.595144,10000000000,8207152813.462886,587377,30.351388888889,689643,262229262.716547,58884371.774625794804250186168,421.72570852,94.69977968954627967677088,0.001,0.000224553015802344,5.973175515447,0.05096920216856328,0.05361361877642587,0.23523998399999999,binance-algo-usdt-spot
2023-03-31,44986,2335,303295,1246265,460,134069,494106,170,24917,17182642,17182642,17182642,17182642,303295,2335,494106,24917,1246265,134069,460,190149,690,369851,5040,61,617513,48916,251,1680309535,23611,2042724918.176805413363672958604,0.692055196722,0.567980238232,2255195943.90541,1611521778.08119752960468450215,1850873652.197260398147199259555,3258693749.554345251477424254613,0.00129437,0.00029190579739128455417,0.001,0.000225519594390541,797.941557,179.951456281996751612337,0,0,0.861334854386,15.433937727797,69.82861499095307,12.666867713749,57.309407639482075,0.000007908894087519791,0.225519594390541,-75.71305948824278,-9.898073128123482,0.224553015802344,0.00000801358059356686,0.000125322827150098,0.206085927785745,0.224553015802344,0.007699692654,9998226849.905303,8194792253.802907,1461347173.689178,9057860021.862844,9716235495.235016,6417878883.721319,9964535050.068437,9998226849.905303,9998226849.905303,1570788148.575292,7456243074.110943,9998226849.905303,90.5786002186,9057134334.933774,9986121346.693083,9995643477.862451,8613348543.862775,9923374121.400945,9993337845.036219,7683795500.636255,9591507941.99072,10000000000,10000000000,10000000000,9995643477.862451,9993337845.036219,9986121346.693083,9057134334.933774,9591507941.99072,9923374121.400945,8613348543.862775,9994149012.123031,9990690862.685268,9960951460.609514,8763225156.825733,9226925318.758098,5388046149.468729,9746590242.715537,8199221697.425045,6592400671.849301,9995979842.787415,9951810032.040564,10000000000,8207152275.167855,616473,31.937268518519,722665,647922790.435355,146119284.895368757345283977055,932.99083012,210.40771357875654306589492,0.001,0.000225519594390541,6.017167106047,0.050971716374188264,0.05337530095949314,0.22470449399999998,binance-algo-usdt-spot
2023-04-01,36421,2360,304085,1248248,464,134714,495007,169,25066,17193919,17193919,17193919,17193919,304085,2360,495007,25066,1248248,134714,464,190131,694,370099,5035,57,617482,48767,249,1680395780,23282,2019265413.001637897867340553056,0.684307482866,0.561621542376,2229524893.08768,1593171499.5851432837885245008,1829804935.023375233653438966848,3258074694.362361181960066445838,0.00133649,0.00029797377243627534432,0.001,0.000222952489308768,795.404966,177.337517178255974541888,0,0,0.860326012508,50.062376291058,68.385328444914,41.086952417702,56.12487748383126,0.000007824386791747877,0.222952489308768,-76.22954793904572,-7.860330515583677,0.225519594390541,0.00000790889408751981,0.000123639999470255,0.208094363011961,0.225519594390541,0.007708114342,9998226424.426134,8194941706.443002,905288537.481229,9056931453.253017,9716013151.819501,6433528711.93771,9964495380.015589,9998226424.426134,9998226424.426134,1633294901.712164,7481320937.856652,9998226424.426134,90.5693145325,9052503893.09612,9986110944.535021,9995640525.440404,8603260125.080373,9923293109.356225,9993332349.276816,7667504505.678292,9589883664.14449,10000000000,10000000000,10000000000,9995640525.440404,9993332349.276816,9986110944.535021,9052503893.09612,9589883664.14449,9923293109.356225,8603260125.080373,9994139441.837905,9990657800.986835,9960594758.876778,8753045983.33284,9220888235.431584,5173862273.536344,9743886042.440757,8181383945.86225,6574463976.355686,9995976678.76012,9951446908.653037,10000000000,8207151849.689686,595143,30.336076388889,687819,199750805.712077,44534939.374939641287759591136,305.50659181,68.11345514427717442999008,0.001,0.000222952489308768,6.021518426204,0.05097514169190835,0.05309239649435823,0.22608362,binance-algo-usdt-spot
2023-04-02,35672,2367,304580,1249895,464,135055,495626,169,25174,17203066,17203066,17203066,17203066,304580,2367,495626,25174,1249895,135055,464,187665,679,367827,4855,56,604190,47532,244,1680482017,23248,1937583072.462464806037781152646,0.657917985781,0.539963245323,2139596774.85078,1528910761.5998699060776376493,1755999445.521231597168358372944,3252072174.785287203824868374145,0.00125421,0.00026835036709855967838,0.001,0.000213959677485078,681.109868,145.730047689184048549704,0,0,0.859771503127,243.536940296739,65.72453570939196,199.874451649815,53.94112087819994,0.0000075974608481179374,0.213959677485078,-76.5136837950524,-8.1094656573231,0.222952489308768,0.00000782438679174789,0.000122338968979982,0.205783842920954,0.222952489308768,0.007715202974,9998225876.147896,8194874101.189613,511138634.095176,9055832833.724457,9716094351.73329,6434523384.39264,9964494509.171487,9998225876.147896,9998225876.147896,1650468247.050376,7482275744.438884,9998225876.147896,90.5583283372,9049111233.731559,9986102365.041608,9995640040.302704,8597715031.267819,9923224138.983514,9993329375.320243,7662656891.095838,9589001375.266357,10000000000,10000000000,10000000000,9995640040.302704,9993329375.320243,9986102365.041608,9049111233.731559,9589001375.266357,9923224138.983514,8597715031.267819,9994073761.91076,9990523866.787461,9959250493.571226,8740815978.395075,9209234543.863229,5128908617.539905,9736991886.656856,8153545546.869778,6573238628.419877,9995975835.887935,9951243185.147303,10000000000,8207151301.411448,543057,27.41412037037,617172,41061532.545393,8785512.260455320202115145654,80.95457253,17.32101422946115494370734,0.001,0.000213959677485078,6.018176487863,0.051051421513823254,0.053157497919900897,0.223191471,binance-algo-usdt-spot
2023-04-03,34631,2370,305082,1251906,461,135433,496275,171,25283,17213973,17213973,17213973,17213973,305082,2370,496275,25283,1251906,135433,461,188274,679,368517,4883,56,605127,47784,243,1680568462,23165,1942003762.308620242605821249368,0.658556803648,0.539948518759,2144925883.46728,1532718830.3020064028264188268,1758617551.60790604813081045452,3257009678.716789135635581372301,0.00129246,0.00027722309073461207088,0.001,0.000214492588346728,743.154425,159.4011161595743474714,0,0,0.859031771866,50.717090659731,65.2700069227131,41.58277285391,53.51466018131241,0.000007701437751242059,0.214492588346728,-76.98626189211267,-4.218629057439989,0.213959677485078,0.00000759746084811793,0.000119213807948585,0.198035639446438,0.213959677485078,0.007724812305,9998225240.508163,8190954733.219789,796571281.037417,9053943435.888631,9715890472.787479,6366033257.078885,9964492480.49294,9998225240.508163,9998225240.508163,1913305548.512687,7484757413.033064,9998225240.508163,90.5394343589,9044677391.815417,9986089779.474587,9995637689.182853,8590317718.661823,9923130215.140099,9993323688.629609,7677560541.238393,9587860254.116885,10000000000,10000000000,10000000000,9995637689.182853,9993323688.629609,9986089779.474587,9044677391.815417,9587860254.116885,9923130215.140099,8590317718.661823,9994069656.671084,9990521196.861241,9959297515.412175,8735638197.725365,9206369868.700587,5133923244.012072,9736722551.363699,8144727006.04473,6548614951.949591,9995973139.220926,9951022993.072363,10000000000,8198966524.498715,574994,28.977314814815,649726,197172193.237414,42291974.077494147504254081392,327.40475508,70.22589335413574295937824,0.001,0.000214492588346728,6.030861402984,0.05104855719951236,0.05272207681984812,0.213940641,binance-algo-usdt-spot
2023-04-04,29042,2371,305461,1253579,462,135706,496737,169,25365,17223642,17223642,17223642,17223642,305461,2371,496737,25365,1253579,135706,462,189632,682,370099,4977,56,607134,48479,244,1680654857,23158,1974103251.999226075201888462662,0.668699052718,0.549119386362,2180683030.53906,1554301410.35934031721741240244,1790723828.174382805737332703132,3261082876.782290182250211322088,0.0011832,0.0002580184161733815792,0.001,0.000218068303053906,812.339199,177.145430630099253861294,0,0,0.858878638015,106.331411635744,68.03556004722437,87.31676719311,55.86914596645294,0.00000775658479074864,0.218068303053906,-75.3293391276357,-3.3914496559823357,0.214492588346728,0.00000770143775124204,0.000118426638593294,0.196767017681045,0.214492588346728,0.007730597649,9998224629.39067,8183760441.067893,1082110742.500853,9052683147.221227,9715711056.650766,6341080190.312819,9964485507.261738,9998224629.39067,9998224629.39067,2149775227.820062,7496584184.563287,9998224629.39067,90.5268314722,9041709381.2588,9986079974.647228,9995635418.79217,8588786380.147417,9923073808.42361,9993318712.950753,7659044819.937208,9587137632.872272,10000000000,10000000000,10000000000,9995635418.79217,9993318712.950753,9986079974.647228,9041709381.2588,9587137632.872272,9923073808.42361,8588786380.147417,9994071896.150129,9990568360.188763,9959751664.76056,8734509359.498668,9207920698.258505,5138205418.038012,9738925317.166644,8145138546.850534,6550261069.193124,9995970652.703969,9950872503.192574,10000000000,8211756606.056222,686564,33.743125,749565,94045586.775963,20508361.517943114001534061478,148.16668658,32.31045791162054714678148,0.001,0.000218068303053906,6.028712240396,0.05106300113388456,0.05279810057710421,0.21435571799999997,binance-algo-usdt-spot
2023-04-05,52591,2406,306126,1255422,463,136097,497545,174,25505,17234853,17234853,17234853,17234853,306126,2406,497545,25505,1255422,136097,463,191420,702,371985,5139,51,609399,49329,252,1680741288,23143,2010033954.646818796384895537532,0.680608562419,0.551850608271,2220782069.24157,1582903096.71506637097585933866,1800653126.359031987921257263438,3262935836.932689398419530380411,0.00123236,0.00027368029908505412052,0.001,0.000222078206924157,902.583689,200.444167252110968275173,0,0,0.857254653569,32.473762727495,68.01131910873387,26.330355954231,55.14489515973396,0.000007877820225086528,0.222078206924157,-73.54534024242628,-1.555948055049216,0.218068303053906,0.00000775658479074864,0.000116726974454555,0.199106924308597,0.218068303053906,0.007742460171,9998223860.872163,8173258675.697523,746655838.854353,9051018478.968876,9715515804.175776,6326840754.412403,9964481064.380531,9998223860.872163,9998223860.872163,2177750161.333835,7473275794.113111,9998223860.872163,90.5101847897,9036684038.235378,9986065192.600582,9995633022.614131,8572546535.693413,9922957821.652777,9993313873.612017,7659824241.059163,9586014805.827385,10000000000,10000000000,10000000000,9995633022.614131,9993313873.612017,9986065192.600582,9036684038.235378,9586014805.827385,9922957821.652777,8572546535.693413,9994073950.266137,9990612428.214072,9960285416.979453,8728931768.462917,9209060217.931744,4905665904.856638,9741252703.340047,8152711953.900478,6477589632.613191,9995967948.516339,9950606996.940143,10000000000,8108193736.335334,732404,36.955960648148,829249,307940908.60106,68386964.82071912076838980642,396.78931215,88.11825896894162324860755,0.001,0.000222078206924157,6.035014055187,0.051068160511552184,0.05291655197551967,0.217891476,binance-algo-usdt-spot
2023-04-06,31498,2413,306388,1258644,468,136327,497925,173,25585,17245422,17245422,17245422,17245422,306388,2413,497925,25585,1258644,136327,468,190282,689,371094,5059,51,608426,48794,250,1680827653,23029,1970417129.167032315189973815229,0.667556187688,0.541364308497,2177996079.48857,1567103134.95994976708051484984,1766277301.040340653198038161878,3262640837.819325157705074248657,0.00115657,0.00025190049256540954049,0.001,0.000217799607948857,990.889384,215.815319355884416234088,0,0,0.857253501952,85.062235994373,66.83073595673464,68.982445848974,54.19734821557578,0.000007764948113801631,0.217799607948857,-71.89074289634647,0.33562911579313165,0.222078206924157,0.00000787782022508653,0.000116202839785225,0.20367135762556,0.222078206924157,0.00774669558,9998222982.930683,8172080476.709942,829215724.403571,9046926887.167397,9715174265.034636,6283567084.585729,9964477170.625804,9998222982.930683,9998222982.930683,2325964967.44536,7474841698.288764,9998222982.930683,90.4692688717,9034425699.021134,9986051953.758079,9995630451.498736,8572535019.520588,9922916539.610113,9993306791.898939,7641032549.436527,9585468726.495011,10000000000,10000000000,10000000000,9995630451.498736,9993306791.898939,9986051953.758079,9034425699.021134,9585468726.495011,9922916539.610113,8572535019.520588,9994060795.999996,9990548616.313729,9959624719.129948,8718663717.097599,9203056278.327913,4908815487.293813,9737984310.835953,8131909253.496029,6472954492.907966,9995964450.563846,9950495613.444204,10000000000,8109644079.134854,856750,42.084398148148,933693,117560982.063316,25604735.803472834674463829812,153.68843621,33.47328115281091798691197,0.001,0.000217799607948857,6.028819233262,0.05106544715458283,0.05255858737342289,0.2229,binance-algo-usdt-spot
2023-04-07,26533,2421,306735,1260669,475,136509,498424,173,25667,17254250,17254250,17254250,17254250,306735,2421,498424,25667,1260669,136509,475,191033,700,371955,5121,51,609474,49158,250,1680914218,23027,1985021267.229758175714197629,0.672749147706,0.54557557974,2194266482.45324,1578959710.30922572392519632512,1779471906.21009551667766199346,3261641415.580437338987071590884,0.00123175,0.000270278773976177837,0.001,0.000219426648245324,640.953224,140.642217624354360724576,0,0,0.857357409254,146.790242227916,67.38432579368047,119.041654347431,54.64628641399209,0.000007854393301239946,0.219426648245324,-72.64722806771123,8.564090257187503,0.217799607948857,0.00000776494811380163,0.000116340477599661,0.199752815253309,0.217799607948857,0.007754940889,9998222470.062244,8171617246.01171,730209437.465033,9046400166.53975,9714872269.176576,6256057592.76615,9964474526.184381,9998222470.062244,9998222470.062244,1794774219.98175,7465009412.307432,9998222470.062244,90.4640016654,9032528363.700749,9986040279.21503,9995628311.296576,8573574092.537808,9922835463.0801,9993301344.397656,7630041403.500324,9585060245.873409,10000000000,10000000000,10000000000,9995628311.296576,9993301344.397656,9986040279.21503,9032528363.700749,9585060245.873409,9922835463.0801,8573574092.537808,9994057877.107571,9990561223.658381,9959818646.713984,8719346613.720498,9203656288.775732,4911309147.745572,9738909220.480973,8120976967.309747,6475825779.938487,9995961956.086108,9950370741.058207,10000000000,8109643566.266415,520359,26.184039351852,585980,68124419.227222,14948312.974688628834355009928,140.69200491,30.87157507231596709254084,0.001,0.000219426648245324,6.002016575228,0.051060238327278754,0.05080243577407115,0.218109,binance-algo-usdt-spot
2023-04-08,24345,2439,307178,1262637,477,136767,499040,173,25750,17261542,17261542,17261542,17261542,307178,2439,499040,25750,1262637,136767,477,190460,695,371519,5072,51,608942,48831,248,1681000316,23049,1957744629.151853502557091107456,0.663794703531,0.538313817429,2164604562.30658,1557612351.86535917170287033014,1755417057.355164807352560128772,3260954856.664340835604934662505,0.00121467,0.00026292802236969335286,0.001,0.000216460456230658,591.171822,127.965322300829342118876,0,0,0.856801006233,173.97278780646,66.3778265887649,141.085722791633,53.83004870872017,0.000007740668699846876,0.216460456230658,-71.3549313213257,12.486571857990931,0.219426648245324,0.00000785439330123995,0.000117570411671177,0.201280586524914,0.219426648245324,0.007763617284,9998222059.516663,8168139686.137162,493331989.259637,9044352318.400832,9713072477.122908,5023960600.862746,9964425718.087079,9998222059.516663,9998222059.516663,1436473247.741621,7459025967.291692,9998222059.516663,90.443523184,9030031837.021737,9986028072.53575,9995626704.753342,8568010062.334494,9922750530.085665,9993296524.355118,7624146562.916997,9584388988.015294,10000000000,10000000000,10000000000,9995626704.753342,9993296524.355118,9986028072.53575,9030031837.021737,9584388988.015294,9922750530.085665,8568010062.334494,9994047989.486877,9990510115.082605,9959367361.003262,8711467472.010425,9198302134.527656,4913916681.011269,9736404419.995047,8105346111.505935,6473538210.918257,9995959880.135291,9950190367.67103,10000000000,8109643155.720834,486695,24.337476851852,544739,57480253.814894,12442201.965025975216099820252,126.59136468,27.40202455349440507435944,0.001,0.000216460456230658,5.935228129359,0.05093026145590717,0.04995978218434948,0.219037907,binance-algo-usdt-spot
2023-04-09,27904,2427,307239,1263012,475,136870,499334,172,25761,17268322,17268322,17268322,17268322,307239,2427,499334,25761,1263012,136870,475,190645,694,371851,5066,51,609479,48914,248,1681086766,23018,1960772352.680962855861261698966,0.664923466904,0.539229162276,2168107677.95738,1560133004.6923956977625383837,1758257822.290304116958540895622,3260687561.612181938135204458885,0.00117093,0.00025387023233506349634,0.001,0.000216810767795738,701.295652,152.048448761932683531176,0,0,0.856785404544,246.081450061209,68.40366934748752,199.563259191211,55.47293057736393,0.00000764554063468566,0.216810767795738,-72.44559312399569,14.71998716035398,0.216460456230658,0.00000774066869984687,0.000116895068841985,0.198835237132472,0.216460456230658,0.007763879769,9998221428.316548,8166479289.732891,427026922.625238,9043703745.047607,9712977966.18004,4953636185.08888,9964421415.155167,9998221428.316548,9998221428.316548,1419270578.132215,7457649426.308085,9998221428.316548,90.4370374505,9028908215.653168,9986014520.495748,9995625689.556105,8567854045.440796,9922748072.766792,9993293707.513904,7618862735.929172,9584063103.043069,10000000000,10000000000,10000000000,9995625689.556105,9993293707.513904,9986014520.495748,9028908215.653168,9584063103.043069,9922748072.766792,8567854045.440796,9994046568.524722,9990511326.904714,9959404002.002909,8712236732.984365,9197719417.437535,4915776149.792374,9736468644.945051,8109650366.830259,6480732465.664882,9995959110.392655,9950170472.800526,10000000000,8109642524.520719,598923,29.781516203704,667928,40636951.698361,8810528.698599967723437385418,74.36225065,16.1225366584456171577297,0.001,0.000216810767795738,5.934307146361,0.05092538509260679,0.04979037502505437,0.21611016,binance-algo-usdt-spot
2023-04-10,28618,2423,307401,1263757,470,136977,499648,171,25801,17277357,17277357,17277357,17277357,307401,2423,499648,25801,1263757,136977,470,192023,698,373305,5174,51,611327,49580,247,1681173277,23036,1996204876.721506803084176602938,0.675128173531,0.547504756733,2207624932.68783,1588568790.82318901240869586253,1790304714.149539675733944489308,3269934538.712691993562534955239,0.00118881,0.00026244465962286191823,0.001,0.000220762493268783,986.605388,217.805465327295040002804,0,0,0.856767018392,31.996895213956,70.19574711402801,25.948335467452,56.92623557140444,0.000007436193971968143,0.220762493268783,-70.7988335520481,17.19531455422412,0.216810767795738,0.00000764554063468567,0.000116493977853897,0.198844809161376,0.216810767795738,0.007767161233,9998220572.612506,8165179445.532901,776436853.859318,9042318951.757286,9712880890.455115,4912877524.36891,9964415187.29467,9998220572.612506,9998220572.612506,1732252465.714296,7453413927.282236,9998220572.612506,90.4231895176,9026908785.240879,9986003887.604757,9995623549.426189,8567670183.920943,9922715713.324567,9993290078.557506,7630127337.606595,9583736771.468491,10000000000,10000000000,10000000000,9995623549.426189,9993290078.557506,9986003887.604757,9026908785.240879,9583736771.468491,9922715713.324567,8567670183.920943,9994049980.888726,9990561883.078595,9959958827.511052,8714509707.564465,9201104221.554921,4930268536.041946,9739054226.961685,8120710275.556956,6507976820.365803,9995957162.77199,9950132919.830693,10000000000,8109641668.024676,829909,9.605428240741,905842,312530323.118298,68994973.353693838235619491334,370.66275129,81.82843313664721224998007,0.001,0.000220762493268783,5.964266741494,0.050944714805449834,0.04982666389470163,0.21652984,binance-algo-usdt-spot
2023-04-11,36824,2429,307620,1265494,473,137077,499995,174,25821,17288279,17288279,17288279,17288279,307620,2429,499995,25821,1265494,137077,473,191792,699,373262,5167,50,611405,49456,251,1681260024,23061,1985893707.013211397262747875588,0.671124396357,0.545117399352,2196329736.62253,1580439271.29885187144307435112,1783957729.218156442813309298445,3272611975.582526645203675949645,0.00118116,0.00025942168317090675348,0.001,0.000219632973662253,923.962929,202.932725649955138619037,0,0,0.856650028399,35.065351358414,71.19875828928879,28.481654434907,57.830831611028465,0.000007261291273975841,0.219632973662253,-68.32519317274469,8.691279310015418,0.220762493268783,0.00000743619397196815,0.000115454550809723,0.202972496978707,0.220762493268783,0.007774207551,9998219810.647895,8163530981.607598,1321424394.844641,9041874149.858196,9712688827.095856,4260935060.699778,9964377891.719114,9998219810.647895,9998219810.647895,1844903272.418395,7397997054.051455,9998219810.647895,90.4187414986,9025900749.511923,9985990921.241563,9995621137.329178,8566500283.98967,9922646051.825767,9993284308.127121,7629927171.468859,9583435967.150083,10000000000,10000000000,10000000000,9995621137.329178,9993284308.127121,9985990921.241563,9025900749.511923,9583435967.150083,9922646051.825767,8566500283.98967,9994043215.726081,9990539109.074463,9959749777.587097,8712093241.437829,9199713050.622466,4841304354.173907,9738134180.804522,8126943175.540123,6464095396.145031,9995954510.516238,9950074997.484312,10000000000,8122449464.084065,782248,9.053796296296,859722,285181799.48596,62635326.65545376881405546788,356.63504536,78.32881552458928397479608,0.001,0.000219632973662253,5.957485061935,0.050928340469312355,0.048317934482597934,0.2211,coinbase-algo-usd-spot
