time,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-08-25,338.0,,22744.265999242654075286,,8.435538701509,,,,,,674090.894116168091875999,618.0,949.0,79910.82940506931,,139.418192858725530195,,70.54468300477473,,132307.865022930528155146,,,,
2020-08-26,1406.0,40349228.198438625322713154959151192236335,148098.148706490473309714,7588853.87408763750967018141311468824363,1.067328851375,,0.0044666874342489775,51.242057651427295,,,787424.042822658565185713,2864.0,4146.0,737752.0450313097,37803932.8239527575075171681782615,259.455704959009081461,13295.044191501254069507577093573877995,70.0,3586.94403559991065,1075703.352760051651735481,55121253.217964199372084897874743443353895,,,
2020-08-27,339.0,34785722.14195051518256985275373065436232,23812.435826585647106823,1087469.77924559885726154811342292689401,5.764084813731,,0.004036187551139685,45.66814529874687,,,761706.478649244212292536,649.0,973.0,132146.99354089558,6034908.1018181834775518715218346,190.467370951569537211,8698.29157128659651184516442413477957,62.845687057058115,2870.04596792130557054229826435005,185324.751935877159705904,8463437.69886185840600712339470894052048,,,
2020-08-28,368.0,36665188.1358299373869245054930147462128,15269.855844430374961152,727776.70034375115584486625618782060544,5.751016463632,,0.004134411016949153,47.66100661056372,,,769291.09860015758926124,666.0,981.0,133766.10960252682,6375427.4340354218720274166189704,197.300428875459063102,9403.53704490031147105450288727185944,66.87453401665604,3187.3076078462118848522937428688,193551.720726825340903357,9224869.84104720555311852732936381040804,,,
2020-08-29,388.0,40424143.17361639240675224081244856287006,32724.630434281447552014,1653194.62744976605108045470379488610182,5.461246744433,,0.004396432320280538,50.51835897031013,,,800187.179424688868843462,974.0,1458.0,146520.97165181275,7401999.0425849109046612441881575,178.533637678177044496,9019.22639650143390611572377592954448,81.73938956411584,4129.3398240140256726686040454592,260302.043734782130874589,13150032.08609909063508747513546146628657,,,
2020-08-30,1097.0,73025182.8908924485377950748463073679312,172503.298523395008250058,13005141.01788921766895930691960468308148,1.751140351446,,0.006444211981297487,75.39068023169106,,,968623.47794808387709352,2751.0,3841.0,553138.6888252931,41701502.013004537149250313149686,215.628306356805112944,16256.36469344701095813787675141508064,85.96968611113466,6481.3131152234052919248671781396,828228.32471648843881761,62440696.7875299690901854197421972075666,,,
2020-08-31,565.0,59271401.3355920772807462716391940169304,21122.0,1319970.72868478777214,3.893630341579,,0.005351158825248394,62.49269617861887,,,948453.25870051162401192,1125.0,1598.0,243590.987200856,15222657.55499293182377736175272,216.607517456683570896,13536.38777842540956581626899700840752,83.08120283960122,5191.9683672094063721394811670214,346138.812895780346292158,21631147.66992380448619627030088195182146,,,
2020-09-01,580.0,69490498.9247276413295652253208617433136,36948.87654659574835364,2671689.8859283164127514174960427114384,3.809667636113,,0.006040563033313855,72.30774344543556,,,961038.13524710737236556,1114.0,1460.0,252262.9864445413,18240567.304611280707482562908628,225.715305068796136967,16320.96437062273170509268127673234652,99.21625,7174.10315061819587985,329544.345400442359971714,23828607.98110918828942765004322400974984,,,
2020-09-02,344.0,57489993.5732697931800480839926762709728,5180.0,312218.2359274703984,8.072620915707,,0.005280448568088837,60.27379071958888,,,953814.13524710737236556,525.0,663.0,118154.20855341264,7121602.0389870518469422217954432,220.857772133623157757,13311.93513637665103871138746242294216,99.97925019373427,6026.1284024785553759323263669176,146428.702924592153592695,8825812.9954177196386538362246053712316,,,
2020-09-03,299.0,41370872.1392537543983206110304257719984,2276.0,100942.30378585474064,9.114661144165,,0.004322055523085915,44.35074858780964,,,932811.13524710737236556,501.0,644.0,102341.83372185052,4538936.9374132109431697742950128,216.799411261289328923,9615.21618283458906786351077407021772,103.80762213759677,4603.9457509228966698407478388628,139618.820852270327826303,6192199.22174547535969926670690514896092,,,
2020-09-04,343.0,39990727.5857519794020536787385308920408,17566.0,749519.88549407282588,7.554731972319,,0.004074572413793105,42.66878546590418,,,937236.13524710737236556,678.0,909.0,124059.48201486828,5293467.4231036126820017538014104,191.861626128844726624,8186.50256443119153372920854507888832,101.0,4309.54733205632218,174402.218151119856501667,7441530.83106795310417909418972183226806,,,
2020-09-05,344.0,30601624.03894154290230117556992737670024,9778.0,325926.440930477976012,5.569226216633,,0.003290927177089421,33.332628444516054,,,918068.13524710737236556,874.0,1118.0,164846.62312786508,5494771.23905429357385396280599432,201.317153374772224821,6710.429872948933775357292114231776334,120.0,3999.91541334192648,225072.577472995347349947,7502260.597956907960851752535073797549138,,,
2020-09-06,361.0,36426861.716798884793131257874934562313,24268.0,944296.5072305456489,5.832532703639,,0.0037949908825248395,38.911179628751675,,,936154.13524710737236556,1024.0,1340.0,160505.59556451993,6245462.06043080310336194655838275,165.322364013483361306,6432.88820277852277373682577977768755,88.20906703806114,3432.3188524025954818522905274095,221531.967778067704149887,8620070.191723220516801393134418902310725,,,
2020-09-07,291.0,37370142.2745571993468818461335589859116,18882.0,753325.08354790349202,6.898796923836,,0.0038480839859731148,39.89646666390761,,,936677.99179730737236556,753.0,1011.0,135774.1070129177,5416907.134262695465678629333697,197.570714898009072207,7882.37344069281355092671734926679527,99.24,3959.3253517261912164,199743.992761887172001149,7969079.54854043449998180449237574984389,,,
2020-09-08,205.0,34378557.60590089764299326465912085076504,6586.0,240579.623650948025524,21.169867744091,,0.0036136374634716537,36.528943767225634,,,941131.99179730737236556,322.0,432.0,44456.205545262244,1623938.232467108915826232849162696,147.322558673455344593,5381.537461426449376427030925052896962,91.242789,3333.002708545833638453226,63643.345346932708863995,2324824.18333622613060986562080098364783,,,
2020-09-09,243.0,38169083.1846307891856307898027481676916,46121.0,1783505.17676322246631,9.398882022047,,0.003782618701870467,38.67013240743311,,,987042.99179730737236556,463.0,602.0,105017.06367651338,4061023.7574106065611560403700118,228.004478106209757154,8816.96335785481493757307599759896894,80.47,3111.7855548261423617,137258.695819938273806735,5307811.94142859859242003584412957999585,,,
2020-09-10,352.0,40989907.90202266552191586913695749891914,17292.688266751012301666,707176.08387986650620511919360777229074,7.31799492874,,0.003957036797137037,40.89451408428889,,,1002332.680064058384667226,637.0,876.0,136968.21189743857,5601248.4705396667111248709084873,215.238043816644602099,8802.05521433456191263832192141638011,97.61036506711784,3991.7284490098307715318982327976,188548.52638338067143868,7710600.3677570762354693706445410402652,,,
2020-09-11,376.0,51346275.2584337274680273253936816514006,65025.124365077099949059,3131916.65998294950914801107282091038244,4.813816234908,,0.0046370097241744,48.16471618568716,,,1066055.804429135484616285,1009.0,1443.0,221457.51985680856,10666438.5910893628816233481700896,220.032524847887548926,10597.80411091866164059056597542999016,100.0,4816.471618568716,317506.933355501733099912,15292631.33205562874735744829939265552992,,,
2020-09-12,797.0,81720445.768112857125428021433153443931,372804.0,21343560.7486038723864,1.965217877909,,0.005485441022209149,57.2514263489766,,,1427395.804429135484616285,1911.0,2467.0,726329.543647113,41583402.3731984746546590945558,341.143417249532402694,19530.9472270997977515609111259829604,72.95,4176.49155215784297,841600.810354596437445563,48182846.8092552010530701382347032608258,,,
2020-09-13,952.0,89852410.3285487296111526886712981390653,397148.0,20314311.69020320748184,1.460146139827,,0.00495523033628827,51.15048216333258,,,1756628.804429135484616285,3014.0,3935.0,1203049.9937748257,61536587.248176593373213620631306,370.386431096361201043,18945.44453733483526740925630425188094,80.2556,4105.112636307554207448,1457470.606364181326105406,74550324.25441257677731685528630931392748,,,
2020-09-14,2260.0,154567409.1339077722303287203811512155136,778492.0,48681708.98153463160832,1.286893366482,,0.005864671090220236,62.53334521296896,,,2471759.804429135484616285,6520.0,7837.0,1920718.4284316567,120108948.542028003498585858476032,290.050449379200875742,18137.82488020634673889767312786296832,76.0,4752.53423618564096,2273125.371784797263191949,142146133.58617713939285956499224065890304,,,
2020-09-15,1432.0,125370710.6195045570838392047283516333858,299245.0,14636142.7114678464706,2.108464812993,,0.004537387908608859,48.91023312492388,,,2563281.804429135484616285,3800.0,4610.0,1215710.0221135777,59460660.593881450687918026965476,321.887455632904541122,15743.59049499395345402539237257979336,85.6019999995,4186.81377593527885919753806,1483901.170467689934573184,72577952.18192212542309442625570028923392,,,
2020-09-16,1605.0,126898406.3461145647500763203053911387191,67711.0,3370203.72469986343586,1.498409727081,,0.0045379195505401825,49.77335624492126,,,2549524.804429135484616285,3519.0,4067.0,1701487.0888459878,84688723.019265341614948077920628,510.813195874859903596,25424.88717288614499010687808821085096,100.0,4977.335624492126,2077477.267623055227926073,103403016.13212795167482146458422898601198,,,
2020-09-17,503.0,122718916.657286684444300019887318388216,8542.0,416267.2758845602592,6.338265886899,,0.0044559732663798255,48.7318281297776,,,2518249.804429135484616285,982.0,1186.0,397308.9563242314,19361591.77401375962726277293664,386.128313165008499247,18816.7385931981355784461405278774672,149.975,7308.55592376339556,457948.179413700080107325,22316651.97153298879605578695623638092,,,
2020-09-18,703.0,117059332.23628411671739021165384941514776,22874.0,1056348.121108369412064,6.146818221999,,0.004229001324831141,46.181171684373936,,,2534784.804429135484616285,1090.0,1227.0,412373.4772824788,19043890.3524644285164914001925568,372.119822861303022304,17184.929426716651991050569446884268544,89.5364,4134.8958604007784832704,456591.022650818808367292,21085908.406581331993032164164085359701312,,,
2020-09-19,537.0,105963579.4053433624577371000369831372534,13828.0,586723.26386812039472,7.731905057622,,0.0038315814689407384,42.43008850651724,,,2497368.804429135484616285,1187.0,1510.0,322995.2755262173,13704718.127764321838701534436252,304.174958592389577657,12906.17041454130641360079769558930668,90.13093001591588,3824.2633377500220992923076097712,459304.187474508262261732,19488317.32595737268452286315042465025968,,,
2020-09-20,408.0,99528691.90729750344758437049920412502699,12227.0,488676.110147452008978,17.250438866948,,0.0036595704814285377,39.966967379361414,,,2490273.804429135484616285,703.0,828.0,144360.026062907,5769632.452539967605370252470498,242.173227096459603092,9678.929467518884637867091386859892088,71.6692045,2864.400758356282259375163,200519.432035868551360508,8014153.599105636480167220701489938638312,,,
2020-09-21,421.0,97657468.24182017823867426877103417860755,106755.0,4067710.41017676541965,8.984169171842,,0.0036443659622831513,38.10323085735343,,,2562970.804429135484616285,876.0,1065.0,285276.3294420182,10869949.838867630683710289892426,349.613251000486234871,13321.39441366137703784153846443745753,102.3854,3901.214532622473871922,372338.112315517840137781,14187285.05054936654530756360094821293883,,,
2020-09-22,342.0,102223913.41164095871064789454968458667855,18244.0,724111.27863077964332,21.55328748509,,0.0037729074188820777,39.69037922773403,,,2575533.804429135484616285,627.0,769.0,119496.10036106012,4742845.5395658415090941561998836,202.812645286127559326,8049.71080358630731796425673337406378,65.13060878257212,2585.0585619134720520420226532436,155962.924225032093121765,6190227.60795787032751733144488982416295,,,
