time,AdrActCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetCompletionTime,AssetEODCompletionTime,CapAct1yrUSD,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2024-09-19,135,,,,,,,,,,,,,,,,,,,,1752843296,1752843296,,484318141.104095734957994715988171157393256,495148539.09537327372545064,168476768.596538878037557726333826004112091,0,0,567.731967230813820376,64.931650407053588977,0.00001585986384417365,0.999085932010824,0.011081144004313332,-0.07623989047850706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,146,0.001689814814814815,213,853855.822503351535766996,853075.340228629677658176810523413964704,5907.025568154128477342,5901.626145171034614182673239382749808,,,0.002024549872283349,0.0004601865377311159,,
2024-09-20,122,,,,,,,,,,,,,,,,,,,,1752843304,1752843304,,484238852.884104313844711332483461290256642,495067477.81981022063546098,168451345.770720193936870509334215075176993,0,0,653.624212393215079167,64.936938343087233907,0.000015817258330306475,0.998922370627418,0.03426292705389507,-0.09397045082872177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,119,0.001377314814814815,168,741651.298482933006601424,740852.073259474217897084968590732243232,7248.635110425795833235,7240.82376831967182658436293704663723,,,0.0016512415582700596,0.0004608059768163973,,
2024-09-21,102,,,,,,,,,,,,,,,,,,,,1752843313,1752843313,,484135737.793549598661871907475380210884344,494962056.85347916496449336,168417940.42519733915038524310611252777671,0,0,1544.86213078655074148,65.131689537493802173,0.000015760540320133926,0.998709657479576,0.021455794269589167,-0.11090109851937575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,96,0.001111111111111111,121,313789.325390804375132784,313384.429681797457956582437103768019584,5192.918262368078938872,5186.217619129059093383212912092478272,,,0.0015927932876780245,0.0004619973764180881,,
2024-09-22,160,,,,,,,,,,,,,,,,,,,,1752843320,1752843320,,484355421.312971000409201592016431180760781,495186652.97010791961426789,168488709.579729185814859628824897038078321,0,0,1290.491532088503419478,66.19883832036212408,0.000015717038758854344,0.999162836279049,0.028268410620502896,-0.18527233859952727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,154,0.001782407407407407,183,375640.780111734094199754,375326.307278514818487916644394691153946,2552.491660384679404956,2550.354806968575370545313818489566844,,,0.0015933601797137147,0.0004104529988475222,,
2024-09-23,91,,,,,,,,,,,,,,,,,,,,1752843328,1752843328,,484223660.245659903703897056407782408001556,495051945.44120964900987764,168447256.731201666637345728338913383345704,0,0,2757.847272459154892182,67.061988795302608876,0.00001577129643339751,0.998891030171524,0.030975667701144412,-0.11324121528874065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,83,0.000960648148148148,101,175775.232617959236270036,175580.303188392569015352458219061654864,2672.592112762462893624,2669.628288745586394698326478085962976,,,0.0007380223486191118,0.00037345444563738453,,
2024-09-24,102,,,,,,,,,,,,,,,,,,,,1752843336,1752843336,,484425361.084175992523266685852044343805522,495258156.74541121402810818,168511617.574082401331783391295453256860902,0,0,1333.145719727508030524,67.875928947801484642,0.000015530988426500172,0.999307113016938,0.08669321971619827,-0.12430703708295883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,109,0.001261574074074074,154,363622.099720949078269981,363370.150701298760151059183162589938178,4726.704590934888663557,4723.429518851050483716829125124328466,,,0.0007372961106298405,0.00036818509227002017,,
2024-09-25,136,,,,,,,,,,,,,,,,,,,,1752843344,1752843344,,484090931.546430346006211409611736364505352,494916248.64205667399846088,168681073.119000951502764962997573443913286,0,0,0.956666629617870547,39.740662319995180373,0.00001583607891120113,0.998617227964008,0.0489370670882181,-0.14202679500941395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,171,0.001979166666666667,204,506719091.931684337385019574,506018414.941257944813639833042459247492592,3901931.788486002421010899,3896536.306322535725540004718030947723192,,,0.0007383951309809324,0.0003773352283583917,,
2024-09-26,116,,,,,,,,,,,,,,,,,,,,1752843354,1752843354,,484375613.682064263763936018253682577159737,495207296.88411578861495153,168688432.374981923367398777324278839510655,0,0,454.843432858377790293,41.452172987686110715,0.000015358722602257904,0.999204490535173,0.11037575442104428,-0.06224577865858334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,146,0.001689814814814815,197,1065776.068909958117099642,1064928.233959754132444657079195146708066,5925.617610544043483058,5920.903725649910144514479913378599034,,,0.0007370974288874602,0.00039324955461598874,,
2024-09-27,106,,,,,,,,,,,,,,,,,,,,1752843363,1752843363,,484304325.654810643827307447902469042072743,495134414.70285131613177967,168687048.595769284579140248366984392658606,0,0,1263.909322846831810873,42.65944787871446339,0.000015190697427120585,0.999057432518747,0.02217465661434929,-0.011815613001363254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,96,0.001111111111111111,134,383541.158434875047305011,383179.645011212229316038936556084541217,3975.144701155593120179,3971.397859027008683373259584641495713,,,0.000737165720228087,0.0003757361998396222,,
2024-09-28,97,,,,,,,,,,,,,,,,,,,,1752843372,1752843372,,484212065.039325601007395677481076676690132,495040090.94105846554297908,168685507.180448733908147182800010950957153,0,0,1.378761258073553634,31.767603892846399519,0.000015187153676226084,0.998867110754628,0.023757267537546017,-0.06367237478793493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,90,0.001041666666666667,109,351591867.702052516249237848,351193553.056372605914368735166509138760544,4838193.073914257097239498,4832711.937013786337498374349886427896744,,,0.000736862658233984,0.0003718383751582719,,
2024-09-29,119,,,,,,,,,,,,,,,,,,,,1752843380,1752843380,,484318966.035403123414388023537127281787622,495149382.47392353050465718,168477583.261312704222830258635634471094868,0,0,0.608347743715910858,20.112361506205796389,0.000015225872042293217,0.999087633737838,0.04636542096511242,0.021739954025011308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,121,0.001400462962962963,196,796848925.386478434242250075,796121907.31091576648194425099025578583785,4129393.569528169362143064,4125626.050152143147400159044952426055632,,,0.000737035972798273,0.00035568955146182994,,
2024-09-30,102,,,,,,,,,,,,,,,,,,,,1752843388,1752843388,,483782300.049244717057887195303941846684982,494600715.47907850604807558,168472376.008585190756465432093714262354604,0,0,514.738009672282820785,21.064476335062110226,0.000015775843972672128,0.997980560945278,-0.07702726642934445,-0.09996259499436967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,96,0.001111111111111111,126,941763.065350360062200841,939861.232235896837965087792528046578798,9802.693093532250844052,9782.897152257718197475466642483786456,,,0.0007408664711471913,0.00040914306366060765,,
2024-10-01,104,,,,,,,,,,,,,,,,,,,,1752843397,1752843397,,483596468.919907773786205948316033285599071,494410728.76497387370429799,168470597.669932564967797803240540911163538,0,0,1193.860248234704232924,21.160028241696785094,0.000016392144638294012,0.997597215265459,-0.13039080456810748,-0.09446498264753522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,118,0.001365740740740741,178,406045.218909082752455622,405069.579655554649820649116676846960498,4040.092491430449048878,4030.385018865906250042727248836105002,,,0.0007410046700380597,0.0004073801504382324,,
2024-10-02,111,,,,,,,,,,,,,,,,,,,,1752843406,1752843406,,483293552.189222999154628601960775403214214,494101038.16299851776193366,168465374.940595709060221053533617252551426,0,0,638.292252907955440059,21.255156127011800497,0.000016428347650465137,0.996972337073806,-0.1706856890842245,-0.1727302725178813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,110,0.001273148148148148,157,759465.971320847390977053,757166.564355773345682051705321313373718,6803.160691143474584905,6782.56301373795913718337805819849843,,,0.0007422781251464153,0.00041980550103764186,,
2024-10-03,138,,,,,,,,,,,,,,,,,,,,1752843415,1752843415,,482295497.028612431467167222544500343090344,493080664.33684711584063336,168456201.649682010246628611321734810102287,0,0,341.833436777561707165,21.336233739113227817,0.00001637307004906828,0.994913477853576,-0.42015302725616677,-0.3458300072334265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,183,0.002118055555555556,282,1418121.206664627182681404,1410907.901740614030330235648966170100704,6533.315310188436496539,6500.083457173592029174719827072773464,,,0.000757605449274431,0.0005562775177320479,,
2024-10-04,93,,,,,,,,,,,,,,,,,,,,1752843424,1752843424,,483819259.380146818907627770574042059202358,494638501.30031658532224902,168468593.246512458721336666877653839364797,0,0,424.852361420055948847,21.395338344178748967,0.00001608406819457504,0.998056803283582,-0.0799405186268377,-0.034107434270773215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,129,0.001493055555555556,211,1141011.066105441438085937,1138793.857148388742748086015374697186334,7153.252457366044478237,7139.352280679181791069800921538404934,,,0.0007935998563151816,0.0008162027391849311,,
2024-10-05,108,,,,,,,,,,,,,,,,,,,,1752843433,1752843433,,483604126.79017865351520795197224410044901,494418557.8817370077339069,168468243.588904712885025133820173766292265,0,0,3900.639701417797555056,21.388004389999231171,0.000016082632800176055,0.99761301246529,-0.19103531702185167,-0.05447248540935882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,96,0.001111111111111111,133,124277.370623365240249439,123980.72208884073267869208473592947231,1061.113175203818030433,1058.58031128168996853075728557617057,,,0.0007941608093143234,0.0008190221647496834,,
2024-10-06,82,,,,,,,,,,,,,,,,,,,,1752843442,1752843442,,483648186.142173814176039474310779705901353,494463602.49584986969401057,168468238.594548874463912041733217669625131,0,0,9820.61815485900108302,21.413909451687090404,0.00001588956497613756,0.997703901232437,-0.17903504949564364,-0.04512103971592427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,97,0.001122685185185185,132,49361.581745387827422572,49248.242678377282153567570295992367964,649.178008651611219003,647.687431826017251931612987614400311,,,0.0007913949445735814,0.0008192621203457336,,
2024-10-07,85,,,,,,,,,,,,,,,,,,,,1752843450,1752843450,,483507181.496008931620722996932798392187964,494319444.68174231304257116,168465466.797337081130903069244946401196453,0,0,431.584272016262997769,21.614346545218110045,0.00001597995539177564,0.997413026812556,-0.19657952660778794,-0.08587294729776164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,93,0.001076388888888889,129,1123213.419193008818923254,1120307.696193779207172723307775607577224,16263.218466078982794684,16221.145955965692328170979097501252304,,,0.000787561121735333,0.0008203916260517424,,
2024-10-08,82,,,,,,,,,,,,,,,,,,,,1752843459,1752843459,,483467031.952705764343969525561358032517457,494278397.30807468730725833,168464925.490229436539933132289958736306784,0,0,2964.879585154384625025,21.767064544289659091,0.00001605326188727389,0.997330203477053,-0.15445463885520816,-0.13705574589902408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,102,0.001180555555555556,140,163501.158114004920354626,163064.643290574342342038369839013397178,1429.138615689184956694,1425.323106382208681794545980027742782,,,0.0007864758078341702,0.0008158490326832577,,
2024-10-09,92,,,,,,,,,,,,,,,,,,,,1752843469,1752843469,,482906389.458544271821846762217183119359024,493705217.63880604472814256,168457228.315722701394170666885562488413403,0,0,345.435564956792567592,21.9576621048929935,0.000016434371476020343,0.996173670237296,-0.4025747827192871,-0.26656449913948915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,105,0.001215277777777778,164,1403333.342071905035195352,1397963.725938140431542327746013556248192,9533.264103214437287518,9496.786691040590228328024361638871328,,,0.0007893814181190538,0.0008398545127496163,,
2024-10-10,72,,,,,,,,,,,,,,,,,,,,1752843477,1752843477,,482865631.94364345630049495526957837835099,493663548.6979848518380931,168456971.10797415607891367861389319510083,0,0,6354.271243002585138156,22.029017922266512056,0.000016540536569391875,0.99608959273471,-0.3329889373102965,-0.24694307986250058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,103,0.00119212962962963,178,76289.038868955808317596,75990.71765710065232051492798985295716,618.400115692951959201,615.98191938769006331689346993656671,,,0.0007868722399189615,0.0008390701309448653,,
2024-10-11,68,,,,,,,,,,,,,,,,,,,,1752843487,1752843487,,483127236.826416815078184480632546148537441,493931003.63004696524810329,168458518.024084517353493076919842003896002,0,0,910.084196781006558522,22.050240427795290234,0.000015955631175149288,0.996629249906189,-0.2210209478036742,-0.17980617631700074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,70,0.000810185185185185,101,532655.382387614836527566,530859.934207462849740176171476012505974,5848.757319282362029818,5829.042619999713235126793312120743602,,,0.0007864831541779368,0.0008466788647101361,,
2024-10-12,74,,,,,,,,,,,,,,,,,,,,1752843495,1752843495,,483563794.936157366846113034295585406075278,494377324.12049048095684382,168463299.261598528478390194793452449641737,0,0,763.33875619304849131,22.082436584848944217,0.000015782980174467435,0.997529813046262,-0.1867856856203991,-0.08576818462049694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,107,0.001238425925925926,181,635053.889126410556231944,633485.187294569918538043088098874193328,6173.144787145484637574,6157.895965428742118456489403965448388,,,0.0007891991885877062,0.0008647663238841876,,
2024-10-13,56,,,,,,,,,,,,,,,,,,,,1752843504,1752843504,,483575140.562185515187594350145553729498991,494388923.45918168363052279,168463479.646603609261047821898521122327036,0,0,2323.134308676719632123,22.126328096483946563,0.000015894873486168393,0.997553217611139,-0.15650621926387387,-0.16056597717855003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,90,0.001041666666666667,171,208666.904892570406144791,208156.342384541131637873415283568426949,1469.779471996008681592,1466.183241468419428218197031123453288,,,0.0007887222250316066,0.0008515558759619311,,
2024-10-14,90,,,,,,,,,,,,,,,,,,,,1752843513,1752843513,,483623809.156195333596884422600927107001461,494438680.38789975933045709,168466008.45852497320501031216810535781363,0,0,5877.735360121065619931,22.14516304199142958,0.000015095434355558349,0.997653614650769,-0.2218645962800251,-0.11960011282907577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,101,0.001168981481481481,174,82474.153077781230944182,82280.636933309290277106418454062375958,854.163416747287802378,852.159220220382873293745229957728682,,,0.0007883224852151532,0.0008505959859753365,,
2024-10-15,96,,,,,,,,,,,,,,,,,,,,1752843522,1752843522,,483198991.73932352167271300237713253843433,494004363.1375344931676577,168461462.211806722271094447976868165864522,0,0,1044.459471422309685388,22.19588820464605456,0.000014891947975953296,0.99677727104757,-0.30403822026018434,-0.13508138970811412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,121,0.001400462962962963,179,464126.430086541164856449,462630.67640271329041398910418290027893,4001.225179543975667844,3988.33031531266737247485169624333908,,,0.0007846379729763044,0.0008553510957118302,,
2024-10-16,173,,,,,,,,,,,,,,,,,,,,1752843531,1752843531,,483469050.947222639584388262195811509659829,494280461.45166260522444301,168463733.715998378250975264235934370879121,0,0,661.237981133928102618,22.252561681833784801,0.00001473974040786969,0.997334368402641,-0.21788314593238994,-0.10237372705697553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,192,0.002222222222222222,239,733111.617408934209435116,731157.411917177992065701731887852541356,4837.31953447124680626,4824.42502267363832237237282899933266,,,0.0007857144571469179,0.0008610694750118081,,
2024-10-17,107,,,,,,,,,,,,,,,,,,,,1752843539,1752843539,,483430222.64801227853011052711208745688481,494240764.8679547567368089,168464189.355470239718807613386749560114237,0,0,2719.782747201783744412,22.275148092055129128,0.000014809700908947977,0.99725427062349,-0.19324668997249292,-0.15353656072540742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,147,0.001701388888888889,199,178235.282336448828601747,177745.89648580708714354280535459323703,1429.547405339025537295,1425.62225503307252646131203189805955,,,0.0007854960025424597,0.0008565750449260059,,
2024-10-18,78,,,,,,,,,,,,,,,,,,,,1752843548,1752843548,,483743842.184037639664477937727557580633426,494561397.61307703753369794,168467032.369932078129232203712010059681899,0,0,2075.973367223848913944,22.292666708131149043,0.000014591217774992195,0.997901227323754,-0.16961742903030655,-0.1005647327442197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,122,0.001412037037037037,207,233510.339532713918500115,233020.25441248173237631702011119123171,1375.797219054550591181,1372.909733443143667730882251184213474,,,0.0007863357999386066,0.00086561697663622,,
2024-10-19,86,,,,,,,,,,,,,,,,,,,,1752843557,1752843557,,483737450.380343650063109047926240666040392,494554862.87486952710499848,168467015.157202810634230695169013923971695,0,0,11517.166977891540926199,22.315835149826897547,0.000014597991844783197,0.997888041856168,-0.16720930750609073,-0.11989861094781301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,99,0.001145833333333333,152,42090.320195223745333802,42001.427200710946048734892456832590736,487.031331651637378804,486.002741864454359534617554299863072,,,0.0007746071215574838,0.0008646887146382692,,
2024-10-20,71,,,,,,,,,,,,,,,,,,,,1752843566,1752843566,,483569015.895505761378861096244443168189531,494382661.83174808642385539,168466406.245607755624985658198812287278058,0,0,4824.090890524270532571,22.344254486417566439,0.000014454522079440485,0.997540583212799,-0.19913872861330947,-0.13832780757037452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,75,0.000868055555555556,90,100487.585504142455318974,100240.444649448271501636785271264348226,1646.352261717099175573,1642.303195326985807611046766521758827,,,0.000773748722966568,0.0008662541713879106,,
2024-10-21,103,,,,,,,,,,,,,,,,,,,,1752843574,1752843574,,483374329.901356103680324411354293950435766,494183622.23895939874037254,168466908.524892889618370621864437125558663,0,0,378.635250281270997867,22.36494896003665448,0.00001478547053263759,0.997138971087614,-0.21202504640201042,-0.15727157339460568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,117,0.001354166666666667,142,1280285.566336481236592245,1276622.63231508207962540319294268795343,11137.842115053638802831,11105.976426740879904728884736972235234,,,0.000752989906462982,0.0008682043431891177,,
2024-10-22,97,,,,,,,,,,,,,,,,,,,,1752843583,1752843583,,483254653.759834918113204480983745860422977,494061269.88085095072774713,168463720.665611233112366085624551374853182,0,0,1646.855155776445072626,22.474601159582280888,0.00001478503414424967,0.996892094625133,-0.293005886815497,-0.22726442292153806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,98,0.001134259259259259,147,294355.726513641876710673,293440.896769087248422845126433035144509,2649.004067788615724509,2640.771213808290938876004845555484697,,,0.0007531506161769934,0.0008635354613019463,,
2024-10-23,110,,,,,,,,,,,,,,,,,,,,1752843591,1752843591,,482720525.689567553625310309534755817429245,493515197.55516890982288405,168457899.650904486587554099667527970279651,0,0,782.367070403829496705,22.467039387948698809,0.000014941197264982269,0.995790257226105,-0.2661718947387276,-0.3104215426668259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,147,0.001701388888888889,227,619608.447465837472481215,617000.055281473863456562694237620117575,5738.605281340949546996,5714.44722922558880116477581529553058,,,0.0007550978830326335,0.0008832623378337198,,
2024-10-24,113,,,,,,,,,,,,,,,,,,,,1752843600,1752843600,,482646865.81563624206063630220812152303626,493439890.4876205167793594,168455210.983505502418920217430066743184623,0,0,165.929252417436646157,22.434220457782066663,0.000014613588261531621,0.99563830639554,-0.31323688885090495,-0.3671350452336696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,206,0.002384259259259259,416,2921493.58102195189612544,2908750.9211541375057092438980980965376,20460.997295763215629858,20371.75269471741185719072445078203332,,,0.0007546745770943334,0.0008778014357628141,,
2024-10-25,133,,,,,,,,,,,,,,,,,,,,1752843608,1752843608,,482248038.007972604991515934954102028599627,493032144.03016784055448563,168450606.926566575067274267106979730081648,0,0,236.145716694039345108,22.399628547122311565,0.000015013469514094028,0.994815576007983,-0.33328070693104045,-0.3806916053086576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,193,0.002233796296296296,327,2052805.583890348927005609,2042162.969370281335636263528050069776647,12379.944132502890329071,12315.761253122512258389366983392973793,,,0.000756758988949034,0.0008811826797815646,,
2024-10-26,116,,,,,,,,,,,,,,,,,,,,1752843616,1752843616,,482814032.661265831578599438899616900375232,493610795.54438749538159808,168455825.164265256318992717412548674744018,0,0,280.139054349408559696,22.41078010617099247,0.000014860243471007104,0.995983150062528,-0.3852113561672841,-0.3223905119681406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,140,0.00162037037037037,234,1730430.792547350520638984,1723479.911726507072296556030474114391552,13938.225110403228067658,13882.237351740034200697721007314519424,,,0.000761657272810278,0.0009037392605025558,,
2024-10-27,100,,,,,,,,,,,,,,,,,,,,1752843623,1752843623,,482676758.292661388620649881940820490055955,493470451.42489038886870395,168456381.249942195217760295650125052291661,0,0,129.825678796884794685,22.380688740628721377,0.000014642614866561249,0.995699970724695,-0.43999198322554345,-0.3360629414054282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,131,0.001516203703703704,157,3733939.620679605832240967,3717883.570998462280182562823266857580065,25973.515471393917652292,25861.82859448433645911142998426775094,,,0.0007548050518647089,0.0009042931162108102,,
2024-10-28,208,,,,,,,,,,,,,,,,,,,,1752843630,1752843630,,482774825.592735749175773120700839463701154,493570711.72126117988238226,168457134.670961707672542206270524645607142,0,0,245.503037691671958146,22.365262524189254413,0.000014255172346099101,0.995902270931066,-0.43506886594162203,-0.2968202468216322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,289,0.003344907407407407,370,1974563.127198961743444252,1966471.902474193334527916699873705932632,7781.861725459330416005,7749.97376445649082325594076445811133,,,0.0007507912910702673,0.0009059723395646842,,
2024-10-29,122,,,,,,,,,,,,,,,,,,,,1752843638,1752843638,,482719676.178697148722978207196470789287111,493514329.04740360557340559,168456783.460143737614393220474399303367573,0,0,100.456100565517709746,22.31106225184133136,0.000013701226328937544,0.995788504794619,-0.43450050690253,-0.3302141705904388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,225,0.002604166666666667,345,4825602.856495011058419406,4805279.853201809461552126097538793976314,18641.372393435846126254,18562.864342979169323936264397013827226,,,0.0007303788926622931,0.0009039565240845355,,
2024-10-30,161,,,,,,,,,,,,,,,,,,,,1752843645,1752843645,,481764507.510984545215702823960451159528066,492537800.74860936893475954,168446783.200349627729514301516120284512435,0,0,84.224591734669229903,22.403375619559109439,0.0000137172424285479,0.993818114884314,-0.6505103424080008,-0.4170868876465201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,266,0.003078703703703704,465,5755578.458230399271185243,5719998.133427301789867850043990608978302,16878.244240142188383931,16773.904873295140428528113504681558334,,,0.0007370054946316049,0.000950013721490963,,
2024-10-31,133,,,,,,,,,,,,,,,,,,,,1752843653,1752843653,,480849956.087622788255443677040100176485549,491602797.98333438744166981,168424462.769372967959949513472932576398886,0,0,175.646768053696468835,22.332928950464481861,0.000014096527602406927,0.991931513116521,-0.8148556823343829,-0.567934840057707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,200,0.002314814814814815,349,2759864.307284705564129543,2737596.378321197060935657293026497479903,12263.115268832792201981,12164.170484135623767165280707420028101,,,0.0007494133210639088,0.0010023624042778737,,
2024-11-01,142,,,,,,,,,,,,,,,,,,,,1752843661,1752843661,,482917358.399275227973790204984044752071508,493716431.86870454716931252,168444794.51866214172364195791179356779187,0,0,57.835154525152874285,22.33749283481189721,0.00001433714633445433,0.996196297748932,-0.2937830839726493,-0.07783960457234446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,258,0.002986111111111111,420,8381774.887979016739599534,8349893.111969665720093969998547356197688,28078.308403336528669508,27971.506878456575974525839501387965456,,,0.0008160884628801738,0.0012893728797368448,,
2024-11-02,99,,,,,,,,,,,,,,,,,,,,1752843669,1752843669,,482929194.434326039831271477715490344198705,493728532.58302165033695145,168445889.570321114918641700986973191542569,0,0,943.851868530832055074,22.343621791123525808,0.000014387587380197051,0.996220713964445,-0.30268759263513206,0.1313919390949707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,116,0.001342592592592593,167,513598.862283204822121574,511657.82527510097055371809763330343643,5175.826389473180102077,5156.265461076987057864022904448652265,,,0.0008153734606440969,0.0012303885388783226,,
2024-11-03,141,,,,,,,,,,,,,,,,,,,,1752843676,1752843676,,482323143.176337968892275715812550709132137,493108928.71205038234750753,168438271.962012058270968999334115768009023,0,0,161.604302887569096517,22.350307243557317435,0.000014473823659747666,0.994970508294773,-0.46037087215446304,-0.3092303943678602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,198,0.002291666666666667,290,2999680.312835290800813443,2984593.445583552973268475370167225033439,12467.413815187262669139,12404.709060818145825586861731382110447,,,0.000820576591736327,0.0011027567056658126,,
2024-11-04,144,,,,,,,,,,,,,,,,,,,,1752843684,1752843684,,482115133.930858245273342835384393771697796,492896267.93130238441844324,168436212.473914120559929778642312267470023,0,0,216.043260535751166445,22.326431383291884788,0.000014673276221408483,0.994541412018484,-0.48370585847702835,-0.3078949861745974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484761245.841312355935573669,270,0.003125,398,2243815.635068576136832408,2231567.570010253116153415820993306229472,8796.509718075519030436,8748.493195849143304791598309390579024,,,0.0008191723339521867,0.0011026163576068058,,
