time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2020-06-07,2,1614334999,1614334999,410575575.857829435747087,0,0,0.00012763560039072113,1.24413823983003,-27.762123396608267,16.206693084217154,330008002.9,8,8
2020-06-08,2,1614334999,1614334999,409859408.662608353147126,0,0,0.00012712913959627223,1.24196808883694,-29.56940420770647,15.239267054024848,330008002.9,8,8
2020-06-09,2,1614334999,1614334999,411542464.907344938980338,0,0,0.00012751961357919655,1.24706813559322,-34.82697973712067,15.22510826344517,330008002.9,8,8
2020-06-10,2,1614334999,1614334999,413518761.518751902718655,0,0,0.00012671930445628797,1.25305676797195,-34.64813696630178,15.33359820857742,330008002.9,8,8
2020-06-11,2,1614334999,1614334999,412660513.119483261278633,0,0,0.00013478444192220276,1.25045607831677,-36.43584025697866,15.161016716060583,330008002.9,8,8
2020-06-12,2,1614334999,1614334999,411891151.157950701336596,0,0,0.00013199063177739973,1.24812473497124,-36.25784766533647,14.728862572600443,330008002.9,8,8
2020-06-13,2,1614334999,1614334999,408616950.712237245262361,0,0,0.00013086983108290826,1.23820315604909,-35.684484974265416,14.005440939628217,330008002.9,8,8
2020-06-14,2,1614334999,1614334999,389057841.136112762420588,0,0,0.00012618432650062975,1.17893456436572,-38.51242432496207,8.222128661883849,330008002.9,8,8
2020-06-15,2,1614334999,1614334999,381806244.194552930238631,0,0,0.00012254142588907194,1.15696056107539,-37.896332149827884,6.133433728592775,330008002.9,8,8
2020-06-16,2,1614334999,1614334999,374306047.581875743739648,0,0,0.00011914099673402165,1.13423324371712,-40.669482847301644,3.9341376080931143,330008002.9,8,8
2020-06-17,2,1614334999,1614334999,374879140.568286182345675,0,0,0.00012022507024163387,1.13596984701575,-39.27501476374394,4.141013539594979,330008002.9,8,8
2020-06-18,2,1614334999,1614334999,379039604.45424110523391,0,0,0.00012231929042023896,1.1485770075979,-38.18900450238734,5.197419850434111,330008002.9,8,8
2020-06-19,2,1614334999,1614334999,384623162.418910167831856,0,0,0.00012551125633611601,1.16549646990064,-38.4737027298253,4.406484343873436,330008002.9,8,8
2020-06-20,2,1614334999,1614334999,387074015.472783491331118,0,0,0.00012534855800282546,1.17292311723142,-36.01991774915349,3.7159384218907867,330008002.9,8,8
2020-06-21,2,1614334999,1614334999,385924618.70242397022374,0,0,0.00012595252874333807,1.1694401811806,-36.16742213805221,2.664171343794277,330008002.9,8,8
2020-06-22,2,1614334999,1614334999,384046180.74702537987796,0,0,0.00012016455584137611,1.1637480829924,-37.42205994721514,1.6638932177242647,330008002.9,8,8
2020-06-23,2,1614334999,1614334999,385704657.085339296751174,0,0,0.00012159872713842096,1.16877364699006,-38.28328455292401,1.9156938905389693,330008002.9,8,8
2020-06-24,2,1614334999,1614334999,392670640.826470691855018,0,0,0.0001280414726665738,1.18988217672242,-37.698696748544776,3.612171431767661,330008002.9,8,8
2020-06-25,2,1614334999,1614334999,402195494.520355312372875,0,0,0.0001317971953413437,1.21874466978375,-35.10633791639341,6.088498414323644,330008002.9,8,8
2020-06-26,2,1614334999,1614334999,407892409.304958894646538,0,0,0.0001349436133559555,1.23600762927122,-29.546152897930284,7.118533148703906,330008002.9,8,8
2020-06-27,2,1614334999,1614334999,412344665.950933630836602,0,0,0.0001387998224016666,1.24949898889538,-31.796280301796777,6.823393538527059,330008002.9,8,8
2020-06-28,2,1614334999,1614334999,415003679.878450935540341,0,0,0.0001380706350159025,1.25755641145529,-33.839016740355326,7.129269388394416,330008002.9,8,8
2020-06-29,2,1614334999,1614334999,417415593.11001916913969,0,0,0.00013772114488449713,1.2648650621861,-27.840040193970438,6.660036239465425,330008002.9,8,8
2020-06-30,2,1614334999,1614334999,420065420.476340432294923,0,0,0.0001392059448464209,1.27289464735687,-27.229453993024272,6.69928731595366,330008002.9,8,8
2020-07-01,2,1614335000,1614335000,415158502.043272243684077,0,0,0.00013613021606374265,1.25802555815313,-27.069696316084414,4.623390766725956,330008002.9,8,8
2020-07-02,2,1614335000,1614335000,414134213.907327976709163,0,0,0.00013798859564790176,1.25492172998247,-26.437456493899923,5.624349526738586,330008002.9,8,8
2020-07-03,3,1614335000,1614335000,408581846.495331979780368,0,0,0.00013655443023735398,1.23809678221392,-30.809629679695643,3.2117849422764086,330008002.9,10,10
2020-07-04,2,1614335000,1614335000,408051649.510637350496271,0,0,0.00013548766345182508,1.23649016364699,-29.368008151468423,1.1426648648496194,330008002.9,8,8
2020-07-05,3,1614335000,1614335000,391208964.910730928660347,0,0,0.00013056204380689686,1.18545296317943,-30.66712096533252,-4.002641418053928,330008002.9,11,11
2020-07-06,2,1614335000,1614335000,404777525.326440283782746,0,0,0.00013133915363971088,1.22656881581474,-28.2822341562982,-1.9564051309791195,330008002.9,8,8
2020-07-07,2,1614335000,1614335000,406351564.390052199075258,0,0,0.000133086618061116,1.23133851548802,-23.759553249295102,-1.0288024218079326,330008002.9,8,8
2020-07-08,2,1614335000,1614335000,408574357.131614236155888,0,0,0.00013122742805357884,1.23807408772272,-20.959668658534795,-0.31353471552288337,330008002.9,8,8
2020-07-09,2,1614335000,1614335000,403914589.621987066671839,0,0,0.00013258447828681325,1.22395392254891,-18.69971650493588,-1.8534843754399042,330008002.9,8,8
2020-07-10,2,1614335000,1614335000,403996532.001430701387113,0,0,0.00013184416663143195,1.22420222676797,-18.785059489011537,-2.3027321619818206,330008002.9,8,8
2020-07-11,2,1614335000,1614335000,399735335.970438003045426,0,0,0.00013113212081826474,1.21128982466394,-19.362392033496935,-3.13215748493552,330008002.9,8,8
2020-07-12,2,1614335000,1614335000,370576468.494860673369511,0,0,0.00012088706199174333,1.12293176298259,-21.298434654925032,-10.030485614207057,330008002.9,8,8
2020-07-13,2,1614335000,1614335000,373235992.292801254004068,0,0,0.00012244635205388023,1.13099073056692,-20.023844431236032,-8.658710402925145,330008002.9,8,8
2020-07-14,2,1614335000,1614335000,375667555.292449425275921,0,0,0.00012292819015746588,1.13835892460549,-21.46937181345481,-3.441721108758933,330008002.9,8,8
2020-07-15,2,1614335000,1614335000,384127201.472789037728825,0,0,0.00012656608995511234,1.16399359438925,-13.735297961585397,0.6078887691143947,330008002.9,8,8
2020-07-16,2,1614335000,1614335000,389333493.362748269231198,0,0,0.0001291823628570114,1.17976985388662,-12.653480688681906,4.014748326390683,330008002.9,8,8
2020-07-17,2,1614335000,1614335000,395793788.661317675445421,0,0,0.00013098346858129303,1.19934603156049,-9.390691174900226,5.579037569635538,330008002.9,8,8
2020-07-18,2,1614335000,1614335000,384821223.154211491597293,0,0,0.00012708246218499496,1.16609663939217,-6.09053191510009,1.5253336675187232,330008002.9,8,8
2020-07-19,2,1614335000,1614335000,383930346.331993833044849,0,0,0.00012619774141936575,1.16339707812581,-7.623823110244075,-0.1801285399868229,330008002.9,8,8
2020-07-20,2,1614335000,1614335000,390732687.771318994229914,0,0,0.0001291573165630161,1.18400973412066,-6.962246533744739,0.9452125826805092,330008002.9,6,6
2020-07-21,2,1614335000,1614335000,391926376.341567101346916,0,0,0.00012649704206879036,1.18762688449204,-6.725700132118084,1.5551631972385076,330008002.9,8,8
2020-07-22,2,1614335000,1614335000,393692740.1707789958208,0,0,0.0001251649513292234,1.192979372352,-7.755613682806336,2.5118227721962003,330008002.9,8,8
2020-07-23,2,1614335000,1614335000,395019579.4713,0,0,0.00012456855370042032,1.197,-9.085499869394901,2.415040164759985,330008002.9,8,8
2020-07-24,2,1614335000,1614335000,397281255.92606134615248,0,0,0.00012608302250094285,1.2038533988112,-6.467759492527464,1.1741685321536879,330008002.9,8,8
2020-07-25,2,1614335000,1614335000,401713835.206855397755945,0,0,0.00012546158768195927,1.21728513150205,-4.199950937928085,-0.1197575109771725,330008002.9,8,8
2020-07-26,2,1614335000,1614335000,405865125.650300315418301,0,0,0.00012380471748278058,1.22986449444769,-5.739150742037783,-0.49701431269904606,330008002.9,8,8
2020-07-27,2,1614335000,1614335000,416359076.288476665250551,0,0,0.00011421378919610113,1.26166357370019,1.2169438462452482,0.9735569946770489,330008002.9,8,8
2020-07-28,2,1614335000,1614335000,415515669.319869778621343,0,0,0.00011504361638131493,1.25910785698667,-6.651865753539013,0.12336985579714092,330008002.9,8,8
2020-07-29,2,1614335000,1614335000,416134090.054549897925025,0,0,0.00011344078442935582,1.26098181376725,-5.770034031174013,-0.3070089082971819,330008002.9,8,8
2020-07-30,2,1614335000,1614335000,413762371.242305014804744,0,0,0.00011259550672121596,1.25379496135336,-3.891370765715486,-1.500492286865212,330008002.9,8,8
2020-07-31,2,1614335000,1614335000,419444106.00933279831899,0,0,0.00011209999999999926,1.2710119219031,-2.5913882687634624,1.0322813925207337,330008002.9,8,8
2020-08-01,2,1614335001,1614335001,422094715.864385001483586,0,0,0.00010841576388077134,1.27904387819434,-0.6938560148394696,1.9222034040487173,330008002.9,8,8
2020-08-02,2,1614335001,1614335001,413145314.122598809533564,0,0,0.00011284683635300971,1.25192513663916,-5.329045617418889,1.116904156758459,330008002.9,8,8
2020-08-03,2,1614335001,1614335001,427914963.71125900539532,0,0,0.00011540312596454746,1.2966805651708,-2.6344419592173938,4.867843133202143,330008002.9,8,8
2020-08-04,2,1614335001,1614335001,418218374.105236849896978,0,0,0.00011312479251899475,1.26729767287482,-3.2629216531524756,6.904087487020945,330008002.9,8,8
2020-08-05,2,1614335001,1614335001,422255863.712236070414962,0,0,0.00010916170368205683,1.27953219316378,2.088947492270782,4.318011078233659,330008002.9,8,8
2020-08-06,2,1614335001,1614335001,422802857.675426309770451,0,0,0.00010885853185271803,1.28118971043119,2.0051148399225367,4.048536963323383,330008002.9,8,8
2020-08-07,2,1614335001,1614335001,422862030.482882715259508,0,0,0.0001104726645236701,1.28136901762052,2.990206964707233,3.4969579225614305,330008002.9,8,8
2020-08-08,2,1614335001,1614335001,422782841.407523822700036,0,0,0.00010909717401769415,1.28112905654484,4.392802313405111,4.671346930843743,330008002.9,8,8
2020-08-09,2,1614335001,1614335001,420576995.922515032364127,0,0,0.00010910859497369986,1.27444483838763,3.2162154956111557,4.104110458310961,330008002.9,8,8
2020-08-10,2,1614335001,1614335001,418135559.190131480910018,0,0,0.00010674029312229807,1.26704672467242,-3.1811081140711392,4.6031014933976735,330008002.9,8,8
2020-08-11,2,1614335001,1614335001,418211779.929887182808594,0,0,0.00011123648568088867,1.26727769100986,0.2832571246271566,12.854381075113292,330008002.9,8,8
2020-08-12,2,1614335001,1614335001,409899386.558925585614405,0,0,0.00010730317416715384,1.24208923103945,1.2237831079534502,9.823113264318339,330008002.9,8,8
2020-08-13,2,1614335001,1614335001,417867467.339754816158358,0,0,0.00010754999999999947,1.26623434482702,1.4409969089294619,11.233312925960195,330008002.9,8,8
2020-08-14,2,1614335001,1614335001,416029556.817025757741598,0,0,0.00010706823027469291,1.26066505406262,3.082413227802788,8.305153923471005,330008002.9,8,8
2020-08-15,2,1614335001,1614335001,421184663.07930887754052,0,0,0.00010754999999999965,1.2762862093588,9.725235227302138,8.180947763177524,330008002.9,8,8
2020-08-16,2,1614335001,1614335001,423612483.300544736766985,0,0,0.00010787240327293971,1.28364306191965,7.184126610338852,7.028582922768301,330008002.9,8,8
2020-08-17,2,1614335001,1614335001,414192829.235469460936379,0,0,0.00010191000000000043,1.25509934788151,-4.058661491341541,7.632532800689053,330008002.9,8,8
2020-08-18,2,1614335001,1614335001,413459420.389594890954767,0,0,0.00010447000000000002,1.25287695072923,-5.434670829193984,7.691258151307105,330008002.9,8,8
2020-08-19,2,1614335001,1614335001,416374817.913133886185241,0,0,0.00010749999999999933,1.26171127443629,-3.374420040393849,6.56257614075592,330008002.9,8,8
2020-08-20,2,1614335001,1614335001,415605894.139299951370203,0,0,0.00010612000000000003,1.25938125890007,5.358760794826294,6.041828064436254,330008002.9,8,8
2020-08-21,2,1614335001,1614335001,414819701.383355024273803,0,0,0.0001090700000000006,1.25699891438407,3.2158090121819214,5.366357836167229,330008002.9,8,8
2020-08-22,2,1614335001,1614335001,418527073.877842168612994,0,0,0.00010856032475489771,1.26823310404586,5.624333312848086,5.950969427390144,330008002.9,8,8
2020-08-23,2,1614335001,1614335001,418582710.674331101619841,0,0,0.00010872999999999939,1.26840169631029,9.019324340922411,5.361807140539807,330008002.9,8,8
2020-08-24,2,1614335001,1614335001,420792008.066295989680026,0,0,0.00010832148275862066,1.27509637453794,8.281931516873943,4.749194871422986,330008002.9,8,8
2020-08-25,2,1614335001,1614335001,416370142.181699581180604,0,0,0.00011108000000000019,1.26169710589676,6.369594639047723,2.588302336784312,330008002.9,8,8
2020-08-26,2,1614335001,1614335001,420761371.677489343577663,0,0,0.0001111400000000001,1.27500353924747,7.493996987822764,1.057331433304096,330008002.9,8,8
2020-08-27,2,1614335001,1614335001,422523814.335575691390636,0,0,0.00011315784921098802,1.28034414505884,10.793664173513834,1.6866138952538325,330008002.9,8,8
2020-08-28,2,1614335001,1614335001,420766733.822899915838839,0,0,0.00011060311630625363,1.27501978777891,12.841501972000025,1.113257452121445,330008002.9,8,8
2020-08-29,2,1614335001,1614335001,417691379.016613298365084,0,0,0.00011014941554646347,1.26570075678796,12.027940205405638,0.9495807370089087,330008002.9,8,8
2020-08-30,2,1614335001,1614335001,422829958.854977025395777,0,0,0.00010952000000000002,1.28127183322613,13.552219441714788,0.8072238463088268,330008002.9,8,8
2020-08-31,2,1614335001,1614335001,418538793.58201950817513,0,0,0.00010859999999999998,1.2682686174397,10.09580904922614,-0.8424465288752878,330008002.9,8,8
2020-09-01,2,1614335001,1614335001,418997490.189665076769988,0,0,0.00010606682325123216,1.26965857345172,10.32713965076375,1.416493390344905,330008002.9,8,8
2020-09-02,2,1614335002,1614335002,416504281.768383163262341,0,0,0.00011057000000000054,1.26210357963529,11.41336894249269,-2.666576986210595,330008002.9,8,8
2020-09-03,2,1614335002,1614335002,409674685.625629536615439,0,0,0.00012097734365867872,1.24140833563291,12.617269858513499,-2.042877359916629,330008002.9,8,8
2020-09-04,2,1614335002,1614335002,403416574.28730213192894,0,0,0.00011673498305084783,1.2224448217686,14.726414235710955,-4.461581482684342,330008002.9,8,8
2020-09-05,2,1614335002,1614335002,394933896.255735855027549,0,0,0.00011815405982221875,1.19674036018881,13.170599421334344,-6.591478963248791,330008002.9,8,8
2020-09-06,2,1614335002,1614335002,399853761.535237948676419,0,0,0.00011817158313529178,1.21164868130911,13.207473019380487,-5.441081792415997,330008002.9,8,8
2020-09-07,2,1614335002,1614335002,395698901.266007728098539,0,0,0.00011565128949148416,1.19905850097191,12.848044158597089,-6.406111480624098,330008002.9,8,8
2020-09-08,2,1614335002,1614335002,398229361.628212654728812,0,0,0.00011937579336712943,1.20672637672028,15.063834829966805,-5.313565532818525,330008002.9,8,8
2020-09-09,2,1614335002,1614335002,399233874.768184329490368,0,0,0.00011833679920919028,1.20977028211392,14.920720632294119,-4.520468065083243,330008002.9,8,8
2020-09-10,2,1614335002,1614335002,379551984.963657591289732,0,0,0.00011128889538281735,1.15012963815508,8.05233472207683,-9.24407126282068,330008002.9,8,8
2020-09-11,2,1614335002,1614335002,405893207.124563789545827,0,0,0.00011841216247808242,1.22994958776063,15.122939779099578,-0.9773567772309705,330008002.9,8,8
2020-09-12,2,1614335002,1614335002,407021260.446798275006702,0,0,0.00011817289143337161,1.23336784826438,16.88365729977388,-2.5956093117289316,330008002.9,8,8
2020-09-13,2,1614335002,1614335002,404102627.220056257978252,0,0,0.00011862639072802502,1.22452371963388,16.303821555617695,-2.8668466943119366,330008002.9,8,8
2020-09-14,2,1614335002,1614335002,373905871.35255486706476,0,0,0.00010626000000000015,1.1330206178844,5.828833347738927,-11.225193097273694,330008002.9,8,8
2020-09-15,2,1614335002,1614335002,376360436.080748008957044,0,0,0.00010579999999999944,1.14045851244036,5.691130374159914,-11.154545506222096,330008002.9,8,8
2020-09-16,2,1614335002,1614335002,382957230.515136536181954,0,0,0.00010580000000000006,1.16044831382826,4.6446136567912735,-7.5413180807568825,330008002.9,8,8
2020-09-17,2,1614335002,1614335002,397532185.781621327271352,0,0,0.00011014827431459584,1.20461377387288,9.362508319640698,-3.8521881042075887,330008002.9,8,8
2020-09-18,2,1614335002,1614335002,398008559.049935647570441,0,0,0.00011044366587222354,1.20605729422429,11.204531951298897,-4.410991749032691,330008002.9,8,8
2020-09-19,2,1614335002,1614335002,404948039.101212725028656,0,0,0.0001108100000000002,1.22708551169264,14.144608127892209,-2.56441383252254,330008002.9,8,8
2020-09-20,2,1614335002,1614335002,407954147.626551518856112,0,0,0.00011319201752569362,1.23619471055728,15.507715487416112,-1.6550693551699864,330008002.9,8,8
2020-09-21,2,1614335002,1614335002,407556412.27589467292688,0,0,0.00011812000000000048,1.2349894811472,15.462195687236777,-2.6212549406420487,330008002.9,8,8
2020-09-22,2,1614335002,1614335002,410898024.873520479014643,0,0,0.00011835878048506883,1.24511533436367,17.546889682767368,-1.8358822772279995,330008002.9,8,8
2020-09-23,2,1614335002,1614335002,405552426.818387513026071,0,0,0.00012009000000000002,1.22891694520899,17.120058332339497,-3.621642273564151,330008002.9,8,8
2020-09-24,2,1614335002,1614335002,406093605.372742659232946,0,0,0.00011458720053087311,1.23055684045274,18.038418286469536,-2.468125297147835,330008002.9,8,8
2020-09-25,2,1614335002,1614335002,411194767.172132791766875,0,0,0.00011662838042153692,1.24601453164375,19.89948200865557,-2.273641343837339,330008002.9,8,8
2020-09-26,2,1614335002,1614335002,411194767.172132791766875,0,0,0.00011599432164128872,1.24601453164375,19.41992978183072,-2.6812801501515224,330008002.9,8,8
2020-09-27,2,1614335002,1614335002,289757702.7334194521639825,0,0,0.00008161043694321898,0.878032351297925,-15.970146118816844,-31.135786305915993,330008002.9,8,8
2020-09-28,2,1614335002,1614335002,417174997.407558749343305,0,0,0.0001178420625365283,1.26413600198045,21.76260979251882,-0.12362754775314473,330008002.9,8,8
2020-09-29,2,1614335002,1614335002,402966302.556783190897635,0,0,0.00011263391912169392,1.22108039506815,17.50923486858594,-4.69778829106258,330008002.9,8,8
2020-09-30,2,1614335002,1614335002,402966302.556783190897635,0,0,0.00011335318614744235,1.22108039506815,18.59630803336721,-3.7206804396698434,330008002.9,8,8
2020-10-01,2,1614335002,1614335002,402966302.556783190897635,0,0,0.00011512439421382526,1.22108039506815,17.691187107577537,-3.8260820191608294,330008002.9,8,8
2020-10-02,2,1614335002,1614335002,402966302.556783190897635,0,0,0.00011552206120642697,1.22108039506815,17.090331887866494,-3.2503817617722404,330008002.9,8,8
2020-10-03,2,1614335003,1614335003,402966302.556783190897635,0,0,0.00011567965804919588,1.22108039506815,18.05403580094023,-1.6374902585454463,330008002.9,8,8
2020-10-04,2,1614335003,1614335003,402966302.556783190897635,0,0,0.00011448753591270422,1.22108039506815,17.809528720586275,-0.11161458383667493,330008002.9,8,8
2020-10-05,2,1614335003,1614335003,402966302.556783190897635,0,0,0.00011335019956625299,1.22108039506815,26.568743657230957,2.0338609517188635,330008002.9,8,8
2020-10-06,2,1614335003,1614335003,395460382.212474240638651,0,0,0.00011308923075466633,1.19833573348919,26.07562410461073,-1.098746528204553,330008002.9,8,8
2020-10-07,2,1614335003,1614335003,394857021.116535658245436,0,0,0.00011216702036726735,1.19650741087084,24.34389944610605,-0.21275776778214694,330008002.9,8,8
2020-10-08,2,1614335003,1614335003,405375248.925366045736961,0,0,0.00011266927283978488,1.22838005552309,26.530589316721027,1.794414974309393,330008002.9,8,8
2020-10-09,2,1614335003,1614335003,395180928.503926425275921,0,0,0.00010813416229723313,1.19748892460549,21.3479748828833,-1.0151809554264999,330008002.9,8,8
2020-10-10,2,1614335003,1614335003,391846073.230670151815584,0,0,0.00010505165487777602,1.18738354763296,18.587101711236805,3.239105248834277,330008002.9,8,8
2020-10-11,2,1614335003,1614335003,391511199.972439474058308,0,0,0.00010426625346574665,1.18636880479252,17.69603300719656,-3.5432983109053615,330008002.9,8,8
2020-10-12,2,1614335003,1614335003,392160898.165195769286769,0,0,0.00010290060781286211,1.18833753945061,18.94331728220581,-3.6510039464007082,330008002.9,8,8
2020-10-13,2,1614335003,1614335003,391435405.177032688416267,0,0,0.00010372910949510863,1.18613912916423,20.909939597236,-3.1346547113947807,330008002.9,8,8
2020-10-14,2,1614335003,1614335003,392286247.201481418790498,0,0,0.00010411720410664672,1.18871737580362,19.110691651451837,4.915776203898052,330008002.9,8,8
2020-10-15,2,1614335003,1614335003,392536989.635154102188484,0,0,0.00010340958765817665,1.18947718293396,22.010192812848832,4.298154642093008,330008002.9,8,8
2020-10-16,2,1614335003,1614335003,389247261.172205138450167,0,0,0.00010402239037655508,1.17950855055523,15.764540852087,1.6424890708050022,330008002.9,8,8
2020-10-17,2,1614335003,1614335003,395789224.289961921835924,0,0,0.00010554898145012547,1.19933220046756,19.760387671897014,-0.4384453772547794,330008002.9,8,8
2020-10-18,2,1614335003,1614335003,400283388.419437283780328,0,0,0.00010556922496966924,1.21295054938632,20.07128959825154,0.5715528768858017,330008002.9,8,8
2020-10-19,2,1614335003,1614335003,403612791.134983830306431,0,0,0.0001041255732030218,1.22303940385739,19.85870140162371,-0.32973316013395526,330008002.9,8,8
2020-10-20,2,1614335003,1614335003,401853593.885394963738317,0,0,0.00010207577820056763,1.21770863237873,20.53218270216459,-1.4954018182310684,330008002.9,8,8
2020-10-21,2,1614335003,1614335003,411312253.947613610591191,0,0,0.00009700521101040924,1.24637054354179,26.96681298515494,0.921551362851932,330008002.9,8,8
2020-10-22,2,1614335003,1614335003,413929634.019194828728147,0,0,0.00009650331752114122,1.25430180596143,30.42330717814192,0.7378008562118238,330008002.9,8,8
2020-10-23,2,1614335003,1614335003,414490051.6424,0,0,0.00009696273723511921,1.256,31.17302053169085,2.203814903569758,330008002.9,8,8
2020-10-24,2,1614335003,1614335003,412510003.625,0,0,0.00009531894805138674,1.25,27.572866232551803,1.5800293743527136,330008002.9,8,8
2020-10-25,2,1614335003,1614335003,417627532.813020920313211,0,0,0.00009703589329749882,1.26550728813559,27.96689522235443,1.5644084396130546,330008002.9,8,8
2020-10-26,2,1614335003,1614335003,421846659.092063381739673,0,0,0.00009772385976947446,1.27829220923437,27.972292970556662,2.5904736077226187,330008002.9,8,8
2020-10-27,2,1614335003,1614335003,425325340.763777067505085,0,0,0.00009424380521278058,1.28883341320865,33.70924782421057,46.786551919581406,330008002.9,8,8
2020-10-28,2,1614335003,1614335003,423729589.090934029381689,0,0,0.00009661144835894536,1.28399791934541,34.54525057386512,1.571185167880955,330008002.9,8,8
2020-10-29,2,1614335003,1614335003,420819217.460589280340331,0,0,0.00009463141089250003,1.27517882524839,33.0779830032931,4.430374150526,330008002.9,8,8
2020-10-30,2,1614335003,1614335003,419255195.546108682325415,0,0,0.00009339203317700714,1.27043947983635,26.895253305613775,4.042246928831036,330008002.9,8,8
2020-10-31,2,1614335003,1614335003,419043161.064574192589835,0,0,0.00009196606666162832,1.26979696668615,27.18037683063278,3.9896285137950396,330008002.9,8,8
2020-11-01,2,1614335004,1614335004,416258489.501819721237953,0,0,0.00009182266935810932,1.26135877264757,25.161965444711598,3.29858523174242,330008002.9,8,8
2020-11-02,2,1614335004,1614335004,416279975.703763826077292,0,0,0.00009278201406153062,1.26142388077148,24.534369039161966,3.3039172413441626,330008002.9,8,8
2020-11-03,2,1614335004,1614335004,421360764.257961649503729,0,0,0.00009122151559771273,1.27681983635301,26.560648913624224,4.564764245662081,330008002.9,8,8
2020-11-04,2,1614335004,1614335004,418509311.88227865646063732,0,0,0.0000897562445785713,1.2681792811221508,26.83996056381914,3.8571486565691915,330008002.9,8,8
2020-11-05,2,1614335004,1614335004,413328053.15345103744751074,0,0,0.0000802538390779656,1.2524788778492106,27.949214074887458,4.5181949304284075,330008002.9,8,8
2020-11-06,2,1614335004,1614335004,422666745.37358786518105843,0,0,0.00008200137757213482,1.2807772589129167,30.483270936731188,7.042985883450865,330008002.9,8,8
2020-11-07,2,1614335004,1614335004,426697691.869980559496949,0,0,0.00008697436854001674,1.29299195207481,30.615059503029784,5.259927191198657,330008002.9,8,8
2020-11-08,2,1614335004,1614335004,427162358.95375986799679884,0,0,0.00008350967360921903,1.2943999999999996,32.60300308652285,8.09285776287548,330008002.9,8,8
2020-11-09,2,1614335004,1614335004,427904192.25636314463004746,0,0,0.00008463858762798203,1.2966479251899474,31.503575115230316,9.202113148258217,330008002.9,8,8
2020-11-10,0,1614335004,1614335004,428713396.56739003300080029,0,0,0.00008480165952083487,1.2991000000000001,33.1090878869666,9.502204942686037,330008002.9,0,0
2020-11-11,0,1614335004,1614335004,429835423.77725023100560203,0,0,0.0000827970273445831,1.3025000000000007,32.67790698231169,9.60690517293345,330008002.9,0,0
2020-11-12,3,1614335004,1614335004,429790133.02374853351679984,0,0,0.00007994951242834096,1.3023627586206896,35.87126814990325,9.798482032908936,330008002.9,6,6
2020-11-13,2,1614335004,1614335004,424684047.07056708380161389,0,0,0.00007880497242407137,1.2868901461133841,34.77753935601145,8.258714166047708,330008002.9,8,8
2020-11-14,2,1614335004,1614335004,420515070.04975856739682796,0,0,0.00007913652937969825,1.2742571887784924,32.674249438997755,7.127501650381743,330008002.9,8,8
2020-11-15,2,1614335004,1614335004,421281940.37098026798162745,0,0,0.00007985241424124707,1.2765809818819405,31.828784393745483,8.229904843081933,330008002.9,8,8
2020-11-16,2,1614335004,1614335004,419023219.7861283566376943,0,0,0.00007583661526746156,1.269736540035067,31.18639722886463,5.870295114236071,330008002.9,8,8
2020-11-17,2,1614335004,1614335004,430952991.73227239154972152,0,0,0.0000738532967093475,1.3058864874342488,35.1873752614466,7.661972542487315,330008002.9,8,8
2020-11-18,2,1614335004,1614335004,426749202.82108195226989805,0,0,0.00007262962962793849,1.2931480420806545,35.70446594364981,5.732328656145194,330008002.9,8,8
2020-11-19,2,1614335004,1614335004,419639596.04281311777067047,0,0,0.00007136359767868503,1.2716043015780243,33.39348813864743,4.425990566726283,330008002.9,8,8
2020-11-20,2,1614335004,1614335004,419347142.60346947159262436,0,0,0.00006808470601113028,1.2707181005260084,35.06762794340816,1.9534766053625099,330008002.9,8,8
2020-11-21,2,1614335004,1614335004,430519217.33220110044214248,0,0,0.00006973863744161618,1.3045720514319112,38.66920319673584,4.007826922639952,330008002.9,8,8
2020-11-22,2,1614335004,1614335004,429628078.07102122229023805,0,0,0.00007043733945344455,1.3018716949152545,39.71191544464488,3.6522050091763094,330008002.9,8,8
2020-11-23,2,1614335004,1614335004,433953146.36983485449072471,0,0,0.00007157019521764486,1.3149776446522499,42.5923636001294,5.198211572179989,330008002.9,8,8
2020-11-24,2,1614335004,1614335004,435327310.49487382359237978,0,0,0.00006888377985438,1.3191416773816482,45.424393265360315,4.238173082754439,330008002.9,8,8
2020-11-25,2,1614335004,1614335004,437175374.59854837591590638,0,0,0.00007065894583310793,1.3247417358270022,45.70210365826914,3.6337174127387475,330008002.9,8,8
2020-11-26,3,1614335004,1614335004,442738736.69064003300080029,0,0,0.00007839325671213258,1.3416000000000001,46.86001888068194,4.094135537655217,330008002.9,15,15
2020-11-27,2,1614335004,1614335004,443992767.10166,0,0,0.00007867098766000079,1.3454,46.90905089368088,4.782101258068471,330008002.9,8,8
2020-11-28,2,1614335004,1614335004,446467827.12341,0,0,0.00007623957361847157,1.3529,48.852659037015755,6.094923567796134,330008002.9,8,8
2020-11-29,2,1614335004,1614335004,448030670.57564760224511237,0,0,0.00007463282444566651,1.3576357744009353,47.79108409248638,6.86347488003264,330008002.9,8,8
2020-11-30,2,1614335004,1614335004,450202946.80817921131964744,0,0,0.00006937499960869934,1.3642182700175336,48.84781062729319,7.4359370677817465,330008002.9,8,8
