time,ReferenceRate,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2021-06-12,0.853034639619526,0.853034639619526,,
2021-06-13,0.806345425512438,0.806345425512438,,
2021-06-14,0.836833629639089,0.836833629639089,,
2021-06-15,0.85452796283322,0.85452796283322,,
2021-06-16,0.864757978381097,0.864757978381097,,
2021-06-17,0.88441605390433,0.88441605390433,,
2021-06-18,0.873206027675589,0.873206027675589,,
2021-06-19,0.825709163600134,0.825709163600134,,
2021-06-20,0.83575882415621,0.83575882415621,,
2021-06-21,0.837958605446124,0.837958605446124,,
2021-06-22,0.664161728092995,0.664161728092995,,
2021-06-23,0.639962141015167,0.639962141015167,,
2021-06-24,0.697324725672098,0.697324725672098,,
2021-06-25,0.712788788834741,0.712788788834741,,
2021-06-26,0.650581641306095,0.650581641306095,,
2021-06-27,0.654672634842106,0.654672634842106,,
2021-06-28,0.676735963490578,0.676735963490578,,
2021-06-29,0.689216469572697,0.689216469572697,,
2021-06-30,0.713959287426633,0.713959287426633,,
2021-07-01,0.702986663044631,0.702986663044631,,
2021-07-02,0.669369632893637,0.669369632893637,,
2021-07-03,0.682143757570126,0.682143757570126,,
2021-07-04,0.719682465782462,0.719682465782462,,
2021-07-05,0.72179376732891,0.72179376732891,,
2021-07-06,0.70982559512234,0.70982559512234,,
2021-07-07,0.707192511071026,0.707192511071026,,
2021-07-08,0.71873997224319,0.71873997224319,,
2021-07-09,0.686119144988107,0.686119144988107,,
2021-07-10,0.69081078571638,0.69081078571638,,
2021-07-11,0.679827231759466,0.679827231759466,,
2021-07-12,0.688144474590977,0.688144474590977,,
2021-07-13,0.667665534763013,0.667665534763013,,
2021-07-14,0.659479037072107,0.659479037072107,,
2021-07-15,0.660127415603197,0.660127415603197,,
2021-07-16,0.654098494245117,0.654098494245117,,
2021-07-17,0.633207532689335,0.633207532689335,,
2021-07-18,0.645757550350896,0.645757550350896,,
2021-07-19,0.655208226496697,0.655208226496697,,
2021-07-20,0.641260763902822,0.641260763902822,,
2021-07-21,0.631344759586915,0.631344759586915,,
2021-07-22,0.659696015271259,0.659696015271259,,
2021-07-23,0.656822605495199,0.656822605495199,,
2021-07-24,0.662725449649045,0.662725449649045,,
2021-07-25,0.659577260679112,0.659577260679112,,
2021-07-26,0.657823903540776,0.657823903540776,,
2021-07-27,0.674328593853884,0.674328593853884,,
2021-07-28,0.670260230184605,0.670260230184605,,
2021-07-29,0.676892890854057,0.676892890854057,,
2021-07-30,0.682623239652296,0.682623239652296,,
2021-07-31,0.700562940855162,0.700562940855162,,
2021-08-01,0.730099532777225,0.730099532777225,,
2021-08-02,0.709094016286253,0.709094016286253,,
2021-08-03,0.715151596310111,0.715151596310111,,
2021-08-04,0.710997730207336,0.710997730207336,,
2021-08-05,0.750633319464766,0.750633319464766,,
2021-08-06,0.741310977984915,0.741310977984915,,
2021-08-07,0.786521344100393,0.786521344100393,,
