time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2021-09-27,317,958,29957,74971,259,9838,54728,54,2589,109099,99225,81952,75701,11377,296,33611,1060,56957,2872,62,10903,287,31867,1036,12,55508,2775,60,1632794257,1141213508.780170404296409226900804789723392,0.996373711357,0.996373711357,1164223771.30706428465930752,1164223771.30706428465930752,1168460947.9727433323169443243784673224257932,913456.13,908680.87182860320276864,0.967377999981,3.331983160072,17.624791229217458,3.331983160072,17.624791229217458,0.000023408178118174026,0.994772317996928,-0.5029337293926767,-0.5576201476340773,1.00517592051432,0.0000233050257286608,0.000329717695238146,0.858667208564868,1.00517592051432,0.000899718564,1170341946.807966,1106400661.198116913153375068,536921890.611037485379542364,1147210761.833538109930358814,1165282878.34051099483553567,872146650.754369421168259887,1170341320.713010278987654322,1170341946.807966,1170341946.807966,842770165.377671558518326205,1005843835.625709124587768714,1170341946.807966,98.0235532813,1159518301.03026960801301848,1170191411.173990416612453394,1170341518.069126323941639725,1132163051.828026174128796796,1169297466.532633807756060103,1170329653.162765427347251341,1065376104.397409355769506835,1166625192.781621110786110772,1170341945.476034770067606317,1170341852.797322494542002761,1170341594.672344581050526861,1170331945.095436190447631067,1170229565.263688460609986341,1169459964.883047782444864604,1136086374.210454977952906974,1160598543.979868652289696067,1166924474.107886927322024023,1073859683.905061634423223194,1170330495.924314250889849073,1170212123.40164415228930863,1169412552.466832254563416548,1135186137.739848877952906974,1160358436.221099722289696067,925559772.169171570635724759,1166827428.462643743184023121,1071858225.906814166711844705,1096173995.055301897479684128,1169413155.476727864563416548,1160896695.139395823456387065,1170341946.84,1170341946.84,502,0.005810185185,527,351244856.47598046,349408660.06110936931781206802688,836635.147254611938403874,832261.484752171510984128791285155299072,5000,4973.86158998464,30.12140543022,0.002052515326197513,0.004867975397385009,,
2021-09-28,263,1087,33829,75788,300,11505,57402,60,2923,109132,99253,81980,75730,11396,294,33636,1065,56986,2889,60,11459,299,33741,1082,12,57230,2908,60,1632880329,972505200.37135518883075976956500062147831,1.003862471955,1.003862471955,995820130.7552424574011044,995820130.7552424574011044,991988602.5975734478690277835105468103601042,0,0,0.965887780711,1.848564523304,13.90883534451469,1.848564523304,13.90883534451469,0.00002441112041866951,1.00631881085647,0.5946386754927651,0.6076817223275843,0.994772317996928,0.000023408178118174,0.000336925846845358,0.850850339985158,0.994772317996928,0.000889017369,989567242.487966,924997380.709866865430466097,304975959.487354935515171508,966398709.712743703879574873,984500359.42527620483553567,691312514.534019424923797144,989566421.043010278987654322,989567242.487966,989567242.487966,642959077.04125627307643227,824685900.226419946521897557,989567242.487966,97.6587207204,979982877.468926758273584458,989456759.918833333552571713,989566896.105317338326644971,955810907.742202312939128649,988695985.55283807881790493,989557655.161237391924275452,893015564.414676473357417659,986184989.324642092904945721,989567241.155940871112770778,989567148.477228595587167222,989566890.335742722095691322,989557241.340023518702407873,989454840.363231138864763147,988685144.084584462222025713,955212482.456938792533128649,979763714.96320632710689346,986151157.484659065843585132,893015564.414676473357417659,989557484.638473892238659023,989455887.615877992054728872,988691426.97478612537462873,955711794.404635312939128649,979933313.088866788273584458,747910131.757187877745867695,986170113.171946479998473434,893015564.414676473357417659,916346328.926483024601766955,988636826.966164154340577657,980022435.022733498273584458,989567242.52,989567242.52,495,0.005729166667,520,535316582.1613314,538699146.392340835587349504158,1596734.692473646093132228,1606824.15698335085486487652299363931516,27346.684299526358,27519.48282516666284820931983626,36.394565713698,0.002226316441615012,0.005318167180846599,,
2021-09-29,295,1162,35165,76038,313,12151,58608,63,3169,109145,99263,81990,75740,11407,292,33642,1072,56995,2895,62,11449,298,33717,1084,11,57145,2908,62,1632967259,900658988.73078282298996210448594619202856,1.002200914143,1.002200914143,923948304.8425663860938574,923948304.8425663860938574,921919239.7486560337656579268617300363833102,31141450.4,31261808.859756640877368,0.964312042049,2.952829302049,12.415687843903301,2.952829302049,12.415687843903301,0.000024216388742095406,1.00386489576467,0.3881083594397966,0.381961296981657,1.00631881085647,0.0000244111204186695,0.000357408972203761,0.863497436696787,1.00631881085647,0.000889686102,920391089.187966,856480050.847914198699677578,241455637.427592159349691366,897191437.344491906548589368,915207955.53672291938453567,633211851.53149502603060204,920390237.641010278987654322,920391089.187966,920391089.187966,603645971.183500426119778781,755797749.981161490394078596,920391089.187966,97.4793702213,911500206.628130153237490923,920293312.446337286923903476,920390765.725386818403413096,887544210.729560061274894909,919580752.594132398212180704,920382645.822001039930097036,823916495.968116946458076676,917236447.837088473519235411,920391087.855813938407821192,920390995.176488539953606239,920390737.035002666462130339,920381086.909328635482231725,920278657.071470085644586999,919509161.958932827716885765,885501829.021151566650605818,910622515.756158458457202106,916973663.810250283769224275,822945803.764724813585930955,920381236.700213043931951349,920279405.908056637917905399,919513355.385673633354370151,886101121.928848087056605818,910742319.633818919623893104,670135499.669727804436830833,916986646.392896317924212577,822945803.764724813585930955,846249499.02536808852996185,919459837.792784289629142976,910811828.981465689623893104,920391089.22,920391089.22,495,0.005729166667,543,311698034.3501216,312902714.762937349147739483872,788882.360388785954524534,791931.30848227544593473905468020541378,10099.999999999998,10139.03544722316499227020847066,39.545939757067,0.002233858285899671,0.00533972055478268,,
2021-09-30,293,1156,35170,76049,319,12144,58605,61,3171,109173,99288,82015,75764,11419,300,33657,1066,57019,2903,59,11419,300,33657,1066,9,57019,2903,59,1633053828,899523049.41974843000065644,0.999415249441,0.999415249441,922728348.43,922728348.43,923268230.0435409385536006523627974202761912,2337259.21,2337259.21,0.964747028666,22.004181062208,12.533271945106266,22.004181062208,12.533271945106266,0.000022840673548765127,1,0.008817210640596493,-0.008312339976610733,1.00386489576467,0.0000242163887420955,0.00035306681076246,0.865739593845329,1.00386489576467,0.000889363086,922728348.397966,859453259.458528363567152015,235023332.948216404842874308,899523049.41974843000065644,917544841.565339448051192373,635573029.344605789237936103,922726960.481010278987654322,922728348.397966,922728348.397966,606022408.630592171986009341,758473381.666095668876455416,922728348.397966,97.4851429405,913762866.301078944701585131,922630421.459019936552355971,922728023.728641519223447357,890199432.414008110111576231,921916242.259897957995668905,922719880.596008069395746268,823898546.195984356749065366,919566401.339922645917077552,922728347.065362789044822711,922728254.386037390590607758,922727996.236619223680484692,922718346.557836667169966814,922615856.824007295273039494,921846410.14769963734533526,888350080.15921289548728714,912883478.553088619921296315,919309146.548269435114466418,821945224.385394315797939645,922718346.557836667169966814,922615856.824007295273039494,921846410.14769963734533526,888350080.15921289548728714,912883478.553088619921296315,661415631.267828417206381162,919309146.548269435114466418,821945224.385394315797939645,847622315.03244549736443009,921796179.957904017919139946,913132311.417102591087987313,922728348.43,922728348.43,477,0.005520833333,526,41934228.12788887,41934228.12788887,147762.511608457842239122,147762.511608457842239122,9305.549239529999,9305.549239529999,39.484895335508,0.002252459389602978,0.005389096693792412,,
2021-10-01,406,1147,35191,76035,309,12152,58687,62,3140,109124,99237,81962,75712,11363,291,33601,1051,56967,2858,59,10885,281,31854,1029,9,55514,2759,56,1633140330,886502462.318672084975593307744204077598388,0.995108090745,0.995108090745,909534382.95480494535664044,909534382.95480494535664044,914005615.4838631922494955698127690693442112,3085257.39,3068669.84895347124287628,0.96452862052,11.869151984522,12.22606675621439,11.869151984522,12.22606675621439,0.000020687651116358198,0.994623611922852,-0.542442839240976,-0.5277147253572912,1,0.0000228406735487651,0.000333163695991947,0.863925204828363,1,0.000890819566,914450825.437966,851124929.191447669894535152,220935507.776103353070229183,891294406.941380420277320869,909266649.934250418051192373,628956929.788145864256152219,914449176.521010278987654322,914450825.437966,914450825.437966,590236177.960046400259416151,750101902.952663098149182687,914450825.437966,97.4677240281,905646061.876910905522481125,914353590.618081851797821806,914450504.270436978090338336,882013993.223685824847863709,913644537.694275039380563453,914442481.141170091739117204,817172545.978974344050664912,911304145.341104659166391949,914450824.10536128496110546,914450731.410232426506890507,914450473.285977109596767441,914440824.036416093086249563,914338319.658973023908644653,913568824.461893760897843382,880260995.631808273467800271,904710909.142140448145141962,911034066.912142997299717907,814224032.183897229390688363,914439370.849284873528467569,914320847.689745525587966942,913521010.978143983016395326,879260229.161202173467800271,904490840.500905898145141962,655133946.82579212855506753,910935020.686899813161717005,811223892.183897229390688363,840822274.995361132060630888,913523721.749788433824304308,905107842.92293472931183296,914450825.47,914450825.47,641,0.007418981481,682,77044326.89568046,76630106.69514663059167356387192,170659.69885605288896564,169742.16608587353803869303241375880528,5000,4973.11805961426,39.896527240149,0.0022879532029270325,0.0054782448662387675,,
2021-10-02,233,1147,35186,76034,309,12145,58686,62,3131,109122,99236,81961,75711,11355,292,33596,1051,56966,2850,59,10896,283,31873,1029,9,55541,2758,56,1633226608,888411013.61026244778116203525251445684858,0.996907926236,0.996907926236,911501217.5246441463404587,911501217.5246441463404587,914328388.3458371514052030290327564716417672,0,0,0.964605861711,78.702492414083,12.28530220120107,78.702492414083,12.28530220120107,0.000020856320908003555,0.99677444881321,-0.3435797392025646,-0.37137949225107747,0.994623611922852,0.0000206876511163582,0.000301452088311737,0.856774526921105,0.994623611922852,0.000890885905,914450825.437966,851111599.695982054447351612,168080318.900924607911745563,891285901.908934005388747498,909265916.721635588051192373,628561556.32181716690698245,914449176.521010278987654322,914450825.437966,914450825.437966,240709772.657883859843296157,750076523.091429752411868748,914450825.437966,97.4667939581,905699670.546970913171773525,914353575.507662881676604851,914450504.270438567969121381,882084626.494872828053319942,913644429.561025623978060863,914442480.993922171617900249,817956338.189162743878563295,911304518.36993905693311216,914450824.105362874839888505,914450731.410234016385673552,914450473.285978699475550486,914440823.889168172965032608,914338304.548554053787427698,913568624.328644345495340792,880426693.302995276673256504,904764988.713880765794434362,911035374.057991245066438118,815017660.158756159348880018,914439398.825252694971037203,914321073.648766392114490264,913522719.550378565563025718,879526456.832389176673256504,904544957.166256435794434362,658339235.991536406531681362,910943359.03679386373241776,812017520.158756159348880018,840988613.829488363672633967,913524322.876273679676690501,905161821.59299473696112536,914450825.47,914450825.47,334,0.003865740741,346,11619083.429515023,11581605.48116953879424821585383,60923.531680817826961954,60727.01971090132685671908041512261234,3525.30958311,3513.9385166003973793608831,39.844266772209,0.0022937144833453174,0.005493299900770102,,
2021-10-03,252,1144,35120,75998,310,12096,58588,62,3127,109111,99224,81949,75699,11342,293,33586,1051,56956,2855,60,11361,295,33619,1057,9,57036,2862,60,1633313360,897927000.2991382922097361779449835331608,1.00067807243,1.00067807243,921100075.80655431214811,921100075.80655431214811,920475926.4580204617533451271691862391812632,5536232.68,5542930.518484841297992,0.964991407352,60.113327211165,12.416762542908305,60.113327211165,12.416762542908305,0.000020770857646660782,1.0012098188194,0.05583021201108082,0.14611602434450877,0.99677444881321,0.0000208563209080036,0.000293699599159649,0.857644972087032,0.99677444881321,0.0008892471,919987058.117966,856743395.955677366213222979,173837000.974686247179192424,896841983.988880511087085132,914801792.284410555106415291,628514150.619644151329859625,919985409.201010278987654322,919987058.117966,919987058.117966,250023980.675945525051887359,755707797.611584535985199584,919987058.117966,97.484195679,911204348.624135338893719581,919889295.539478170815058462,919986734.726296573549332208,887779605.989706323125421171,919177226.321149064405869456,919978633.971894100403686676,822907207.564924316027544748,916839697.259580483863508807,919987056.78536225697238747,919986964.090233398518172517,919986705.943912421608049451,919977057.597996028713346895,919874538.257381909535741985,919104727.674756143910574517,886121672.797828771745357733,910296865.904102234113430764,916578908.715447865024487671,820951742.371150415076419027,919977137.555633749938657604,919874868.088775894803582218,919106627.001779416098165879,886321667.897828771745357733,910356827.762575285280121762,662151450.106016813256357337,916585903.594230265024487671,820951742.371150415076419027,846330933.060246104906499941,919061627.317385968091924226,910693808.783216205280121762,919987058.15,919987058.15,343,0.003969907407,366,15304211.242846021,15322726.5656236891798222076074,54324.934555141702306065,54390.657883329186104548629815759661,3948.411135935,3953.187998033982694615139,39.598230034966,0.0023176537715689158,0.00555433239732127,,
2021-10-04,232,1152,35148,76030,311,12117,58620,62,3147,109146,99257,81982,75731,11363,294,33613,1059,56988,2874,58,10881,282,31857,1035,9,55527,2773,56,1633399074,891569624.556185394336131367396626053162614,0.994401183289,0.994401183289,914150436.57418566655818135,914150436.57418566655818135,919297414.2999782621588907632295989026881042,0,0,0.964762543505,40.950030272408,12.472439312188632,40.950030272408,12.472439312188632,0.000020159991284881797,0.993655756867329,-0.6539035390610592,-0.6263501642355568,1.0012098188194,0.0000207708576466608,0.000292713834159974,0.861453329355919,1.0012098188194,0.000889776687,919987058.117966,857054889.702218853480591552,186070621.795923663247207428,897262073.302943738556034166,914801593.397738984622616601,624776048.439175939915366202,919985309.201010278987654322,919987058.117966,919987058.117966,250511527.033089405609299166,756094832.260414649554836815,919987058.117966,97.5298582034,911165541.137125362311150976,919889275.985591503176213554,919986734.7121151659104873,887569054.212344017882007892,919176848.85358271227337049,919978633.860832732764841768,822892543.825825551078260332,916839979.77735482730676311,919987056.785362529333542562,919986964.090233670879327609,919986705.929731013969204543,919977057.486934661074501987,919874509.443495241896897077,919104350.207189791778075551,885911121.020466466501944454,910258058.417092257530862159,916578213.824459208467741974,819060758.627030679849873826,919975596.253147491516719993,919856946.936485068228471954,919056134.597411313896627495,884709190.597733696501944454,910017950.106371385494066223,664361905.358171444083813682,916477161.547154817543690744,817060618.627030679849873826,846109748.416977488637170676,919059448.080755874704536477,910576000.296206228697553157,919987058.15,919987058.15,353,0.004085648148,361,22466089.818006393,22323559.481960536065009774834297,92094.996968979687855448,91510.723916905881910757384846665858392,4975,4943.437390414961775,39.610735514397,0.0023843037427868554,0.0057257809548930515,,
2021-10-05,260,1143,34929,75981,309,11979,58341,62,3088,109158,99264,81989,75739,11359,293,33615,1059,56994,2871,60,11374,295,33637,1062,9,57043,2873,60,1633485996,914470366.71805494558681686493126068540055,1.000435281383,1.000435281383,937294670.33778313376127,937294670.33778313376127,936886860.9293258999515100922560399696669132,16480062.05,16494625.3777730449610175,0.965164012106,24.951974178832,13.284515822851102,24.951974178832,13.284515822851102,0.00001941275332786622,1.00088369374635,0.06699195032812218,0.09296062550608893,0.993655756867329,0.0000201599912848818,0.000292973500577158,0.853930424450283,0.993655756867329,0.000887721715,936467120.167966,873786852.56823824117138915,187855487.054112298675331836,913662968.466549478563447493,931281265.448610344622616601,641382194.003009384363043537,936465371.251010278987654322,936467120.167966,936467120.167966,266869831.618542755965511314,772954671.607419528028503302,936467120.167966,97.5648742768,927584485.714349176621536279,936367268.890729773368667768,936466791.531393820860493952,903844362.937930771774510774,935644132.77861371285223971,936458429.812958995363717697,840328558.390406753957633057,933269645.079367472682288427,936467118.835361709333542559,936467026.137892741182357909,936466768.041435484272234843,936457117.935057725894454885,936354552.591897256716849975,935584050.186141243146028449,902278763.116017220394447336,926760315.492336991841247463,933059858.672292325948515357,838403125.205299753006507336,936457166.923606982997786279,936354772.535699487775212613,935585549.906193818338706883,902478758.216017220394447336,926790308.330040039458036022,679951664.023345583207088095,933061858.500916315948515357,838403125.205299753006507336,863098218.763814867166626828,935539648.613987816072489375,927078168.507638763007938461,936467120.2,936467120.2,362,0.004189814815,372,37530782.67428115,37563948.3922260331812366863025,135468.170193719388596493,135587.88256854905588824246636764155055,5419.154176730866,5423.9430493873495489712198391,38.938073371303,0.0024436104624139393,0.0058856000811235015,,
2021-10-06,307,1140,34449,75923,305,11766,57923,61,2998,109199,99304,82029,75779,11388,294,33652,1068,57033,2889,60,10924,286,31916,1044,9,55594,2790,58,1633572658,938311313.98713957754664429419038050961384,0.996097191853,0.996097191853,961014127.8888481858284898,961014127.8888481858284898,964779477.0917817875132536324007672972577542,28853431.88,28724712.8586440366612632,0.965396348123,7.192464784784,13.635324895478439,7.192464784784,13.635324895478439,0.00001796359529940877,0.99553886616014,-0.4568899101156669,-0.30922884527562866,1.00088369374635,0.0000194127533278662,0.00028430848324065,0.862247453867643,1.00088369374635,0.000885626548,965320552.037966,902416899.902243719532166183,199276586.613954452710017991,942516004.027315458582718956,960134238.776935964622616601,669271774.485104023966876754,965318803.121010278987654322,965320552.037966,965320552.037966,270259027.767674025413318932,801993389.307263264201247409,965320552.037966,97.6376191314,956284594.862223676159947836,965215775.345609027935890178,965320214.008056855759814486,931916935.736892808182413431,964474067.452493761455402939,965311426.547044050655430727,866624865.630094056588456315,962017842.381411342839337375,965320550.705358886352705528,965320458.007889918201520878,965320199.836478331291397812,965310548.956448632913617854,965207961.62327911660274088,964436986.521802480940194999,930829013.889560038775298579,955574163.529498758643463232,961910619.895532528685778226,865654173.426701923716310594,965309109.838412877919509427,965190600.252141654870488061,964390579.678311527353746943,930028777.418953938775298579,955334063.198777886606667296,709541036.132528152059717177,961811588.576164210565726996,863654033.426701923716310594,890810443.140822306590849348,964390077.315427143058746943,955803120.269897573491725307,965320552.07,965320552.07,420,0.004861111111,463,134212760.29215084,133614019.2054705073877324755176,427949.570635650151535437,426040.43032433389527391012506132688118,5674.92771700443,5649.6111049273420837774694202,37.940769531988,0.002476040622880098,0.005963056325349081,,
2021-10-07,271,1161,35093,76067,309,12082,58564,64,3135,109207,99312,82038,75788,11394,293,33657,1068,57040,2889,62,11431,298,33731,1081,8,57184,2904,62,1633659174,907019903.38834728331275954823032459714466,1.002358364698,1.002358364698,929934122.1757158998047144,929934122.1757158998047144,927746158.3875290023103530639240970637810272,1743351.89,1749633.4589081459842801,0.964272804394,3.03154027836,12.688494927239798,3.03154027836,12.688494927239798,0.000018652545845744123,1.00360315604909,0.3783518570626608,0.4215727642952095,0.99553886616014,0.0000179635952994088,0.000277429888252648,0.859560847723654,0.99553886616014,0.000890891572,926595454.127966,863593943.589974835304893428,268808717.627765914698178678,903763502.457520702512736874,921408741.954744488074043424,709170425.100952617528297626,926593701.211010278987654322,926595454.127966,926595454.127966,285249851.488937877812984297,763212532.033403398536556828,926595454.127966,97.535930961,917762975.545394444940129863,926496700.830225820964171182,926595128.869647732705347449,893490797.121245798950098253,925778423.889217307446444652,926586927.523483914982149145,828734897.149864213935504341,923421285.768545064658940835,926595452.795358886352705528,926595360.107622878201520878,926595101.932706135563691412,926585450.848050707185911454,926482849.69468424087503448,925712008.159630466796111007,891925197.299332247570034815,916853918.581429329003522495,923184447.799875114767319701,826821541.587966053601357433,926585594.661113414937805002,926483588.56891202314835288,925715703.245784950520489935,892424509.247028767976034815,916983721.939089790170213493,647497420.37826916228572718,923199425.553084468922308003,826821541.587966053601357433,851812755.877582591948748171,925664596.465481228914662951,917092827.976731100170213493,926595454.16,926595454.16,399,0.004618055556,409,305651704.77006745,306753015.5590243893400348111205,952916.075749733294359767,956349.58107234605053629356804477296203,11006,11045.65633547628454,39.896879016536,0.0025484627717110076,0.006145979432703968,,
2021-10-08,299,1156,35181,76082,306,12135,58652,62,3163,109203,99309,82034,75784,11389,289,33650,1063,57035,2891,61,10901,278,31887,1040,9,55568,2785,59,1633745102,891161683.8857001420227495215545198089328,0.993449102266,0.993449102266,913747036.6004203173118388,913747036.6004203173118388,919772371.3437842726931259303514401727540312,1993161.18,1979174.6868920696528142,0.964106558975,9.744665487723,12.357662065825991,9.744665487723,12.357662065825991,0.000018411233289857244,0.99298275862069,-0.7419715579456856,-0.0170664456995689,1.00360315604909,0.0000186525458457442,0.0002796091656068,0.865454916472634,1.00360315604909,0.000891094958,920204332.487966,857261484.054668498890386607,245939549.772156406332336797,897459372.93370010744590512,915017380.775654578074043423,710046883.702052757907822641,920202579.571010278987654322,920204332.487966,920204332.487966,271524390.237696578069567108,756051815.410475785776860459,920204332.487966,97.5282707566,911348664.626394708898499424,920106446.927571571694562864,920204008.971024215924801096,887175032.579987569857983718,919392785.572567224134598469,920195890.853545312234603692,823162755.683139534926834027,917056306.153387286460335588,920204331.155370744772532455,920204238.458553566621347805,920203980.280640063983518339,920194328.201845483165738381,920091717.361687890415246387,919321013.696829612609912426,885516673.173125477638827944,910441828.026549166643463132,916795455.778091169959664922,822163985.719139534926834027,920192860.926910381284758677,920074084.454114126746821264,919272193.368629544522169637,884414742.750392707638827944,910211673.696843274606667196,661692394.457394395616232769,916689382.718881839035613692,820163845.719139534926834027,846403542.860907355614061583,919274104.49045427472846437,910730041.04185093781015413,920204332.52,920204332.52,388,0.004490740741,419,94431597.85005733,93768948.5341095464710682241577,319454.306361224244754589,317212.61838382748822822709485318784641,10000,9929.8275862069,40.272954529433,0.002669345309040675,0.006351723362274305,,
2021-10-09,185,1155,35188,76089,309,12136,58658,63,3164,109211,99315,82040,75791,11389,293,33656,1061,57041,2893,62,10926,285,31921,1039,9,55603,2795,60,1633832093,893531092.414064408395838854827479066454786,0.995854968689,0.995854968689,916263749.73544465379606028,916263749.73544465379606028,920077499.7810433939705787270759943139419922,0,0,0.964455488772,28.770183448723,12.34314018059897,28.770183448723,12.34314018059897,0.000018100363784878163,0.995717708942139,-0.4474418905816691,-0.441066069077022,0.99298275862069,0.0000184112332898572,0.000278842043868411,0.857752188891189,0.99298275862069,0.000891488423,920204332.487966,857172936.300518096381157428,156743821.257528728343581383,897373908.678757224077753574,915016898.842282473241417195,710277623.049693652306794888,920202490.971010278987654322,920204332.487966,920204332.487966,274269868.322794392041390794,756686693.023344811180349466,920204332.487966,97.5189832264,911334702.684748421423409267,920106446.906158089661188214,920204008.990953585924801096,887496119.290255761820142529,919392430.73157364367651364,920195890.160775870201229042,822833223.550657905813376655,917055933.809710834795345431,920204331.155555074772532455,920204238.458737896621347805,920203980.300569433983518339,920194327.509076041132363731,920091707.769907308381871737,919320562.825836032151827597,885934370.739735587195853438,910418163.330143649168372975,916796056.139814718294674765,821834453.586657905813376655,920192889.395460906138255304,920074356.530528172249618918,919274255.982345078565379541,885134134.269129487195853438,910198063.840437757131577039,661696381.825315665042007867,916698024.047500856960673863,819834313.586657905813376655,845675093.417047390979643012,919273753.619460694270379541,910726115.209257620335063973,920204332.52,920204332.52,243,0.0028125,281,31984652.93626182,31847685.34300407843102533483298,141723.868155294476977086,141116.965302007588100643823683602826954,26242,26129.624118059611638,40.228796796472,0.002677029268508775,0.006236430604254827,,
2021-10-10,209,1150,35188,76094,311,12131,58658,63,3144,109218,99321,82045,75796,11387,292,33661,1057,57046,2875,62,10915,284,31916,1034,10,55598,2775,60,1633918715,893274294.084628682774907123230382708614067,0.995113315605,0.995113315605,915987676.30635042237064488,915987676.30635042237064488,920485799.9007505032497040172094409067755412,471742.76,469340.48374758627058596,0.964535379851,10.80392499169,12.382090429591594,10.80392499169,12.382090429591594,0.000018188014279690192,0.994907656341321,-0.5686769956282989,-0.4972940411528429,0.995717708942139,0.0000181003637848782,0.00027814338020522,0.859339792195793,0.995717708942139,0.000891439055,920676075.247966,857550545.308170961448617021,143769892.061073868062818601,897846436.692989765430470427,915487983.791050050186384621,709127617.348349117954849866,920673113.741010278987654322,920676075.247966,920676075.247966,273328513.043287828691440053,757225926.929861451384567916,920676075.247966,97.520339759,911853759.590567696738780687,920578143.796453727395670614,920675751.749780243659283496,888024647.990090073402605523,919863711.783063510553469163,920667628.504224713815491074,824126247.248172401006036431,917520133.524410296787675529,920676073.915554739125000888,920675981.217564554355830205,920675723.059396091718000739,920666070.413992308866846131,920563450.674823576116354137,919792121.633056928734506493,886182415.015539219075537421,910947025.484073884483744395,917262127.382901227948654393,823127477.284172401006036431,920664622.253238039534937017,920545998.916791634115477536,919744910.565642970853058437,885382178.544933119075537421,910716925.994367992446948459,667907606.857264359503939029,917162085.416313853810653491,821127337.284172401006036431,846468859.484970094165775152,919745513.507050756053058437,911294487.363187855650435393,920676075.28,920676075.28,358,0.004143518519,400,85216814.81389168,84782861.50736133603579440210928,304442.093548373313217081,302891.769783857295477784204512703304001,20000,19898.15312682642,40.32134232983,0.002677629798402079,0.006237600733280076,,
2021-10-11,245,1144,35158,76066,311,12103,58630,61,3129,109195,99293,82017,75768,11358,294,33631,1054,57018,2860,60,10906,286,31919,1033,9,55601,2765,58,1634004618,895659655.833589014554536804259637114840178,0.997428052478,0.997428052478,918433844.30063620974355216,918433844.30063620974355216,920802098.9772444485885652069618794336373012,0,0,0.964839854391,17.778785136456,12.457886945270333,17.778785136456,12.457886945270333,0.00001741279015829157,0.997564582115722,-0.29197440247683326,-0.14521903502466646,0.994907656341321,0.0000181880142796902,0.000289891363365398,0.860163047963372,0.994907656341321,0.000891150329,920676075.247966,854545158.299801197931099998,140848262.659721085201810316,897846286.737642462290910949,915487192.877493760186384619,709802330.871848152544244411,920672838.741010278987654322,920676075.247966,920676075.247966,274130448.35965890000921419,757020398.454503575569118432,920676075.247966,97.5203234715,911893973.227792641969057413,920578136.258922650685983299,920675751.74977912576889065,888304970.414386151517984538,919863895.254726953843781848,920667628.504223595925098228,821009552.419545893918855273,917524814.669917789385444091,920676073.915553621234608042,920675981.217563436465437359,920675723.059394973827607893,920666070.413991190976453285,920563443.137292499406666822,919792207.092812872024819178,886649769.048888976893695447,911016646.461732451714438618,917266850.077606630546422955,820010782.455545893918855273,920664653.37313277612516423,920546322.652005852978092744,919747004.027919544951280104,885849532.578282876893695447,910806623.735123101714438618,662888357.24922787547536391,917171836.426666412426352269,818010642.455545893918855273,845213213.890725236822441323,919748306.060218306206168887,911383858.340846422881129616,920676075.28,920676075.28,362,0.004189814815,392,51785094.88773279,51658976.54150417233464199392438,235629.17597873842402197,235055.32046950211634942682977121041234,8844.32617223,8822.78654209576307116280006,40.389612308779,0.002685000579043081,0.006257256556175937,,
