time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktEstUSD,IssTotNtv,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2019-06-23,52,58174,1614335069,1614335069,,0,,,,,,179659414.998663,72,72,
2019-06-24,51,58196,1614335069,1614335069,,0,,,,,,179659414.998663,81,81,
2019-06-25,55,58217,1614335069,1614335069,,0,,,,,,179659414.998663,76,76,
2019-06-26,59,58246,1614335070,1614335070,,0,,,,,,179659414.998663,99,99,
2019-06-27,39,58262,1614335070,1614335070,,0,,,,,,179659414.998663,51,51,
2019-06-28,40,58278,1614335070,1614335070,,0,,,,,,179659414.998663,43,43,
2019-06-29,43,58289,1614335070,1614335070,,0,,,,,,179659414.998663,47,47,
2019-06-30,47,58316,1614335070,1614335070,,0,,,,,,179659414.998663,36,36,
2019-07-01,43,58332,1614335070,1614335070,,0,,,,,,179659414.998663,55,55,
2019-07-02,39,58345,1614335070,1614335070,,0,,,,,,179659414.998663,40,40,
2019-07-03,27,58355,1614335070,1614335070,,0,,,,,,179659414.998663,35,35,
2019-07-04,35,58370,1614335070,1614335070,,0,,,,,,179659414.998663,31,31,
2019-07-05,34,58382,1614335071,1614335071,,0,,,,,,179659414.998663,43,43,
2019-07-06,29,58393,1614335071,1614335071,,0,,,,,,179659414.998663,71,71,
2019-07-07,22,58400,1614335071,1614335071,,0,,,,,,179659414.998663,29,29,
2019-07-08,33,58409,1614335071,1614335071,,0,,,,,,179599711.998663,51,50,
2019-07-09,29,58419,1614335071,1614335071,,0,,,,,,179599711.998663,43,43,
2019-07-10,32,58433,1614335071,1614335071,,0,,,,,,179224346,62,59,
2019-07-11,28,58445,1614335071,1614335071,,0,,,,,,179224346,47,47,
2019-07-12,21,58451,1614335071,1614335071,,0,,,,,,179224346,28,28,
2019-07-13,19,58457,1614335072,1614335072,,0,,,,,,179224346,21,21,
2019-07-14,25,58466,1614335072,1614335072,,0,,,,,,179224346,44,44,
2019-07-15,41,58479,1614335072,1614335072,,0,,,,,,179162051,65,64,
2019-07-16,29,58487,1614335072,1614335072,,0,,,,,,179162051,56,56,
2019-07-17,37,58501,1614335072,1614335072,,0,,,,,,179162051,70,70,
2019-07-18,39,58515,1614335072,1614335072,,0,,,,,,179162051,83,83,
2019-07-19,22,58521,1614335072,1614335072,,0,,,,,,179162051,32,32,
2019-07-20,19,58524,1614335072,1614335072,,0,,,,,,179162051,21,21,
2019-07-21,24,58531,1614335072,1614335072,,0,,,,,,179162051,47,47,
2019-07-22,30,58543,1614335073,1614335073,,0,,,,,,179079790,45,44,
2019-07-23,35,58555,1614335073,1614335073,,0,,,,,,179079790,67,67,
2019-07-24,22,58561,1614335073,1614335073,,0,,,,,,179079790,71,71,
2019-07-25,19,58567,1614335073,1614335073,,0,,,,,,179079790,77,77,
2019-07-26,11,58569,1614335073,1614335073,,0,,,,,,179079790,11,11,
2019-07-27,19,58574,1614335073,1614335073,,0,,,,,,179079790,39,39,
2019-07-28,7,58575,1614335073,1614335073,,0,,,,,,179079790,11,11,
2019-07-29,41,58593,1614335073,1614335073,,0,,,,,,178987774,72,71,
2019-07-30,40,58609,1614335073,1614335073,,0,,,,,,178987774,104,104,
2019-07-31,24,58617,1614335073,1614335073,,0,,,,,,178987774,56,55,
2019-08-01,29,58626,1614335074,1614335074,,0,,,,,,178987774,48,48,
2019-08-02,34,58643,1614335074,1614335074,,0,,,,,,178987774,93,93,
2019-08-03,21,58652,1614335074,1614335074,,0,,,,,,178987774,29,29,
2019-08-04,25,58662,1614335074,1614335074,,0,,,,,,178987774,31,31,
2019-08-05,46,58681,1614335074,1614335074,,0,,,,,,178896703,58,57,
2019-08-06,32,58695,1614335074,1614335074,,0,,,,,,178896703,37,37,
2019-08-07,19,58704,1614335074,1614335074,,0,,,,,,178896703,22,22,
2019-08-08,12,58708,1614335074,1614335074,,0,,,,,,178896703,12,12,
2019-08-09,24,58720,1614335075,1614335075,,0,,,,,,178896703,26,26,
2019-08-10,15,58726,1614335075,1614335075,,0,,,,,,178896703,16,16,
2019-08-11,13,58731,1614335075,1614335075,,0,,,,,,178896703,18,18,
2019-08-12,19,58738,1614335075,1614335075,,0,,,,,,178821170,19,18,
2019-08-13,24,58746,1614335075,1614335075,,0,,,,,,178821170,39,39,
2019-08-14,29,58760,1614335075,1614335075,,0,,,,,,178821170,49,49,
2019-08-15,16,58764,1614335075,1614335075,,0,,,,,,178821170,35,35,
2019-08-16,29,58780,1614335075,1614335075,,0,,,,,,178821170,45,45,
2019-08-17,19,58785,1614335075,1614335075,,0,,,,,,178821170,27,27,
2019-08-18,9,58788,1614335075,1614335075,,0,,,,,,178821170,14,14,
2019-08-19,23,58796,1614335076,1614335076,,0,,,,,,178745681,34,33,
2019-08-20,24,58808,1614335076,1614335076,,0,,,,,,178745681,35,35,
2019-08-21,16,58815,1614335076,1614335076,,0,,,,,,178745681,24,24,
2019-08-22,27,58830,1614335076,1614335076,,0,,,,,,178745681,58,58,
2019-08-23,56,58861,1614335076,1614335076,,0,,,,,,178745681,122,121,
2019-08-24,22,58869,1614335076,1614335076,,0,,,,,,178745681,36,36,
2019-08-25,9,58871,1614335076,1614335076,,0,,,,,,178745681,11,11,
2019-08-26,18,58875,1614335076,1614335076,,0,,,,,,178165556,24,22,
2019-08-27,16,58880,1614335076,1614335076,,0,,,,,,178165556,24,24,
2019-08-28,20,58883,1614335076,1614335076,,0,,,,,,178165556,39,39,
2019-08-29,32,58888,1614335077,1614335077,,0,,,,,,178165556,53,53,
2019-08-30,15,58893,1614335077,1614335077,,0,,,,,,178165556,17,17,
2019-08-31,23,58903,1614335077,1614335077,,0,,,,,,178165556,31,31,
2019-09-01,14,58908,1614335077,1614335077,,0,,,,,,178165556,19,19,
2019-09-02,15,58914,1614335077,1614335077,,0,,,,,,178086720,14,14,
2019-09-03,16,58918,1614335077,1614335077,,0,,,,,,178086720,44,44,
2019-09-04,13,58922,1614335077,1614335077,,0,,,,,,178086720,30,30,
2019-09-05,12,58925,1614335077,1614335077,,0,,,,,,178086720,10,10,
2019-09-06,19,58931,1614335077,1614335077,,0,,,,,,178086720,23,23,
2019-09-07,8,58934,1614335078,1614335078,,0,,,,,,178086720,8,8,
2019-09-08,24,58945,1614335078,1614335078,,0,,,,,,178086720,39,39,
2019-09-09,15,58951,1614335078,1614335078,,0,,,,,,178019600,12,12,
2019-09-10,25,58961,1614335078,1614335078,,0,,,,,,178019600,36,36,
2019-09-11,22,58970,1614335078,1614335078,,0,,,,,,178019600,24,24,
2019-09-12,45,58994,1614335078,1614335078,,0,,,,,,178019600,100,100,
2019-09-13,148,59041,1614335078,1614335078,,0,,,,,,178019600,280,280,
2019-09-14,337,59326,1614335078,1614335078,,0,,,,,,178019600,640,640,
2019-09-15,128,59426,1614335078,1614335078,,0,,,,,,178019600,244,244,
2019-09-16,86,59478,1614335079,1614335079,,0,,,,,,177971055,188,188,
2019-09-17,34,59488,1614335079,1614335079,,0,,,,,,177971055,98,98,
2019-09-18,31,59502,1614335079,1614335079,,0,,,,,,177971055,89,89,
2019-09-19,23,59510,1614335079,1614335079,,0,,,,,,177971055,126,126,
2019-09-20,25,59518,1614335079,1614335079,,0,,,,,,177971055,29,29,
2019-09-21,21,59525,1614335079,1614335079,,0,,,,,,177971055,26,26,
2019-09-22,14,59532,1614335079,1614335079,,0,,,,,,177971055,42,42,
2019-09-23,22,59540,1614335080,1614335080,,0,,,,,,177930841,29,29,
2019-09-24,27,59548,1614335080,1614335080,,0,,,,,,177930841,68,68,
2019-09-25,25,59556,1614335080,1614335080,,0,,,,,,177930841,30,30,
2019-09-26,28,59567,1614335080,1614335080,,0,,,,,,177930841,33,33,
2019-09-27,16,59571,1614335080,1614335080,,0,,,,,,177930841,13,13,
2019-09-28,15,59576,1614335080,1614335080,,0,,,,,,177930841,17,17,
2019-09-29,6,59579,1614335080,1614335080,,0,,,,,,177930841,6,6,
2019-09-30,11,59579,1614335080,1614335080,,0,,,,,,177801051,9,9,
2019-10-01,17,59585,1614335080,1614335080,,0,,,,,,177801051,24,24,
2019-10-02,25,59598,1614335081,1614335081,,0,,,,,,177801051,36,36,
2019-10-03,22,59603,1614335081,1614335081,,0,,,,,,177801051,42,42,
2019-10-04,14,59610,1614335081,1614335081,,0,,,,,,177801051,18,18,
2019-10-05,3,59611,1614335081,1614335081,,0,,,,,,177801051,2,2,
2019-10-06,18,59623,1614335081,1614335081,,0,,,,,,177801051,41,41,
2019-10-07,15,59625,1614335081,1614335081,,0,,,,,,177801051,18,18,
2019-10-08,14,59627,1614335081,1614335081,,0,,,,,,177801051,12,12,
2019-10-09,8,59630,1614335081,1614335081,,0,,,,,,177801051,5,5,
2019-10-10,26,59644,1614335082,1614335082,,0,,,,,,177801051,29,29,
2019-10-11,14,59650,1614335082,1614335082,,0,,,,,,177801051,18,18,
2019-10-12,14,59653,1614335082,1614335082,,0,,,,,,177801051,14,14,
2019-10-13,13,59658,1614335082,1614335082,,0,,,,,,177801051,11,11,
2019-10-14,5,59661,1614335082,1614335082,,0,,,,,,177801051,5,5,
2019-10-15,14,59664,1614335082,1614335082,,0,,,,,,177801051,17,17,
2019-10-16,13,59666,1614335082,1614335082,,0,,,,,,177801051,18,18,
2019-10-17,9,59669,1614335082,1614335082,,0,,,,,,177801051,9,9,
2019-10-18,8,59669,1614335082,1614335082,,0,,,,,,177801051,6,6,
2019-10-19,16,59680,1614335083,1614335083,,0,,,,,,177801051,35,35,
2019-10-20,9,59682,1614335083,1614335083,,0,,,,,,177801051,11,11,
2019-10-21,15,59683,1614335083,1614335083,,0,,,,,,177801051,24,24,
2019-10-22,15,59688,1614335083,1614335083,,0,,,,,,177801051,58,58,
2019-10-23,14,59691,1614335083,1614335083,,0,,,,,,177801051,35,35,
2019-10-24,24,59700,1614335083,1614335083,,0,,,,,,177801051,60,60,
2019-10-25,21,59709,1614335083,1614335083,,0,,,,,,176863551,84,84,
2019-10-26,23,59714,1614335083,1614335083,,0,,,,,,176863551,78,78,
2019-10-27,17,59719,1614335083,1614335083,,0,,,,,,176863551,41,41,
2019-10-28,26,59728,1614335084,1614335084,,0,,,,,,176863551,35,35,
2019-10-29,19,59734,1614335084,1614335084,,0,,,,,,176863551,26,26,
2019-10-30,33,59751,1614335084,1614335084,,0,,,,,,176863551,64,64,
2019-10-31,12,59753,1614335084,1614335084,,0,,,,,,176863551,15,15,
2019-11-01,26,59762,1614335084,1614335084,,0,,,,,,176863551,56,56,
2019-11-02,32,59770,1614335084,1614335084,,0,,,,,,176863551,88,88,
2019-11-03,25,59779,1614335084,1614335084,,0,,,,,,176863551,45,45,
2019-11-04,28,59788,1614335084,1614335084,,0,,,,,,176863551,47,47,
2019-11-05,33,59794,1614335084,1614335084,,0,,,,,,176863551,45,45,
2019-11-06,25,59800,1614335085,1614335085,,0,,,,,,176863551,51,51,
2019-11-07,24,59805,1614335085,1614335085,,0,,,,,,176863551,30,30,
2019-11-08,17,59812,1614335085,1614335085,,0,,,,,,172363551,17,17,
2019-11-09,18,59818,1614335085,1614335085,,0,,,,,,172363551,25,25,
2019-11-10,24,59826,1614335085,1614335085,,0,,,,,,172363551,50,50,
2019-11-11,27,59841,1614335085,1614335085,,0,,,,,,172363551,70,70,
2019-11-12,16,59845,1614335085,1614335085,,0,,,,,,172363551,18,18,
2019-11-13,12,59846,1614335085,1614335085,,0,,,,,,172363551,15,15,
2019-11-14,9,59850,1614335085,1614335085,,0,,,,,,172363551,10,10,
2019-11-15,18,59855,1614335086,1614335086,,0,,,,,,172363551,20,20,
2019-11-16,10,59857,1614335086,1614335086,,0,,,,,,172363551,15,15,
2019-11-17,12,59862,1614335086,1614335086,,0,,,,,,172363551,9,9,
2019-11-18,13,59865,1614335086,1614335086,,0,,,,,,172363551,29,29,
2019-11-19,34,59889,1614335086,1614335086,,0,,,,,,172363551,85,67,
2019-11-20,47,59903,1614335086,1614335086,,0,,,,,,172363551,86,78,
2019-11-21,30,59913,1614335086,1614335086,,0,,,,,,172363551,51,51,
2019-11-22,28,59918,1614335086,1614335086,,0,,,,,,172363551,43,43,
2019-11-23,24,59928,1614335087,1614335087,,0,,,,,,172363551,41,41,
2019-11-24,38,59943,1614335087,1614335087,,0,,,,,,172363551,41,41,
2019-11-25,38,59954,1614335087,1614335087,,0,,,,,,172363551,46,46,
2019-11-26,23,59966,1614335087,1614335087,,0,,,,,,172363551,30,30,
2019-11-27,29,59974,1614335087,1614335087,,0,,,,,,172363551,39,39,
2019-11-28,24,59986,1614335087,1614335087,,0,,,,,,172363551,36,36,
2019-11-29,25,59992,1614335087,1614335087,,0,,,,,,172363551,28,28,
2019-11-30,37,60006,1614335087,1614335087,,0,,,,,,172363551,60,60,
2019-12-01,28,60015,1614335087,1614335087,,0,,,,,,172363551,41,41,
2019-12-02,27,60023,1614335088,1614335088,,0,,,,,,172363551,31,31,
2019-12-03,34,60039,1614335088,1614335088,,0,,,,,,172363551,38,38,
2019-12-04,41,60048,1614335088,1614335088,,0,,,,,,172363551,72,72,
2019-12-05,40,60058,1614335088,1614335088,,0,,,,,,172363551,59,59,
2019-12-06,58,60080,1614335088,1614335088,,0,,,,,,172363551,130,130,
2019-12-07,31,60089,1614335088,1614335088,,0,,,,,,172363551,72,72,
2019-12-08,41,60101,1614335088,1614335088,,0,,,,,,172363551,138,138,
2019-12-09,36,60113,1614335088,1614335088,,0,,,,,,172363551,71,71,
2019-12-10,39,60125,1614335088,1614335088,,0,,,,,,172363551,72,72,
2019-12-11,33,60130,1614335089,1614335089,,0,,,,,,172363551,54,54,
2019-12-12,45,60147,1614335089,1614335089,,0,,,,,,172363551,101,97,
2019-12-13,43,60167,1614335089,1614335089,,0,,,,,,172363551,104,104,
2019-12-14,24,60172,1614335089,1614335089,,0,,,,,,172363551,46,46,
2019-12-15,35,60179,1614335089,1614335089,,0,,,,,,172363551,87,87,
2019-12-16,22,60185,1614335089,1614335089,,0,,,,,,172363551,64,64,
2019-12-17,44,60196,1614335089,1614335089,,0,,,,,,172363551,109,108,
2019-12-18,43,60204,1614335089,1614335089,,0,,,,,,172363551,116,116,
2019-12-19,44,60214,1614335090,1614335090,,0,,,,,,172363551,91,90,
2019-12-20,65,60231,1614335090,1614335090,,0,,,,,,172363551,148,148,
2019-12-21,28,60235,1614335090,1614335090,,0,,,,,,172363551,78,76,
2019-12-22,47,60243,1614335090,1614335090,,0,,,,,,172363551,153,153,
2019-12-23,28,60246,1614335090,1614335090,,0,,,,,,172363551,61,60,
2019-12-24,53,60253,1614335090,1614335090,,0,,,,,,172363551,131,129,
2019-12-25,39,60258,1614335090,1614335090,,0,,,,,,172363551,99,99,
2019-12-26,52,60266,1614335090,1614335090,,0,,,,,,172363551,141,141,
2019-12-27,48,60271,1614335091,1614335091,,0,,,,,,172363551,122,122,
2019-12-28,72,60283,1614335091,1614335091,,0,,,,,,172363551,190,188,
2019-12-29,43,60288,1614335091,1614335091,,0,,,,,,172363551,91,91,
2019-12-30,51,60294,1614335091,1614335091,,0,,,,,,172363551,157,156,
2019-12-31,64,60306,1614335091,1614335091,,0,,,,,,172363551,239,239,
2020-01-01,48,60315,1614335091,1614335091,,0,,,,,,172363551,134,132,
2020-01-02,36,60322,1614335091,1614335091,,0,,,,,,172363551,85,85,
2020-01-03,74,60337,1614335091,1614335091,,0,,,,,,172363551,203,203,
2020-01-04,83,60348,1614335091,1614335091,,0,,,,,,172363551,212,212,
2020-01-05,95,60361,1614335091,1614335091,,0,,,,,,172363551,263,263,
2020-01-06,66,60370,1614335092,1614335092,,0,,,,,,172363551,201,201,
2020-01-07,62,60378,1614335092,1614335092,,0,,,,,,172363551,198,198,
2020-01-08,84,60389,1614335092,1614335092,,0,,,,,,172363551,284,284,
2020-01-09,63,60397,1614335092,1614335092,,0,,,,,,172363551,193,193,
2020-01-10,72,60408,1614335092,1614335092,,0,,,,,,172363551,232,232,
2020-01-11,43,60415,1614335092,1614335092,,0,,,,,,172363551,142,141,
2020-01-12,101,60433,1614335092,1614335092,,0,,,,,,172363551,477,477,
2020-01-13,105,60448,1614335092,1614335092,,0,,,,,,172363551,598,598,
2020-01-14,57,60449,1614335092,1614335092,,0,,,,,,172363551,363,363,
2020-01-15,58,60456,1614335093,1614335093,,0,,,,,,172363551,95,95,
2020-01-16,102,60466,1614335093,1614335093,,0,,,,,,172363551,363,363,
2020-01-17,32,60469,1614335093,1614335093,,0,,,,,,172363551,64,63,
2020-01-18,90,60472,1614335093,1614335093,,0,,,,,,172363551,552,552,
2020-01-19,65,60480,1614335093,1614335093,,0,,,,,,172363551,517,517,
2020-01-20,45,60483,1614335093,1614335093,,0,,,,,,172363551,102,102,
2020-01-21,16,60484,1614335093,1614335093,,0,,,,,,172363551,13,13,
2020-01-22,12,60485,1614335093,1614335093,,0,,,,,,172363551,19,19,
2020-01-23,7,60487,1614335093,1614335093,,0,,,,,,172363551,5,5,
2020-01-24,34,60488,1614335094,1614335094,,0,,,,,,172363551,67,67,
2020-01-25,15,60491,1614335094,1614335094,,0,,,,,,172363551,20,20,
2020-01-26,14,60493,1614335094,1614335094,,0,,,,,,172363551,14,14,
2020-01-27,6,60494,1614335094,1614335094,,0,,,,,,172363551,5,5,
2020-01-28,10,60496,1614335094,1614335094,,0,,,,,,172363551,10,10,
2020-01-29,10,60498,1614335094,1614335094,,0,,,,,,172363551,11,11,
2020-01-30,5,60499,1614335094,1614335094,,0,,,,,,172363551,3,3,
2020-01-31,9,60501,1614335094,1614335094,,0,,,,,,171850451,8,8,
2020-02-01,37,60511,1614335094,1614335094,,0,,,,,,171850451,114,114,
2020-02-02,13,60516,1614335095,1614335095,,0,,,,,,171850451,12,12,
2020-02-03,18,60518,1614335095,1614335095,,0,,,,,,171850451,14,14,
2020-02-04,40,60521,1614335095,1614335095,,0,,,,,,171850451,74,74,
2020-02-05,40,60521,1614335095,1614335095,,0,,,,,,171850451,123,123,
2020-02-06,43,60529,1614335095,1614335095,,0,,,,,,171850451,147,147,
2020-02-07,15,60534,1614335095,1614335095,,0,,,,,,171850451,11,11,
2020-02-08,13,60539,1614335095,1614335095,,0,,,,,,171850451,12,12,
2020-02-09,21,60545,1614335095,1614335095,,0,,,,,,171850451,26,26,
2020-02-10,80,60556,1614335095,1614335095,,0,,,,,,171850451,204,204,
2020-02-11,67,60565,1614335095,1614335095,,0,,,,,,171850451,134,134,
2020-02-12,143,60581,1614335096,1614335096,,0,,,,,,171850451,470,470,
2020-02-13,116,60596,1614335096,1614335096,,0,,,,,,171850451,345,345,
2020-02-14,101,60611,1614335096,1614335096,,0,,,,,,171850451,247,246,
2020-02-15,60,60620,1614335096,1614335096,,0,,,,,,171850451,146,146,
2020-02-16,78,60628,1614335096,1614335096,,0,,,,,,171850451,224,224,
2020-02-17,43,60630,1614335096,1614335096,,0,,,,,,171850451,112,112,
2020-02-18,49,60633,1614335096,1614335096,,0,,,,,,171850451,107,107,
2020-02-19,29,60636,1614335096,1614335096,,0,,,,,,171850451,63,63,
2020-02-20,20,60639,1614335096,1614335096,,0,,,,,,171850451,31,31,
2020-02-21,55,60644,1614335097,1614335097,,0,,,,,,171850451,125,125,
2020-02-22,50,60655,1614335097,1614335097,,0,,,,,,171850451,132,132,
2020-02-23,103,60660,1614335097,1614335097,,0,,,,,,171850451,282,282,
2020-02-24,96,60665,1614335097,1614335097,,0,,,,,,171850451,228,228,
2020-02-25,125,60675,1614335097,1614335097,,0,,,,,,171850451,416,416,
2020-02-26,71,60680,1614335097,1614335097,,0,,,,,,171850451,149,149,
2020-02-27,56,60682,1614335097,1614335097,,0,,,,,,171850451,136,136,
2020-02-28,51,60688,1614335097,1614335097,,0,,,,,,171850451,103,103,
2020-02-29,46,60697,1614335097,1614335097,,0,,,,,,171850451,79,79,
2020-03-01,55,60708,1614335098,1614335098,,0,,,,,,171850451,107,107,
2020-03-02,61,60722,1614335098,1614335098,,0,,,,,,171850451,121,121,
2020-03-03,82,60727,1614335098,1614335098,,0,,,,,,171850451,174,174,
2020-03-04,132,60732,1614335098,1614335098,,0,,,,,,171850451,389,389,
2020-03-05,92,60736,1614335098,1614335098,,0,,,,,,171850451,230,230,
2020-03-06,81,60739,1614335098,1614335098,,0,,,,,,171850451,199,199,
2020-03-07,76,60745,1614335098,1614335098,,0,,,,,,171850451,174,174,
2020-03-08,79,60749,1614335098,1614335098,,0,,,,,,171850451,220,220,
2020-03-09,93,60760,1614335098,1614335098,,0,,,,,,171850451,226,226,
2020-03-10,32,60766,1614335099,1614335099,,0,,,,,,171850451,62,62,
2020-03-11,29,60768,1614335099,1614335099,,0,,,,,,171850451,54,54,
2020-03-12,82,60775,1614335099,1614335099,,0,,,,,,171850451,154,154,
2020-03-13,119,60787,1614335099,1614335099,,0,,,,,,171850451,316,316,
2020-03-14,48,60798,1614335099,1614335099,,0,,,,,,171850451,107,107,
2020-03-15,51,60811,1614335099,1614335099,,0,,,,,,171850451,94,94,
2020-03-16,31,60816,1614335099,1614335099,,0,,,,,,171850451,71,71,
2020-03-17,43,60819,1614335099,1614335099,,0,,,,,,171850451,76,76,
2020-03-18,11,60822,1614335099,1614335099,,0,,,,,,171850451,9,9,
2020-03-19,8,60825,1614335100,1614335100,,0,,,,,,171850451,9,9,
2020-03-20,7,60825,1614335100,1614335100,,0,,,,,,171850451,20,20,
2020-03-21,33,60826,1614335100,1614335100,,0,,,,,,171850451,96,96,
2020-03-22,9,60829,1614335100,1614335100,,0,,,,,,171850451,15,15,
2020-03-23,8,60831,1614335100,1614335100,,0,,,,,,171850451,9,9,
2020-03-24,17,60835,1614335100,1614335100,,0,,,,,,171850451,49,49,
2020-03-25,10,60836,1614335100,1614335100,,0,,,,,,171850451,64,64,
2020-03-26,19,60843,1614335100,1614335100,,0,,,,,,171850451,93,93,
2020-03-27,18,60849,1614335100,1614335100,,0,,,,,,171850451,58,58,
2020-03-28,29,60859,1614335101,1614335101,,0,,,,,,171850451,123,123,
2020-03-29,9,60860,1614335101,1614335101,,0,,,,,,171850451,37,37,
2020-03-30,9,60864,1614335101,1614335101,,0,,,,,,171850451,9,9,
2020-03-31,9,60864,1614335101,1614335101,,0,,,,,,171850451,11,11,
2020-04-01,70,60874,1614335101,1614335101,,0,,,,,,171850451,160,160,
2020-04-02,33,60877,1614335101,1614335101,,0,,,,,,171850451,79,79,
2020-04-03,61,60881,1614335101,1614335101,76537778.76147312751498,0,,,,,,171850451,171,171,4776065.24629273
2020-04-04,18,60883,1614335101,1614335101,78063389.094267282348425,0,,,,,,171850451,29,29,5631475.7501762
2020-04-05,18,60886,1614335101,1614335101,77522967.553669730691277,0,,,,,,171850451,28,28,4458659.26002515
2020-04-06,19,60890,1614335102,1614335102,79703658.862646194764919,0,,,,,,171850451,28,28,5246551.74351472
2020-04-07,30,60895,1614335102,1614335102,82942158.40758288903612,0,,,,,,171850451,68,68,7218267.93817285
2020-04-08,20,60903,1614335102,1614335102,83067066.88524795257539,0,,,,,,171850451,39,39,5603859.95475326
2020-04-09,30,60904,1614335102,1614335102,81254434.808374528558299,0,,,,,,171850451,58,58,5002421.82992702
2020-04-10,35,60908,1614335102,1614335102,76178799.419056064421753,0,,,,,,171850451,77,77,5395089.1869311
2020-04-11,34,60914,1614335102,1614335102,75542847.151885994254842,0,,,,,,171850451,82,82,5657296.18905429
2020-04-12,58,60920,1614335102,1614335102,76756077.146323879029491,0,,,,,,171850451,181,181,5959513.24857013
2020-04-13,77,60925,1614335102,1614335102,75527944.430730686069586,0,,,,,,171850451,224,224,5208230.8189561
2020-04-14,27,60929,1614335102,1614335102,75654038.130452208878352,0,,,,,,171850451,55,55,5473565.15771631
2020-04-15,12,60932,1614335103,1614335103,74490920.388435668689279,0,,,,,,171850451,16,16,6055542.00863231
2020-04-16,45,60937,1614335103,1614335103,77297665.330122330250657,0,,,,,,171850451,101,101,7650116.01620447
2020-04-17,30,60942,1614335103,1614335103,76518306.71411919643728,0,,,,,,171250284,60,60,4812985.51153818
2020-04-18,18,60944,1614335103,1614335103,77489217.060277514190444,0,,,,,,171250284,27,27,5697973.76632865
2020-04-19,23,60946,1614335103,1614335103,76175788.68181094497452,0,,,,,,171250284,44,44,4493495.95953589
2020-04-20,52,60953,1614335103,1614335103,73377934.408751464847052,0,,,,,,171250284,108,108,6606607.0127098
2020-04-21,34,60958,1614335103,1614335103,73335002.422596479211888,0,,,,,,171250284,102,102,5218868.0532136
2020-04-22,59,60961,1614335103,1614335103,75420191.197590423598188,0,,,,,,171250284,161,161,6014230.13390802
2020-04-23,37,60963,1614335103,1614335103,77025712.293254714080224,0,,,,,,171250284,125,125,6416014.1050416
2020-04-24,61,60966,1614335104,1614335104,76950849.587475716182152,0,,,,,,171250284,196,196,6834559.93524004
2020-04-25,54,60973,1614335104,1614335104,77376334.806136367623776,0,,,,,,171250284,132,132,4365467.2249935
2020-04-26,32,60980,1614335104,1614335104,78048368.058848780750508,0,,,,,,171250284,55,55,5005992.14356536
2020-04-27,46,60986,1614335104,1614335104,77745003.359577978228624,0,,,,,,171250284,105,105,5383594.93229234
2020-04-28,44,60992,1614335104,1614335104,77268664.786947348239172,0,,,,,,171250284,80,80,4514073.52681671
2020-04-29,54,60998,1614335104,1614335104,81428357.47136515907484,0,,,,,,171250284,126,126,7761390.46148931
2020-04-30,50,61007,1614335104,1614335104,77672905.764562084668528,0,,,,,,171250284,123,123,6699711.91433255
2020-05-01,67,61019,1614335105,1614335105,77666881.445793109628424,0,,,,,,171250284,148,148,4970719.29249455
2020-05-02,32,61021,1614335105,1614335105,76686779.79788318757036,0,,,,,,171250284,63,63,4762094.23092424
2020-05-03,88,61027,1614335105,1614335105,76590791.769028049749164,0,,,,,,171250284,250,250,6186990.24332513
2020-05-04,86,61035,1614335105,1614335105,75376602.036897561972852,0,,,,,,171250284,238,238,5451155.08145162
2020-05-05,40,61037,1614335105,1614335105,75412045.412997747975228,0,,,,,,171250284,70,70,5554845.05598294
2020-05-06,47,61041,1614335105,1614335105,75674551.42944927586368,0,,,,,,171250284,97,97,5333024.64117165
2020-05-07,60,61046,1614335105,1614335105,76415239.287343507168872,0,,,,,,171250284,118,118,7451093.61674913
2020-05-08,99,61058,1614335105,1614335105,75863130.649092618737412,0,,,,,,171250284,233,233,5798737.79993797
2020-05-09,52,61064,1614335105,1614335105,75688762.63181872036416,0,,,,,,171250284,108,108,6105421.74806266
2020-05-10,47,61067,1614335106,1614335106,71867262.766153272050496,0,,,,,,171250284,103,103,7150510.10885546
2020-05-11,66,61068,1614335106,1614335106,67925128.217422076091876,0,,,,,,171250284,171,171,6734360.30296716
2020-05-12,58,61081,1614335106,1614335106,80949766.646551600222488,0,,,,,,171250284,150,150,12295129.6412019
2020-05-13,89,61088,1614335106,1614335106,77775753.948709119941052,0,,,,,,171250284,227,227,12287013.5553385
2020-05-14,76,61093,1614335106,1614335106,76908646.93228338261264,0,,,,,,171250284,203,203,10138213.9593456
2020-05-15,78,61104,1614335106,1614335106,73976427.686059496566764,0,,,,,,171250284,218,218,8899427.9265942
2020-05-16,69,61111,1614335106,1614335106,74894716.970224882304736,0,,,,,,171250284,178,178,7807426.41615223
2020-05-17,42,61119,1614335106,1614335106,76649011.335246164514828,0,,,,,,171250284,99,99,8940313.30559945
2020-05-18,40,61122,1614335107,1614335107,76957709.810307562210752,0,,,,,,171250284,103,103,7893643.38749831
2020-05-19,82,61134,1614335107,1614335107,78338195.260604831875212,0,,,,,,171250284,199,199,8692480.69872447
2020-05-20,74,61142,1614335107,1614335107,77914884.922326797291316,0,,,,,,171250284,136,136,7855236.31209195
