time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMrktEstUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2022-06-03,19662,1654301812,1654301812,172670,1258135720.686343232139213665,0.000042563096114563756,1.26253511554885,-80.68138732114431,-43.25215908646788,,,,,,730795,179839,66744158.4262207
2022-06-04,4162,1654391137,1654391137,172782,1279958659.873573651799276779,0.000043107908788042764,1.28428839275543,-78.66469227058658,-36.330315180683286,,,,,,699823,121821,53300431.3856216
2022-06-05,3733,1654477526,1654477526,172781,1267992227.805180149600894328,0.00004252446905069013,1.27213689695883,-77.89809607387296,-37.34171361030291,,,,,,713696,125721,42368342.099186
2022-06-06,3943,1654563987,1654563987,172773,1297507946.186056461720793447,0.000041540008033621076,1.30160119512349,-77.64384245566153,-34.29452875173502,,,,,,1039714,123297,73578228.1385388
2022-06-07,3798,1654650266,1654650266,172712,1279535369.345352183451176387,0.000041168316680308756,1.28342360755551,-75.19898237778074,-34.204782108599005,,,,,,963021,78267,88972729.7660686
2022-06-08,3829,1654736029,1654736029,172770,1251360118.714783624373909632,0.00004151790479831002,1.25502251954816,-75.19862147970974,-26.257541603612907,,,,,,956712,99633,75308543.8701739
2022-06-09,3719,1654822557,1654822557,172758,1239285923.994017565956066348,0.00004133679127317598,1.24276936304482,-76.51506104256633,-27.444414126894003,,,,,,941524,97275,62908977.5633206
2022-06-10,20566,1654909616,1654909616,172742,1178842140.636906900971636393,0.00004066072987447873,1.18202368296691,-76.81658122937422,-15.487134166658015,,,,,,948671,119416,82072103.5660362
2022-06-11,4462,1654996084,1654996084,172767,1114413663.46830077522143969,0.000039395741969417755,1.11729436186106,-77.21710043117237,-12.100807448475786,,,,,,779692,220998,82919500.6044823
2022-06-12,3753,1655081743,1655081743,172775,1043499426.763208452492209664,0.00003898870384449751,1.04607799482056,-78.44908683418777,-21.478455069094046,,,,,,786895,230421,103587238.508663
2022-06-13,4029,1655168951,1655168951,172782,904856061.9369446499103828412,0.000040642444830886456,0.906987245581508,-82.15098583152889,-32.857295141996474,,,,,,796575,209641,212938711.310111
2022-06-14,3868,1655255219,1655255219,172786,936284224.806024670806748056,0.00004251303809376625,0.93838460621576,-82.26848410187863,-32.81991505790431,,,,,,752597,207994,158677070.20352
2022-06-15,3861,1655341275,1655341275,172780,1001050819.025893974054745392,0.000044544731285786774,1.00318258382888,-80.73103058212915,-23.89024931143123,,,,,,757338,233990,169920252.701114
2022-06-16,3635,1655427605,1655427605,172760,905913648.7358027997839374203,0.00004469379029396184,0.907738790992089,-81.28564726294711,-34.069587456504024,,,,,,802230,183107,108687059.824768
2022-06-17,16667,1655514024,1655514024,172773,937723011.0728069032668358974,0.00004590806416239124,0.939505277619354,-80.64022826760116,-26.18154076782123,,,,,,783589,182092,78127010.5280719
2022-06-18,4091,1655600523,1655600523,172787,886526057.8679983582745902694,0.00004670853421022859,0.888109869085987,-80.48847445125891,-32.65849289281924,,,,,,844607,155746,117620190.638636
2022-06-19,3617,1655686708,1655686708,172770,960869513.1684013277173787434,0.000046967720644792314,0.962476394836403,-78.53645170137665,-24.750270717976935,,,,,,819399,190488,91347394.6554019
2022-06-20,3694,1655800264,1655800264,172767,956085544.3071569083834349325,0.00004654844735066067,0.957577399884303,-78.74545129437809,-26.824415770535786,,,,,,931200,175136,86044274.4193245
2022-06-21,3742,1655857069,1655857069,172786,962275735.927466560012414491,0.00004657996968300473,0.963668078599653,-72.92448998287135,-28.991268170163554,,,,,,940857,138220,81874141.935389
2022-06-22,3576,1655943675,1655943675,172787,928101855.356229966896447233,0.000046459601057846896,0.929339220854222,-72.46139544771357,-28.8042862200752,,,,,,896894,191396,87178771.3986409
2022-06-23,3629,1656030035,1656030035,172785,973317358.113562523669835867,0.00004619138254832151,0.974504347626778,-73.19382476217143,-27.70923174488912,,,,,,794610,157028,67908883.576455
2022-06-24,19208,1656116495,1656116495,172777,1009381671.19059516194131179,0.00004744318052307838,1.01049595439274,-74.08252977278939,-23.60704735544644,,,,,,793363,169615,86824286.8390728
2022-06-25,3968,1656202848,1656202848,172789,1007677996.85450804450669671,0.00004698442419627054,1.00867774166237,-71.76132564234916,-19.01913086206589,,,,,,781791,237538,50593129.5819329
2022-06-26,3504,1656289190,1656289190,172781,993029474.1963466350716096864,0.00004717890734336827,0.993900157508404,-71.83306444052927,-17.830299218250474,,,,,,773025,264426,57309567.6555224
2022-06-27,3724,1656375563,1656375563,172787,984928441.2792625323589541892,0.00004750024199102508,0.985679977132271,-73.6886519554766,-21.598204523197456,,,,,,813925,163663,80873210.8755274
2022-06-28,3666,1656462038,1656462038,172786,943860165.3620714090587154666,0.00004661022186712752,0.944473163134406,-75.3767654572274,-26.790570003756727,,,,,,745211,121058,67988852.9547666
2022-06-29,3688,1656547908,1656547908,172791,931312014.77369042505802732,0.00004640281939427551,0.93181260732364,-77.42204836888764,-32.785958058147834,,,,,,778134,86005,72680340.5430011
2022-06-30,14991,1656634474,1656634474,172787,907588651.966544172557581569,0.00004696516308809926,0.907973371127817,-77.99297093758975,-34.44631224817657,,,,,,780040,101477,69040834.5602046
2022-07-01,18581,1656720843,1656720843,172784,913982559.4677786227196855993,0.00004726877446076808,0.914266165663161,-76.79752463295347,-27.984242819006393,,,,,,764583,203005,62720463.3970884
2022-07-02,4363,1656807354,1656807354,172792,935948131.5564011115898317858,0.00004867618944145924,0.936132283542282,-76.16705622887167,-27.816021636249648,,,,,,730125,195654,39695942.1504807
2022-07-03,3746,1656893839,1656893839,172784,943128349.988696352587904274,0.000048930293398100405,0.94320551819933,-76.57438513089271,-25.292729953946736,,,,,,730927,142571,32018319.5613079
2022-07-04,3804,1656980070,1656980070,172791,984332706.2222814259004907008,0.000048664510193031906,0.984302908283324,-75.91717082283245,-23.358109141552678,,,,,,741592,210925,43972016.9101285
2022-07-05,3864,1657066584,1657066584,172464,973493928.1734436619751971088,0.00004820172851005784,0.973354027057512,-74.65663994421483,-23.48669161436857,,,,,,916015,266977,73443831.3449542
2022-07-06,3876,1657153050,1657153050,172794,1001241528.2930483674023059,0.0000486839941908323,1.00098400073525,-74.1268071033037,-23.09595254787077,,,,,,1096504,209491,50866251.0241
2022-07-07,3738,1657239493,1657239493,172788,1032965687.14103261947180555,0.00004769122869005266,1.0325827817803,-73.04348881174296,-19.54466353108289,,,,,,1006201,203525,38106146.4033552
2022-07-08,15916,1657325924,1657325924,172788,1024142151.567895780800033012,0.00004692657528319499,1.02364632368148,-71.54952300507216,-18.436019454852598,,,,,,905681,161983,59313973.3888337
2022-07-09,4048,1657412281,1657412281,172781,1038728148.43207492118348289,0.00004809363192643929,1.0381074027393,-75.449222572425,-16.468217385411915,,,,,,1477155,216841,30406286.6269223
2022-07-10,3959,1657498742,1657498742,172775,1004049614.608412483421405696,0.000048164877910194406,1.00333573961952,-74.78312818144748,-15.117120403110592,,,,,,1236726,145244,29263683.77187
2022-07-11,3806,1657584370,1657584370,172776,940199717.561770652238334668,0.00004703866176107852,0.939424611881208,-76.93035284361818,-15.919685630882192,,,,,,1133748,170034,39006593.1752133
2022-07-12,3771,1657671524,1657671524,172771,922534903.5443949468784044868,0.00004765822765075561,0.921669778808551,-78.00472079544292,-11.89282411330615,,,,,,1433751,159768,39247689.4078561
2022-07-13,3618,1657757730,1657757730,172783,948730853.4743482697307093799,0.00004702102557282027,0.947733589936771,-75.5952229918262,4.492493643517426,,,,,,1488771,148376,58456928.762167
2022-07-14,3611,1657844346,1657844346,172783,971931887.8525510057065193116,0.000047234216867389236,0.970800089986052,-74.44374163940887,3.4543921069863353,,,,,,1020095,134158,53433908.9213868
2022-07-15,11180,1657930698,1657930698,172780,977052230.7549816246021491878,0.00004684215875195583,0.975802861814761,-73.36315285577102,-2.729286019860701,,,,,,913291,97976,49318085.1945988
2022-07-16,8496,1658016894,1658016894,172779,1006775344.664455702179985465,0.00004743115246586551,1.00537485690095,-72.56209851654123,10.755964918294639,,,,,,1053361,106327,44914944.5833838
2022-07-17,3729,1658103508,1658103508,172789,990418052.2525991717533344895,0.00004748087002396696,0.988926271898195,-72.97019615832446,5.260321091976267,,,,,,1140715,104779,50389412.3407078
2022-07-18,3819,1658189977,1658189977,172791,1055362064.42318535732875282,0.00004723700968904721,1.05365488081166,-71.01599845196125,18.64014999586102,,,,,,932778,70882,85104542.7252858
2022-07-19,3734,1658276255,1658276255,172772,1080255687.308373537939743554,0.00004614165217747661,1.07838590411351,-68.74466472248068,12.042841767231984,,,,,,810457,107236,101147145.130295
2022-07-20,3738,1658362792,1658362792,172770,1045458542.666695517174972382,0.00004482339917392779,1.04353067259066,-68.00473884631529,8.976117514546813,,,,,,874457,151352,114084062.795971
2022-07-21,3613,1658449141,1658449141,172772,1056694164.943002405057520837,0.000045551456433894944,1.05462596407981,-69.7996150993996,9.438715207038062,,,,,,937224,103408,67480715.7779111
2022-07-22,15034,1658535373,1658535373,172768,1184389988.104245189636529668,0.00005205379262980677,1.18193776483122,-66.79026908381427,27.18044588119465,,,,,,943132,154411,211957582.485129
2022-07-23,4223,1658621896,1658621896,172785,1171171866.65813958177818712,0.00005197432092953044,1.16861450003718,-67.7347954444803,19.918859560054372,,,,,,839730,145258,108386490.347809
2022-07-24,3833,1658708182,1658708182,172784,1211634872.73903418593090569,0.00005336304520103679,1.2088521149341,-66.99691278989818,19.629584827042933,,,,,,832698,153411,149810589.584361
2022-07-25,3850,1658794786,1658794786,172767,1128562057.477154102942562899,0.00005234019040296661,1.12584406883803,-69.14267486640685,11.615833515128614,,,,,,863648,126539,89324819.4304543
2022-07-26,3810,1658881161,1658881161,172709,1111223357.48379099291378033,0.000052329213640155364,1.10841956936155,-69.97789997224486,11.5222249426173,,,,,,965494,155421,76931796.8153282
2022-07-27,3831,1658969416,1658969416,172645,1258980060.23391227339842436,0.000054836159397647874,1.25566113864004,-66.42466148906037,27.390346539578697,,,,,,805724,112563,104806854.204848
2022-07-28,4030,1659059941,1659059941,172603,1320456203.443575989865493344,0.00005523933244784713,1.31682596878496,-66.20638079257948,39.42439236863369,,,,,,785715,149620,161894466.597822
2022-07-29,19699,1659432154,1659432154,172745,1317090836.12556621713780364,0.00005483425491428038,1.3133210033769,-66.83452307283422,40.942609388923344,,,,,,877179,156706,123473945.41519
2022-07-30,11567,1659432154,1659432154,172257,1310711086.09900730766581674,0.00005531843391528019,1.3068114257494,-67.74866348119231,43.92618410451575,,,,,,816558,214514,96519633.4074775
2022-07-31,5832,1659432154,1659432154,172775,1343449134.90620182473184245,0.00005734255171619184,1.3393025135041,-67.39096087348224,46.48934454800038,,,,,,778603,246586,154600336.422088
2022-08-01,8038,1659432155,1659432155,171438,1260311502.47406804942999668,0.00005384489703870414,1.25627912978228,-68.24870781227737,34.19888960869685,,,,,,819845,181518,96557655.3575858
2022-08-02,9050,1659486571,1659486571,172772,1199728888.045335649095610224,0.00005191840094161981,1.19575485519004,-70.44014158758138,26.775642436109905,,,,,,880042,154379,130922065.532813
2022-08-03,5319,1659580204,1659580204,172788,1177807020.336145010885647182,0.000051459255551756334,1.17377262268102,-70.85770078153196,19.249126747795657,,,,,,826270,102534,81890375.4708076
2022-08-04,4706,1659660385,1659660385,172770,1191429005.435371490558773854,0.0000524657958011295,1.18721345034043,-71.16704302825747,21.971391429840132,,,,,,1016762,165962,65588985.4210917
2022-08-05,15072,1659746338,1659746338,172787,1260772693.47451667439046301,0.00005403118416182049,1.25616946081573,-70.0515315579203,25.493460424246493,,,,,,1070594,142391,75817814.64399
2022-08-06,4177,1659832717,1659832717,172773,1233849800.82557712701997612,0.000053452378644290166,1.22920560112936,-71.5157797035778,19.04184563392177,,,,,,965845,123874,44671813.0843083
2022-08-07,4086,1659918952,1659918952,172776,1235519203.35399041917554406,0.000053154853274449015,1.23072931881194,-73.19793772568914,20.229935900682865,,,,,,763001,201473,37860390.9561305
2022-08-08,5644,1660005664,1660005664,172784,1256791760.663557093505444733,0.000052587631806751824,1.25177760896201,-70.9416840325355,20.582668581197765,,,,,,810976,152358,55373601.9481642
2022-08-09,7816,1660091772,1660091772,172788,1183640111.300072518700522328,0.00005083970788587201,1.17878429934684,-74.00036583874716,17.486525476891,,,,,,799304,113479,73384171.2773436
2022-08-10,10431,1660178266,1660178266,172781,1287626030.53035542270551589,0.00005359676131972014,1.28219845555378,-72.09798932796849,36.48763714910169,,,,,,882075,133144,97657137.2222833
2022-08-11,15167,1660264660,1660264660,172790,1316462275.413193151079279261,0.00005476468660292227,1.31076205392447,-72.50190918917122,42.216017500205034,,,,,,824417,219369,96295166.4143177
2022-08-12,26385,1660350737,1660350737,172791,1333076717.90338407528521965,0.00005439979696134212,1.3271542478443,-71.3498067682317,40.0345267843511,,,,,,814992,204870,57417686.2806272
2022-08-13,13931,1660437373,1660437373,172789,1356726158.534907621065672128,0.00005529092479560932,1.35054843542464,-73.63643423531825,39.11704885029872,,,,,,829388,76756,65210908.9734461
2022-08-14,13849,1660523837,1660523837,172764,1312517639.107416281895192306,0.00005372963769478553,1.30639327136339,-76.18256958420703,33.87881123179015,,,,,,814640,177362,63621093.5899419
2022-08-15,4933,1660610124,1660610124,172789,1276529092.900532316271414076,0.000052750010250644356,1.27042881905036,-77.58287722245262,26.36369512625711,,,,,,842878,76307,63284588.6920239
2022-08-16,4970,1660696600,1660696600,172760,1375581471.918304029112730204,0.00005734887854018911,1.36885002197348,-75.31609810851269,38.417803315715354,,,,,,806389,87291,112940633.082472
2022-08-17,13304,1660783472,1660783472,172793,1483442213.666207452714338208,0.00006324977459386181,1.47601880973164,-70.97979842452064,40.08560455721719,,,,,,857893,117887,637367185.102384
2022-08-18,21362,1660870057,1660870057,172764,1490398629.340310090600717738,0.00006385434429768127,1.48277262267046,-70.54229447084289,37.49925856916474,,,,,,818148,117233,255734081.883578
2022-08-19,17918,1660956480,1660956480,172766,1279173832.937515576049954289,0.000060864723246528644,1.27248454569021,-75.6728620259938,21.940310822982457,,,,,,802143,122576,240481110.776536
2022-08-20,5082,1661042988,1661042988,172783,1414937689.886541850299565944,0.00006655327466743338,1.40737912534572,-74.17017234641347,33.44817720031167,,,,,,761863,90365,168079262.539125
2022-08-21,4654,1661129177,1661129177,172771,1579702491.604645260726577498,0.00007289070257182127,1.57108592418647,-70.85612708103773,32.92458968098209,,,,,,800368,300615,301896223.425093
2022-08-22,5324,1661215639,1661215639,172685,1842652789.062961888352795598,0.0000860235353194234,1.83239455681854,-66.19194216296498,56.80060077641016,,,,,,961809,278154,632836871.482285
2022-08-23,4850,1661301882,1661301882,172759,1815473920.2987283711202114,0.00008382648639830472,1.8051626744332,-67.81153712839074,49.328660812378,,,,,,850712,169394,518625797.470048
2022-08-24,4424,1661388436,1661388436,172763,1789472988.776401164948324403,0.00008303898889509783,1.77910808034371,-65.158394795965,58.02437740600311,,,,,,817034,112257,274372871.633818
2022-08-25,4377,1661474836,1661474836,172132,1758330476.337541535821767357,0.00008096907663528663,1.74794743770389,-66.49506664608151,57.697273308762334,,,,,,821583,124333,260815736.29918
2022-08-26,16494,1661561355,1661561355,172743,1549218880.08096853067731008,0.00007605861156482519,1.53989524302048,-67.98433481613664,22.636210967577078,,,,,,821729,97920,321345897.83594
2022-08-27,4700,1661647660,1661647660,172730,1553984841.640398845811776112,0.00007705348733503459,1.54445940269904,-69.55336781161343,17.286523755612002,,,,,,806620,86922,154898484.820386
2022-08-28,4373,1661734041,1661734041,172755,1445249631.157910628872211165,0.00007300303328079814,1.43622818435289,-71.22286593971144,9.35850265547894,,,,,,790075,50612,121466121.041222
2022-08-29,4351,1661820569,1661820569,172724,1502787592.6721970527288712,0.00007366390140807801,1.493238027173,-70.60347953238289,14.265761513119033,,,,,,776674,112672,99403480.5842942
2022-08-30,4131,1661906374,1661906374,172726,1405661822.446074924857864083,0.00007044329730540576,1.39657099888021,-71.15849810617567,4.275993272518767,,,,,,804690,59360,115237954.988314
2022-08-31,4299,1661993299,1661993299,172751,1380931732.17892122966834067,0.00006850772655032344,1.37184472664123,-72.69219696175331,9.199038185007348,,,,,,791903,69684,98268088.8447994
2022-09-01,4316,1662079666,1662079666,172769,1487072582.764270991767891406,0.00007346866319571767,1.47712146068594,-72.10885888811903,23.530458962776493,,,,,,783999,91347,172409836.86204
2022-09-02,15661,1662165804,1662165804,172752,1556830156.09481283101532624,0.000077510070392693,1.5462372907356,-70.67220226489934,31.73226746453087,,,,,,784435,58914,219432152.096879
2022-09-03,4626,1662252483,1662252483,172768,1535145929.96156588939576218,0.00007698145704403554,1.5245279401606,-73.03005941886957,28.412286747883975,,,,,,766457,19904,128315566.16252
2022-09-04,4148,1662338816,1662338816,172771,1503806598.806226722342413515,0.00007480420947315125,1.49323503855705,-73.83828165431645,18.87210166591493,,,,,,763390,15681,71772545.5456121
2022-09-05,4207,1662424837,1662424837,172758,1588187695.85777292818266809,0.0000796475638866365,1.57684628452095,-74.87235072204312,28.281736031156022,,,,,,747032,19419,119631783.798628
2022-09-06,3991,1662511774,1662511774,172778,1408491318.572610318143183775,0.00007419419604367037,1.39827498764075,-77.55910857005071,13.613527058130623,,,,,,615213,124732,147970455.878485
2022-09-07,4106,1662598318,1662598318,172752,1683325837.595748153376384199,0.0000866083610487339,1.67092706158951,-65.7299280431532,33.484338561948235,,,,,,750300,136676,298636667.753878
2022-09-08,3950,1662684019,1662684019,172660,1612938375.58911573006872007,0.00008286488174438305,1.60087699620435,-66.35662960345687,35.80745833579477,,,,,,850755,137330,272919653.05961
2022-09-09,10498,1662770536,1662770536,172746,1675430634.733565741172388112,0.00007783079477387614,1.66271401368694,-65.51811944942396,29.676806775501525,,,,,,778674,28390,221472943.112378
2022-09-10,4497,1662856191,1662856191,172771,1775791446.171553305604889586,0.00008114507688427283,1.76211380856957,-61.29757746272555,34.43430127487565,,,,,,766491,22060,321078986.183827
2022-09-11,4073,1662943272,1662943272,172770,1721035420.486771637953730522,0.00007857162282390033,1.70758642119506,-63.28464390910592,28.665256805582096,,,,,,724142,19632,205301704.304039
2022-09-12,9595,1663028459,1663028459,172742,1672834015.712814160024414898,0.00007420498847918415,1.65957405562093,-66.10261742696949,22.88149111061878,,,,,,770669,42149,154728682.57762
2022-09-13,4490,1663115331,1663115331,172700,1488521994.853387476358641216,0.0000732235531098763,1.47655603561872,-68.98733792518287,13.025385845545827,,,,,,767015,108282,199481972.533196
2022-09-14,4167,1663201839,1663201839,172469,1487548767.320677165083280862,0.00007287351541423642,1.47542386787539,-69.61861360966631,16.135894097416863,,,,,,740268,182639,153443041.161252
2022-09-15,3921,1663288326,1663288326,172594,1395689515.933103096305818824,0.0000702729341984215,1.38415684001954,-72.88055195905817,1.118224626536668,,,,,,735585,114715,146319503.789145
2022-09-16,17837,1663374549,1663374549,172101,1430643844.103102388847577797,0.00007186162931905689,1.41866193287839,-71.71962547741039,-3.8859177454302376,,,,,,738048,102370,146264372.629352
2022-09-17,4757,1663460953,1663460953,172767,1485365684.36270812352651766,0.00007319620424777274,1.4727590385262,-71.80433139759288,-0.6753283673545138,,,,,,726301,173917,76845135.97891
2022-09-18,4151,1663547371,1663547371,172748,1287228528.705630960777548493,0.00006568964156823006,1.27615925296377,-76.62416159451142,0.28878207487908575,,,,,,705110,93636,132945901.383035
2022-09-19,4336,1663634529,1663634529,172510,1313682334.662898364473885716,0.0000665833723042088,1.30223606132574,-73.53443638822517,-7.470841518567485,,,,,,738146,152281,126750425.426234
2022-09-20,3778,1663720934,1663720934,172577,1341533908.10840210704980189,0.00007045517905643755,1.32969706218466,-68.20456141538209,-15.364459593564531,,,,,,743352,141328,155870895.979492
2022-09-21,3998,1664282088,1664282088,172360,1193902583.605219052143279884,0.00006393526466212975,1.18323464646852,-69.41840346579025,-35.42686305929175,,,,,,765040,115089,195725171.366048
2022-09-22,3851,1664283204,1664283204,172445,1249666881.66036353697910568,0.00006378522976369497,1.23836087200915,-71.0583044604032,-31.398932099126153,,,,,,717822,114234,110150572.345544
2022-09-23,16917,1664283204,1664283204,172513,1240357981.189757061988080826,0.00006358997971686822,1.22899494189371,-71.88159106947766,-30.9207262070173,,,,,,731097,98427,117137257.554728
2022-09-24,4434,1664284347,1664284347,172386,1208224379.746123823805698366,0.00006325164786872711,1.19702274807713,-70.32540481268322,-31.518378513169512,,,,,,694115,114741,87477981.4149348
2022-09-25,4041,1664284347,1664284347,172492,1176152509.550411989301314668,0.00006199685409224454,1.16511655995817,-71.00929710213623,-24.33793368483868,,,,,,719483,120916,58574733.7761252
2022-09-26,4091,1664358220,1664358220,172461,1192400979.300896131311438033,0.00006151091248492674,1.18107913289727,-70.14907099333348,-23.527991034710265,,,,,,743351,99236,81657067.9725394
2022-09-27,4140,1664358220,1664358220,172422,1168880809.125384929843780846,0.000060588649261672735,1.15765150256446,-69.99545593029731,-19.396408232578025,,,,,,770920,134197,91171916.3403075
2022-09-28,3821,1664410120,1664410120,172700,1162970438.140592392049923968,0.000059196684654169554,1.15166778299361,-68.9264531648114,-22.874467296151785,,,,,,761807,149760,68213902.1260355
2022-09-29,4006,1664497102,1664497102,172054,1218637644.586520458501091154,0.00006175046701737219,1.20665762677731,-67.71835131760196,-13.59854760375056,,,,,,845404,186405,126106766.130984
2022-09-30,16707,1664583300,1664583300,172625,1196097336.2682544529398074,0.00006093096439649655,1.184205155799,-69.80021849971534,-13.677901529106656,,,,,,804265,223075,90122273.3684409
2022-10-01,4945,1664669655,1664669655,172713,1231400713.681594276429368561,0.0000631228538258375,1.21901981873729,-71.4025820584801,-17.473284954427083,,,,,,715352,262184,52913641.9517887
2022-10-02,4475,1664755969,1664755969,172698,1171297333.757701986967531225,0.00006097144048152278,1.15938979350395,-73.30124902174984,-25.018637148998824,,,,,,641503,218018,46023031.1031258
2022-10-03,4143,1664842655,1664842655,172676,1201690318.38537897787411332,0.00006057725557826749,1.18933946363564,-74.39963638577,-21.98637805809252,,,,,,666827,179735,49880407.6446793
2022-10-04,4026,1664928892,1664928892,172683,1212942465.942705835715764686,0.00005901386401938275,1.20034029934229,-73.89076478379266,-19.614778092656564,,,,,,672503,221253,44757905.1447491
2022-10-05,3959,1665015382,1665015382,172685,1186840760.416999976890798308,0.000058267001951529903,1.17437723347826,-75.23763191777522,-25.52367056912977,,,,,,682943,253512,52177290.2349354
2022-10-06,3856,1665101886,1665101886,172611,1167797839.712044294250182896,0.00005791338209263946,1.15540369745178,-75.80116790288449,-17.369350974285567,,,,,,700668,221747,43828853.6599518
2022-10-07,16090,1665188439,1665188439,172691,1132759819.924665966157126715,0.00005735210308702588,1.12061099642861,-76.17374048047353,-32.934774821194075,,,,,,695154,236430,62408135.3726918
2022-10-08,4412,1665274768,1665274768,172718,1121222795.850561615694201628,0.00005712261609386273,1.10910283786861,-76.06993617027591,-30.71904709117112,,,,,,675548,215423,28494778.891103
2022-10-09,4266,1665361200,1665361200,172583,1131421672.562071650210345528,0.0000575979683042268,1.11903447429363,-77.54828557041417,-32.69831942943348,,,,,,668510,323508,27668623.4571496
2022-10-10,4413,1665447089,1665447089,172704,1048458882.528646468133827144,0.00005413183133474512,1.03686297934804,-77.43601001106019,-41.15800158278462,,,,,,690448,261161,93476543.1319807
2022-10-11,4015,1665534080,1665534080,172428,1052522386.440947846373995136,0.000054664035536168494,1.04076399156912,-77.03319587464532,-39.05058164841004,,,,,,729613,313576,63913297.8335526
2022-10-12,3822,1665620503,1665620503,172604,1050774481.17116972867828472,0.00005423203840540898,1.03891836369944,-76.81941329055257,-37.39849329527338,,,,,,714610,228812,34525835.7800091
2022-10-13,16367,1665706812,1665706812,172727,1028915905.89892854964334904,0.000052465453103436464,1.01719147874961,-77.81246178145334,-31.110540053200413,,,,,,756086,235959,106464027.982507
2022-10-14,17515,1665793004,1665793004,172702,1019280556.10648297402294214,0.00005253771757877219,1.0075522766037,-78.16322271578095,-31.710995155949657,,,,,,823837,241512,73816749.4028151
2022-10-15,4202,1665879223,1665879223,172724,1063878404.311169639440917844,0.00005514027299278544,1.05151810942604,-77.35917114510745,-24.0318669803925,,,,,,689734,255105,67210321.0918173
2022-10-16,3916,1665965245,1665965245,172738,1065242227.062627391927486898,0.00005465481845211367,1.05274743772462,-77.01049982694612,-25.792931118645647,,,,,,687244,248976,50066477.5410337
2022-10-17,4190,1666052475,1666052475,172710,1078134139.332272991163786243,0.00005447495321481282,1.06536784815553,-75.82218471998756,-27.661768131353593,,,,,,709151,216146,49524632.0686759
2022-10-18,4118,1666139035,1666139035,172643,1061060785.355185906550561811,0.00005420382925126232,1.04837835255529,-76.27535085323962,-17.84894008169265,,,,,,746303,253730,67015149.0521326
2022-10-19,4386,1666227501,1666227501,172756,1016304641.650774429893349339,0.000052479393025622854,1.00404385152179,-77.49040085669873,-22.898475833972512,,,,,,933235,246364,65258113.7632019
2022-10-20,4157,1666313124,1666313124,172750,1051550853.776998474346290342,0.000054575058570737,1.03874761130662,-78.50467445085374,-21.88088243197417,,,,,,1025767,316992,118392338.37952
2022-10-21,16431,1666398157,1666398157,172738,1083273550.161691015948642283,0.00005580027236940636,1.06996332290957,-77.14216819744041,-9.573022890854267,,,,,,1053937,139981,112200513.405768
2022-10-22,4889,1666485041,1666485041,172737,1081760768.447143774850484938,0.00005562105621546743,1.06834858500317,-76.86175207098306,-13.728816118854548,,,,,,956440,104773,58952089.4323381
2022-10-23,4244,1666571214,1666571214,172748,1108753255.70588285969620687,0.000055960116827630916,1.09488275945261,-76.87517090866723,-10.912346167548241,,,,,,978546,159045,86181865.087347
2022-10-24,5159,1666657698,1666657698,172646,1080508378.700464371076241256,0.00005515979173216505,1.06687091698568,-77.4891738853588,-10.872962214003278,,,,,,994192,199547,58015313.6237322
2022-10-25,5982,1666743949,1666743949,172685,1115433420.885181796632103325,0.00005480134821726466,1.10123096183535,-77.08927223351914,-5.483193726567044,,,,,,1092544,212078,92929083.7837508
2022-10-26,4444,1666830180,1666830180,172727,1145517894.487450677065223264,0.000054373377661664246,1.13080481133428,-76.02764687704895,-4.256642943107777,,,,,,1363518,168789,100726814.885857
2022-10-27,4073,1666916865,1666916865,172687,1139644458.465860088711296383,0.00005546697143285763,1.12487989448111,-73.0182285490343,-2.8308699129879304,,,,,,1474624,162784,101536900.568803
2022-10-28,7262,1667002950,1667002950,172724,1154548681.279575825971221044,0.000055301325099820055,1.13946244927388,-74.1283396180588,-1.0597964013548857,,,,,,1485658,99274,144289847.696181
2022-10-29,4107,1667089305,1667089305,172743,1151178075.545588005517391512,0.000054605518145389946,1.13600773460452,-74.74088298203652,-5.855007303229713,,,,,,1362478,209792,99212910.6107826
2022-10-30,3909,1667175659,1667175659,172641,1124708907.82674293249049187,0.00005382830667920022,1.10976223207405,-75.1063222871562,-6.286319845881984,,,,,,1208051,125445,68744952.4919944
2022-10-31,11029,1667261653,1667261653,172335,1166546180.815844622152335218,0.00005616718073156276,1.15091373479078,-75.1867048691647,-5.586954608913332,,,,,,1353975,186144,74477553.8579636
2022-11-01,7242,1667348760,1667348760,172532,1155777632.557661445036698361,0.00005566115478250905,1.14016123164039,-75.48051095597292,-1.658507084614475,,,,,,1312231,140571,76869331.8564447
2022-11-02,4086,1667435395,1667435395,172701,1131941207.48707462197968676,0.00005541518602827164,1.1165209366977,-76.22302929095167,-6.122602433063493,,,,,,1306053,150420,131726345.700779
2022-11-03,4125,1667522351,1667522351,172769,1164768000.923199008380493205,0.00005687516498300123,1.14877090605055,-75.54772059244688,-4.29623110379588,,,,,,1311051,111131,80501108.1241038
2022-11-04,6383,1667609976,1667609976,172708,1211221012.031084644342792851,0.00005645589612699162,1.19445122196183,-73.7009919110328,1.7093305210043057,,,,,,1250283,163067,109791887.315948
