date,value
2015-11-12,2045.97,
2015-11-13,2023.04,
2015-11-14,2029.89,
2015-11-15,2036.74,
2015-11-16,2043.59,
2015-11-17,2050.44,
2015-11-18,2083.58,
2015-11-19,2081.24,
2015-11-20,2089.17,
2015-11-21,2089.1625,
2015-11-22,2089.155,
2015-11-23,2089.1475,
2015-11-24,2089.14,
2015-11-25,2088.87,
2015-11-26,2089.49,
2015-11-27,2090.11,
2015-11-28,2093.24,
2015-11-29,2096.37,
2015-11-30,2099.5,
2015-12-01,2102.63,
2015-12-02,2079.51,
2015-12-03,2049.62,
2015-12-04,2091.69,
2015-12-05,2084.665,
2015-12-06,2077.64,
2015-12-07,2070.615,
2015-12-08,2063.59,
2015-12-09,2047.62,
2015-12-10,2052.23,
2015-12-11,2012.37,
2015-12-12,2020.13,
2015-12-13,2027.89,
2015-12-14,2035.65,
2015-12-15,2043.41,
2015-12-16,2073.07,
2015-12-17,2041.89,
2015-12-18,2005.55,
2015-12-19,2013.905,
2015-12-20,2022.26,
2015-12-21,2030.615,
2015-12-22,2038.97,
2015-12-23,2064.29,
2015-12-24,2060.99,
2015-12-25,2064.464,
2015-12-26,2067.938,
2015-12-27,2071.412,
2015-12-28,2074.886,
2015-12-29,2078.36,
2015-12-30,2063.36,
2015-12-31,2043.94,
2016-01-01,2038.494,
2016-01-02,2033.048,
2016-01-03,2027.602,
2016-01-04,2022.156,
2016-01-05,2016.71,
2016-01-06,1990.26,
2016-01-07,1943.09,
2016-01-08,1922.03,
2016-01-09,1926.1925,
2016-01-10,1930.355,
2016-01-11,1934.5175,
2016-01-12,1938.68,
2016-01-13,1890.28,
2016-01-14,1921.84,
2016-01-15,1880.33,
2016-01-16,1880.58,
2016-01-17,1880.83,
2016-01-18,1881.08,
2016-01-19,1881.33,
2016-01-20,1859.33,
2016-01-21,1868.99,
2016-01-22,1906.9,
2016-01-23,1906.0825,
2016-01-24,1905.265,
2016-01-25,1904.4475,
2016-01-26,1903.63,
2016-01-27,1882.95,
2016-01-28,1893.36,
2016-01-29,1940.24,
2016-01-30,1930.9375,
2016-01-31,1921.635,
2016-02-01,1912.3325,
2016-02-02,1903.03,
2016-02-03,1912.53,
2016-02-04,1915.45,
2016-02-05,1880.05,
2016-02-06,1873.09,
2016-02-07,1866.13,
2016-02-08,1859.17,
2016-02-09,1852.21,
2016-02-10,1851.86,
2016-02-11,1829.08,
2016-02-12,1864.78,
2016-02-13,1872.48,
2016-02-14,1880.18,
2016-02-15,1887.88,
2016-02-16,1895.58,
2016-02-17,1926.82,
2016-02-18,1917.83,
2016-02-19,1917.78,
2016-02-20,1918.6525,
2016-02-21,1919.525,
2016-02-22,1920.3975,
2016-02-23,1921.27,
2016-02-24,1929.8,
2016-02-25,1951.7,
2016-02-26,1948.05,
2016-02-27,1955.625,
2016-02-28,1963.2,
2016-02-29,1970.775,
2016-03-01,1978.35,
2016-03-02,1986.45,
2016-03-03,1993.4,
2016-03-04,1999.99,
2016-03-05,1994.8075,
2016-03-06,1989.625,
2016-03-07,1984.4425,
2016-03-08,1979.26,
2016-03-09,1989.26,
2016-03-10,1989.57,
2016-03-11,2022.19,
2016-03-12,2020.625,
2016-03-13,2019.06,
2016-03-14,2017.495,
2016-03-15,2015.93,
2016-03-16,2027.22,
2016-03-17,2040.59,
2016-03-18,2049.58,
2016-03-19,2049.635,
2016-03-20,2049.69,
2016-03-21,2049.745,
2016-03-22,2049.8,
2016-03-23,2036.71,
2016-03-24,2035.94,
2016-03-25,2039.754,
2016-03-26,2043.568,
2016-03-27,2047.382,
2016-03-28,2051.196,
2016-03-29,2055.01,
2016-03-30,2063.95,
2016-03-31,2059.74,
2016-04-01,2072.78,
2016-04-02,2065.8775,
2016-04-03,2058.975,
2016-04-04,2052.0725,
2016-04-05,2045.17,
2016-04-06,2066.66,
2016-04-07,2041.91,
2016-04-08,2047.6,
2016-04-09,2051.13,
2016-04-10,2054.66,
2016-04-11,2058.19,
2016-04-12,2061.72,
2016-04-13,2082.42,
2016-04-14,2082.78,
2016-04-15,2080.73,
2016-04-16,2085.7475,
2016-04-17,2090.765,
2016-04-18,2095.7825,
2016-04-19,2100.8,
2016-04-20,2102.4,
2016-04-21,2091.48,
2016-04-22,2091.58,
2016-04-23,2091.61,
2016-04-24,2091.64,
2016-04-25,2091.67,
2016-04-26,2091.7,
2016-04-27,2095.15,
2016-04-28,2075.81,
2016-04-29,2065.3,
2016-04-30,2064.8175,
2016-05-01,2064.335,
2016-05-02,2063.8525,
2016-05-03,2063.37,
2016-05-04,2051.12,
2016-05-05,2050.63,
2016-05-06,2057.14,
2016-05-07,2063.9525,
2016-05-08,2070.765,
2016-05-09,2077.5775,
2016-05-10,2084.39,
2016-05-11,2064.46,
2016-05-12,2064.11,
2016-05-13,2046.61,
2016-05-14,2046.76,
2016-05-15,2046.91,
2016-05-16,2047.06,
2016-05-17,2047.21,
2016-05-18,2047.63,
2016-05-19,2040.04,
2016-05-20,2052.32,
2016-05-21,2058.255,
2016-05-22,2064.19,
2016-05-23,2070.125,
2016-05-24,2076.06,
2016-05-25,2090.54,
2016-05-26,2090.1,
2016-05-27,2099.06,
2016-05-28,2098.535,
2016-05-29,2098.01,
2016-05-30,2097.485,
2016-05-31,2096.96,
2016-06-01,2099.33,
2016-06-02,2105.26,
2016-06-03,2099.13,
2016-06-04,2102.38,
2016-06-05,2105.63,
2016-06-06,2108.88,
2016-06-07,2112.13,
2016-06-08,2119.12,
2016-06-09,2115.48,
2016-06-10,2096.07,
2016-06-11,2090.8825,
2016-06-12,2085.695,
2016-06-13,2080.5075,
2016-06-14,2075.32,
2016-06-15,2071.5,
2016-06-16,2077.99,
2016-06-17,2071.22,
2016-06-18,2075.64,
2016-06-19,2080.06,
2016-06-20,2084.48,
2016-06-21,2088.9,
2016-06-22,2085.45,
2016-06-23,2113.32,
2016-06-24,2037.41,
2016-06-25,2037.08,
2016-06-26,2036.75,
2016-06-27,2036.42,
2016-06-28,2036.09,
2016-06-29,2070.77,
2016-06-30,2098.86,
2016-07-01,2102.95,
2016-07-02,2099.35,
2016-07-03,2095.75,
2016-07-04,2092.15,
2016-07-05,2088.55,
2016-07-06,2099.73,
2016-07-07,2097.9,
2016-07-08,2129.9,
2016-07-09,2135.46,
2016-07-10,2141.02,
2016-07-11,2146.58,
2016-07-12,2152.14,
2016-07-13,2152.43,
2016-07-14,2163.75,
2016-07-15,2161.74,
2016-07-16,2162.25,
2016-07-17,2162.76,
2016-07-18,2163.27,
2016-07-19,2163.78,
2016-07-20,2173.02,
2016-07-21,2165.17,
2016-07-22,2175.03,
2016-07-23,2173.5675,
2016-07-24,2172.105,
2016-07-25,2170.6425,
2016-07-26,2169.18,
2016-07-27,2166.58,
2016-07-28,2170.06,
2016-07-29,2173.6,
2016-07-30,2169.4575,
2016-07-31,2165.315,
2016-08-01,2161.1725,
2016-08-02,2157.03,
2016-08-03,2163.79,
2016-08-04,2164.25,
2016-08-05,2182.87,
2016-08-06,2182.5875,
2016-08-07,2182.305,
2016-08-08,2182.0225,
2016-08-09,2181.74,
2016-08-10,2175.49,
2016-08-11,2185.79,
2016-08-12,2184.05,
2016-08-13,2182.575,
2016-08-14,2181.1,
2016-08-15,2179.625,
2016-08-16,2178.15,
2016-08-17,2182.22,
2016-08-18,2187.02,
2016-08-19,2183.87,
2016-08-20,2184.6275,
2016-08-21,2185.385,
2016-08-22,2186.1425,
2016-08-23,2186.9,
2016-08-24,2175.44,
2016-08-25,2172.47,
2016-08-26,2169.04,
2016-08-27,2170.81,
2016-08-28,2172.58,
2016-08-29,2174.35,
2016-08-30,2176.12,
2016-08-31,2170.95,
2016-09-01,2170.86,
2016-09-02,2179.98,
2016-09-03,2181.605,
2016-09-04,2183.23,
2016-09-05,2184.855,
2016-09-06,2186.48,
2016-09-07,2186.16,
2016-09-08,2181.3,
2016-09-09,2127.81,
2016-09-10,2127.6125,
2016-09-11,2127.415,
2016-09-12,2127.2175,
2016-09-13,2127.02,
2016-09-14,2125.77,
2016-09-15,2147.26,
2016-09-16,2139.16,
2016-09-17,2139.31,
2016-09-18,2139.46,
2016-09-19,2139.61,
2016-09-20,2139.76,
2016-09-21,2163.12,
2016-09-22,2177.18,
2016-09-23,2164.69,
2016-09-24,2163.5,
2016-09-25,2162.31,
2016-09-26,2161.12,
2016-09-27,2159.93,
2016-09-28,2171.37,
2016-09-29,2151.13,
2016-09-30,2168.27,
2016-10-01,2163.825,
2016-10-02,2159.38,
2016-10-03,2154.935,
2016-10-04,2150.49,
2016-10-05,2159.73,
2016-10-06,2160.77,
2016-10-07,2153.74,
2016-10-08,2149.4875,
2016-10-09,2145.235,
2016-10-10,2140.9825,
2016-10-11,2136.73,
2016-10-12,2139.18,
2016-10-13,2132.55,
2016-10-14,2132.98,
2016-10-15,2134.635,
2016-10-16,2136.29,
2016-10-17,2137.945,
2016-10-18,2139.6,
2016-10-19,2144.29,
2016-10-20,2141.34,
2016-10-21,2141.16,
2016-10-22,2141.66,
2016-10-23,2142.16,
2016-10-24,2142.66,
2016-10-25,2143.16,
2016-10-26,2139.43,
2016-10-27,2133.04,
2016-10-28,2126.41,
2016-10-29,2122.7375,
2016-10-30,2119.065,
2016-10-31,2115.3925,
2016-11-01,2111.72,
2016-11-02,2097.94,
2016-11-03,2088.66,
2016-11-04,2085.18,
2016-11-05,2098.775,
2016-11-06,2112.37,
2016-11-07,2125.965,
2016-11-08,2139.56,
2016-11-09,2163.26,
2016-11-10,2167.48,
2016-11-11,2164.45,
2016-11-12,2168.435,
2016-11-13,2172.42,
2016-11-14,2176.405,
2016-11-15,2180.39,
2016-11-16,2176.94,
2016-11-17,2187.12,
2016-11-18,2181.9,
2016-11-19,2187.16,
2016-11-20,2192.42,
2016-11-21,2197.68,
2016-11-22,2202.94,
2016-11-23,2204.72,
2016-11-24,2209.035,
2016-11-25,2213.35,
2016-11-26,2211.1775,
2016-11-27,2209.005,
2016-11-28,2206.8325,
2016-11-29,2204.66,
2016-11-30,2198.81,
2016-12-01,2191.08,
2016-12-02,2191.95,
2016-12-03,2197.02,
2016-12-04,2202.09,
2016-12-05,2207.16,
2016-12-06,2212.23,
2016-12-07,2241.35,
2016-12-08,2246.19,
2016-12-09,2259.53,
2016-12-10,2262.5775,
2016-12-11,2265.625,
2016-12-12,2268.6725,
2016-12-13,2271.72,
2016-12-14,2253.28,
2016-12-15,2262.03,
2016-12-16,2258.07,
2016-12-17,2261.2425,
2016-12-18,2264.415,
2016-12-19,2267.5875,
2016-12-20,2270.76,
2016-12-21,2265.18,
2016-12-22,2260.96,
2016-12-23,2263.79,
2016-12-24,2265.0625,
2016-12-25,2266.335,
2016-12-26,2267.6075,
2016-12-27,2268.88,
2016-12-28,2249.92,
2016-12-29,2249.26,
2016-12-30,2238.83,
2016-12-31,2243.58,
2017-01-01,2248.33,
2017-01-02,2253.08,
2017-01-03,2257.83,
2017-01-04,2270.75,
2017-01-05,2269.0,
2017-01-06,2276.98,
2017-01-07,2274.96,
2017-01-08,2272.94,
2017-01-09,2270.92,
2017-01-10,2268.9,
2017-01-11,2275.32,
2017-01-12,2270.44,
2017-01-13,2274.64,
2017-01-14,2272.9525,
2017-01-15,2271.265,
2017-01-16,2269.5775,
2017-01-17,2267.89,
2017-01-18,2271.89,
2017-01-19,2263.69,
2017-01-20,2271.31,
2017-01-21,2273.5,
2017-01-22,2275.69,
2017-01-23,2277.88,
2017-01-24,2280.07,
2017-01-25,2298.37,
2017-01-26,2296.68,
2017-01-27,2294.69,
2017-01-28,2290.735,
2017-01-29,2286.78,
2017-01-30,2282.825,
2017-01-31,2278.87,
2017-02-01,2279.55,
2017-02-02,2280.85,
2017-02-03,2297.42,
2017-02-04,2296.335,
2017-02-05,2295.25,
2017-02-06,2294.165,
2017-02-07,2293.08,
2017-02-08,2294.67,
2017-02-09,2307.87,
2017-02-10,2316.1,
2017-02-11,2321.47,
2017-02-12,2326.84,
2017-02-13,2332.21,
2017-02-14,2337.58,
2017-02-15,2349.25,
2017-02-16,2347.22,
2017-02-17,2351.16,
2017-02-18,2354.715,
2017-02-19,2358.27,
2017-02-20,2361.825,
2017-02-21,2365.38,
2017-02-22,2362.82,
2017-02-23,2363.81,
2017-02-24,2367.34,
2017-02-25,2366.415,
2017-02-26,2365.49,
2017-02-27,2364.565,
2017-02-28,2363.64,
2017-03-01,2395.96,
2017-03-02,2381.92,
2017-03-03,2383.12,
2017-03-04,2379.4375,
2017-03-05,2375.755,
2017-03-06,2372.0725,
2017-03-07,2368.39,
2017-03-08,2362.98,
2017-03-09,2364.87,
2017-03-10,2372.6,
2017-03-11,2370.8125,
2017-03-12,2369.025,
2017-03-13,2367.2375,
2017-03-14,2365.45,
2017-03-15,2385.26,
2017-03-16,2381.38,
2017-03-17,2378.25,
2017-03-18,2369.6925,
2017-03-19,2361.135,
2017-03-20,2352.5775,
2017-03-21,2344.02,
2017-03-22,2348.45,
2017-03-23,2345.96,
2017-03-24,2343.98,
2017-03-25,2347.6275,
2017-03-26,2351.275,
2017-03-27,2354.9225,
2017-03-28,2358.57,
2017-03-29,2361.13,
2017-03-30,2368.06,
2017-03-31,2362.72,
2017-04-01,2362.08,
2017-04-02,2361.44,
2017-04-03,2360.8,
2017-04-04,2360.16,
2017-04-05,2352.95,
2017-04-06,2357.49,
2017-04-07,2355.54,
2017-04-08,2355.1,
2017-04-09,2354.66,
2017-04-10,2354.22,
2017-04-11,2353.78,
2017-04-12,2344.93,
2017-04-13,2328.95,
2017-04-14,2331.598,
2017-04-15,2334.246,
2017-04-16,2336.894,
2017-04-17,2339.542,
2017-04-18,2342.19,
2017-04-19,2338.17,
2017-04-20,2355.84,
2017-04-21,2348.69,
2017-04-22,2358.67,
2017-04-23,2368.65,
2017-04-24,2378.63,
2017-04-25,2388.61,
2017-04-26,2387.45,
2017-04-27,2388.77,
2017-04-28,2384.2,
2017-04-29,2385.9425,
2017-04-30,2387.685,
2017-05-01,2389.4275,
2017-05-02,2391.17,
2017-05-03,2388.13,
2017-05-04,2389.52,
2017-05-05,2399.29,
2017-05-06,2398.6975,
2017-05-07,2398.105,
2017-05-08,2397.5125,
2017-05-09,2396.92,
2017-05-10,2399.63,
2017-05-11,2394.44,
2017-05-12,2390.9,
2017-05-13,2393.3425,
2017-05-14,2395.785,
2017-05-15,2398.2275,
2017-05-16,2400.67,
2017-05-17,2357.03,
2017-05-18,2365.72,
2017-05-19,2381.73,
2017-05-20,2385.9025,
2017-05-21,2390.075,
2017-05-22,2394.2475,
2017-05-23,2398.42,
2017-05-24,2404.39,
2017-05-25,2415.07,
2017-05-26,2415.82,
2017-05-27,2415.0925,
2017-05-28,2414.365,
2017-05-29,2413.6375,
2017-05-30,2412.91,
2017-05-31,2411.8,
2017-06-01,2430.06,
2017-06-02,2439.07,
2017-06-03,2436.635,
2017-06-04,2434.2,
2017-06-05,2431.765,
2017-06-06,2429.33,
2017-06-07,2433.14,
2017-06-08,2433.79,
2017-06-09,2431.77,
2017-06-10,2433.915,
2017-06-11,2436.06,
2017-06-12,2438.205,
2017-06-13,2440.35,
2017-06-14,2437.92,
2017-06-15,2432.46,
2017-06-16,2433.15,
2017-06-17,2434.12,
2017-06-18,2435.09,
2017-06-19,2436.06,
2017-06-20,2437.03,
2017-06-21,2435.61,
2017-06-22,2434.5,
2017-06-23,2438.3,
2017-06-24,2433.57,
2017-06-25,2428.84,
2017-06-26,2424.11,
2017-06-27,2419.38,
2017-06-28,2440.69,
2017-06-29,2419.7,
2017-06-30,2423.41,
2017-07-01,2425.236,
2017-07-02,2427.062,
2017-07-03,2428.888,
2017-07-04,2430.714,
2017-07-05,2432.54,
2017-07-06,2409.75,
2017-07-07,2425.18,
2017-07-08,2425.2675,
2017-07-09,2425.355,
2017-07-10,2425.4425,
2017-07-11,2425.53,
2017-07-12,2443.25,
2017-07-13,2447.83,
2017-07-14,2459.27,
2017-07-15,2459.605,
2017-07-16,2459.94,
2017-07-17,2460.275,
2017-07-18,2460.61,
2017-07-19,2473.83,
2017-07-20,2473.45,
2017-07-21,2472.54,
2017-07-22,2473.6875,
2017-07-23,2474.835,
2017-07-24,2475.9825,
2017-07-25,2477.13,
2017-07-26,2477.83,
2017-07-27,2475.42,
2017-07-28,2472.1,
2017-07-29,2473.1625,
2017-07-30,2474.225,
2017-07-31,2475.2875,
2017-08-01,2476.35,
2017-08-02,2477.57,
2017-08-03,2472.16,
2017-08-04,2476.83,
2017-08-05,2476.3525,
2017-08-06,2475.875,
2017-08-07,2475.3975,
2017-08-08,2474.92,
2017-08-09,2474.02,
2017-08-10,2438.21,
2017-08-11,2441.32,
2017-08-12,2447.1425,
2017-08-13,2452.965,
2017-08-14,2458.7875,
2017-08-15,2464.61,
2017-08-16,2468.11,
2017-08-17,2430.01,
2017-08-18,2425.55,
2017-08-19,2432.29,
2017-08-20,2439.03,
2017-08-21,2445.77,
2017-08-22,2452.51,
2017-08-23,2444.04,
2017-08-24,2438.97,
2017-08-25,2443.05,
2017-08-26,2443.8625,
2017-08-27,2444.675,
2017-08-28,2445.4875,
2017-08-29,2446.3,
2017-08-30,2457.59,
2017-08-31,2471.65,
2017-09-01,2476.55,
2017-09-02,2471.875,
2017-09-03,2467.2,
2017-09-04,2462.525,
2017-09-05,2457.85,
2017-09-06,2465.54,
2017-09-07,2465.1,
2017-09-08,2461.43,
2017-09-09,2470.1925,
2017-09-10,2478.955,
2017-09-11,2487.7175,
2017-09-12,2496.48,
2017-09-13,2498.37,
2017-09-14,2495.62,
2017-09-15,2500.23,
2017-09-16,2501.835,
2017-09-17,2503.44,
2017-09-18,2505.045,
2017-09-19,2506.65,
2017-09-20,2508.24,
2017-09-21,2500.6,
2017-09-22,2502.22,
2017-09-23,2500.875,
2017-09-24,2499.53,
2017-09-25,2498.185,
2017-09-26,2496.84,
2017-09-27,2507.04,
2017-09-28,2510.06,
2017-09-29,2519.36,
2017-09-30,2523.165,
2017-10-01,2526.97,
2017-10-02,2530.775,
2017-10-03,2534.58,
2017-10-04,2537.74,
2017-10-05,2552.07,
2017-10-06,2549.33,
2017-10-07,2549.6575,
2017-10-08,2549.985,
2017-10-09,2550.3125,
2017-10-10,2550.64,
2017-10-11,2555.24,
2017-10-12,2550.93,
2017-10-13,2553.17,
2017-10-14,2554.7175,
2017-10-15,2556.265,
2017-10-16,2557.8125,
2017-10-17,2559.36,
2017-10-18,2561.26,
2017-10-19,2562.1,
2017-10-20,2575.21,
2017-10-21,2573.69,
2017-10-22,2572.17,
2017-10-23,2570.65,
2017-10-24,2569.13,
2017-10-25,2557.15,
2017-10-26,2560.4,
2017-10-27,2581.07,
2017-10-28,2579.6175,
2017-10-29,2578.165,
2017-10-30,2576.7125,
2017-10-31,2575.26,
2017-11-01,2579.36,
2017-11-02,2579.85,
2017-11-03,2587.84,
2017-11-04,2588.54,
2017-11-05,2589.24,
2017-11-06,2589.94,
2017-11-07,2590.64,
2017-11-08,2594.38,
2017-11-09,2584.62,
2017-11-10,2582.3,
2017-11-11,2581.4425,
2017-11-12,2580.585,
2017-11-13,2579.7275,
2017-11-14,2578.87,
2017-11-15,2564.62,
2017-11-16,2585.64,
2017-11-17,2578.85,
2017-11-18,2583.895,
2017-11-19,2588.94,
2017-11-20,2593.985,
2017-11-21,2599.03,
2017-11-22,2597.08,
2017-11-23,2599.75,
2017-11-24,2602.42,
2017-11-25,2608.575,
2017-11-26,2614.73,
2017-11-27,2620.885,
2017-11-28,2627.04,
2017-11-29,2626.07,
2017-11-30,2647.58,
2017-12-01,2642.22,
2017-12-02,2639.0575,
2017-12-03,2635.895,
2017-12-04,2632.7325,
2017-12-05,2629.57,
2017-12-06,2629.27,
2017-12-07,2636.98,
2017-12-08,2651.5,
2017-12-09,2654.6525,
2017-12-10,2657.805,
2017-12-11,2660.9575,
2017-12-12,2664.11,
2017-12-13,2662.85,
2017-12-14,2652.01,
2017-12-15,2675.81,
2017-12-16,2677.225,
2017-12-17,2678.64,
2017-12-18,2680.055,
2017-12-19,2681.47,
2017-12-20,2679.25,
2017-12-21,2684.57,
2017-12-22,2683.34,
2017-12-23,2682.63,
2017-12-24,2681.92,
2017-12-25,2681.21,
2017-12-26,2680.5,
2017-12-27,2682.62,
2017-12-28,2687.54,
2017-12-29,2673.61,
2017-12-30,2679.16,
2017-12-31,2684.71,
2018-01-01,2690.26,
2018-01-02,2695.81,
2018-01-03,2713.06,
2018-01-04,2723.99,
2018-01-05,2743.15,
2018-01-06,2745.185,
2018-01-07,2747.22,
2018-01-08,2749.255,
2018-01-09,2751.29,
2018-01-10,2748.23,
2018-01-11,2767.56,
2018-01-12,2786.24,
2018-01-13,2783.785,
2018-01-14,2781.33,
2018-01-15,2778.875,
2018-01-16,2776.42,
2018-01-17,2802.56,
2018-01-18,2798.03,
2018-01-19,2810.3,
2018-01-20,2817.5075,
2018-01-21,2824.715,
2018-01-22,2831.9225,
2018-01-23,2839.13,
2018-01-24,2837.54,
2018-01-25,2839.25,
2018-01-26,2872.87,
2018-01-27,2860.26,
2018-01-28,2847.65,
2018-01-29,2835.04,
2018-01-30,2822.43,
2018-01-31,2823.81,
2018-02-01,2821.98,
2018-02-02,2762.13,
2018-02-03,2745.3825,
2018-02-04,2728.635,
2018-02-05,2711.8875,
2018-02-06,2695.14,
2018-02-07,2681.66,
2018-02-08,2581.0,
2018-02-09,2619.55,
2018-02-10,2630.3975,
2018-02-11,2641.245,
2018-02-12,2652.0925,
2018-02-13,2662.94,
2018-02-14,2698.63,
2018-02-15,2731.2,
2018-02-16,2732.22,
2018-02-17,2728.23,
2018-02-18,2724.24,
2018-02-19,2720.25,
2018-02-20,2716.26,
2018-02-21,2701.33,
2018-02-22,2703.96,
2018-02-23,2747.3,
2018-02-24,2746.545,
2018-02-25,2745.79,
2018-02-26,2745.035,
2018-02-27,2744.28,
2018-02-28,2713.83,
2018-03-01,2677.67,
2018-03-02,2691.25,
2018-03-03,2700.4675,
2018-03-04,2709.685,
2018-03-05,2718.9025,
2018-03-06,2728.12,
2018-03-07,2726.8,
2018-03-08,2738.97,
2018-03-09,2786.57,
2018-03-10,2781.255,
2018-03-11,2775.94,
2018-03-12,2770.625,
2018-03-13,2765.31,
2018-03-14,2749.48,
2018-03-15,2747.33,
2018-03-16,2752.01,
2018-03-17,2743.2425,
2018-03-18,2734.475,
2018-03-19,2725.7075,
2018-03-20,2716.94,
2018-03-21,2711.93,
2018-03-22,2643.69,
2018-03-23,2588.26,
2018-03-24,2594.35,
2018-03-25,2600.44,
2018-03-26,2606.53,
2018-03-27,2612.62,
2018-03-28,2605.0,
2018-03-29,2640.87,
2018-03-30,2635.586,
2018-03-31,2630.302,
2018-04-01,2625.018,
2018-04-02,2619.734,
2018-04-03,2614.45,
2018-04-04,2644.69,
2018-04-05,2662.84,
2018-04-06,2604.47,
2018-04-07,2617.57,
2018-04-08,2630.67,
2018-04-09,2643.77,
2018-04-10,2656.87,
2018-04-11,2642.19,
2018-04-12,2663.99,
2018-04-13,2656.3,
2018-04-14,2668.8225,
2018-04-15,2681.345,
2018-04-16,2693.8675,
2018-04-17,2706.39,
2018-04-18,2708.64,
2018-04-19,2693.13,
2018-04-20,2670.14,
2018-04-21,2661.245,
2018-04-22,2652.35,
2018-04-23,2643.455,
2018-04-24,2634.56,
2018-04-25,2639.4,
2018-04-26,2666.94,
2018-04-27,2669.91,
2018-04-28,2666.1325,
2018-04-29,2662.355,
2018-04-30,2658.5775,
2018-05-01,2654.8,
2018-05-02,2635.67,
2018-05-03,2629.73,
2018-05-04,2663.42,
2018-05-05,2665.545,
2018-05-06,2667.67,
2018-05-07,2669.795,
2018-05-08,2671.92,
2018-05-09,2697.79,
2018-05-10,2723.07,
2018-05-11,2727.72,
2018-05-12,2723.6525,
2018-05-13,2719.585,
2018-05-14,2715.5175,
2018-05-15,2711.45,
2018-05-16,2722.46,
2018-05-17,2720.13,
2018-05-18,2712.97,
2018-05-19,2715.8375,
2018-05-20,2718.705,
2018-05-21,2721.5725,
2018-05-22,2724.44,
2018-05-23,2733.29,
2018-05-24,2727.76,
2018-05-25,2721.33,
2018-05-26,2713.4625,
2018-05-27,2705.595,
2018-05-28,2697.7275,
2018-05-29,2689.86,
2018-05-30,2724.01,
2018-05-31,2705.27,
2018-06-01,2734.62,
2018-06-02,2738.165,
2018-06-03,2741.71,
2018-06-04,2745.255,
2018-06-05,2748.8,
2018-06-06,2772.35,
2018-06-07,2770.37,
2018-06-08,2779.03,
2018-06-09,2780.985,
2018-06-10,2782.94,
2018-06-11,2784.895,
2018-06-12,2786.85,
2018-06-13,2775.63,
2018-06-14,2782.49,
2018-06-15,2779.66,
2018-06-16,2775.3925,
2018-06-17,2771.125,
2018-06-18,2766.8575,
2018-06-19,2762.59,
2018-06-20,2767.32,
2018-06-21,2749.76,
2018-06-22,2754.88,
2018-06-23,2746.925,
2018-06-24,2738.97,
2018-06-25,2731.015,
2018-06-26,2723.06,
2018-06-27,2699.63,
2018-06-28,2716.31,
2018-06-29,2718.37,
2018-06-30,2717.0825,
2018-07-01,2715.795,
2018-07-02,2714.5075,
2018-07-03,2713.22,
2018-07-04,2724.915,
2018-07-05,2736.61,
2018-07-06,2759.82,
2018-07-07,2768.325,
2018-07-08,2776.83,
2018-07-09,2785.335,
2018-07-10,2793.84,
