time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateUSD,volume_reported_spot_usd_1d
2013-09-10,,,,,206035.371564748
2013-09-11,,,,,674977.57892402
2013-09-12,,,,,196799.627404411
2013-09-13,,,,,272403.938064409
2013-09-14,,,,,130970.140189673
2013-09-15,,,,,74734.0064136047
2013-09-16,,,,,379992.854867523
2013-09-17,,,,,161810.498370712
2013-09-18,,,,,100567.003451166
2013-09-19,,,,,457915.867444775
2013-09-20,,,,,187562.266486745
2013-09-21,,,,,59037.0056635076
2013-09-22,,,,,134898.150982512
2013-09-23,,,,,176416.998693416
2013-09-24,,,,,218441.129069332
2013-09-25,,,,,228869.813599746
2013-09-26,,,,,197218.725405884
2013-09-27,,,,,246434.569911804
2013-09-28,,,,,216972.543910448
2013-09-29,,,,,454813.853076042
2013-09-30,,,,,207674.714395821
2013-10-01,,,,,237009.462034848
2013-10-02,,,,,1621609.9835336
2013-10-03,,,,,567315.833565502
2013-10-04,,,,,493764.696555598
2013-10-05,,,,,52497.3107425579
2013-10-06,,,,,97689.5702043884
2013-10-07,,,,,185611.311174777
2013-10-08,,,,,226949.178184401
2013-10-09,,,,,234720.26153402
2013-10-10,,,,,185148.763719607
2013-10-11,,,,,143383.126099597
2013-10-12,,,,,148246.206776768
2013-10-13,,,,,527105.63402012
2013-10-14,,,,,1046835.1926795
2013-10-15,,,,,469472.794816813
2013-10-16,,,,,1161139.48559463
2013-10-17,,,,,339110.710361137
2013-10-18,,,,,819232.966493235
2013-10-19,,,,,1966387.19604077
2013-10-20,,,,,253349.838476588
2013-10-21,,,,,764640.260116306
2013-10-22,,,,,964908.94952692
2013-10-23,,,,,1369662.82054896
2013-10-24,,,,,3400370.37486377
2013-10-25,,,,,1092999.55601032
2013-10-26,,,,,261018.432523629
2013-10-27,,,,,392573.827221616
2013-10-28,,,,,392694.471593407
2013-10-29,,,,,310985.90530637
2013-10-30,,,,,568308.706852128
2013-10-31,,,,,285783.869325773
2013-11-01,,,,,262967.959207831
2013-11-02,,,,,323446.939798123
2013-11-03,,,,,692156.442562583
2013-11-04,,,,,937138.275527269
2013-11-05,,,,,2089286.01043565
2013-11-06,,,,,1640627.3319446
2013-11-07,,,,,3841388.22716505
2013-11-08,,,,,2492349.93288949
2013-11-09,,,,,2978231.2304332
2013-11-10,,,,,3617873.48264259
2013-11-11,,,,,791198.573931231
2013-11-12,,,,,1295777.032633
2013-11-13,,,,,2925980.70689579
2013-11-14,,,,,2006414.46847053
2013-11-15,,,,,1559283.01176345
2013-11-16,,,,,911131.408807575
2013-11-17,,,,,1924958.91622868
2013-11-18,,,,,6304855.81445405
2013-11-19,,,,,12471767.0994344
2013-11-20,,,,,8635426.78294724
2013-11-21,,,,,5060285.45038098
2013-11-22,,,,,2404512.54348283
2013-11-23,,,,,3756985.70972253
2013-11-24,,,,,4179144.29058183
2013-11-25,,,,,2563335.47912708
2013-11-26,,,,,6701615.45420695
2013-11-27,,,,,6612464.00755703
2013-11-28,,,,,6301214.30653019
2013-11-29,,,,,6906265.04932872
2013-11-30,,,,,11778855.8099388
2013-12-01,,,,,11859283.5582879
2013-12-02,,,,,5627135.96873631
2013-12-03,,,,,3252933.42144363
2013-12-04,,,,,8087167.72585733
2013-12-05,,,,,11955433.8497294
2013-12-06,,,,,7476217.42963352
2013-12-07,,,,,9532525.28035168
2013-12-08,,,,,2649816.33814382
2013-12-09,,,,,3265288.89929212
2013-12-10,,,,,3853814.85189553
2013-12-11,,,,,4028994.65840829
2013-12-12,,,,,1337268.78499624
2013-12-13,,,,,2205989.29158116
2013-12-14,,,,,1408126.65666192
2013-12-15,,,,,1084753.06056361
2013-12-16,,,,,5058672.20490625
2013-12-17,,,,,2973593.28861543
2013-12-18,,,,,8981128.89135468
2013-12-19,,,,,3405573.86658602
2013-12-20,,,,,2882905.00508955
2013-12-21,,,,,1042979.85876535
2013-12-22,,,,,970036.526650065
2013-12-23,,,,,949046.880767286
2013-12-24,,,,,597201.417293918
2013-12-25,,,,,573003.376366345
2013-12-26,,,,,2990329.95463626
2013-12-27,,,,,2243488.98096934
2013-12-28,,,,,1145350.89588226
2013-12-29,,,,,543559.411067441
2013-12-30,,,,,2569109.70847365
2013-12-31,,,,,1197711.75098545
2014-01-01,,,,,857677.302519199
2014-01-02,,,,,1746989.66854408
2014-01-03,,,,,2063734.4133246
2014-01-04,,,,,1774924.49858473
2014-01-05,,,,,3857426.6267875
2014-01-06,,,,,3765595.09854342
2014-01-07,,,,,3334726.75202635
2014-01-08,,,,,1640046.01182006
2014-01-09,,,,,2683600.90226785
2014-01-10,,,,,1455720.82846151
2014-01-11,,,,,1699552.3508915
2014-01-12,,,,,1309841.97283568
2014-01-13,,,,,1494321.74108693
2014-01-14,,,,,778531.846095536
2014-01-15,,,,,1116354.43367055
2014-01-16,,,,,791456.812989979
2014-01-17,,,,,2006588.2540156
2014-01-18,,,,,594751.637718782
2014-01-19,,,,,1003704.19603853
2014-01-20,,,,,1467937.5912862
2014-01-21,,,,,1125614.19545253
2014-01-22,,,,,1039006.0199324
2014-01-23,,,,,768549.001671972
2014-01-24,,,,,1173419.73634098
2014-01-25,,,,,1258065.23243093
2014-01-26,,,,,3842649.88973931
2014-01-27,,,,,2749346.11214219
2014-01-28,,,,,1688437.93353381
2014-01-29,,,,,1301309.11024503
2014-01-30,,,,,1081796.88909536
2014-01-31,,,,,497704.442146498
2014-02-01,,,,,564696.361792698
2014-02-02,,,,,752285.825141257
2014-02-03,,,,,1077881.12028501
2014-02-04,,,,,933772.913330932
2014-02-05,,,,,935391.787453829
2014-02-06,,,,,6247565.56130007
2014-02-07,,,,,5514572.95208881
2014-02-08,,,,,2338982.55463968
2014-02-09,,,,,1913321.67027242
2014-02-10,,,,,5315415.25000629
2014-02-11,,,,,1884952.13349227
2014-02-12,,,,,2375995.73065445
2014-02-13,,,,,2229064.79476702
2014-02-14,,,,,4973839.8055501
2014-02-15,,,,,2532153.56710751
2014-02-16,,,,,4444225.44294037
2014-02-17,,,,,2829570.65453359
2014-02-18,,,,,2493172.58156122
2014-02-19,,,,,2055473.68763962
2014-02-20,,,,,3715963.24385288
2014-02-21,,,,,2523328.84165544
2014-02-22,,,,,2724240.16730971
2014-02-23,,,,,2448223.24646548
2014-02-24,,,,,2734375.02267446
2014-02-25,,,,,1935529.03100995
2014-02-26,,,,,1193168.00750466
2014-02-27,,,,,583316.100814509
2014-02-28,,,,,895467.306284075
2014-03-01,,,,,295581.19568819
2014-03-02,,,,,224920.323453556
2014-03-03,,,,,2037715.30307945
2014-03-04,,,,,2209932.39925454
2014-03-05,,,,,685625.359320356
2014-03-06,,,,,902965.554779481
2014-03-07,,,,,847337.440019394
2014-03-08,,,,,383709.185149181
2014-03-09,,,,,473086.072680729
2014-03-10,,,,,436362.685431936
2014-03-11,,,,,331759.069205971
2014-03-12,,,,,533553.483470986
2014-03-13,,,,,393118.754777373
2014-03-14,,,,,381792.929802808
2014-03-15,,,,,331338.136931618
2014-03-16,,,,,237816.964920381
2014-03-17,,,,,411749.898294522
2014-03-18,,,,,819720.17493143
2014-03-19,,,,,597977.954244809
2014-03-20,,,,,620681.266154231
2014-03-21,,,,,824648.074982389
2014-03-22,,,,,580718.447555825
2014-03-23,,,,,192314.655874829
2014-03-24,,,,,627737.599783367
2014-03-25,,,,,483919.961250246
2014-03-26,,,,,685439.979970875
2014-03-27,,,,,1420796.23303235
2014-03-28,,,,,723005.140830819
2014-03-29,,,,,265788.197603886
2014-03-30,,,,,844668.028627606
2014-03-31,,,,,491639.474149229
2014-04-01,,,,,881360.056789646
2014-04-02,,,,,1006332.38506854
2014-04-03,,,,,732728.712232398
2014-04-04,,,,,399151.936664485
2014-04-05,,,,,227439.661047739
2014-04-06,,,,,162499.487652053
2014-04-07,,,,,303910.625734543
2014-04-08,,,,,281195.472429339
2014-04-09,,,,,386255.587293636
2014-04-10,,,,,1360184.07737622
2014-04-11,,,,,1846938.88919505
2014-04-12,,,,,315690.477960975
2014-04-13,,,,,388248.10418048
2014-04-14,,,,,1088798.14379095
2014-04-15,,,,,1589653.95911019
2014-04-16,,,,,1539485.0067118
2014-04-17,,,,,813745.463758085
2014-04-18,,,,,365890.581359096
2014-04-19,,,,,388695.317932176
2014-04-20,,,,,533736.261812081
2014-04-21,,,,,596375.801618609
2014-04-22,,,,,872889.367511066
2014-04-23,,,,,709637.991136155
2014-04-24,,,,,336829.32248999
2014-04-25,,,,,908194.935567562
2014-04-26,,,,,343738.760408349
2014-04-27,,,,,314783.062577695
2014-04-28,,,,,481088.455554125
2014-04-29,,,,,534821.572923121
2014-04-30,,,,,1107025.91880834
2014-05-01,,,,,339395.014769035
2014-05-02,,,,,353971.843601466
2014-05-03,,,,,307915.858965346
2014-05-04,,,,,1237030.74611282
2014-05-05,,,,,828151.705174686
2014-05-06,,,,,1099713.7162732
2014-05-07,,,,,1655943.47062708
2014-05-08,,,,,511115.893231838
2014-05-09,,,,,594292.482482562
2014-05-10,,,,,136828.161089443
2014-05-11,,,,,414402.955168669
2014-05-12,,,,,607491.329764875
2014-05-13,,,,,471092.897936153
2014-05-14,,,,,344781.066134969
2014-05-15,,,,,291167.892959816
2014-05-16,,,,,380435.554247801
2014-05-17,,,,,268535.998899463
2014-05-18,,,,,149217.86907397
2014-05-19,,,,,185546.914126838
2014-05-20,,,,,954969.929063776
2014-05-21,,,,,421039.878141193
2014-05-22,,,,,3025851.33286399
2014-05-23,,,,,1265701.16958888
2014-05-24,,,,,252180.13187977
2014-05-25,,,,,1203108.92365006
2014-05-26,,,,,703491.373535754
2014-05-27,,,,,1549721.0976405
2014-05-28,,,,,672772.667974986
2014-05-29,,,,,914450.516440313
2014-05-30,,,,,1634070.38279806
2014-05-31,,,,,324527.436265586
2014-06-01,,,,,1174625.79025285
2014-06-02,,,,,970994.78203154
2014-06-03,,,,,1092997.23905233
2014-06-04,,,,,1158385.35040398
2014-06-05,,,,,769673.146766987
2014-06-06,,,,,536462.802013194
2014-06-07,,,,,334592.589106858
2014-06-08,,,,,130433.420214128
2014-06-09,,,,,598254.428475437
2014-06-10,,,,,494337.351757546
2014-06-11,,,,,851197.375959189
2014-06-12,,,,,2327195.62151334
2014-06-13,,,,,3986715.39484068
2014-06-14,,,,,1259477.5277375
2014-06-15,,,,,778441.820839573
2014-06-16,,,,,1446319.92081925
2014-06-17,,,,,2321047.09571271
2014-06-18,,,,,940907.078132933
2014-06-19,,,,,1255855.02698736
2014-06-20,,,,,910342.766099036
2014-06-21,,,,,457073.13962955
2014-06-22,,,,,289688.354593447
2014-06-23,,,,,492737.541481075
2014-06-24,,,,,989479.372596854
2014-06-25,,,,,859316.804696222
2014-06-26,,,,,377617.344820148
2014-06-27,,,,,2305614.67588884
2014-06-28,,,,,1919329.81469829
2014-06-29,,,,,1694053.41277367
2014-06-30,,,,,2605344.62370687
2014-07-01,,,,,1088517.06408153
2014-07-02,,,,,672832.531716383
2014-07-03,,,,,1064032.5765492
2014-07-04,,,,,814849.719754375
2014-07-05,,,,,618436.316807361
2014-07-06,,,,,482859.146899466
2014-07-07,,,,,744204.460090979
2014-07-08,,,,,574974.643742547
2014-07-09,,,,,269476.217214196
2014-07-10,,,,,499418.67804176
2014-07-11,,,,,1329635.27951903
2014-07-12,,,,,1230992.73820331
2014-07-13,,,,,850477.189692043
2014-07-14,,,,,744452.779744311
2014-07-15,,,,,439698.651868141
2014-07-16,,,,,438033.50450954
2014-07-17,,,,,807940.338645606
2014-07-18,,,,,1793933.08177775
2014-07-19,,,,,536179.673000266
2014-07-20,,,,,297870.690254743
2014-07-21,,,,,612710.73968155
2014-07-22,,,,,221778.698218888
2014-07-23,,,,,292898.011271102
2014-07-24,,,,,925780.376278335
2014-07-25,,,,,324330.017672109
2014-07-26,,,,,244593.906812677
2014-07-27,,,,,329985.815518845
2014-07-28,,,,,685930.274734232
2014-07-29,,,,,332647.483328429
2014-07-30,,,,,655937.113147238
2014-07-31,,,,,973393.090629429
2014-08-01,,,,,772498.290909565
2014-08-02,,,,,239420.958289038
2014-08-03,,,,,310970.048845056
2014-08-04,,,,,386467.048592341
2014-08-05,,,,,458117.051818373
2014-08-06,,,,,371810.158408695
2014-08-07,,,,,344251.316622892
2014-08-08,,,,,356908.33614256
2014-08-09,,,,,199758.414698969
2014-08-10,,,,,216621.248516721
2014-08-11,,,,,483370.51678454
2014-08-12,,,,,3041510.38566422
2014-08-13,,,,,1181852.5706011
2014-08-14,,,,,1101087.14384006
2014-08-15,,,,,613884.808867148
2014-08-16,,,,,617991.566791515
2014-08-17,,,,,476644.372367363
2014-08-18,,,,,1409776.08068878
2014-08-19,,,,,976959.463245956
2014-08-20,,,,,1265762.89553087
2014-08-21,,,,,782016.67159085
2014-08-22,,,,,789986.903508399
2014-08-23,,,,,525841.512243518
2014-08-24,,,,,321835.103492594
2014-08-25,,,,,343310.542649865
2014-08-26,,,,,475315.110614473
2014-08-27,,,,,596401.509295455
2014-08-28,,,,,497145.209605187
2014-08-29,,,,,392699.988557545
2014-08-30,,,,,258111.575569431
2014-08-31,,,,,584654.361722415
2014-09-01,,,,,454880.141710279
2014-09-02,,,,,371237.145670211
2014-09-03,,,,,405413.728940123
2014-09-04,,,,,513374.32425997
2014-09-05,,,,,346557.038885622
2014-09-06,,,,,167535.169277682
2014-09-07,,,,,227761.79116822
2014-09-08,,,,,704301.36434987
2014-09-09,,,,,459008.972334348
2014-09-10,,,,,615995.013025639
2014-09-11,,,,,318884.350019907
2014-09-12,,,,,1533571.58753128
2014-09-13,,,,,219728.879464001
2014-09-14,,,,,223093.907842671
2014-09-15,,,,,422682.563138549
2014-09-16,,,,,423372.078848622
2014-09-17,,,,,526329.254722695
2014-09-18,,,,,1216310.418569
2014-09-19,,,,,1231845.4803656
2014-09-20,,,,,934327.366286963
2014-09-21,,,,,490377.289119111
2014-09-22,,,,,410748.116482314
2014-09-23,,,,,1257236.94426435
2014-09-24,,,,,722680.027042091
2014-09-25,,,,,566382.232185957
2014-09-26,,,,,500883.245966066
2014-09-27,,,,,184253.351543021
2014-09-28,,,,,551429.670643275
2014-09-29,,,,,698731.241838104
2014-09-30,,,,,567631.12332166
2014-10-01,,,,,512106.522604697
2014-10-02,,,,,425057.973431272
2014-10-03,,,,,1213220.99564891
2014-10-04,,,,,794438.854287103
2014-10-05,,,,,2090302.94606812
2014-10-06,,,,,1491181.65765501
2014-10-07,,,,,704753.666537717
2014-10-08,,,,,968348.156448863
2014-10-09,,,,,1763924.48015879
2014-10-10,,,,,755280.439466007
2014-10-11,,,,,406956.48404449
2014-10-12,,,,,461268.451026317
2014-10-13,,,,,870440.34560401
2014-10-14,,,,,930144.520966011
2014-10-15,,,,,1002013.87899728
2014-10-16,,,,,962343.853285564
2014-10-17,,,,,426747.038244913
2014-10-18,,,,,385899.806605008
2014-10-19,,,,,295492.962707925
2014-10-20,,,,,450229.426407797
2014-10-21,,,,,495832.026221659
2014-10-22,,,,,388525.130678781
2014-10-23,,,,,900162.466634137
2014-10-24,,,,,447492.805982373
2014-10-25,,,,,570690.315003388
2014-10-26,,,,,278433.797941149
2014-10-27,,,,,403849.76915449
2014-10-28,,,,,347643.250913295
2014-10-29,,,,,652487.212191743
2014-10-30,,,,,695630.345037387
2014-10-31,,,,,486176.799998283
2014-11-01,,,,,497152.60296489
2014-11-02,,,,,353742.321931811
2014-11-03,,,,,538019.758207864
2014-11-04,,,,,662151.756055995
2014-11-05,,,,,621628.979597517
2014-11-06,,,,,773937.62945182
2014-11-07,,,,,518263.156521723
2014-11-08,,,,,350248.827949887
2014-11-09,,,,,479514.03762497
2014-11-10,,,,,819849.144480956
2014-11-11,,,,,477582.463731742
2014-11-12,,,,,1637198.1418571
2014-11-13,,,,,2450163.72732697
2014-11-14,,,,,1131766.66859782
2014-11-15,,,,,678711.703796338
2014-11-16,,,,,475147.825197796
2014-11-17,,,,,1278619.74918005
2014-11-18,,,,,836496.950341325
2014-11-19,,,,,597853.113800248
2014-11-20,,,,,971700.015269969
2014-11-21,,,,,747392.938085468
2014-11-22,,,,,510140.374780969
2014-11-23,,,,,458337.662474896
2014-11-24,,,,,948178.04009652
2014-11-25,,,,,786431.710372211
2014-11-26,,,,,796679.213410505
2014-11-27,,,,,468635.318852534
2014-11-28,,,,,1030306.57426022
2014-11-29,,,,,492082.695530413
2014-11-30,,,,,340631.199066478
2014-12-01,,,,,480716.074176152
2014-12-02,,,,,609844.573327627
2014-12-03,,,,,476962.030099358
2014-12-04,,,,,683645.134148162
2014-12-05,,,,,689849.53848599
2014-12-06,,,,,275239.850771811
2014-12-07,,,,,265501.372627181
2014-12-08,,,,,668461.804925144
2014-12-09,,,,,1101599.9072692
2014-12-10,,,,,602819.470201882
2014-12-11,,,,,959507.85352816
2014-12-12,,,,,466005.885786923
2014-12-13,,,,,857433.618612109
2014-12-14,,,,,373832.800483118
2014-12-15,,,,,478590.412010768
2014-12-16,,,,,1160736.77139499
2014-12-17,,,,,1066633.62644466
2014-12-18,,,,,874938.64483892
2014-12-19,,,,,913726.511421046
2014-12-20,,,,,811449.757670438
2014-12-21,,,,,424711.092983035
2014-12-22,,,,,847898.19327237
2014-12-23,,,,,677498.95702134
2014-12-24,,,,,469263.485607174
2014-12-25,,,,,260657.229889045
2014-12-26,,,,,291195.101873106
2014-12-27,,,,,305357.327161258
2014-12-28,,,,,190905.802635293
2014-12-29,,,,,433294.965743566
2014-12-30,,,,,502711.039192755
2014-12-31,,,,,250819.280823053
2015-01-01,,,,,146551.648545491
2015-01-02,,,,,341092.141636037
2015-01-03,,,,,788004.174310163
2015-01-04,,,,,1063808.78997988
2015-01-05,,,,,1067607.19035945
2015-01-06,,,,,1022997.25074042
2015-01-07,,,,,1028365.35546655
2015-01-08,,,,,779792.733437033
2015-01-09,,,,,854723.884289138
2015-01-10,,,,,658124.044573996
2015-01-11,,,,,540532.540883062
2015-01-12,,,,,598235.177101184
2015-01-13,,,,,2081912.63859756
2015-01-14,,,,,2467493.63186093
2015-01-15,,,,,2431807.9694934
2015-01-16,,,,,1286754.8411084
2015-01-17,,,,,580045.490564875
2015-01-18,,,,,973789.208081867
2015-01-19,,,,,642376.502106665
2015-01-20,,,,,965092.611548955
2015-01-21,,,,,1112675.20667316
2015-01-22,,,,,1379132.89501953
2015-01-23,,,,,920174.874492148
2015-01-24,,,,,845660.173596721
2015-01-25,,,,,947665.674969674
2015-01-26,,,,,2882797.77403817
2015-01-27,,,,,1370169.95015467
2015-01-28,,,,,1298092.92270037
2015-01-29,,,,,1372673.10869136
2015-01-30,,,,,699782.873875151
2015-01-31,,,,,607257.963411372
2015-02-01,,,,,973847.259166466
2015-02-02,,,,,1166965.46583152
2015-02-03,,,,,1469386.48843961
2015-02-04,,,,,903991.138951506
2015-02-05,,,,,676884.938073776
2015-02-06,,,,,746701.740664267
2015-02-07,,,,,463946.190798491
2015-02-08,,,,,401173.363147655
2015-02-09,,,,,745206.261506628
2015-02-10,,,,,551465.028429076
2015-02-11,,,,,566397.506580563
2015-02-12,,,,,416014.551047039
2015-02-13,,,,,1137240.34142536
2015-02-14,,,,,929659.718118101
2015-02-15,,,,,1140577.09261567
2015-02-16,,,,,747356.003730618
2015-02-17,,,,,864176.921272284
2015-02-18,,,,,740804.109809737
2015-02-19,,,,,619721.616107648
2015-02-20,,,,,773005.799367822
2015-02-21,,,,,257761.693868656
2015-02-22,,,,,504861.64374507
2015-02-23,,,,,505335.194817732
2015-02-24,,,,,638502.733265806
2015-02-25,,,,,524984.410371482
2015-02-26,,,,,485874.892718286
2015-02-27,,,,,1034059.36101594
2015-02-28,,,,,365459.021566456
2015-03-01,,,,,495905.546086707
2015-03-02,,,,,1417876.1387727
2015-03-03,,,,,1490864.17602719
2015-03-04,,,,,1670155.12184056
2015-03-05,,,,,1195654.03944732
2015-03-06,,,,,780688.93683612
2015-03-07,,,,,333165.283762298
2015-03-08,,,,,308879.175290723
2015-03-09,,,,,1042462.40685958
2015-03-10,,,,,1523171.2483691
2015-03-11,,,,,842533.768128969
2015-03-12,,,,,983118.955196694
2015-03-13,,,,,885865.294660295
2015-03-14,,,,,469766.884916891
2015-03-15,,,,,325499.122414583
2015-03-16,,,,,660947.674444625
2015-03-17,,,,,660826.915897745
2015-03-18,,,,,1813436.61726711
2015-03-19,,,,,1308369.69294351
2015-03-20,,,,,638640.96059699
2015-03-21,,,,,340416.591438476
2015-03-22,,,,,484764.818681487
2015-03-23,,,,,889659.300469315
2015-03-24,,,,,943056.494608409
2015-03-25,,,,,942442.445755021
2015-03-26,,,,,798452.797785054
2015-03-27,,,,,463550.602407188
2015-03-28,,,,,350199.604750651
2015-03-29,,,,,423695.274213278
2015-03-30,,,,,749540.678208339
2015-03-31,,,,,597251.646688201
2015-04-01,,,,,852297.880490982
2015-04-02,,,,,653115.104354091
2015-04-03,,,,,669155.328389827
2015-04-04,,,,,301377.30740833
2015-04-05,,,,,261256.850870252
2015-04-06,,,,,269502.186501544
2015-04-07,,,,,601313.998146027
2015-04-08,,,,,936670.989270107
2015-04-09,,,,,677578.350264234
2015-04-10,,,,,628579.440559089
2015-04-11,,,,,334577.206391631
2015-04-12,,,,,262462.411406942
2015-04-13,,,,,759965.714912201
2015-04-14,,,,,914078.412017452
2015-04-15,,,,,709968.995755481
2015-04-16,,,,,492455.408563109
2015-04-17,,,,,403561.478859206
2015-04-18,,,,,238037.569512521
2015-04-19,,,,,196480.086592697
2015-04-20,,,,,661815.100086167
2015-04-21,,,,,816683.151482773
2015-04-22,,,,,738503.866898176
2015-04-23,,,,,673614.08888109
2015-04-24,,,,,570299.380613973
2015-04-25,,,,,327380.687589552
2015-04-26,,,,,653028.498340594
2015-04-27,,,,,755171.366412831
2015-04-28,,,,,511145.734047853
2015-04-29,,,,,612509.708581927
2015-04-30,,,,,970214.535865697
2015-05-01,,,,,372649.097494044
2015-05-02,,,,,234801.074760255
2015-05-03,,,,,487281.229972466
2015-05-04,,,,,612405.447545812
2015-05-05,,,,,940634.79824443
2015-05-06,,,,,854442.65994257
2015-05-07,,,,,1024422.15067353
2015-05-08,,,,,834448.313062207
2015-05-09,,,,,298716.653773879
2015-05-10,,,,,298647.778882606
2015-05-11,,,,,699985.206718315
2015-05-12,,,,,531756.832033776
2015-05-13,,,,,675788.383546545
2015-05-14,,,,,579782.30873889
2015-05-15,,,,,631735.582228951
2015-05-16,,,,,374917.744070076
2015-05-17,,,,,414492.81248561
2015-05-18,,,,,754734.676682014
2015-05-19,,,,,626761.930568728
2015-05-20,,,,,574383.831554208
2015-05-21,,,,,596674.0346074
2015-05-22,,,,,737179.433683549
2015-05-23,,,,,438384.298311258
2015-05-24,,,,,258991.588465234
2015-05-25,,,,,385194.549566002
2015-05-26,,,,,595416.964458098
2015-05-27,,,,,561059.948615787
2015-05-28,,,,,531409.828141209
2015-05-29,,,,,687201.325670605
2015-05-30,,,,,365516.787224536
2015-05-31,,,,,405762.819224474
2015-06-01,,,,,975184.866235974
2015-06-02,,,,,764624.164103472
2015-06-03,,,,,914718.919550111
2015-06-04,,,,,673666.091614288
2015-06-05,,,,,795294.780744387
2015-06-06,,,,,233140.775179265
2015-06-07,,,,,188899.384564798
2015-06-08,,,,,874861.90329074
2015-06-09,,,,,742717.238149683
2015-06-10,,,,,523019.192044535
2015-06-11,,,,,875222.15816715
2015-06-12,,,,,500738.589464142
2015-06-13,,,,,369832.03336558
2015-06-14,,,,,347044.228603349
2015-06-15,,,,,789109.760178926
2015-06-16,,,,,1679859.69381919
2015-06-17,,,,,1336415.84939813
2015-06-18,,,,,1101840.79229343
2015-06-19,,,,,914132.696710655
2015-06-20,,,,,594487.242697207
2015-06-21,,,,,424675.305974377
2015-06-22,,,,,905949.229018348
2015-06-23,,,,,821648.939539442
2015-06-24,,,,,635536.801019048
2015-06-25,,,,,955751.896797767
2015-06-26,,,,,569671.892957824
2015-06-27,,,,,3523989.34299179
2015-06-28,,,,,2390946.48801462
2015-06-29,,,,,1516920.9592248
2015-06-30,,,,,2002249.96026937
2015-07-01,,,,,1363660.92352986
2015-07-02,,,,,1049605.97302926
2015-07-03,,,,,954330.985289896
2015-07-04,,,,,580176.129064599
2015-07-05,,,,,1922795.79099545
2015-07-06,,,,,2114800.87168981
2015-07-07,,,,,1215332.17779019
2015-07-08,,,,,1439997.15064641
2015-07-09,,,,,1479706.42343301
2015-07-10,,,,,3859580.55687408
2015-07-11,,,,,1421556.90270773
2015-07-12,,,,,2276651.82083216
2015-07-13,,,,,2904520.02528465
2015-07-14,,,,,1160497.17219668
2015-07-15,,,,,1114330.36646612
2015-07-16,,,,,2976546.07948333
2015-07-17,,,,,1099976.20957114
2015-07-18,,,,,690459.439782992
2015-07-19,,,,,593365.821463513
2015-07-20,,,,,777080.845752835
2015-07-21,,,,,942476.450051178
2015-07-22,,,,,904901.22771369
2015-07-23,,,,,736361.137568796
2015-07-24,,,,,1503320.91836734
2015-07-25,,,,,628628.259664469
2015-07-26,,,,,667383.743995522
2015-07-27,,,,,1375479.40553316
2015-07-28,,,,,991540.257769813
2015-07-29,,,,,1265007.75567904
2015-07-30,,,,,1278703.38178949
2015-07-31,,,,,1453452.11048874
2015-08-01,,,,,764668.347830779
2015-08-02,,,,,694046.514067591
2015-08-03,,,,,1077129.02913042
2015-08-04,,,,,1179037.89506685
2015-08-05,,,,,903932.747743231
2015-08-06,,,,,1098295.21492995
2015-08-07,,,,,1454888.6840241
2015-08-08,,,,,1528183.42378095
2015-08-09,,,,,807768.465259917
2015-08-10,,,,,1155368.71578059
2015-08-11,,,,,1548175.50427009
2015-08-12,,,,,1298048.30433703
2015-08-13,,,,,1333096.86401228
2015-08-14,,,,,1431176.31411774
2015-08-15,,,,,1171311.80502047
2015-08-16,,,,,1326812.3123243
2015-08-17,,,,,1391723.06352831
2015-08-18,,,,,2460169.46433587
2015-08-19,,,,,2607017.80382745
2015-08-20,,,,,1907675.5895543
2015-08-21,,,,,1181015.6006542
2015-08-22,,,,,1363444.01772706
2015-08-23,,,,,990399.763692469
2015-08-24,,,,,3577343.6934274
2015-08-25,,,,,4232593.38666561
2015-08-26,,,,,2513557.08340937
2015-08-27,,,,,1754659.43066951
2015-08-28,,,,,2119751.25083112
2015-08-29,,,,,829654.076964251
2015-08-30,,,,,993412.116633369
2015-08-31,,,,,1377622.72384338
2015-09-01,,,,,1493529.3290585
2015-09-02,,,,,1001652.70976356
2015-09-03,,,,,1397689.62966821
2015-09-04,,,,,1038589.62486833
2015-09-05,,,,,1332371.0945013
2015-09-06,,,,,1219253.0403085
2015-09-07,,,,,1102355.58961684
2015-09-08,,,,,1610229.21962897
2015-09-09,,,,,1229360.85762172
2015-09-10,,,,,1377972.65652922
2015-09-11,,,,,1299311.30590366
2015-09-12,,,,,768734.219717961
2015-09-13,,,,,1015853.64629802
2015-09-14,,,,,1374639.29888136
2015-09-15,,,,,1105210.11621786
2015-09-16,,,,,1428954.35943264
2015-09-17,,,,,1396009.45095793
2015-09-18,,,,,1060314.20280606
2015-09-19,,,,,566356.059584287
2015-09-20,,,,,415473.159647552
2015-09-21,,,,,1169788.23226536
2015-09-22,,,,,1756774.43455941
2015-09-23,,,,,992788.518281733
2015-09-24,,,,,1407393.16697752
2015-09-25,,,,,1156280.56227853
2015-09-26,,,,,803229.576977601
2015-09-27,,,,,1238025.88519832
2015-09-28,,,,,1777185.38105867
2015-09-29,,,,,2585957.50117453
2015-09-30,,,,,911387.70614017
2015-10-01,,,,,1112023.25553792
2015-10-02,,,,,1205316.41768444
2015-10-03,,,,,799894.694210009
2015-10-04,,,,,671037.991155824
2015-10-05,,,,,1119593.49943656
2015-10-06,,,,,1438470.97952297
2015-10-07,,,,,967804.270316775
2015-10-08,,,,,1756041.24746682
