time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2021-02-26,25,3313,1614386244,1614386244,2.586856828632,285060966.0796675172933260623304229842535,274795669.091277592413554893775,250001.019102557593426526,10287806.6175104657019819634098673927226,0.0008901035127324301,41.1510587214451,,2.4314785585032035,6927184.255677809771924285,61,63
2021-02-27,36,3319,1614472948,1614472948,2.605062438674,292363372.5385144509501857331774605105793,292417641.523617717903043270119,257.195422115856939359,10857.0056706873618262959206550548741,0.0009209884966146787,42.2130595535899,,-5.80307156023131,6925898.658621421042095507,53,54
2021-02-28,44,3324,1614559259,1614559259,2.608504797453,293633568.1311844878171379404351327177624,293666602.868828327050985987208,142.757598250345284927,6053.0973637198106760307438297780548,0.0009347823661887139,42.4012272404924,,-0.7708697651804856,6925119.560001078849570426,65,66
2021-03-01,63,3326,1614645025,1614645025,2.646186367982,311107985.9529839730744385146349672167078,311004551.745209302119161816972,2352.415315334000263225,105646.0995835719325176677520873819025,0.0009048076857048883,44.9096292202009,,8.882482482894154,6927422.723255167722120342,100,105
2021-03-02,47,3333,1614731567,1614731567,2.671908415434,321918362.9526814619670897824376002925504,321960132.006737298228653844555,581.859712572235477743,27042.6149002066403575955391602507109,0.0009621459519333274,46.4761768445163,,18.386059878096255,6926524.185275459950873408,86,84
2021-03-03,48,3337,1614819376,1614819376,2.678536234087,325537802.2991341287642650476858248477736,325530981.024893317314982836792,484.125770354185455171,22752.8191908900233118872586673101768,0.0009271515329517764,46.9977443552408,,13.384005129889953,6926668.646871620418943367,61,66
2021-03-04,40,3341,1614906386,1614906386,2.657304234101,310235470.8101269607132761566335177773313,310255289.282849017605877115582,66.244739117012296675,2967.1955951722953657218058209483425,0.0009240526457689844,44.7914149066411,,0.6479410991814943,6926226.185458794247489283,53,53
2021-03-05,30,3343,1614991783,1614991783,2.679298295825,320621318.3563547806461196868872967050032,320639040.355209432432014282184,73.475942643647452515,3401.454266737637652902948228638668,0.0009486202117013777,46.2934416947112,,-11.294721173510624,6925847.520059935466198286,52,55
2021-03-06,43,3348,1615078554,1615078554,2.730267091111,348192609.7215034023911611615561504826628,348186429.424517163333770456022,73.361215367226814506,3688.1500877894134537038477805905468,0.0010266143088054527,50.2738411479078,,-17.880903647497195,6925920.155913803943372726,56,57
2021-03-07,37,3350,1615164458,1615164458,2.738894086901,353120405.6861665037265967247712729133028,353113963.73595148090422805162,129.151411113237405094,6584.7113910931972332276278989708216,0.0009980026850763607,50.9844324141364,,-15.731308674374745,6926043.675799697240682077,41,40
2021-03-08,37,3356,1615250623,1615250623,2.71729516958,365505640.321323104754290148360501934,365393109.8676173522573893492,2518.32761277490669812,132858.8940005473800059762561444496,0.0010128304777955348,52.75679515508,,-4.842189507105823,6928124.41026619549595855,39,43
2021-03-09,35,3358,1615337335,1615337335,2.718795556889,364618629.5169047716332260374390434351846,364615649.30529632587836082818,79.793615825054843491,4199.4051090303469766905045249655649,0.0009614389104069742,52.6283345554539,,1.4143252478396378,6928181.037777475424049714,38,38
2021-03-10,61,3367,1615423836,1615423836,2.676306435901,342545199.3225407086386270408767230341456,342579810.478204700378026947552,209.038005327646057885,10336.362040960405038218827891980552,0.000881161344027902,49.4472860318352,,-8.572883135905265,6927482.311203145178989453,69,68
2021-03-11,32,3372,1615510382,1615510382,2.669047106375,340668236.2167539610783109578320407282806,340673551.87806203369927998779,76.807811805836249138,3777.1861239630447315485321902187508,0.0008501200088758011,49.1771088793866,,-13.152371513860988,6927374.219014951015238591,31,34
2021-03-12,34,3375,1615596697,1615596697,2.623536143437,318909428.8101008747427958490873384973936,318916570.31633621063358760113,103.296967425906532953,4755.4980478927866015432217975119222,0.0008029552359069801,46.0371506191974,,-13.55456513255676,6927219.094161667748927464,43,43
2021-03-13,34,3379,1615683064,1615683064,2.685781873916,349782692.0450680138659269077985240346012,349784422.22067390005178930099,224.347027270713368796,11328.2266499380888166796218417311956,0.0008238734996557122,50.4942133076211,,-15.220359588272707,6927183.713391475970728692,37,38
2021-03-14,35,3382,1615769439,1615769439,2.651197237046,335690880.5319628614320056735581033204487,335703176.755536648097117935948,130.830940978250360781,6340.3037015124764559645436954697733,0.000808969298674313,48.4618061607193,,-22.151432668140096,6926916.413694398930665759,48,48
2021-03-15,31,3385,1615855891,1615855891,2.625483228503,322872847.7256933758044871188973545127846,322856593.399520055943632556362,1173.318076942440933062,54687.1229759302029000326954652663148,0.0008305063741650861,46.6089494831954,,-30.655277497264816,6927271.506990377514748699,45,43
2021-03-16,42,3387,1615942195,1615942195,2.648700494588,324357347.4834676061969788649184405736814,324370677.588463661848952162722,36.351419138383122871,1702.1614419646789027885532650699049,0.0008287575581021016,46.8251716799519,,-19.7869934959083,6926986.828803033109636306,63,59
2021-03-17,38,3391,1616028697,1616028697,2.661672116877,332808107.0425382039480344166504548469746,332860592.593659049398948277941,154.56747323334741836,7427.388272520638816523736469490692,0.0008188516416669864,48.0527249177947,,-13.607928141987697,6925894.579586973384576118,47,46
2021-03-18,30,3395,1616115210,1616115210,2.631696621218,323254479.762330721594502545623806755524,323258604.724399145661523500912,36.465641824001635596,1701.9942475828187734693088817739104,0.0008084655823539949,46.6739144698824,,-19.613913201624094,6925806.061776099329329885,27,28
2021-03-19,18,3397,1616201430,1616201430,2.648798705111,331686102.5378466464575556305092491254606,331675366.25227083428567487002,319.765738866136967686,15313.5126232737224110089198463085852,0.0008232994955117368,47.8897854334682,,-24.400547092557996,6926030.249157159114618083,12,14
2021-03-20,28,3402,1616287506,1616287506,2.650698470366,332627058.2953968656248947754070793019014,332619009.322316760528128334652,189.556476977143416393,9103.3514603027697074688935256678471,0.0008244845528297709,48.0244811756047,,-28.49114287929882,6926197.850615480257390362,22,21
2021-03-21,42,3405,1616374478,1616374478,2.623846974534,319435155.2843714388221927249017344887214,319441963.643683940482029042129,41.534322993938927293,1915.6261727958637381503937752377253,0.0008028404003398788,46.1215215443721,,-31.632826250213117,6925945.731800124638476734,40,40
2021-03-22,29,3407,1616461120,1616461120,2.587017378573,314260130.9686359312041807853741251908025,314243833.2609782351426367413,1735.020307207225545521,78721.2971679942454549903563409684775,0.0008332297591292292,45.3719745186775,,-29.438427667692682,6926304.933880932838874351,40,41
2021-03-23,36,3408,1616546790,1616546790,2.557089136406,301268172.0689562741265096678684721821362,301274015.316970078968618095888,81.073217911566936667,3526.4312840461038908724909774224039,0.0007971772622641237,43.4968707902117,,-29.425469700282544,6926203.347408430823302986,40,40
2021-03-24,39,3408,1616633894,1616633894,2.505589759788,283028035.2260812030837460809566860002986,283067640.816838947002228713343,100.885311227264145702,4123.0910514429952229947122929010702,0.0007770467199914501,40.8690918557501,,-27.734573741788296,6925234.263218902759807986,54,44
2021-03-25,24,3408,1616725808,1616725808,2.509135713276,284761180.1825609914698718780866137862606,284802042.543534527602587766989,134.796067747674596724,5543.5233273965535071845275629708196,0.0007978186958273319,41.1252599576829,,-11.000743186331864,6924240.247370466677703014,29,29
2021-03-26,83,3422,1616806183,1616806183,2.57786511723,316574327.652367690826962986103974432055,316608056.649408368647773756587,296.558052063100015402,13559.8645746241599409916541839851042,0.0008341104789408735,45.7241490503821,,-2.601266520822875,6923569.58471865087423955,124,124
2021-03-27,50,3429,1616892608,1616892608,2.568192215554,314046104.3365529847417657644862815785495,314068280.62166605565997782016,655.77824769172647843,29747.535488985163953270948939607527,0.0008097522085299401,45.3621869796589,,0.3258947678015001,6923081.210290325551287955,60,60
2021-03-28,39,3434,1616979575,1616979575,2.586048972347,320221531.0018165010594220461609205153831,320237171.233177125063144272295,384.806874195040753468,17799.8615033155154269009849178628252,0.0008302654376836132,46.2566099957289,,12.406852783165803,6922719.391485543965552079,47,47
2021-03-29,37,3440,1617065481,1617065481,2.596352263088,326024553.8845572127370802126930557767914,325936347.375326501350574615268,2159.964299653047925484,101695.7115372759034455130452058166328,0.0008178064523997979,47.0821261044042,,11.534502834680755,6924592.852106989299657617,45,53
2021-03-30,52,3448,1617152478,1617152478,2.636982876702,373001935.5079401737350662270302868655008,372971509.206271357606095292428,2289.840758508154905178,123335.1016851415112225208118727279016,0.0009178202766571055,53.8618684407972,,27.029031813871875,6925157.747134763860023464,43,41
2021-03-31,51,3459,1617238498,1617238498,2.667287963399,408525082.1522989314012977199752937947894,408521184.436973142569621718363,5702.568079505177863864,336399.6666552034710323481719285902568,0.0010033799175556421,58.9909075990187,,31.35469747428658,6925221.170170547620724962,57,56
2021-04-01,46,3462,1617324777,1617324777,2.672929711274,438848281.3556865562496652059642040982567,438851575.333635349904898607195,828.737550197161008267,52517.1356271939852088076088194592183,0.0010773741377023392,63.3700447321349,,36.34952148524647,6925169.190122836331879483,56,59
2021-04-02,40,3464,1617410971,1617410971,2.669800190596,434560984.255217302335131990849546918133,434591461.00336437773219572714,1779.80193207139638656,111692.05627243740573917843498675776,0.0010630814581896522,62.7553292643335,,33.52838551141135,6924686.546138427083880798,35,35
2021-04-03,38,3471,1617498179,1617498179,2.585440826382,394509179.455055864726093079237444110872,394529774.77331805062389117578,354.511845366486560613,20198.095260342095604176213870980998,0.0009946230926965109,56.974387525646,,27.19934756336211,6924325.062335678890403732,37,34
2021-04-04,55,3481,1617583982,1617583982,2.622570890583,410001613.6746561939548853106792870505107,410023565.067783400504065264238,74.763630522370229547,4427.1065590847372703232005955097091,0.0010173963997017197,59.2147081161353,,27.911656486107173,6923982.684682619522069819,64,66
2021-04-05,31,3482,1617670455,1617670455,2.609263777122,400326375.0433866341839127074403219826708,400246852.147207723978092588168,1568.060819315799363694,90643.1219556535426978922059642794216,0.0009838317178503828,57.8058713278764,,14.982006562436805,6925358.373593662518123247,32,30
2021-04-06,46,3488,1617756650,1617756650,2.594775596052,397821535.5531606802445895965698851126792,397819307.289712138404566975892,412.956308973966429973,23722.3900364449051693603314447261354,0.0009890023494622258,57.4452781588098,,12.672193135726676,6925226.029080526333452804,49,43
2021-04-07,41,3496,1617843156,1617843156,2.545178987037,365450545.703757725890546563711822625902,365495347.423910159532630885012,77.629702919418607326,4097.0932860021572129123109274961796,0.0009379840294054556,52.7773923114846,,0.039041712719759133,6924376.70180673229702137,44,43
2021-04-08,43,3502,1617929693,1617929693,2.591669909222,397519361.361970754849140181788177685328,397520455.15936742651067226584,44.681023055689287671,2565.079142624977232352137370853432,0.0009904309966159357,57.408693158792,,9.083241268638455,6924375.725858020920084234,43,40
2021-04-09,52,3506,1618016626,1618016626,2.612520329331,411074672.4406921010169248004004066509435,411074230.819434263958468604995,69.864056486518446641,4147.5687130525182349489911378101745,0.0010226437800405733,59.3662738986945,,20.059721499119796,6924380.552199889368967483,57,54
2021-04-10,40,3510,1618102608,1618102608,2.592102476124,396534224.1084184704148173484032872035989,396551244.177209074560987946131,286.272853949412773358,16394.4480187647958140490451233521258,0.0009600521687587126,57.2686085760051,,16.45379299637963,6924111.375643965452694039,41,39
2021-04-11,77,3519,1618189077,1618189077,2.607709030157,392813124.8837826112200441554940781992308,392820975.283147810601090979832,169.596149825449314066,9621.6211291667636947076194872790374,0.0009466005409595813,56.7325445717339,,23.2320936649727,6923946.878270212227990172,78,77
2021-04-12,40,3519,1618275114,1618275114,2.607307712668,398056945.580532217387789270635173627762,398041340.26410952472416835821,1028.529503542986013555,59127.730077806127679809914548217555,0.0009596317131821108,57.487636352801,,13.849949503271846,6924218.333445839817274162,57,56
2021-04-13,40,3524,1618361556,1618361556,2.616783753018,411947701.9115108893926855430002065802917,411973090.897619541330925715018,556.905007019574070491,33134.3675982841054355451727587764889,0.0009377688279665439,59.4973418817179,,22.77161458737263,6923800.104052925686668223,35,34
2021-04-14,33,3531,1618447964,1618447964,2.637620416737,429780618.2996007936436949800410478222506,429777676.629991687831480341401,49.845926531031159676,3094.0619561555245582527821638641932,0.000987323233523125,62.0725136732957,,33.17724248574966,6923847.494909768642123058,31,31
2021-04-15,62,3534,1618534267,1618534267,2.689974077315,532182389.0363385752975557806715790329524,532168306.16257614095311358193,273.3821670578343119,21012.21234022120371422525633297898,0.0012155432877004595,76.8602157425142,,64.14294488411186,6924029.342035388108394222,85,85
2021-04-16,36,3538,1618620133,1618620133,2.409071772689,470257382.035290117153160534343758286553,470273655.888214462492475455695,174.59741339710488106,11858.49450527397178770807026609253,0.0011030997025109725,67.9190732242005,,41.34281321276117,6923789.735513218747202706,27,26
2021-04-17,28,3539,1618707327,1618707327,2.665115646787,498794303.158773499736682413596316865296,498805935.84000608458867539734,120.081301255178091861,8651.010016383012285015432180385842,0.001195120987969973,72.042940290922,,54.353756502274216,6923569.487094152701323368,20,24
2021-04-18,34,3542,1618792984,1618792984,2.616338314958,439356571.507697456703765101750623058129,439441082.90692753520524482925,99.537655202474763741,6317.686030987542168972871813478019,0.0011255685319684532,63.470311995359,,32.53413315776147,6922237.463395856014878031,32,34
2021-04-19,34,3547,1618879393,1618879393,2.616430886095,422092297.7432907629946518192781946805601,422014586.117972624743009524151,1364.196054457719785924,83168.3797881812809934324926486278188,0.0010926013994461284,60.9651226569787,,26.94592667030735,6923504.445618854217461523,42,42
2021-04-20,21,3548,1618965904,1618965904,3.080290778029,510356523.0063588429010798725127020022678,510351064.88913489435784911071,311.375602915151146756,22952.3750257431554211471420693909176,0.0013052437614926627,73.7128240326446,,59.823053456134915,6923578.491313009422669293,12,11
2021-04-21,31,3550,1619052427,1619052427,3.174622496798,528752362.502006603038218109872453517792,528748759.343600996831463487676,43.785969200582863427,3343.9049289581288121977869755683372,0.0014135714044299775,76.3693253800036,,68.31827618294628,6923622.27728221000553272,27,21
2021-04-22,40,3555,1619138699,1619138699,2.643996648771,472736122.2079816151061898226938147883408,472723600.066919488346536117676,498.66917763552469666,34047.624354407364298667646329980024,0.0013160036054080863,68.2769777667964,,56.969861340372745,6923799.759014475488172572,40,43
2021-04-23,43,3562,1619225366,1619225366,2.685858274634,542006068.2939728365030988976342432533186,542053792.484907606199878584824,551.957802496110984626,43211.9400543205184147967770533754638,0.0015364267103785947,78.2884848423263,,91.55914968370274,6923190.165010573976797822,114,114
2021-04-24,72,3560,1619312752,1619312752,2.634255651788,530910730.4218759505758923205557850934752,530952175.254332405210942519356,47.401682183494810024,3635.3392197031929392692098986912048,0.0015253038413772031,76.6921985095502,,86.48441028327844,6922617.172798398419263376,98,94
2021-04-25,56,3562,1619398217,1619398217,2.617110777862,505061893.4536295515217140920057677146461,505076572.687764765818426383764,74.902596942929829943,5464.9141339619981344286572873292673,0.0014905993046967537,72.9602758383111,,59.56617532218765,6922423.026098592553929851,136,134
2021-04-26,61,3571,1619485032,1619485032,2.651843279024,588364891.546112903492402340894547858353,588255769.04297893514279004207,1318.827271305908814149,112071.7694282545038580867241947815045,0.0015753258381271576,84.9783530160705,,87.33301605184093,6923703.162790711321679466,61,62
2021-04-27,93,3585,1619570874,1619570874,2.665239434265,644951658.9621182524406433755917146442008,644930080.027152109992508042512,224.880378976468744517,20947.2279985464783473698387246309356,0.001692773744914383,93.1483133116668,,101.37297852191855,6923922.033930572942056506,105,89
2021-04-28,49,3590,1619657197,1619657197,2.667090108234,658601190.6553126815038353950364039192728,658550030.299257440038481016372,585.684671274804828027,55705.8060624749384998231908960282492,0.001736025431483176,95.1122827599796,,102.0135678432808,6924459.928244223969105918,40,44
2021-04-29,36,3591,1619743598,1619743598,2.65037678828,614566585.2781539633729206289593264732008,614586659.444905340776659960307,59.244387566203942582,5258.2750904951581274862154940944766,0.0016569068965517234,88.7556662581613,,64.78386069305775,6924251.838644082814737416,31,31
2021-04-30,24,3592,1619830101,1619830101,2.652820024292,618703977.6281319007029283388082136529232,618776296.85559988703629193112,146.915938227474915963,13128.9493501222726229872544440980216,0.0015476523670368216,89.3636831273832,,51.48721517359693,6923438.649526140619367826,17,20
2021-05-01,35,3596,1619916583,1619916583,2.649546374109,607289241.752300133553733931751130235075,607272146.448116335747890349356,198.903699924208314875,17446.341753561020058329189091271575,0.0015158496785505563,87.7125048966354,,38.41319706715696,6923633.551087826600192375,31,32
2021-05-02,32,3595,1620002962,1620002962,2.646262749316,604080416.758102579806095025556285720538,604125267.88478422493350019766,62.31877750961695347,5437.66984604560757403148896659319,0.001542367251870535,87.255720720877,,39.041132830878325,6923103.858032415983035394,17,19
2021-05-03,43,3595,1620089205,1620089205,2.665951920697,654423473.203124112017144956004581310469,654275625.695861254084007619429,1573.718111718052982387,148725.9891567404097888094773476806329,0.0016509625465404422,94.5061177407267,,65.87474099337436,6924667.82942566312538807,36,38
2021-05-04,41,3602,1620175573,1620175573,2.663578700644,649593302.0898622323665861933989377605568,649607767.672278066251409179672,149.499723516816488493,14024.6704782931852393529268114861324,0.0017461560599226827,93.8106783636668,,58.42462345618572,6924513.428755376783164176,28,34
2021-05-05,38,3604,1620262197,1620262197,2.679571493069,703115230.239698560323830295308797021838,703135119.87452278057281071939,107.959337296394611134,10962.489821117546550981871446295794,0.0017708262957649272,101.542766893991,,75.66168377263581,6924326.091820399625230018,28,26
2021-05-06,37,3611,1620348755,1620348755,2.680376816174,713053313.790986751484004536882167251258,713050461.6363586838691594184,42.594655079650243938,4386.295224262216249675995823310748,0.0018217303933827532,102.977596979246,,79.26207388979867,6924353.788666235725174123,36,29
2021-05-07,22,3613,1620435673,1620435673,2.647921161756,670432698.4770531330391555758754189040207,670442072.985718777360064577564,808.205404305248356832,78253.5060123586029449254545553936288,0.0016885591296115234,96.8237846412659,,83.45693184275913,6924256.276089805582497973,15,14
2021-05-08,14,3616,1620521843,1620521843,2.689111415745,736300138.718814021994854293805398068208,736501789.83648923306420986508,236.878141381899729969,25195.348558788148709876570502535116,0.0018108817254298064,106.364177005964,,85.2753845341184,6922444.750148619694626772,8,6
2021-05-09,25,3616,1620607492,1620607492,2.708398757694,816119890.296415918462081219670578455528,816110920.53189564951025573278,70.856886846046960564,8353.569425075784599758603391291172,0.0020225892459360454,117.893542842573,,98.58673132114082,6922515.607035465741587336,29,28
2021-05-10,15,3620,1620693903,1620693903,2.661208267184,746597476.437900695022955120091258102575,746592255.10101038891655713285,48.413020452540254729,5221.336890765375555970111944077495,0.0019292343394323411,107.849847870655,,88.32280118613335,6922564.020055918281842065,9,8
2021-05-11,13,3622,1620800600,1620800600,2.69673560471,773696347.882114486753665486515565305329,773479392.87783171440773628981,1940.157398797552821564,216779.809109436623105068275353638764,0.001973661092409206,111.733104357301,,96.94710540618034,6924504.177454715834663629,11,11
2021-05-12,25,3624,1620867087,1620867087,2.652692991489,790353427.905529106989152690718433775686,790492508.15734026847335588818,184.936938023428891041,21112.253964060942097948736709396534,0.00223962980713033,114.159205779574,,98.58044794011045,6923256.188656346958386489,27,27
2021-05-13,24,3626,1620953450,1620953450,2.632690651023,715664898.38911524665818829512485234932,715766115.4193467159860579982,101.442463311078266154,10487.22806906462008683751967471028,0.002094064176568756,103.38104701682,,73.75742133546727,6922592.864363979934151626,17,19
2021-05-14,19,3632,1621040028,1621040028,2.643727515451,755064166.053468272482932454260047297584,755049426.96449887253271667784,113.841350338419289374,12416.759497710960141532698247963344,0.00218152827314019,109.070732741656,,75.71502471403775,6922701.874955830412054914,7,8
2021-05-15,26,3634,1621125898,1621125898,2.613744202408,657402313.40066297185666901530681700426,657419496.883948256476189378925,93.72003413157240782,8900.19226591610407842512535082945,0.002018487770862928,94.9657386319475,,23.556429961226968,6922520.930927669680819576,20,21
2021-05-16,33,3633,1621212836,1621212836,2.616095735349,688567978.9265422452429500585702892455472,688693773.323399836607132855886,108.085840162264345522,10752.9231264134581538960651707396676,0.002161660550361791,99.4850306966258,,46.475836571306324,6921322.475401278350708184,25,28
2021-05-17,26,3634,1621299347,1621299347,2.603460443581,648935168.25282493613725980672185929074,648854293.681044468768274965888,1546.589139504773656063,144988.3324024666747838726120980730148,0.002155483834795517,93.7471554008796,,30.12677581219226,6922185.16367629627370315,29,30
2021-05-18,28,3636,1621385128,1621385128,2.604983555712,650931545.8463947060303144608055743314064,650922449.356354176210160453632,78.838498166857396719,7413.5377483205171048150212764047664,0.0021975907010531454,94.0344872200656,,48.15507323635258,6922264.002174463131099869,21,20
2021-05-19,20,3638,1621472156,1621472156,2.483629276115,528635608.1289706679699809235663719980643,529034613.122422508728103718602,89.019030908580762395,6803.2910956188031678667539182485755,0.0020302873176938473,76.4251309655969,,25.35877504192718,6917038.956294863935362947,24,24
2021-05-20,22,3641,1621558195,1621558195,2.629533690721,631250846.2463590168363353552292613213928,631243385.015976888969796163484,81.758672546372610865,7461.230381768728497086314185769581,0.0022367776738749273,91.2591918311394,,23.803684133339104,6917120.714967410307973812,14,14
2021-05-21,20,3642,1621644944,1621644944,2.588712799545,536215601.629024202488893660785212347081,536241571.728207866897083441385,50.141302963274769621,3887.1449866916759592319945923748185,0.0020854124485194378,77.5238128442485,,1.511716200844146,6916785.719844868228208946,10,9
2021-05-22,20,3642,1621731333,1621731333,2.616772401366,451995252.72491216563924449899268098534,451993599.279589985781916271931,30.826532230721538847,2014.4321106111431295989556447486611,0.001735956715498048,65.3473473932813,,-4.290802653159921,6916811.0222540439928318,40,41
2021-05-23,19,3643,1621817718,1621817718,2.587657476161,410603860.8142213742473903694886387646,410784733.02355740990836553096,3.685005983957665847,218.850187213333889761945843541624,0.0017078569336804578,59.389370917192,,-24.140349584229767,6913760.063004136170168175,36,37
2021-05-24,31,3645,1621903618,1621903618,3.087285246946,501365346.2994434151116714868914925068792,501275939.399266004139387258454,1256.689463663021351854,91115.1364366437330996541082366468294,0.001876865919325551,72.5040983243861,,-5.460920754074563,6914993.191920210386702872,27,30
2021-05-25,31,3646,1621990538,1621990538,2.660016376277,515865796.8581796963456502755707410450263,515860564.609268750485506690129,87.724377901488217019,6544.2648833168565000915061172216831,0.001949327043639733,74.6002997099149,,2.247831237971599,6915063.329023295263580787,38,35
2021-05-26,29,3646,1622076488,1622076488,2.684531532076,563697876.6392815077310603557979679386308,563686294.531636885730747714424,172.746814634235619023,14081.5837972666522789477927079967516,0.0020797558313323046,81.5157363513892,,-4.0747043709195925,6915203.148130243290351849,27,26
2021-05-27,27,3649,1622163131,1622163131,2.682536027131,561805638.264016776411732861243632607042,561795115.56166160611376653488,129.525199553779139067,10522.7023549029878732386012493948415,0.0021095500433804884,81.2405801431245,,-12.783627255493045,6915332.673329797069490916,29,30
2021-05-28,27,3652,1622249517,1622249517,2.649166554828,500120012.2561421244559657314815144242062,500111347.802613315797478880368,115.299254484095566702,8338.3804083448213796277968016092346,0.0020316329493892103,72.3194650794123,,-23.96411590507829,6915427.426170424892671594,21,21
2021-05-29,33,3654,1622335818,1622335818,2.626432889157,463429959.6689571512103969918367423565028,463428385.549250444391410277914,24.187750961064610476,1620.9107294561395930457369676198744,0.0019322430289973583,67.0137017726594,,-24.49642417449902,6915450.831848088210277362,38,41
2021-05-30,30,3655,1622422219,1622422219,2.657548311609,504832856.3461668530703615656688994731167,504842604.792536979344436937373,183.290617528715898832,13380.6045386199369534313242169509904,0.0020476208694999217,73.0021248170197,,-18.308956992116087,6915317.295373712564847011,32,29
2021-05-31,40,3661,1622508705,1622508705,2.652814120384,497932068.8361996007169053672842370347602,497882630.869746903485097113866,685.293472123900593903,49339.1964780503109917953957440218214,0.0019295480662702453,71.9971785593338,,-17.916859580992792,6915994.193103655922601629,38,42
2021-06-01,30,3665,1622595026,1622595026,2.658076986372,501819594.3181579055673911083926696117055,501812176.758480056712780220698,103.427317893904111735,7504.5013167282456653176913123451205,0.001979145801068729,72.5582125645603,,-16.84417713233114,6916096.422188634342693685,32,33
2021-06-02,40,3667,1622681489,1622681489,2.76576272213,524889802.8795557239681179853875117736053,524901036.885827636759126112387,107.953029864819852197,8193.1573334408582827123675358039991,0.0020163834515565774,75.8955755452203,,-19.69242059711265,6915947.327743954073097951,35,36
2021-06-03,36,3681,1622768000,1622768000,2.680089685191,544754166.69700459240856978447157173816,544743889.89085459361084174712,165.732850115361112575,13054.17077026678916411285980388892,0.0020113902446150453,78.7663445187856,,-16.036909771145964,6916077.79979026348357235,29,28
2021-06-04,30,3688,1622854185,1622854185,2.666319471827,518550967.8114076194767034718717919081319,518572001.520106694891688309263,381.905331025340409177,28635.5485551589913534468797364364591,0.0020328595509591764,74.9807510627783,,-26.158451895390062,6915787.858369759654282593,18,19
2021-06-05,28,3693,1622940463,1622940463,2.651743331284,497004371.2410902823752959718610903627152,496987539.086398459299145602848,235.179460391727586659,16900.6429429869638077779921043542882,0.0020294727203785017,71.8627507471798,,-30.215160524999483,6916022.084787713861048024,26,31
2021-06-06,28,3695,1623027004,1623027004,2.671494966913,530685296.5061263586692804949187975730945,530683887.92692883658111348428,23.008918263691987787,1765.5325892245864297437415490293465,0.0021481308838084768,76.7325334025195,,-20.750326289335728,6916040.341354106718822851,24,26
2021-06-07,44,3706,1623113713,1623113713,2.65848599933,508016797.3083327960210506636798779901971,507921908.239831865147302574886,1455.36872170043208647,106883.919203725807736993857365686531,0.0021776524222550443,73.4411270559973,,-30.953137491131677,6917333.892778916298859927,40,41
2021-06-08,33,3709,1623199988,1623199988,2.655788703468,500773760.0966025080223342501319634547085,500880976.88501945779133280982,55.798546293863513012,4040.283499211760571997925546133502,0.0021630558592444305,72.4084007123335,,-38.58153808387729,6915962.169722448911954251,31,33
2021-06-09,20,3713,1623286637,1623286637,2.464555287132,473217399.700410611975646613641610935033,473224699.005665191073573782905,24.043763121221815333,1645.1963599183111859088331419816105,0.00183086982680751,68.4250777061685,,-36.555239476803784,6915847.457747939202304018,14,14
2021-06-10,22,3714,1623372600,1623372600,2.564121549246,449967202.8771789943912415669574620740536,449959228.363011585808258094184,124.130233097815907298,8076.1677064811983494171185319209928,0.001766742200862836,65.0620522086436,,-41.77012033910052,6915970.025571989502633726,17,21
2021-06-11,27,3714,1623459143,1623459143,2.538255715657,413806010.5805036049144544133993724671728,413848148.217695800951427156048,15.596855727664363449,933.3077680583163329369005609599504,0.0016092200995987327,59.8394820311696,,-47.58242962314265,6915267.253900317698560343,30,27
2021-06-12,29,3717,1623545478,1623545478,2.514843564927,419230035.503926955302071327676192333296,419286075.439806633295987103344,186.733253822981315208,11321.9869138487446682474503193330304,0.0016998396859588562,60.6318729099088,,-41.35107482511369,6914350.74299698956948867,24,20
2021-06-13,28,3722,1623631880,1623631880,2.6221706602,438812624.5598740893920463635915962381832,438814510.367196656688168155708,29.196900010456221755,1852.961161292642181554633697063446,0.001630407907599975,63.4643116436692,,-41.813619429888476,6914321.028543721279919546,28,31
2021-06-14,41,3725,1623718235,1623718235,2.537115681698,450855711.093039615965379127221809978964,450803365.8812662555038673904,911.805964295763571391,59448.384877736364706132960881223772,0.0016116065649048,65.198504073892,,-31.345235646955192,6915123.552253090139035917,45,40
2021-06-15,34,3734,1623827078,1623827078,2.533019298843,448324351.5228907790376587045339793748494,448329254.149975491609426152406,164.360685861450416493,10656.0215777277058789056652779016818,0.0016105754527096163,64.8331535116026,,-34.83124741720412,6915047.737769816273944019,30,25
2021-06-16,37,3737,1623914438,1623914438,2.509514560093,420176218.2424988999357632348481018575671,420214969.800762418086744235401,110.03391390607245684,6686.562290988894454933260979345596,0.0015880656222786857,60.7681945831419,,-35.17862560918651,6914410.097664193512229109,33,30
2021-06-17,27,3740,1623977527,1623977527,2.514576589858,422849907.933241636323420627787267077863,422889793.74613788246368868318,126.917057164405610438,7762.328962453110239329384178484254,0.0016087013867022604,61.160644092133,,-34.95934746897604,6913758.254348275781326811,25,23
2021-06-18,21,3741,1624063953,1624063953,2.494373118416,396566690.9642941366011651835115737809975,396644839.57348053681582933894,29.05614184897750439,1666.961484379868371220898913424595,0.00160636905441991,57.3703657231605,,-24.932590892142514,6912396.077060383585081595,19,19
