time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2025-04-12,16,871,1746000999,1746000999,27854306.129781467433493299106019198880255,0,0.000011669462571660534,0.995046315693649,,0.04095150015952023,27992974.488191706606876495,9,18,50650.7881429655
2025-04-13,25,874,1746000999,1746000999,28114954.8248038931563240368698775137215,0,0.000012017081737416442,1.00425495616787,,0.912904770560705,27995833.77919046340241445,19,36,115137.538647114
2025-04-14,23,878,1746000999,1746000999,28117826.28196052084726166716374449405948,0,0.000011872165072875158,1.00425495616787,,0.9185140432821496,27998693.070189220197952404,13,30,98159.5290007781
2025-04-15,24,882,1746000999,1746000999,27887704.357058843419843218485528084762554,0,0.00001190293089598204,0.995934225265063,,0.10195501043075744,28001552.361187976993490358,15,32,31520.4432873613
2025-04-16,29,884,1746000999,1746000999,28855719.871461870422098893048834629712,0,0.000012244566496210007,1.030399075326,,3.557653048379046,28004411.652186733789028312,18,34,61286.6644089228
2025-04-17,19,886,1746000999,1746000999,28409025.54882446569315049324331873104352,0,0.000011941814004334833,1.01434465380272,,1.9698575780216252,28007270.943185490584566266,18,35,197710.221718876
2025-04-18,29,890,1746001000,1746001000,29141138.412639318767437017205280950775,360718.625878170351757178,0.000012165013464272472,1.0271501473121,,2.1993962466235817,28370865.24194867464242775,29,55,53870.5536640113
2025-04-19,3,890,1746001000,1746001000,29144113.1576355093270314765260895495585,0,0.000012066414189184047,1.0271501473121,,2.2597140307835093,28373761.356994731956664385,1,2,969.525489835323
2025-04-20,20,892,1746001000,1746001000,29151224.658471262284199126879554854762,4026.999999999999999999,0.000012069671819027952,1.0271501473121,,2.2597140307835093,28380684.88307742074654122,9,22,28911.1208481534
2025-04-21,34,898,1746001000,1746001000,29154199.8256637894146667772330201599655,0,0.000011757574211455627,1.0271501473121,,2.2530567420901444,28383581.409160109536418055,21,41,46166.4005392193
2025-04-22,20,903,1746001000,1746001000,29096086.72017841496902013935816091107288,0,0.00001096306455946363,1.02499841601076,,2.3790408228035895,28386469.935650102070511438,12,24,152235.674252903
2025-04-23,26,907,1746001000,1746001000,29017674.7287944129276992680753326497737,0,0.000010909053196621651,1.0221318171627,,2.7031367381288898,28389366.460916520911419931,17,30,24798.6439271775
2025-04-24,35,910,1746001000,1746001000,28066259.42740146420216665281930580653784,0,0.000010683121311418607,1.00260967210817,,0.7310811266225111,27993206.337603971441268952,35,58,1168743.44873113
2025-04-25,16,911,1746001001,1746001001,30524206.0350951490218249256113186275443,17279.769952037424309168,0.000011497465081555856,1.08963100940578,,9.502174961342053,28013341.921813731291113935,21,42,131806.350637241
2025-04-26,13,913,1746001001,1746001001,29197926.61885269987656867903428411624445,57310.839295383114234326,0.000010983239620779919,1.04005250619931,,4.526734362251032,28073512.101375935898801095,8,20,67648.2142919952
2025-04-27,13,914,1746001001,1746001001,28772789.66627744414313847032615591641124,0,0.000010923919113787763,1.02480427509764,,2.0937895177609014,28076375.524034642455967241,9,15,64537.0854834279
2025-04-28,25,916,1746001001,1746001001,28370752.4227711356145825677354469903112,422574.398863677214814527,0.000010470635578085126,0.9954016637048,,0.07246368613977992,28501813.345557026227947919,28,41,167480.770876189
2025-04-29,21,916,1746001001,1746001001,24474898.143426289578187724998967558,0,0.000010577806796325092,0.9954016637048,,0.0611874586976889,24587961.8608761497102725,13,17,10449.1886540848
2025-04-30,16,918,1746058177,1746058177,24472438.917239077059894316588014733126811,0.009999999999999999,0.00001056063959956897,0.995200169124707,,0.032858513035176805,24590469.009629432087757673,19,28,28933.6830806196
2025-05-01,12,921,1746144898,1746144898,25242329.16220269773674673263941047072584,0,0.000010646047657816454,1.02640400291128,,2.7246668940883336,24592976.148383734022353903,7,10,33564.3206935292
2025-05-02,12,923,1746231110,1746231110,24734033.7425471783981896229835351218254,0,0.00001038425586342178,1.0056331666181,,1.0673245269450005,24595483.287138035956950134,7,12,3664.19095306977
2025-05-03,15,925,1746317545,1746317545,24479702.725149810929246750534859801022575,0,0.000010372667340870669,0.995191164046555,,-0.9253746684353542,24597990.425892337891546365,11,13,14669.8338363539
2025-05-04,12,926,1746403855,1746403855,24575381.083725353846195056789998308054648,0,0.000010584895305788212,0.998979025491038,,0.4281470669687532,24600497.564646639826142596,6,11,2593.34743364437
2025-05-05,22,927,1746490299,1746490299,24941007.79301371347372053193902430254943,0,0.000010687384528445223,1.01373828496509,,1.9065735057037096,24603004.703400941760738827,18,48,283532.879335697
2025-05-06,12,929,1746577318,1746577318,24858494.01703077090577519769301403699776,0,0.00001044997117777577,1.01028152458272,,1.5752419387101941,24605511.842155243695335058,5,12,25229.2014081613
2025-05-07,20,930,1746663793,1746663793,24925107.34646180880055306540413788734152,0,0.000010427351605870948,1.01288557058568,,1.8245466268728285,24608018.980909545629931289,12,22,72476.3571817637
2025-05-08,14,932,1746750240,1746750240,24533301.4906452139466378242323479860688,0,0.00000967174333868357,0.99686213010469,,0.21372344036414578,24610526.11966384756452752,12,20,243669.639501719
2025-05-09,14,932,1746836656,1746836656,24535800.76232429539217873162651289549219,0,0.000009683838687310964,0.99686213010469,,-0.6219208921022581,24613033.258418149499123751,8,16,30947.6748005037
2025-05-10,10,932,1746923052,1746923052,24842267.16251483527145044065387706648614,0,0.000009649870782989523,1.00921071655077,,0.4845331748368727,24615540.397172451433719982,6,12,54437.9539219549
2025-05-11,5,933,1747009336,1747009336,24500043.396616124205664050376118075810249,0,0.00000957149035791597,0.995206600395973,,0.06156506993368909,24618047.535926753368316213,2,4,20789.139849197
2025-05-12,27,933,1747096069,1747096069,24922661.98975052771329936718642142918228,0,0.00000983550133934524,1.01227053244987,,1.730996485747897,24620554.674681055302912444,21,51,461085.379728262
2025-05-13,19,934,1747182294,1747182294,24580188.793608550913584472866256718748625,0,0.00000958521295905558,0.998258826617435,,-0.5970724379907996,24623061.813435357237508675,12,20,23767.8816461218
2025-05-14,37,936,1747268339,1747268339,19225268.394811767625571964751844172151787,0,0.000009652595309182358,0.999745547775841,,-0.44903023523392704,19230161.552189659172104907,41,71,997960.82543223
2025-05-15,20,939,1747354759,1747354759,19232628.22786676186514352159137886910166,0,0.000009641942615423397,1.00002645810578,,0.4108938860523542,19232119.382417768267558547,17,25,623056.660301619
2025-05-16,14,940,1747442051,1747442051,19145659.946590048123945167769713168768832,0,0.000009611267265652575,0.995403092902336,,-3.396352273762655,19234077.212645877363012187,14,26,106851.07600975
2025-05-17,14,942,1747528104,1747528104,19145173.63057472077295358571121225046325,0,0.000009645082866469464,0.99527649995975,,-1.8798495926887075,19236035.042873986458465827,7,17,36202.0375001217
2025-05-18,5,942,1747614939,1747614939,19236236.139654486054984342811004546968584,0,0.000009431704737162861,0.999908684161638,,-2.6521403148068403,19237992.873102095553919468,2,5,10785.9862807296
2025-05-19,23,943,1747700157,1747700157,17890474.642370020295852403659727552355212,0,0.000009457376353017155,0.998848643313039,,-2.7553424465860137,17911096.703330204649373108,16,22,41075.9449313984
2025-05-20,7,943,1747786589,1747786589,17906242.183753159475683701831318499229771,0,0.000009351633472718026,0.999627245152973,,-2.679540301985107,17912919.311250831773681527,3,7,341.983163420297
2025-05-21,20,944,1747872755,1747872755,17908064.112287849956429841339680986009458,0,0.000009111969014570202,0.999627245152973,,-2.679540301985107,17914741.919171458897989946,15,26,2395.90772947502
2025-05-22,12,946,1747959373,1747959373,17876113.013849008299008054546744075504246,0,0.000008950205835248008,0.997742228250181,,-2.659144378647781,17916564.527092086022298366,8,12,0
2025-05-23,12,946,1748045560,1748045560,17887409.05236234863881671681113345912933,0,0.000009304255581053165,0.998271156749938,,-2.3344014942217526,17918387.135012713146606785,10,12,16130.3055667111
2025-05-24,18,947,1748132081,1748132081,17917706.131257434982007169966533041138492,0,0.000009265057864310769,0.999860291162223,,-0.2742224638792927,17920209.742933340270915204,14,17,10834.8371837238
2025-05-25,9,949,1748218620,1748218620,18006183.712170226492383120175853213597784,170115.417863406402827309,0.000009137856780990006,0.995248543310276,,-8.661874091393061,18092147.768717373798050934,4,8,5258.21066976067
2025-05-26,44,954,1748305062,1748305062,13755185.7953694410902483464613085963529,0,0.000009142693799975507,0.999954570724173,,-3.8553760734318936,13755810.7118884954739373,91,207,3178254.13342243
2025-05-27,27,956,1748391322,1748391322,13740119.8230684779893513805635640283429,0,0.000009170678672805626,1.0002124098519,,-2.3996645840882094,13737201.906046094340737891,24,33,139880.158688339
2025-05-28,24,957,1748477910,1748477910,13740316.60477821830827980053167154920512,0,0.000009269394467314536,1.00012504605036,,0.47452023819006756,13738598.647279894718687792,16,25,140126.395774195
2025-05-29,19,958,1748564273,1748564273,13742068.19542454662398509203746882285693,0,0.000009459215738388934,1.00015085936001,,0.47711349381653884,13739995.388513695096637693,16,25,27026.3523112641
2025-05-30,24,960,1748650761,1748650761,13738369.536919554533728851824650457925918,0,0.00000961499816721026,0.999780037364526,,0.4601956854415631,13741392.129747495474587593,18,21,11336.0263057556
2025-05-31,8,961,1748737080,1748737080,11885883.352881792212545312489881132348036,82846.16633561932376639,0.000009548180000428058,0.999780037364526,,-2.5939070260090618,11888498.378316915176303886,4,4,0
2025-06-01,22,966,1748824046,1748824046,12022021.30914427425832287002766044414432,134318.458200230861628122,0.000009454664724326619,0.999832304738474,,-0.5768367703239216,12024037.68328817174744368,22,26,87650.883545652
2025-06-02,25,968,1748910411,1748910411,12021901.042646868555984697437606398077625,0,0.000009440260319985492,0.999720706795153,,0.45514298279944,12025259.615944122794419625,24,32,30452.1055955368
2025-06-03,27,969,1748996356,1748996356,12142349.67697083473000512369632578954101,120382.519369773092245259,0.000009476588735614822,0.99962834926169,,0.06499873912095377,12146864.067969846933640829,26,16,141093.332038314
2025-06-04,30,970,1749083009,1749083009,4363244.277311756921292536163453470678917,0,0.000009533903443687035,0.998989525834781,,-1.4548882437459627,4367657.682562506622264457,37,26,87787.1553918718
2025-06-05,20,970,1749169142,1749169142,4363102.46939026430384448955992947768076,0,0.000009824565104830022,0.99885558119103,,-1.1309662815430772,4368101.406799694191330292,20,16,899.923315203426
2025-06-06,15,970,1749255496,1749255496,4368953.52914528613587157767892856955156,0,0.000009577508282399185,1.00009348606828,,-1.2629348160230327,4368545.131036881760396127,9,12,226030.839602088
2025-06-07,18,970,1749341918,1749341918,4369397.29486450804014540853470170869708,0,0.000009462942863485612,1.00009348606828,,0.3241527455005805,4368988.855274069329461961,35,5,0
2025-06-08,10,970,1749428593,1749428593,3682540.96619966052816422703088092197664,0,0.00000945913995272819,1.00009348606828,,0.3241527455005805,3682196.732104542610025688,6,4,0
2025-06-09,11,970,1749515282,1749515282,3681080.861318553987140493095361528653792,0,0.00000907089062084461,0.999595444312352,,-0.9527516980081778,3682570.666226741700118471,7,12,30341.4744586191
2025-06-10,23,973,1749601832,1749601832,3707245.968063548193459840490741874551672,26433.529494963549810942,0.000009079565708168471,0.999425196972182,,0.42389153915684924,3709378.129843904340022196,13,29,34536.1681788342
2025-06-11,2,973,1749688142,1749688142,3707622.369534999221273505633860759929004,0,0.000009198932032547517,0.999425196972182,,-1.2689626997834287,3709754.747796494847475522,1,1,0
2025-06-12,6,973,1749773220,1749773220,3707412.711410980492773080003664967483818,0,0.000009428096634883786,0.999368681612469,,0.11117908156090285,3709754.747796494847475522,2,7,2033.11442800933
2025-06-13,18,975,1749860676,1749860676,3676673.424471707752507115216846253809214,0,0.000009423929626238926,0.999170461985934,,-0.057523215900932706,3679725.896984599587746921,8,16,127379.916107097
2025-06-14,3,975,1749947000,1749947000,3676165.04692676859160596516427196795903,0,0.000009472453711278824,0.99903230562343,,-0.09941261796543992,3679725.896984599587746921,1,2,287.420527357834
2025-06-15,10,977,1750033267,1750033267,3675656.369479892984967652605602658686644,0,0.00000946704183773566,0.998894067759764,,0.3507096654933254,3679725.896984599587746921,6,14,148.743883334276
2025-06-16,9,977,1750119897,1750119897,3675656.369479892984967652605602658686644,0,0.000009314224465612151,0.998894067759764,,0.36347364779137115,3679725.896984599587746921,4,7,0
2025-06-17,0,977,1750205707,1750205707,3675656.369479892984967652605602658686644,0,0.000009547064668027439,0.998894067759764,,-0.10147090608826458,3679725.896984599587746921,0,0,0
2025-06-18,7,978,1750292114,1750292114,3675656.369479892984967652605602658686644,0,0.000009530216384393392,0.998894067759764,2.9851539320612046,0.004547680675050477,3679725.896984599587746921,3,5,26.7079204641087
2025-06-19,0,978,1750378513,1750378513,3675656.369479892984967652605602658686644,0,0.000009539649809415462,0.998894067759764,3.032563640178763,-0.07334507905462266,3679725.896984599587746921,0,0,0
2025-06-20,0,978,1750464824,1750464824,3675656.369479892984967652605602658686644,0,0.000009672180739490789,0.998894067759764,3.032563640178763,-0.07334507905462266,3679725.896984599587746921,0,0,0
2025-06-21,0,978,1750551162,1750551162,3675656.369479892984967652605602658686644,0,0.000009836650017944447,0.998894067759764,3.032563640178763,0.1154445985114859,3679725.896984599587746921,0,0,0
2025-06-22,4,979,1750637540,1750637540,3675054.295668482814838702556826049521937,0,0.000009898295630812933,0.998730448558697,3.3227591459618186,0.04600872274565495,3679725.896984599587746921,2,4,41063.5306329731
2025-06-23,0,979,1750723654,1750723654,3675054.295668482814838702556826049521937,0,0.000009466913235598255,0.998730448558697,3.4753427907354975,-0.11300004745789899,3679725.896984599587746921,0,0,0
2025-06-24,4,979,1750810905,1750810905,3675176.601678519251713662623175128417173,0,0.000009425494247263574,0.998763686363213,-0.1400228242169177,0.3531924840849644,3679725.896984599587746921,2,4,32627.9192604314
2025-06-25,7,982,1750897414,1750897414,3675176.601678519251713662623175128417173,0,0.000009307703084709741,0.998763686363213,-0.1400228242169177,-0.11909384644320364,3679725.896984599587746921,3,6,111.961450151901
2025-06-26,873,1812,1750983525,1750983525,3675176.601678519251713662623175128417173,0,0.0000093331215830565,0.998763686363213,-0.1400228242169177,-0.14484158308949457,3679725.896984599587746921,47,884,282.786385588885
2025-06-27,93,1854,1751070340,1751070340,3675176.601678519251713662623175128417173,0,0.000009326311905436063,0.998763686363213,-0.1400228242169177,-0.13611894757791637,3679725.896984599587746921,60,92,151.641607912943
2025-06-28,15,1856,1751156611,1751156611,3675144.147015777137346948772111467335398,0,0.000009303064773795554,0.998754866504438,1.31742643557224,-0.13957822887491098,3679725.896984599587746921,7,14,1126.93521990872
2025-06-29,24,1859,1751243206,1751243206,3674962.800979557914597650197081945564186,0,0.000009216475392737218,0.998705584019466,1.104768002183848,-0.10746897366468565,3679725.896984599587746921,10,24,569.220870572009
2025-06-30,13,1860,1751329632,1751329632,3674385.588684009451443790669237708668824,0,0.00000931889707888198,0.998548721168344,3.732707739954887,-0.12315870993261809,3679725.896984599587746921,7,16,4884.94453855414
2025-07-01,19,1862,1751415080,1751415080,3508666.421044288228055557988109708031499,97207.616097709666197405,0.00000943424824311772,0.995939214266039,-0.8919326047947483,-0.389374343475852,3522972.457340192810680141,15,22,146532.739867758
2025-07-02,27,1865,1751501626,1751501626,3488039.862580571688305881565055722516943,0,0.00000914903759316231,0.996578448624381,-0.1941665310105873,-0.31431360273062975,3500015.344898597091919803,15,28,71382.7665800907
2025-07-03,11,1866,1751587823,1751587823,3482044.915025518265668951565055722516943,0,0.000009090201785331138,0.996578448624381,2.9651449729935773,-0.3051034556554475,3493999.814898597091919803,5,9,1019.91864937364
2025-07-04,2,1867,1751674109,1751674109,3482044.915025518265668951565055722516943,0,0.000009220628967912732,0.996578448624381,2.9651449729935773,-0.241351600597128,3493999.814898597091919803,1,1,0
2025-07-05,18,1868,1751760532,1751760532,3457512.023751371799790465783443910471506,0,0.000009210348854232096,0.996972266628257,3.430775290746644,-0.18854723327744394,3468012.240144470411811858,16,27,10060.6163260841
2025-07-06,11,1868,1751846911,1751846911,3456690.232557077833280067210571600301496,0,0.000009129284235438468,0.996735303452412,3.382625072320982,-0.3357868701925212,3468012.240144470411811858,4,9,139.021100600583
2025-07-07,10,1868,1751933334,1751933334,3455915.83877718500683210254149210907672,0,0.000009205704586440893,0.99651200730284,3.3594645180280405,-0.35811439783695337,3468012.240144470411811858,4,10,500.850384989157
2025-07-08,9,1871,1752019727,1752019727,3455915.83877718500683210254149210907672,0,0.000009145950932278184,0.99651200730284,3.3181403710895143,-0.35811439783695337,3468012.240144470411811858,3,7,39.7858499002916
2025-07-09,34,1873,1752106179,1752106179,3456197.15332093588183395205911882367602,0,0.000008944728839229737,0.99659312424369,3.326550557238598,-0.3003535165896493,3468012.240144470411811858,30,33,968.448422114578
2025-07-10,18,1875,1752194124,1752194124,3486104.101933862356353236538011888242935,59789.693011873826564449,0.000008564754232274819,0.992431507842095,2.895075106466685,-0.699771143580812,3512689.867650326202566073,12,19,83138.7808773489
2025-07-11,3,1875,1752280338,1752280338,3486104.101933862356353236538011888242935,0,0.00000843770853350374,0.992431507842095,-2.5882707070696593,-0.699771143580812,3512689.867650326202566073,1,2,3199.88882064485
2025-07-12,6,1876,1752366762,1752366762,3492488.214918288343490576830971009026859,0,0.000008470172557784614,0.994248950663683,3.058742965366052,-0.5122965170896996,3512689.867650326202566073,3,5,1135.64732019893
2025-07-13,6,1876,1752453158,1752453158,3492488.214918288343490576830971009026859,0,0.000008362078629004733,0.994248950663683,3.0577832562711373,-0.4925597292447003,3512689.867650326202566073,2,4,39.7132461920935
2025-07-14,15,1876,1752539616,1752539616,3535949.52593197900412284978572310552458,26868.805716584477839471,0.000008333788305881428,0.99898033970673,3.5482101922753833,-0.005201625253516039,3539558.673366910680405546,13,39,57195.9168849485
2025-07-15,14,1879,1752626085,1752626085,3517425.435135010135793802660433043418249,3420.017314025977563134,0.000008482130837549085,0.998439178533403,3.492116725070608,-0.04553928600067987,3522924.090680936657968683,7,12,26740.8073578725
2025-07-16,13,1881,1752712391,1752712391,3521399.501226694306097096148556293613101,0,0.000008418812907541036,0.999567237495047,7.1416284097263905,0.06739150396525063,3522924.090680936657968683,6,11,58629.1148272695
2025-07-17,10,1881,1752798038,1752798038,3521399.501226694306097096148556293613101,0,0.00000836446293677882,0.999567237495047,-1.0843544195145092,0.06739150396525063,3522924.090680936657968683,5,7,6675.31855598687
2025-07-18,7,1883,1752884440,1752884440,3513332.21653429749135765640932248291906,0,0.000008474953920621668,0.999692947075589,7.16142478041934,0.07997638003964395,3514411.32680977757620954,4,5,955.53126668598
2025-07-19,6,1883,1752970814,1752970814,3515647.5513782829148783890118994853102,0,0.000008484134297470545,1.00035175864563,-0.9968737485333794,0.14593047780685106,3514411.32680977757620954,4,9,16609.2532283684
2025-07-20,9,1885,1753057076,1753057076,3513876.28011569181274020821726568261048,0,0.000008523438492087661,0.999847756382412,7.106644258384443,0.09547445053776822,3514411.32680977757620954,3,6,224.509514705985
2025-07-21,9,1885,1753143656,1753143656,3514394.06966586794827321071188784807986,0,0.000008515493050971657,0.999995089606109,7.122427028388409,0.11022408500376467,3514411.32680977757620954,4,6,89.2059723673797
2025-07-22,15,1886,1753229882,1753229882,3513264.76254652700811375871031138525426,0,0.000008325896203328008,0.999673753537469,7.088004559796047,0.09445040752821325,3514411.32680977757620954,6,16,70.7763087729377
2025-07-23,0,1886,1753316217,1753316217,3513264.76254652700811375871031138525426,0,0.000008425358672194736,0.999673753537469,6.905495479353352,0.09445040752821325,3514411.32680977757620954,0,0,0
2025-07-24,3,1886,1753402637,1753402637,3513264.76254652700811375871031138525426,0,0.000008444825106184952,0.999673753537469,6.905495479353352,0.0911193695447449,3514411.32680977757620954,1,2,19.7889436823976
2025-07-25,5,1886,1753489131,1753489131,3513107.7339893584215979902472850121904,0,0.000008506021083132854,0.99962907221176,6.941891988941835,0.08664570612274927,3514411.32680977757620954,2,4,19.9505755326007
2025-07-26,7,1886,1753575334,1753575334,3513669.43364652908625150357156975781994,0,0.000008473993422493955,0.999788899734761,7.168016791348494,0.10264824257689398,3514411.32680977757620954,2,6,1683.94747395312
2025-07-27,7,1886,1753662053,1753662053,3503939.19947816592070639573147229279535,0,0.000008368790312656572,0.99955295181583,7.142725381787347,0.07902424401221292,3505506.329717462553650145,3,5,20.7543974519
2025-07-28,11,1887,1753748511,1753748511,3504626.105593488727167746198102517977475,0,0.000008470823268557466,0.999748902429155,7.16372945437173,0.0995275175174941,3505506.329717462553650145,5,13,107.0412564662
2025-07-29,7,1887,1753835039,1753835039,2416363.252694757082491340207634136049115,0,0.000008481694026588394,0.999748902429155,6.377816555494954,0.10446706480703329,2416970.148027731725995433,4,5,33.8625312572419
2025-07-30,7,1887,1753921909,1753921909,2385068.324748784558507202207131940907425,0,0.000008491688212745587,0.999748902429155,6.358712805944893,0.12019255899769654,2385667.360027731725995435,3,6,106.829603714282
2025-07-31,2,1887,1754008338,1754008338,2385068.324748784558507202207131940907425,0,0.000008629807751736224,0.999748902429155,-1.8402339680375013,0.38252215682897495,2385667.360027731725995435,1,0,0
2025-08-01,0,1887,1754094831,1754094831,2385068.324748784558507202207131940907425,0,0.000008825299947212475,0.999748902429155,-1.8402339680375013,0.318133891932973,2385667.360027731725995435,0,0,0
2025-08-02,8,1887,1754181016,1754181016,2385068.324748784558507202207131940907425,0,0.00000888305049784437,0.999748902429155,-1.8402339680375013,0.318133891932973,2385667.360027731725995435,3,7,8180.12035501869
2025-08-03,4,1887,1754267297,1754267297,2385068.324748784558507202207131940907425,0,0.00000874948872987453,0.999748902429155,-1.7921775584683983,0.318133891932973,2385667.360027731725995435,2,3,3297.28780199905
2025-08-04,6,1887,1754353648,1754353648,2385068.324748784558507202207131940907425,0,0.000008678380886799743,0.999748902429155,6.3797751540360395,0.2785068244965907,2385667.360027731725995435,3,5,4667.09280145293
2025-08-05,10,1888,1754440097,1754440097,2385068.324748784558507202207131940907425,0,0.000008761168857392402,0.999748902429155,6.3797751540360395,0.30234696877945055,2385667.360027731725995435,4,8,9389.76271629943
2025-08-06,6,1889,1754526567,1754526567,2385068.324748784558507202207131940907425,0,0.000008690847953865788,0.999748902429155,6.3797751540360395,0.324822491108368,2385667.360027731725995435,2,4,0
2025-08-07,7,1889,1754612971,1754612971,2385068.324748784558507202207131940907425,0,0.000008512492103944492,0.999748902429155,6.3797751540360395,0.324822491108368,2385667.360027731725995435,3,5,3100.0073219944
2025-08-08,10,1889,1754699502,1754699502,,0,,,,,2385667.360027731725995435,4,6,523.680469301853
2025-08-09,4,1889,1754785587,1754785587,,4994.731305902267130525,,,,,2390662.09133363399312596,3,4,3994.9076184166
2025-08-10,4,1889,1754872087,1754872087,,0,,,,,2390662.09133363399312596,1,3,19.9872723346427
2025-08-11,9,1892,1754958719,1754958719,,0,,,,,2390662.09133363399312596,3,7,25.2900732460669
2025-08-12,9,1892,1755043718,1755043718,,0,,,,,2390662.09133363399312596,3,8,42.2985242647303
2025-08-13,6,1893,1755130106,1755130106,,0,,,,,2390662.09133363399312596,1,5,0
2025-08-14,3,1893,1755216474,1755216474,,0,,,,,2390662.09133363399312596,3,2,0
2025-08-15,8,1893,1755302933,1755302933,,0,,,,,2390662.09133363399312596,3,6,124.35039285402
2025-08-16,0,1893,1755390648,1755390648,,0,,,,,2390662.09133363399312596,0,0,0
2025-08-17,7,1894,1755475656,1755475656,,0,,,,,2390662.09133363399312596,3,9,1663.06555737302
2025-08-18,5,1894,1755562112,1755562112,,0,,,,,2390662.09133363399312596,2,3,19.9939828558323
2025-08-19,3,1895,1755648564,1755648564,,0,,,,,2390662.09133363399312596,2,1,0
2025-08-20,3,1895,1755734992,1755734992,,613446.0494950634393208,,,,,3004108.140828697432446761,2,4,0
2025-08-21,7,1895,1755822766,1755822766,,0,,,,,3004108.140828697432446761,4,8,3718.78668350963
2025-08-22,17,1895,1755909178,1755909178,,0,,,,,1077840.566003733420353541,12,9,0
2025-08-23,6,1895,1755995516,1755995516,,0,,,,,980607.474802404597978776,3,4,19.9881827532188
2025-08-24,5,1896,1756081958,1756081958,,0,,,,,980198.043987175064881655,3,3,0
2025-08-25,9,1897,1756168440,1756168440,,48164.148907827312229857,,,,,1028362.192895002377111513,4,10,1440.21589151495
2025-08-26,7,1897,1756254784,1756254784,,0,,,,,1028362.192895002377111513,4,4,39.9858774453976
2025-08-27,11,1899,1756340040,1756340040,,39222.66478995696383578,,,,,1067584.857684959340947293,25,8,25.9143450316916
2025-08-28,29,1901,1756426496,1756426496,,0,,,,,1067584.857684959340947293,62,19,0
2025-08-29,7,1901,1756512674,1756512674,,0,,,,,1067584.857684959340947293,32,0,0
2025-08-30,17,1902,1756599165,1756599165,,0,,,,,1067584.857684959340947293,11,15,1030.79067120277
2025-08-31,32,1902,1756685813,1756685813,,0,,,,,1067584.857684959340947293,31,31,0
2025-09-01,11,1905,1756773182,1756773182,,0,,,,,1067584.857684959340947293,7,16,1899.71626867434
2025-09-02,2,1906,1756857996,1756857996,,173394.598891328183716724,,,,,1240979.456576287524664018,1,1,0
2025-09-03,8,1911,1756945971,1756945971,,0,,,,,1240979.456576287524664018,3,7,1.16401737201119
2025-09-04,13,1913,1757030938,1757030938,,0,,,,,1240979.456576287524664018,5,11,1007.27884127259
2025-09-05,4,1913,1757117363,1757117363,,0,,,,,1240979.456576287524664018,2,3,1089.20998232908
2025-09-06,6,1913,1757203715,1757203715,,0,,,,,1240979.456576287524664018,2,5,19.9710052914376
2025-09-07,5,1913,1757290034,1757290034,,0,,,,,1240979.456576287524664018,2,4,39.1141913887437
2025-09-08,0,1913,1757377132,1757377132,,0,,,,,1240979.456576287524664018,0,0,0
2025-09-09,8,1913,1757464385,1757464385,,1547.101192437510815494,,,,,1242526.557768725035479512,3,6,1665.83013930563
2025-09-10,10,1914,1757549213,1757549213,,190.919957879017014446,,,,,1242717.477726604052493958,4,11,739.425184883068
2025-09-11,0,1914,1757637132,1757637132,,0,,,,,1242717.477726604052493958,0,0,0
2025-09-12,13,1915,1757722149,1757722149,,8208.788123605414926999,,,,,1250926.265850209467420958,9,18,8356.81680973313
2025-09-13,6,1915,1757808549,1757808549,,0,,,,,1250926.265850209467420958,3,4,3999.68715663505
2025-09-14,10,1915,1757894934,1757894934,,0,,,,,1250926.265850209467420958,3,10,149.551347245957
2025-09-15,0,1915,1757983054,1757983054,,0,,,,,1250926.265850209467420958,0,0,0
2025-09-16,4,1916,1758069094,1758069094,,0,,,,,1250926.265850209467420958,1,3,19.7519142725575
2025-09-17,0,1916,1758155532,1758155532,,0,,,,,1250926.265850209467420958,0,0,0
2025-09-18,0,1916,1758241453,1758241453,,0,,,,,1250926.265850209467420958,0,0,0
2025-09-19,9,1916,1758328570,1758328570,,0,,,,,1250926.265850209467420958,2,7,19.9578525876354
2025-09-20,3,1917,1758414902,1758414902,,0,,,,,1250926.265850209467420958,1,2,2628.50935355718
2025-09-21,7,1918,1758501477,1758501477,,0,,,,,1250926.265850209467420958,3,9,995.915584797327
2025-09-22,7,1919,1758587888,1758587888,,0,,,,,1250926.265850209467420958,4,2,79.7782086868688
2025-09-23,7,1921,1758674061,1758674061,,1229.989999999999999999,,,,,1252156.255850209467420957,3,6,227.927479994591
2025-09-24,3,1921,1758758836,1758758836,,0,,,,,1252156.255850209467420957,1,2,20.5526595756245
2025-09-25,3,1921,1758846926,1758846926,,0,,,,,1252156.255850209467420957,1,2,4.24155819715157
2025-09-26,5,1922,1758933268,1758933268,,0,,,,,1252156.255850209467420957,1,4,53.631543207286
2025-09-27,5,1922,1759019432,1759019432,,0,,,,,1252156.255850209467420957,1,5,20.0010417135181
2025-09-28,0,1922,1759105748,1759105748,,0,,,,,1252156.255850209467420957,0,0,0
2025-09-29,6,1923,1759192121,1759192121,,0,,,,,1252156.255850209467420957,2,5,190.824930845983
2025-09-30,9,1923,1759277390,1759277390,,0,,,,,1252156.255850209467420957,10,2,83.0055982711284
