time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2023-07-16,846,50530,1741783408,1741783408,3888,1.963081416815593674,4887617914.1729877426479490874827,0.215,79500.553907229,1135672.5135074074823875313961,0.0004722379019358906,14.2850893194109,-32.761157194556304,23.8130270199619,342148222.169782503,2065,3327
2023-07-17,858,50592,1741783469,1741783469,15764,1.98532817269854408,4914172792.4805722165122022715856,0.272,87857.74868214,1266763.636581238659138907632,0.0004783197264891177,14.4183484733288,-30.285887614471914,24.066624153846433,340827716.958766562,8353,14442
2023-07-18,721,50610,1741783526,1741783526,16614,1.896537840650406405,4694675124.7212630646074217534134,0.289,28007.10805156,385777.593592116576387499336,0.00046167016660209135,13.7742744763906,-42.23093039571916,21.45953248365257,340829212.657845339,8750,15220
2023-07-19,813,50619,1741783589,1741783589,34789,1.931763284958126651,4763846991.8442858880090782439275,0.404,56839.713659741,795857.2455725129288440100055,0.0004680830277584099,14.0017814012355,-43.355149486834954,22.364692524877423,340231493.074440505,18217,33536
2023-07-20,747,50626,1741783649,1741783649,32617,1.912178749975229473,4713725062.5835087024100791905856,0.321,66642.931102088,923375.1094489166905853519744,0.0004648642077400476,13.8555596847088,-41.463502315881136,14.602721684067289,340204594.390051612,17153,29706
2023-07-21,709,50634,1741783713,1741783713,32200,1.927742814084889851,4759778887.183109949269139830742,0.379,194306.64656927,2717821.246321460295070558905,0.0004674940552178476,13.9872788415015,-44.255675560641606,8.06246824820859,340293415.261045828,17049,29448
2023-07-22,603,50682,1741783774,1741783774,23523,1.853557460931257684,4576521362.7644746647192051051348,0.304,16549.598966013,223036.4373166014226125240177,0.0004533689058072621,13.4768484586629,-43.091984152498135,6.363762015801239,339583944.777734212,12387,21100
2023-07-23,665,50700,1741783834,1741783834,6225,1.864391756400172301,4606707394.6181276697252452904065,0.22,50288.079505021,682129.4879320107025543123339,0.00045114676958443,13.5644370325159,-42.71723302242596,2.252757305465689,339616556.409616535,3261,5251
2023-07-24,759,50760,1741783893,1741783893,18741,1.801550891637521265,4451120062.8799067629414836879996,0.339,27716.980773854,363301.8250160208832686213368,0.0004492217600330904,13.1075541012292,-45.18358836385475,0.7062897988898665,339584336.521066863,9861,16395
2023-07-25,587,50782,1741783957,1741783957,24505,1.832869036536578631,4528705400.205015488726075356912,0.354,57181.055457843,762759.5922538732847704575474,0.0004564956553706782,13.3393758850118,-37.235220906294735,-0.6551142528524092,339499046.97516584,12913,21718
2023-07-26,863,50739,1741784022,1741784022,30931,1.822223040850261499,4501682125.6148736305139741441256,0.316,308599.059118303,4091477.8481010482658923577784,0.0004515501705006866,13.2582317645128,-35.46246096219324,0.9904256247882384,339538650.822513877,16372,28067
2023-07-27,678,50739,1741784086,1741784086,26360,1.805091551866063211,4461961076.00004054505319108496,1.286,108231.645498715,1421961.9876029414634918880805,0.000449910150096439,13.1381351641727,-43.58724916410466,-0.36678973173431356,339619057.0612848,13977,23499
2023-07-28,1123,50760,1741784152,1741784152,36547,1.8224765842826878,4497782786.295824332665876802284,0.401,190478.339906953,2521438.3109566050326429078394,0.00045153705791715107,13.2374017549098,-45.31091758254747,7.164130307933338,339778369.62057758,19215,32470
2023-07-29,727,50743,1741784211,1741784211,9437,1.824372858190478136,4500598292.6831547605604296981422,0.23,39618.744717326,524843.4232951510133968628422,0.0004511982771172377,13.2473511475397,-46.50458540213483,4.40974610283036,339735713.393466326,4903,7993
2023-07-30,984,50768,1741784271,1741784271,5532,1.807701431139286254,4459506140.2035365409956291006835,0.229,55129.563470684,723604.440445071411025676822,0.0004485390360435639,13.1255245804705,-45.76055287167124,0.8336258574614529,339758316.923869587,2913,4541
2023-07-31,2387,50742,1741784335,1741784335,20203,1.785332694408143555,4349606711.129928895462683211548,0.356,244588.526666885,3136408.810715800249323744077,0.0004388529733233878,12.8232049698202,-46.00118399474411,-1.2283938619176995,339198096.05842374,10729,17439
2023-08-01,1736,50716,1741784392,1741784392,18756,1.808315069290105295,4374148099.840720373290069583719,0.374,1585817.297177033,20359542.825929646258028166051,0.000435210061725753,12.838517313547,-45.61316451442693,-2.055006709217449,340705082.449449877,9878,16298
2023-08-02,1101,50677,1741784456,1741784456,34558,1.775762622273043021,4267196315.18564516104888325709,0.401,158991.691872712,1991010.92359015687551780186,0.00042969736559094526,12.5227356230925,-45.71442629384827,-5.189461118305182,340755921.359286628,18306,31187
2023-08-03,747,50685,1741784520,1741784520,34056,1.765278887134849715,4241595960.9053116288610217692916,0.328,59319.206769375,738303.1914210325450160304375,0.0004263540864801978,12.4462755257577,-45.992300034757534,-4.7704993781456135,340792388.223069908,18106,30730
2023-08-04,760,50773,1741784583,1741784583,33320,1.757270534409269011,4223152456.045366890090159214506,3.414,118482.013724517,1467898.2811333181202419325645,0.00042637229448717266,12.3892077370185,-46.96626381016656,-2.3379184292711455,340873488.094540676,17695,30077
2023-08-05,769,50808,1741784649,1741784649,25051,1.763256354334935914,4236640401.5288807838946449049812,0.352,88167.022391158,1095682.6605933890762213211368,0.0004277462397320224,12.4273524371996,-50.03024835657255,-0.11115649706787141,340912549.389608547,13197,22345
2023-08-06,781,50850,1741784707,1741784707,6496,1.784565357498732047,4283678975.9303799501207416918873,0.25,37940.414648542,476710.6574561938443449016754,0.0004325495898774118,12.5647192280887,-52.64697537004484,-1.359512926049399,340929144.389802479,3434,5378
2023-08-07,800,50867,1741784767,1741784767,19195,1.768031975506992629,4240523349.4742930196877134371882,2.318,36674.456213861,456151.9061268015438243950674,0.00042647480712733056,12.4378642035434,-55.31491061816038,-8.737525563501519,340936617.419107873,10062,17021
2023-08-08,796,50886,1741784833,1741784833,23046,1.803828750679645183,4325344287.2634348092244383425956,0.3,76595.719908841,971665.4620423175578389522636,0.000425985381701774,12.6856365237996,-54.686339378344854,-6.700619377838038,340963914.514548011,12275,20766
2023-08-09,796,50808,1741784894,1741784894,33414,1.794212387331599869,4304976812.518798175658761583246,4.309,56484.183791263,713278.008471240828977123058,0.0004268650341409981,12.627924501966,-54.00099665370194,-5.670546541732681,340909292.880914081,17614,30069
2023-08-10,729,50838,1741784955,1741784955,26520,1.771504350843471429,4250425107.9157236847918974066004,0.332,1220519.6091115,15221061.4560681142354373467,0.00042374789740873346,12.4709683830058,-57.07888550625795,-5.909502789129434,340825586.063371138,14139,24050
2023-08-11,656,50844,1741785024,1741785024,36704,1.76662226875060677,4237654826.6187534682654853054448,2.329,43883.012887471,545604.4908909069680028987819,0.00042289967205919976,12.4331593249989,-56.551074937439914,-4.538727493580908,340834917.002813232,19346,32950
2023-08-12,574,50868,1741785085,1741785085,9682,1.760789355135030234,4218489235.1004894514637311384064,0.238,16622.533330902,205810.5895205452203190980096,0.00042091152367812256,12.3814213768448,-57.771216626903865,-11.923635486607571,340711224.237124018,5074,8216
2023-08-13,626,50889,1741785146,1741785146,5316,1.743478223478767622,4176145118.933643855055496327393,0.183,26702.97629359,327288.52657958473818476873,0.0004185133429370651,12.256630983047,-57.90872943493949,-16.080880819665776,340725369.370258519,2771,4414
2023-08-14,688,50896,1741785205,1741785205,17774,1.757641212730334299,4206633701.9788085401426781158023,0.271,118367.800050911,1461650.5988261020068569847133,0.0004198847999058228,12.3483802030403,-56.258230552246,-16.680026520144516,340662794.051570541,9368,15576
2023-08-15,810,50940,1741785263,1741785263,17958,1.68800189006084905,4027291557.35260905857175528576,0.308,663232.209995931,7826375.86358190287663013552,0.00040457070982961873,11.80035550992,-57.32475266384068,-17.393897608428595,341285612.451849928,9470,15705
2023-08-16,830,50932,1741785327,1741785327,33957,1.625990964377733437,3873552054.0129686120534522401256,0.415,174168.596216509,1976123.2258845701085877666348,0.00039458583092800417,11.3460363625372,-58.25815523304785,-21.308349680095418,341401343.186490998,17859,29769
2023-08-17,737,50949,1741785394,1741785394,33631,1.519704886434269584,3617266359.5269868123958908315436,0.31,113486.788582676,1202277.2214407270422307820816,0.00039736535570312906,10.5939839910516,-58.42193462615807,-23.08862431041349,341445329.970516871,17840,29856
2023-08-18,670,50991,1741785463,1741785463,33277,1.552997204539924987,3688047173.9044678563771612463496,0.356,1492389.921059027,16114723.7276686327012593410471,0.000414709048823065,10.7979312244573,-55.63161915973703,-22.881732580795017,341551274.706310952,17633,29415
2023-08-19,655,51038,1741785541,1741785541,24874,1.552621214075897212,3686677446.161222064308998130516,0.333,73561.620245618,793999.266397433011616175002,0.00041364564814239807,10.793662017589,-52.032549953419455,-22.098693497736903,341559467.042189444,13127,21783
2023-08-20,741,51031,1741785610,1741785610,6421,1.565095304252625008,3715799768.2534891897174329323699,0.26,29235.593775089,318036.2205627637935487189711,0.0004155789574725251,10.8783910123199,-51.07758041751665,-22.226537873522993,341576227.959199501,3369,5279
2023-08-21,717,51041,1741785677,1741785677,19829,1.508087149046695589,3539426473.096632206264885333313,0.295,26218.746525549,271807.2688636140925860138693,0.00039676004575732416,10.3669055497657,-54.94981655031878,-23.07618816399269,341415908.16139209,10467,17191
2023-08-22,876,51092,1741785742,1741785742,21667,1.475290806659227818,3455488544.22635499088039106625,0.34,155780.878786831,1576214.0988203702942216500625,0.0003894859898788086,10.1181487169375,-54.86203222865081,-25.40679209404086,341513911.37807286,11644,19165
2023-08-23,689,51125,1741785806,1741785806,32480,1.507872684456273449,3530427440.9422259509788880488087,0.329,29507.58123385,305023.202305067628711350145,0.0003907847184918699,10.3371130248777,-56.09120046906636,-21.13621698568227,341529345.035288031,17216,28275
2023-08-24,584,51170,1741785879,1741785879,25531,1.473873599679371534,3447830085.9719584322443314008707,0.264,18644.827237837,188219.6301821025670548274957,0.0003863851490028333,10.0950053213761,-56.18914671867974,-24.32175681683199,341538213.820571587,13537,22241
2023-08-25,668,51207,1741785946,1741785946,36777,1.467271492342600879,3431673387.1999007399972036617527,0.351,33429.360086721,335864.5128786561794246441727,0.0003858161283898807,10.0469919857087,-56.34758899854273,-24.22072442118078,341562269.789930121,19467,32227
2023-08-26,648,51228,1741786015,1741786015,9622,1.478006703599537185,3456363952.1136814263327269207475,0.298,1366265.850093584,13783842.65187230141503611564,0.00038793470012488297,10.0886973431475,-50.97339715855198,-23.210583411722894,342597645.122274561,5081,8276
2023-08-27,700,51266,1741786082,1741786082,5628,1.494426834661250988,3492511712.7630365598113547571252,0.212,35237.588607708,359201.7945127820815959355908,0.0003907678382589224,10.1937109974151,-49.32047691625071,-22.99311310367826,342614354.443505452,2957,4620
2023-08-28,736,51295,1741786152,1741786152,16576,1.519369352411598973,3549513814.401839734579067695944,0.272,62828.784355296,650825.264817205606969896528,0.0003968356880567845,10.3587117194055,-43.757966379862566,-21.805411481605347,342659773.777887408,8842,14250
2023-08-29,707,51311,1741786217,1741786217,17079,1.584889911627864369,3702094731.893285089053047173468,0.328,63081.598606347,681451.769629840414148421468,0.0003903807533652469,10.802702922644,-44.11507600002772,-17.696981507943935,342700781.314014347,9029,14707
2023-08-30,828,51253,1741786289,1741786289,31771,1.528601481346173127,3567202481.412089443206941600502,0.366,150790.145598313,1569586.5679622598134464794085,0.00038129895035046816,10.4090791990045,-46.397710343533845,-18.82622773711734,342701060.604212556,16809,28002
2023-08-31,1618,51262,1741786358,1741786358,32394,1.468813370405497096,3425245411.5565498523946470354168,0.376,330521.970295963,3300796.9326946916108869226902,0.00038476864426386796,9.9866188312354,-47.69653268477983,-22.213612465220738,342983493.156194492,17241,28575
2023-09-01,1814,51232,1741786424,1741786424,33518,1.457345686463833296,3390990293.6292564980059465599617,0.474,333676.721589969,3308759.9095369460784397930299,0.0003843020507958731,9.9160645482571,-48.5502359025312,-20.815508314561697,341969364.673536227,17867,29607
2023-09-02,958,51229,1741786492,1741786492,25788,1.459401470750612116,3389826033.860659382028523838202,0.372,80067.537386474,793559.0731193367509233366664,0.0003831377697335741,9.9111212736436,-47.39700893662371,-20.368778168758773,342022455.408263445,13621,22865
2023-09-03,1117,51219,1741786552,1741786552,6612,1.466207719975054849,3380057477.5664860816575400320818,0.298,196788.876175035,1944016.9867553549279040944154,0.0003804978478093961,9.87869347364044,-47.581217883472405,-20.263719171297243,342156327.310446095,3490,5235
2023-09-04,944,51213,1741786614,1741786614,18638,1.45534483339645693,3341215295.68757936106536320306308,0.406,98903.211235478,967266.85031574986730311099468,0.0003790741673311269,9.77993371734706,-48.48120226138998,-21.303159568629034,341639871.215193618,9838,15980
2023-09-05,854,51162,1741786679,1741786679,20135,1.506663451444636245,3387287033.4919180736302180446454,0.306,187744.562106764,1862106.06773925034793785910552,0.00038469305232164937,9.91829561849218,-48.2747422667699,-21.062337817150603,341519063.73676603,10709,17822
2023-09-06,764,51173,1741786752,1741786752,30689,1.516766630140592291,3385732817.50704291896336268936712,0.359,37898.238829412,376527.79496509456816930748576,0.00038576248890220783,9.93523199481448,-45.55577004337876,-20.121076800436125,340780448.737801669,16318,27090
2023-09-07,748,51214,1741786821,1741786821,23983,1.545989740344320194,3432931654.9642427733042852144784,0.282,264470.963352467,2662906.8200570668316065879316,0.00038415008573351923,10.0688059902748,-47.160083478781,-20.628295069114966,340947244.219426108,12696,21039
2023-09-08,660,51235,1741786888,1741786888,36818,1.535189222112687952,3367078484.0622902366682435411832,0.32,40371.904141648,400430.9653049440951065340424,0.00038288634964744184,9.91855533739505,-48.12273171589362,-21.45537981438784,339472672.130758064,19395,32489
2023-09-09,659,51238,1741786948,1741786948,9812,1.523473397199121234,3340148025.12536349820055058060876,0.274,22147.301353246,217907.52676340180375250844052,0.0003799634866798985,9.83901032851862,-51.67970365275166,-21.104680676391993,339480081.187013298,5152,8267
2023-09-10,774,51279,1741787016,1741787016,6278,1.465659731143551217,3212365113.03350761159660874802352,0.265,42266.174092527,399936.74473106785180198256808,0.0003663104735220947,9.46233609542104,-54.00474702475596,-23.894355022094295,339489644.062423138,3308,5196
2023-09-11,874,51289,1741787082,1741787082,17143,1.48805248916346226,3123652606.53898144812695760186091,0.279,6594390.550112317,60777798.58047402194034564149423,0.0003666829622147863,9.21659069456219,-55.226901346243096,-25.56112570565881,338916277.185005489,8993,14991
2023-09-12,852,51326,1741787145,1741787145,17127,1.484643096836506823,3109832852.89131332100297490163846,0.337,415438.392646865,3828145.80001622840269492024745,0.00035633487395861916,9.21471358394713,-56.8705021410972,-24.81854437248994,337485568.548644342,8999,15210
2023-09-13,615,51342,1741787219,1741787219,31917,1.507031417104561524,3155461389.59806124969885876058675,0.359,1825137.800184055,16975754.04575590083176040148265,0.00035463941729331206,9.30108074253023,-50.7114646235485,-24.67772623133027,339257498.880679725,16730,28313
2023-09-14,728,51401,1741787284,1741787284,31705,1.582069012277359073,3202126739.28047375455052142708183,0.31,1416302.823713506,13315039.61758228996098914608146,0.0003540158859048344,9.40126602492441,-50.74851517106884,-20.330654300870748,340605906.777988463,16673,28356
2023-09-15,923,51307,1741787356,1741787356,34424,1.602800779706987618,3214949310.986806223526773205457,0.341,243711.247518764,2300151.4707352210994013614068,0.0003538467814516476,9.4380193534487,-48.10411730401728,-16.816595224288783,340638135.03540311,18098,31142
2023-09-16,810,51317,1741787427,1741787427,27531,1.59315949897849187,3194570749.7048786739371449543725,0.351,172575.084138548,1618460.4439238925542762537082,0.0003531565673561498,9.37829729014965,-48.01577363044515,-11.475255219649203,340634408.45069465,14448,24146
2023-09-17,719,51323,1741787498,1741787498,5442,1.554543938199244996,3109179252.05171953289070547060315,0.235,1546093.103699974,14057930.8577722400638259419291,0.0003430836557857992,9.09255129857965,-50.74052611287217,-15.793580181497784,341947947.276074791,2869,4525
2023-09-18,815,51320,1741787570,1741787570,18070,1.610833907640030135,3117214731.09652271406176446611168,0.342,174018.938466447,1585870.24070763379189523616624,0.0003404943105605348,9.11320488840592,-45.759841869424314,-15.568924860206504,342054718.320042654,9525,15803
2023-09-19,698,51376,1741787635,1741787635,21192,1.644906281538798768,3152467941.3451653306028316732298,0.301,147542.486806072,1360259.86384112966628688126248,0.00033876274274553933,9.21944514619059,-46.74321447521586,-15.24991944351453,341936840.16307022,11141,18633
2023-09-20,734,51407,1741787726,1741787726,32427,1.61593246812794912,3091899405.47616924053650685172474,0.358,163232.862041668,1475776.98521279145988380665944,0.0003332029678337585,9.04093064811958,-45.71902996706721,-12.790459942755897,341989063.495277703,17080,28619
2023-09-21,721,51419,1741787797,1741787797,24790,1.579980883114675656,3019121223.8461649995525673672016,0.312,327611.650871157,2891513.9144497322487545146596,0.0003321607551633094,8.8260411580628,-46.677329105585784,-12.770197345604803,342069696.909143172,13167,21896
2023-09-22,857,51420,1741787866,1741787866,38839,1.590623627041843475,3031914559.69927264962784542771384,0.374,134520.430486699,1192141.53381034744709531667272,0.0003334001902094564,8.86215966970328,-49.93154471839403,-14.268523054983923,342119152.971748053,20528,33982
2023-09-23,668,51449,1741787934,1741787934,9975,1.597170397257894104,3042711273.56021222697892657294398,0.308,30914.338971695,274932.59867289583834023209115,0.0003346418955246183,8.89336818505557,-50.544999652690386,-11.903283832610489,342132610.530303814,5256,8278
2023-09-24,676,51458,1741787999,1741787999,6455,1.590556050331330476,3008285701.80453269645131651154004,0.219,107514.39502845,945489.235368369157250626962,0.00033454525798756545,8.79407111129796,-50.093020352560664,-12.470606886050597,342081120.760976549,3383,5326
2023-09-25,715,51424,1741788063,1741788063,17413,1.6178466607725848,3058129863.15517595311103887479815,0.311,66297.68324529,592779.9208685768406572435835,0.00034011376795713605,8.94118605435115,-48.435932361189224,-11.374226520689206,342027315.455197781,9249,14879
2023-09-26,648,51412,1741788121,1741788121,17627,1.634206060380613482,3091470688.5086320540878851351869,2.321,127967.994769575,1156547.46565095944047585124325,0.0003450256282453061,9.03778689142931,-48.28767275559482,-11.33958090707993,342060586.91650799,9257,15257
2023-09-27,599,51461,1741788185,1741788185,30845,1.61289356938398912,3049816332.9635900898360813663366,0.431,32934.712276151,293681.85177506279665120227276,0.0003385883886394348,8.91709176969876,-48.47782058839179,-13.916981075996926,342019170.793688035,16212,26283
2023-09-28,587,51487,1741788248,1741788248,32146,1.676299060771153139,3168487089.1100847533347682706169,0.38,323687.802820017,2998339.07805595646286557936745,0.00034265204743055177,9.26305857660985,-46.40145309195033,-14.25239921026465,342056250.956982154,17070,27823
2023-09-29,726,51435,1741788318,1741788318,35589,1.661035478987897833,3138480990.87544329965967067190315,0.353,127764.599211554,1172215.4833693634494133957719,0.0003409282757399551,9.17480656303235,-47.03897203262698,-11.857654383974648,342075984.851951929,18902,31223
2023-09-30,1725,51419,1741788398,1741788398,29896,1.679818239152581525,3162721192.2847472491442383595898,0.436,921583.731619838,8517714.41200774175434135565734,0.0003425969258747526,9.24247479611693,-46.214161772798505,-7.45141121027862,342194191.71297186,15832,26307
2023-10-01,1750,51406,1741788460,1741788460,6931,1.775566730766062115,3322135411.09760894530935582403545,0.406,178894.780533645,1743655.83782198501147117883825,0.000348721743710764,9.74682342671285,-42.61752534178139,-1.7067367877712782,340842884.461487637,3703,5558
2023-10-02,1762,51296,1741788525,1741788525,19824,1.689436529837571924,3172006894.70917467649654299645968,0.461,545094.608895646,5084684.86597875386344661587256,0.00033839204680340167,9.32807770064036,-43.60938953353683,-5.882720601489489,340049364.564300388,10585,17255
2023-10-03,855,51292,1741788591,1741788591,22931,1.7153970906382191,3200693507.79653558259070484065248,0.323,413785.251534915,3891150.41410013064627872703195,0.00034271450105732897,9.40379194199433,-45.237548041397204,-4.807331383581265,340362007.958009056,12104,20143
2023-10-04,741,51284,1741788659,1741788659,34721,1.846759342351420698,3445216543.1013797743429968798515,5.323,44106.390796294,446500.6243820407936778762446,0.00036418218565177266,10.1232636885709,-41.92189358742505,3.5105551954290006,340326662.338254335,18310,30639
2023-10-05,1598,51274,1741788725,1741788725,26995,1.859094971060336762,3452084048.5420681375509491021377,0.356,160437.498257291,1628078.8263677806290552388561,0.00036999990340389236,10.1477450349971,-41.52864347294167,2.313395620887956,340182379.103600987,14269,22999
2023-10-06,1034,51243,1741788794,1741788794,38596,1.964130048065636054,3629956656.9077555338620207622281,2.43,1474165.874881053,15705399.5797610845601548904781,0.0003812814859821873,10.6537533172977,-37.49083939930851,7.232053794599254,340720922.363958553,20371,33503
2023-10-07,829,51251,1741788862,1741788862,9981,1.910010271324152857,3529832663.4781011885638439870472,0.338,80489.113844036,833982.4044375109651888036016,0.0003704115784665935,10.3614310632556,-38.692770457555156,2.9062539616260192,340670380.561217062,5264,8474
2023-10-08,735,51230,1741788921,1741788921,6412,1.862261129684888478,3439123651.1682541532579428256382,0.269,53838.493321794,543603.7434893926512468445164,0.0003614267141261041,10.0969345527606,-39.831796664220356,1.7984394833491695,340610670.812753197,3367,5165
2023-10-09,859,51256,1741788982,1741788982,17184,1.789830601892097752,3244276309.35675402788613810880278,1.285,107596.402872972,1024914.12250964732152540750536,0.0003452365958512857,9.52554263100838,-43.570401247087304,-3.1859677654941247,340587033.729259881,9119,15046
2023-10-10,763,51184,1741789045,1741789045,17305,1.798591253981344363,3258268519.2530287450082982776696,2.334,882373.073912976,8420620.1525040032027626026576,0.0003480387435529649,9.5431517591101,-41.2918770178267,0.8540772899428771,341424783.079931096,9157,14887
2023-10-11,943,51158,1741789112,1741789112,30058,1.761651045264979669,3172866502.67686138678117305026229,0.404,207284.020140418,1926242.72152621763505861697758,0.00034638102778858354,9.29276998883631,-41.651029141606294,0.8265452681875876,341433878.863732059,15813,26087
2023-10-12,700,51164,1741789177,1741789177,30328,1.72290190182729075,3101235637.68296908913340826156391,0.289,90561.730226127,825730.54992639134995751827869,0.00034096552191015836,9.11787515393747,-42.87017427080627,-1.05091090599236,340127012.634487453,15993,26377
2023-10-13,560,51173,1741789251,1741789251,35624,1.736260239805710051,3124992073.17873515380186766344505,0.319,1471541.984911303,13463365.03053871686294087446419,0.0003408465188460961,9.14915453897173,-41.60329542751752,-1.6334252735147203,341560748.577097685,18690,31155
2023-10-14,592,51178,1741789319,1741789319,27746,1.736026668917890007,3123792270.13273711979724530832228,0.316,49869.058106321,456082.90729119301408837373388,0.00034046655786345903,9.14560901308428,-41.62914806801806,-2.7193891882469687,341561974.239620851,14674,24236
2023-10-15,846,51167,1741789377,1741789377,3987,1.745632997344565835,3132387693.65537876165059185000676,0.275,354940.820665728,3254155.47568412350583212702848,0.0003379306985148208,9.16816349717291,-40.63415810400964,-2.859242455115149,341659231.384920236,2139,2899
2023-10-16,804,51163,1741789439,1741789439,16748,1.803329498590643359,3226021251.6109761037344715103879,0.41,1273121.736733287,11992031.91554820098398004947617,0.0003304261955911154,9.41939138225591,-40.20764004535789,0.43818286875403534,342487228.81269169,8927,14244
2023-10-17,808,51163,1741789507,1741789507,23734,1.745749296433212105,3118468750.69821334971662336701272,2.29,133010.76495247,1212023.1082855646076003279366,0.000320478050725937,9.11221816308378,-43.78517458153701,0.21629643714192456,342229377.620920924,12568,20515
2023-10-18,645,51175,1741789578,1741789578,33597,1.70913096332840719,3052399570.58883985195807824013051,0.366,308211.795564087,2747447.86442555646338430241401,0.0003146756518874344,8.91415547350223,-43.8688014307781,-2.1841867635053958,342421621.393327637,17731,28353
2023-10-19,809,51149,1741789647,1741789647,24443,1.763314077747826883,3105471996.85179408649004885646366,0.359,212471.97033738,1926091.6120287713534914286958,0.000315965253804706,9.06515626023691,-40.08959815714953,-1.673515960094761,342572362.538694426,12909,20969
2023-10-20,782,51146,1741789711,1741789711,37729,1.797948601463982269,3161872250.50123611621220628434095,12.382,4488506.502410353,41430059.29074088210129636004991,0.00031073083591821345,9.23025493412847,-39.144539443995924,2.0940796183218824,342555246.097304385,19862,32298
2023-10-21,646,51192,1741789774,1741789774,10177,1.876772041541046883,3300564855.69485841662558453842848,0.309,47355.855822209,456246.32558705082536888328732,0.0003219786988641219,9.63442255800348,-38.60300265179611,9.159048609264692,342580454.181244376,5358,8610
2023-10-22,699,51194,1741789837,1741789837,6139,1.961748489444680397,3444405443.289733398093807135107,0.291,49915.327903946,501867.3876188424886777202986,0.0003353228664516716,10.0543742512241,-35.90790437579749,13.452867314009229,342577803.17560627,3255,5000
2023-10-23,834,51166,1741789903,1741789903,17716,2.059191200626015081,3618603426.8205509205382542602335,0.336,1132709.9992524,11929277.1583157511547879938,0.00031958400080244745,10.5316251875495,-35.45032489555478,18.421108497980097,343594019.192637833,9344,14846
2023-10-24,883,51172,1741789966,1741789966,18082,2.017123934283157744,3545634579.5710643176707690241776,0.334,109150.080906795,1126082.122206494064240872298,0.0003045021316301676,10.3168235227244,-34.50615699803872,17.31567088956243,343675024.755561204,9584,15354
2023-10-25,670,51192,1741790033,1741790033,29250,2.049811945948963978,3606084448.390438514362745162169,0.418,185900.097860814,1949927.261801689730130005322,0.00030413225738696887,10.489113691923,-37.03429283002421,17.312330021569853,343793055.762876803,15478,24817
2023-10-26,813,51203,1741790109,1741790109,28358,2.166167515131384264,3814438660.2233295013134963302412,2.368,259169.457529287,2875237.7646241639501937695773,0.00032456293771453333,11.0940455408379,-34.83307064192368,22.751793930420913,343827564.632048228,15034,24041
2023-10-27,707,51219,1741790178,1741790178,32364,2.066474118592148222,3637709103.8300009774712842848768,2.482,343350.289165739,3632367.4665280261893064668088,0.0003120986455975206,10.5791886045992,-37.52564819743477,18.639449697584393,343855208.541091904,16973,26174
2023-10-28,616,51223,1741790250,1741790250,27051,2.139451618301025193,3767160059.5609502216511834229498,0.31,77741.053004271,851833.1994452110734585278322,0.0003214081603118794,10.9573149131182,-40.24816646170757,18.290463376605604,343803211.775073739,14215,22814
2023-10-29,751,51238,1741790308,1741790308,2431,2.21906289018955332,3909931405.7305349482254006733344,0.206,60072.417196499,683140.5004275429178284292313,0.00032891301309100215,11.3719495953187,-37.796095838620495,23.947567909924153,343822435.454697312,1327,1782
2023-10-30,849,51207,1741790368,1741790368,13458,2.235688083921548039,3934172623.7354339461422338597106,0.224,115225.904293655,1318655.0261253456137993362335,0.00033175967567578983,11.4440848540857,-37.20359499907247,23.820568695450913,343773457.982608258,7105,11550
2023-10-31,1274,51281,1741790427,1741790427,23446,2.203593811306989727,3883398210.14945131894993848228,0.302,87542.484043654,988869.6219934148813403327456,0.000326127252342954,11.2958825968464,-41.62184930771929,15.892964326080698,343788825.428623325,12359,19659
2023-11-01,1391,51266,1741790493,1741790493,31575,2.231199454754981226,4190286397.0005584191064447664246,0.408,383128.642503486,4667307.1116154288209681027894,0.0003438162050601342,12.1820887133829,-34.787950029578255,30.595918090890425,343971095.235682174,16666,26729
2023-11-02,1102,51157,1741790563,1741790563,24357,2.170933757496949173,4081389142.717116862513939729672,4.408,104289.138089489,1237353.1730469499494019971856,0.00034012754105420986,11.8646408985104,-33.68379805588003,26.168687819715633,343996011.141772805,12785,20378
2023-11-03,704,51199,1741790631,1741790631,35874,2.214047871328885224,4163213647.9691895659846475499069,0.33,145945.964725464,1766266.0831369321543926003288,0.0003486837215987802,12.1021919753617,-32.83213155081621,19.548323027730653,344004925.425483757,18833,30402
2023-11-04,869,51226,1741790690,1741790690,10340,2.077034317159308537,4211952340.8846841857383325127736,0.335,73557.988498276,900672.0802071061254679700776,0.00034893149140542283,12.2443815905626,-36.73935439802404,20.661107944028064,343990613.958900236,5459,8917
2023-11-05,963,51238,1741790750,1741790750,6523,2.094873669261077515,4261402406.6971727026239902930516,0.37,196650.08532988,2435312.792885813312774782844,0.0003527695683335243,12.3839905220513,-36.867639817129316,16.240635137894035,344105754.854155732,3486,5188
2023-11-06,902,51224,1741790817,1741790817,17473,2.175249359177395024,4489602374.1295603751240640290902,0.367,77338.062191567,1009259.8694216386897981573651,0.00037266783754629087,13.0499761801853,-28.752824324305692,25.947623455837096,344031461.218024334,9229,14641
