time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2021-12-12,1265,289150,1639363782,1639363782,2448,1.149069449793,312495539.910321830558834018028225,312493196.5159608701107763472,190.803938,122400,2319.7045670186148,0.00000037800419623359136,0.0189518346978645,169.56206949181214,-45.76914374091495,,,,,,16488933387.83363005,632,1281,4204195.12064475
2021-12-13,1426,289148,1639475697,1639475697,2479,1.033300455759,280827188.51831789109532260504966,280825070.69798497449761117952,160.364707,123950,2111.00788260214314,0.00000036402704207915547,0.0170311245066732,145.21443062515013,-47.77707790028101,,,,,,16489057337.83363005,733,1432,7528495.18187777
2021-12-14,1153,289103,1639535297,1639535297,2514,1.064331716295,289262558.089279511772370626431715,289260331.93783550156763540448,162.662292,125700,2205.10036600330551,0.0000003632551299508991,0.0175425645664543,156.61651800617082,-41.577867670384464,,,,,,16489183037.83363005,611,1198,6481862.43491505
2021-12-15,1173,289104,1639622465,1639622465,2381,1.086380710821,295252320.12392852180115127351135,295250149.0590991429614375072,160.89289,119050,2131.67231235871435,0.0000003666897621839256,0.017905689310027,170.35707066301512,-38.374962817925166,,,,,,16489302087.83363005,546,1086,6733347.10660291
2021-12-16,1254,288989,1639707171,1639707171,2443,1.049673536149,285208913.926193065556723078919915,285206777.81153130323759963488,126.865267,122150,2112.764420006305345,0.0000003628874547660379,0.0172964749898183,142.65897869963968,-35.322479781781446,,,,,,16489424237.83363005,507,1005,6151352.27230256
2021-12-17,882,289031,1639794785,1639794785,2443,1.00436013807,272837837.49215592299602899076792,272835803.14801213199816333824,95.832411,122150,2021.10725582217256,0.00000035710140700302164,0.0165461093395184,130.6111862703898,-43.60185658980322,,,,,,16489546387.83363005,498,983,5334340.77756747
2021-12-18,897,289084,1639881396,1639881396,2506,1.033568834597,280618898.359798876956535847926815,280616737.94267053027760499168,93.136203,125300,2132.33766142388439,0.00000036281642178485957,0.0170178584311563,127.16390329578611,-31.838977745538834,,,,,,16489671687.83363005,515,1041,5784259.95144339
2021-12-19,909,289076,1639967739,1639967739,2505,1.021631430097,277285156.51559300201622033371357,277283038.59591193288383653504,160.1076,125250,2106.14878912758285,0.0000003587210096427926,0.0168155591946314,118.85170491591828,-36.14486279465395,,,,,,16489796937.83363005,482,974,4529118.7577114
2021-12-20,886,289105,1640054005,1640054005,2431,1.00687310495,273214115.146201632111876002274585,273212084.66983244443997466912,108.473094,121550,2013.907814069715135,0.0000003528620611138395,0.0165685546200717,117.49491883239486,-41.9558539373654,,,,,,16489918487.83363005,482,946,5466658.68900446
2021-12-21,887,289153,1640139772,1640139772,2550,1.062959274466,288504963.441608984642125574863785,288502699.49751170572864057152,127.9761,127500,2230.70225916560175,0.00000035645820721880895,0.0174957039934557,142.01813193069776,-36.46939522946498,,,,,,16490045987.83363005,505,987,5960167.61604102
2021-12-22,883,289184,1640226844,1640226844,2526,1.053144357169,285679275.12599098674415852133871,285677047.23205825370140506112,131.969885,126300,2188.04823980118546,0.00000035579107371525126,0.0173242140918542,137.56857385429893,-32.09342950539713,,,,,,16490172287.83363005,492,961,5910217.59719511
2021-12-23,1007,289181,1640313756,1640313756,2550,1.119707657586,303806872.45188635024964490610283,303804503.20667497652465640576,126.762745,127500,2348.9795052843165,0.00000036328711155738105,0.0184233686688966,206.3248738204524,-27.85467538638684,,,,,,16490299787.83363005,515,1025,5302645.94149282
2021-12-24,937,289186,1640399809,1640399809,2404,1.094431553719,296773852.984897914919144048782595,296771681.67783612007627733984,81.138957,120200,2163.20852683577038,0.0000003543793680973983,0.0179967431517119,172.50642955301822,-24.423549106301405,,,,,,16490419987.83363005,508,1009,5069150.53046766
2021-12-25,1017,289276,1640485908,1640485908,2437,1.1287783503,305758095.99953185291612778886766,305755827.45654384123437527552,84.746783,121850,2259.27227643099542,0.0000003665004307737847,0.0185414220470332,177.91924996553402,-26.431727475398972,,,,,,16490541837.83363005,585,1170,5540063.99131267
2021-12-26,1099,289325,1640572440,1640572440,2508,1.164368587838,315346781.43734555290449321549341,315344370.05952953013806437952,177.345435,125400,2397.99189577474428,0.0000003764444855697322,0.0191227423905482,173.7687573858888,-16.753912691057746,,,,,,16490667237.83363005,613,1230,13476191.8448341
2021-12-27,1318,289273,1640658763,1640658763,2539,1.165011863816,316117214.169146200724981484509295,316114767.20619592865795664224,163.172403,126950,2433.544429799537005,0.0000003773756125097705,0.0191693141378459,145.32420398300636,-19.118245155854964,,,,,,16490794187.83363005,608,1197,9039829.20222516
2021-12-28,1095,289307,1640744624,1640744624,2509,1.082552417634,293613308.377606381900639389635615,293611043.63957753532552474528,147.702441,125450,2233.580075878017035,0.00000037347194005144,0.0178045442477323,124.87665636318704,-26.666479400484782,,,,,,16490919637.83363005,607,1185,8219230.31339517
2021-12-29,1026,289391,1640831673,1640831673,2543,1.03183178534,279517525.539514842225142751983785,279515334.79682584353883621152,150.34834,127150,2155.148416568052255,0.00000036474146770133227,0.0169496532958557,127.03711912720985,-29.40647786474872,,,,,,16491046787.83363005,571,1124,6795913.76546224
2021-12-30,981,289405,1640917999,1640917999,2437,1.027737000154,283009203.83848687272831195164898,283007086.99728121711484153856,135.125608,121850,2091.09931776488826,0.0000003643388722291553,0.0171612582500196,119.23378490640097,-27.8564636806245,,,,,,16491168637.83363005,507,996,3281371.69888485
2021-12-31,1097,289325,1641005022,1641005022,2491,1.018218510111,280327987.85889018112560174639198,280325837.54295869704992723456,171.053378,124550,2117.16876840095418,0.00000036670266170975234,0.0169985449088796,126.38556271888166,-26.729695517474507,,,,,,16491293187.83363005,559,1069,4402423.2422796
2022-01-01,988,289397,1641090953,1641090953,2437,1.065880937444,293458578.86745163641140425958523,293456398.13591546928213369856,92.326267,121850,2168.27529675077951,0.0000003741510400250456,0.0177946269737446,144.2517239652675,-25.91544709258101,,,,,,16491415037.83363005,509,1039,4247900.31262721
2022-01-02,891,289442,1641177193,1641177193,2319,1.065382246154,293320712.158739035338266726122935,293318637.40527270323034424032,149.376847,115950,2062.303166388647265,0.0000003756110093201675,0.0177861420128387,136.58587450378408,-22.326039514385677,,,,,,16491530987.83363005,463,905,4444835.46590141
2022-01-03,896,289487,1641262952,1641262952,2455,1.036848413715,285472296.15103105962933393280862,285470141.90817407607342884864,144.212052,122750,2124.8156740127021,0.00000037263354821285623,0.0173101073239324,79.91786069099909,-10.601158327810019,,,,,,16491653737.83363005,471,916,10368348.7748193
2022-01-04,963,289553,1641350041,1641350041,2470,1.031432119032,283955261.05440528501629359579017,283953108.80561314719068409024,125.763249,123500,2126.4218061209799,0.000000375070903910457,0.0172179903329634,94.1530670884336,-14.03806331252076,,,,,,16491777237.83363005,532,1043,5476587.3830817
2022-01-05,1087,289671,1641435803,1641435803,2501,0.965714562047,265688999.750696913869269682419575,265686730.6191577052778792144,135.873486,125050,2014.589271689712075,0.00000037008777138183807,0.0161102700654915,85.3814855478732,-19.305454339605124,,,,,,16491902287.83363005,605,1180,8132894.16052398
2022-01-06,1105,289524,1641522888,1641522888,2472,0.948465556061,260886116.215915876280115405223815,260884142.01410871050318717568,110.249591,123600,1955.21909701070268,0.00000036664590238370283,0.0158189247330963,22.197221775605,-20.32786034924486,,,,,,16492025887.83363005,519,1018,4753222.44234626
2022-01-07,974,289495,1641609226,1641609226,2512,0.874805375823,240471879.908023762449549625802925,240470033.2257628066968043056,141.317339,125600,1831.3722220371876,0.0000003512409291785216,0.0145809890289585,-12.265236255842993,-26.38436268836764,,,,,,16492151487.83363005,536,1022,9752219.47616932
2022-01-08,973,289584,1641695518,1641695518,2325,0.849227912225,232171062.8381833063537894869753,232169410.1313986807583940416,124.815253,116250,1636.5175780540725,0.00000033678549238204896,0.014077570563906,-4.784178301198183,-23.62471283414349,,,,,,16492267737.83363005,492,985,7925046.0728587
2022-01-09,1058,289700,1641781486,1641781486,2503,0.848360078222,231896561.483593459515338905151325,231894784.8990341603544343504,125.441199,125150,1759.711575333681475,0.0000003356885894865992,0.0140608196191265,-10.56782992698796,-21.00278887262089,,,,,,16492392887.83363005,552,1153,6036242.63107896
2022-01-10,1030,289737,1641868922,1641868922,2445,0.791770304731,216291059.71899133044831169385349,216289428.93114255306601145728,158.603174,122250,1603.24740221035305,0.00000031361679525591295,0.0131144981775898,-9.739739725551766,-29.2022796995582,,,,,,16492515137.83363005,575,1160,7292966.78664752
2022-01-11,902,289799,1641954574,1641954574,2392,0.842692726353,230307734.743335305888911377280865,230306052.04784822096771055328,117.926562,119600,1670.12763655742108,0.00000032651093291683415,0.0139642778976373,10.71901325442678,-26.3170129949962,,,,,,16492634737.83363005,475,971,4086622.37465094
2022-01-12,1226,289864,1642045202,1642045202,2509,0.8913757487,243588489.177420353143833276385975,243586609.0303542192404359552,109.839938,125450,1852.823640147846275,0.0000003359662040010505,0.0147694192120195,24.582808276986036,-13.279835361238252,,,,,,16492760187.83363005,567,1145,6910051.83271399
2022-01-13,971,289941,1642127809,1642127809,2495,0.839691725577,229446584.00249381229469390655541,229444824.84873366842563364352,149.026524,124750,1735.50361032657795,0.0000003263634907165568,0.0139118525877882,4.835769475957015,-20.69658609442381,,,,,,16492884937.83363005,562,1104,5818059.51307462
2022-01-14,946,290035,1642213655,1642213655,2494,0.839418791324,229361382.96986361907494963797938,229359640.47519926798389508736,131.673929,124700,1734.15071502370172,0.0000003226386842649748,0.0139065815158276,8.71286099004759,-22.334285628199414,,,,,,16493009637.83363005,526,1056,2473256.54533726
2022-01-15,962,290046,1642300715,1642300715,2535,0.848476574904,230978227.30678743421389921718149,230976434.73002053020409427328,110.385215,126750,1775.07113399798715,0.00000032412830092285415,0.0140045059881498,17.57404353303304,-19.032600594088343,,,,,,16493136387.83363005,534,1029,6535193.46307469
2022-01-16,1084,290059,1642387067,1642387067,2496,0.853278230122,232259186.80302034821461120306521,232256384.47195589659273846912,189.186016,124800,1757.44179291834816,0.00000032620888661321193,0.0140820656483842,6.78662519889741,-14.891982402468031,,,,,,16493261187.83363005,576,1123,1958099.60376452
2022-01-17,1097,290098,1642472888,1642472888,2477,0.802812164463,218447184.815524956769327546923345,218445537.19560125522474652384,135.246071,123850,1640.335430073506565,0.0000003137676980622678,0.0132445331455269,6.505363546863667,-22.172738719703965,,,,,,16493385037.83363005,596,1132,6449745.05660934
2022-01-18,1405,290082,1642559224,1642559224,2494,0.807801460298,219783242.21162008482432568427229,219781573.86677602899675233088,167.027424,124700,1661.68212463121526,0.00000031404787065145366,0.0133254380483658,0.8949775207574551,-20.755308258674315,,,,,,16493509737.83363005,702,1336,6636640.17432364
2022-01-19,988,290107,1642646146,1642646146,2510,0.774724698897,210702230.364170655555438083031155,210700600.30480453542234250016,121.76091,125500,1603.23236990516905,0.00000030570606159465525,0.0127747599195631,1.8123004659390365,-22.89755979023464,,,,,,16493635237.83363005,535,1036,4637785.04774643
2022-01-20,850,290109,1642732098,1642732098,2530,0.753314493703,204843752.892100005087304289706875,204842157.61138215704540352,136.42204,126500,1571.06275407214375,0.00000030472641982577166,0.0124194684116375,-1.8665384636794067,-29.014183045832144,,,,,,16493761737.83363005,504,945,2989553.8088073
2022-01-21,1311,289816,1642818138,1642818138,2402,0.615783994431,167146152.024756705989281484735655,167144920.25803354263346252416,159.284765,120100,1217.07267310033731,0.00000027769778740944633,0.0101338274196531,-7.148933566865645,-41.50483614481537,,,,,,16493881837.83363005,551,1025,8038128.89235368
2022-01-22,1070,289886,1642905125,1642905125,2281,0.56796715289,153379584.6095597694038001319580525,153378510.56163666542908287328,110.351985,114050,1060.5642043128862525,0.0000002657164341366325,0.00929911621493105,-20.89605732593158,-49.52542945834679,,,,,,16493995887.83363005,573,1111,5852790.82783057
2022-01-23,1040,289958,1642992087,1642992087,2487,0.594794938254,160608054.213003436647863997109772,160606829.748616679873679120384,341.426832,124350,1210.832178583056564,0.00000026845904026755364,0.00973729134365144,-21.493824690027456,-45.8941472822809,,,,,,16494120237.83363005,637,1177,4554657.88646576
2022-01-24,1143,289924,1643077993,1643077993,2461,0.568910226702,153365984.5637193595810327775088975,153364825.08413936508019407712,208.238539,123050,1144.1376285801282475,0.000000253633985171694,0.00929815220300795,-25.51711283917355,-49.85200067491187,,,,,,16494243287.83363005,603,1144,5724990.2701164
2022-01-25,938,289964,1643164902,1643164902,2504,0.598002023223,161044375.2812701407145353549663855,161043135.792564533300345343456,105.601076,125200,1222.402409651950092,0.00000026421959526401385,0.00976359752118171,-18.962077156770164,-48.942482611659486,,,,,,16494368487.83363005,604,1137,2936250.94736313
2022-01-26,933,290011,1643250124,1643250124,2453,0.60268487033,162293276.302041471231092423374247,162292057.220060058809429227584,86.212015,122650,1206.782929652701291,0.00000026718318675239417,0.00983924117124094,-12.858665940318955,-48.671918564809964,,,,,,16494491137.83363005,530,1014,4789784.91352978
2022-01-27,942,290028,1643337705,1643337705,2548,0.594551472572,160083914.7382376918693001826093345,160082654.030056923066984476384,135.71088,127400,1236.445128504928706,0.0000002621478382927418,0.00970522078889269,-1.3087513340182397,-45.49020377127143,,,,,,16494618537.83363005,505,985,2676516.58526064
2022-01-28,887,290055,1643423085,1643423085,2486,0.60756247077,163577554.6998758335188790559876615,163576304.668215591952763249728,108.259802,124300,1232.676995882465089,0.0000002625695924757064,0.00991695089205523,-20.65743122913069,-41.49171833219746,,,,,,16494742837.83363005,509,968,2350442.15861274
2022-01-29,966,290067,1643509998,1643509998,2529,0.614196634945,165378043.43650714393193448369958,165376768.62687628306181282176,106.882039,126450,1267.79141002170582,0.00000026323127177893347,0.0100260293398316,-41.45262862707366,-41.57753939854528,,,,,,16494869287.83363005,543,1040,1621478.48305928
2022-01-30,1032,290055,1643595764,1643595764,2466,0.614151801834,165124057.66110226367025684685727,165122813.84943880850707966144,79.716881,123300,1234.30163434149582,0.00000026355009313126165,0.0100105566451054,-32.88963828737638,-41.109332011846824,,,,,,16494992587.83363005,448,895,2394285.09428375
2022-01-31,826,290056,1643682129,1643682129,2535,0.627081317439,168546507.45050412096937498792914,168545203.63851493328232801408,110.652465,126750,1295.1267209296299,0.00000026565918738685845,0.0102179622953028,-35.29351238502313,-42.578384416941844,,,,,,16495119337.83363005,463,893,4073202.74154175
2022-02-01,985,290091,1643769536,1643769536,2467,0.626134435464,168269020.100405235574167791368875,168267752.108196853958955984,122.528461,123350,1258.301197635239625,0.00000026299559314854953,0.0102010636208775,-41.737108599136995,-42.64600151334678,,,,,,16495242687.83363005,491,961,1534246.80491704
2022-02-02,936,290210,1643855246,1643855246,2470,0.603410825042,162025334.40884172494328516689772,162024112.49285781698652880384,131.862012,123500,1213.0757554355284,0.0000002658867362529123,0.0098224757525144,-41.0249254979594,-43.255835630006985,,,,,,16495366187.83363005,524,1026,2577683.86331812
2022-02-03,912,290223,1643941667,1643941667,2498,0.605654925726,162613347.596614218108580001312092,162612099.074798872598793095424,110.741934,124900,1231.270230553924216,0.0000002660192349227185,0.00985804828305784,-40.591583151151184,-42.745650959131616,,,,,,16495491087.83363005,517,1026,1238046.08320939
2022-02-04,981,290235,1644029589,1644029589,2524,0.662375194465,177817952.8550876860012287029307,177816585.4490105792250755904,133.98486,126200,1360.3992659834068,0.0000002624083146413842,0.010779708922214,-37.06539854328254,-33.08796886462916,,,,,,16495617287.83363005,571,1129,4059864.95507198
2022-02-05,1256,290112,1644114574,1644114574,2427,0.689967527641,185350782.422755590030408324281235,185349392.49458719151872365792,188.660635,121350,1363.522903752510345,0.0000002706978226243269,0.0112362826844047,-35.3729416268899,-28.96936502329904,,,,,,16495738637.83363005,558,1111,2596850.34456328
2022-02-06,1266,289969,1644200442,1644200442,2462,0.699493051951,187939176.291969276492986027839695,187937755.57108414048868419104,190.231625,123100,1402.49190792379509,0.00000026897044191639,0.0113931105436539,-34.06264321563199,-21.863252753111126,,,,,,16495861737.83363005,632,1213,3783847.88300547
2022-02-07,1048,290008,1644287528,1644287528,2545,0.749027456747,201249856.742916687689596000606695,201248290.27232611586503821504,107.636837,127250,1552.440674482973775,0.0000002779724359438107,0.0121999267149939,-26.418666084241735,-13.337840079638873,,,,,,16495988987.83363005,605,1168,2665194.52136525
2022-02-08,927,290026,1644373268,1644373268,2480,0.72518716956,194863746.04784416979193586563815,194862261.1905991851709965568,149.599554,124000,1464.775643071412,0.0000002674528004485492,0.011812706798963,-31.65367039537956,-15.988490579208218,,,,,,16496112987.83363005,572,1099,3864833.2558333
2022-02-09,1032,290080,1644459567,1644459567,2462,0.772530198444,207662997.503159837748880997189535,207661436.52818593909742007552,124.864206,123100,1549.64531645449317,0.0000002834925593538078,0.0125885078509707,-39.05983335183279,-4.010754506168728,,,,,,16496236087.83363005,598,1189,3754169.23871732
2022-02-10,1184,290010,1644546615,1644546615,2467,0.755086958636,202896418.673353953126979686534595,202894895.38443960270519928384,187.676647,123350,1517.139180779446865,0.000000282005084622224,0.0122994664027519,-36.58455577130152,-11.92193042195959,,,,,,16496359437.83363005,626,1214,8576807.74255852
2022-02-11,1079,290015,1644633098,1644633098,2441,0.70801065818,190291980.042878086357389674057105,190290561.20010435582311129856,198.428985,122050,1407.884231638250305,0.0000002723332502237403,0.0115353071006821,-50.46951264191576,-21.897354695609476,,,,,,16496481487.83363005,552,1074,3258030.44506828
2022-02-12,891,290055,1644719513,1644719513,2488,0.706229397223,189755737.325129231657258025877775,189754289.1334528726332562848,124.478781,124400,1430.9376052109842,0.00000027274769565798796,0.0115027138682555,-54.150010324062706,-17.31716681391117,,,,,,16496605887.83363005,519,1002,2340516.75689493
2022-02-13,909,290139,1644805878,1644805878,2386,0.676559905582,181702457.70702926580032561363568,181701128.26216060343639556096,117.734505,119300,1314.02462959348448,0.0000002610333213187438,0.0110144562413536,-61.45582450914061,-20.79680956230951,,,,,,16496725187.83363005,532,1077,1491237.4713669
2022-02-14,1020,290184,1644892160,1644892160,2451,0.694874454049,186621325.151094878877583989463485,186619928.05184124929766992992,163.76483,122550,1386.352335956640735,0.0000002652652446995975,0.0113125445610497,-56.871245811418525,-19.222109150997245,,,,,,16496847737.83363005,597,1175,1901157.49540241
2022-02-15,1189,290225,1644977976,1644977976,2351,0.72597360055,194954448.4622920630049861427985,194953042.759409997154767392,194.607429,117550,1389.1582492231735,0.0000002654928767467014,0.01181759463397,-47.84738558276615,-16.080531585037942,,,,,,16496965287.83363005,647,1269,2501050.53966812
2022-02-16,906,290266,1645065096,1645065096,2445,0.721717764468,193786791.308372765553444806235665,193785338.82552110153173941888,134.530095,122250,1436.037432857045925,0.0000002665729807241957,0.0117467274671333,-45.03231497235628,-11.308859753199062,,,,,,16497087537.83363005,547,1051,1721686.10492648
2022-02-17,983,290257,1645152089,1645152089,2393,0.65953081573,177031456.20325384812977478492346,177030158.28934700853761981312,122.099925,119650,1283.96361235861178,0.00000026424499127205077,0.0107309955065492,-55.92748212454009,-19.469848063529703,,,,,,16497207187.83363005,514,1024,1915367.73861653
2022-02-18,858,290268,1645237821,1645237821,2369,0.654197655208,175584713.184798911297067520985715,175583431.74076750753850089248,84.616332,118450,1260.689746527337835,0.0000002657867407692485,0.0106432228495343,-59.01918652000449,-16.685535254283657,,,,,,16497325637.83363005,480,932,1929554.25111156
2022-02-19,914,290293,1645324294,1645324294,2504,0.6333706306,169950840.971166151140072583607005,169949526.99666281351895995136,114.017406,125200,1289.76564311338852,0.000000256925166220901,0.0103016425168801,-60.227700269962135,-17.05246814568101,,,,,,16497450837.83363005,544,1045,1944911.39163009
2022-02-20,930,290355,1645410279,1645410279,2277,0.596044997759,159922228.713483647662698704024612,159921109.092632284385683684864,218.843098,113850,1103.626267485239124,0.0000002514469273783877,0.00969368702226824,-61.88164086653708,-4.343278991817749,,,,,,16497564687.83363005,481,980,1887523.22003669
2022-02-21,961,290383,1645497064,1645497064,2592,0.575762694253,153817049.526152504692794309969348,153815829.073679794973503904256,115.631569,129600,1208.331859639948416,0.0000002513218839303122,0.00932354829969096,-63.61848852812226,0.26273555674765414,,,,,,16497694287.83363005,528,1028,3714562.67331088
2022-02-22,866,290384,1645583343,1645583343,2543,0.593801485519,158495343.507971241225896550542083,158494106.120336424509130650176,121.200901,127150,1221.536007222347669,0.00000025147629585962116,0.00960704685192566,-57.04622076045792,-1.3375844177723726,,,,,,16497821437.83363005,512,996,4427146.39285567
2022-02-23,823,290355,1645669687,1645669687,2375,0.582554714657,155472981.752774175967598517630549,155471848.543061473159622680128,92.311533,118750,1119.074040331228875,0.0000002525922995608656,0.00942378139226298,-51.063937814676095,1.3511199484816931,,,,,,16497940187.83363005,445,857,2294902.13847659
2022-02-24,908,290337,1645756436,1645756436,2261,0.552958596118,147318793.0835718748088246871346725,147317775.12453308100509391792,117.340314,113050,1009.4760465377610225,0.000000233244021985156,0.00892946525022345,-55.34327784775501,-8.543288159396619,,,,,,16498053237.83363005,450,876,5909497.86774793
2022-02-25,787,290351,1645842834,1645842834,2201,0.593033780217,157970771.9009740130160660624157225,157969707.15518785090291252352,148.473241,110050,1053.7344760384517225,0.0000002434927266304654,0.00957505203124445,-47.49811492965311,-2.685056046483409,,,,,,16498163287.83363005,443,832,3051836.56168319
2022-02-26,923,290458,1645929233,1645929233,2404,0.606762713117,162282397.132435497371574970493426,162281203.986809677736280611072,112.888511,120200,1182.325673437685704,0.00000025184797398681236,0.00983632007851652,-43.039743613507085,1.3508120265936645,,,,,,16498283487.83363005,482,950,2557125.098667
2022-02-27,1016,290504,1646015036,1646015036,2417,0.570745792594,152468210.4360971277091347701425885,152467078.827731240535989478272,119.441673,120850,1116.8221395173897045,0.00000024535896621466253,0.00924139130754977,-48.81037944701185,-6.81217031181098,,,,,,16498404337.83363005,563,1080,4784684.93549614
2022-02-28,866,290536,1646101439,1646101439,2247,0.63873710962,170694375.8413037664380261679682,170693196.3923133376434107904,91.557851,112350,1162.3780178925054,0.000000239606817889898,0.010346043772964,-40.204904858758205,3.1918361924300456,,,,,,16498516687.83363005,453,867,3667711.17813518
2022-03-01,1129,290449,1646188434,1646188434,2328,0.647607042385,172968777.13124403906972357887982,172967545.28184112665379125504,118.372074,116400,1220.31719542412496,0.00000023647125226398175,0.0104838247029564,-45.13588485434999,4.72768972425127,,,,,,16498633087.83363005,504,964,3815860.64676089
2022-03-02,910,290443,1646274833,1646274833,2281,0.641314533698,171256703.370581012456529568425365,171255509.15361633457219625728,114.032671,114050,1183.836982059438565,0.00000023599136660740163,0.0103799823065273,-43.3997746812298,1.5856391572219832,,,,,,16498747137.83363005,463,889,3208130.7720893
2022-03-03,904,290539,1646361231,1646361231,2426,0.622216465173,165138196.345401406666110078811085,165136967.73304639948512339712,134.243805,121300,1214.09921487484621,0.0000002355473861405117,0.0100090619528017,-47.405219047276894,-1.8821730283384326,,,,,,16498868437.83363005,517,1022,4068582.91056642
2022-03-04,843,290581,1646447034,1646447034,2231,0.58878983613,156223643.201213548943077376767641,156222572.766381722065394175552,74.764234,111550,1056.231804144612471,0.00000024212619082557735,0.00946868493182082,-53.22067965851872,-3.601849774004436,,,,,,16498979987.83363005,426,840,2365378.04711046
2022-03-05,613,290631,1646532837,1646532837,2215,0.593820072907,157527872.643747779709666572593253,157526805.691631909114729932416,100.937457,110750,1057.404445645578395,0.00000024242580375402434,0.00954766993810906,-56.88487834237653,-3.1484766156217714,,,,,,16499090737.83363005,355,664,1275543.29686189
2022-03-06,803,290764,1646619837,1646619837,2282,0.576799390315,152998666.520669354645745265801296,152997597.333006808658314355712,82.237832,114100,1058.059950257610272,0.0000002414909398723818,0.00927309334143392,-56.54023948361773,-13.97640318167925,,,,,,16499204837.83363005,416,855,1759145.41149459
2022-03-07,896,290753,1646706838,1646706838,2412,0.554257147684,146947045.5156489630824074652337825,146945962.07086458397040298784,123.458886,120600,1074.09322617216939,0.0000002334733451281376,0.00890624565648565,-59.94980850118935,-20.736724888142977,,,,,,16499325437.83363005,472,902,2612858.64795913
2022-03-08,1046,290666,1646792639,1646792639,2248,0.600505103471,159144385.454029593398698511110293,159143285.873539345389099535296,91.484812,112400,1084.147781327172264,0.0000002490722794512447,0.00964544289436986,-55.287531378910906,-15.339688336979327,,,,,,16499437837.83363005,478,901,4560828.58716591
2022-03-09,1167,290706,1646879639,1646879639,2407,0.65559286714,173778308.89633900388192183294238,173777025.53549362956222462336,213.00664,120350,1267.56239394919266,0.00000025083235369537073,0.0105323007390876,-53.1147666133956,-13.66914748640877,,,,,,16499558187.83363005,635,1194,30645139.1521148
2022-03-10,1146,290672,1646965435,1646965435,2360,0.613936481905,162609567.9748598536583565868619365,162608388.293206111290647382528,202.743278,118000,1162.92761158440614,0.0000002496138550536678,0.00985531874224073,-60.624064763322416,-16.570190812609532,,,,,,16499676187.83363005,564,1092,9810206.35177811
2022-03-11,1252,290770,1647052434,1647052434,2287,0.590732826472,156365650.345080445748654350398981,156364553.402425892618006428032,156.569366,114350,1083.675097326877347,0.00000024408853665600287,0.00947682638676762,-62.46410665621883,-24.718429706211275,,,,,,16499790537.83363005,721,1430,3688937.44893217
2022-03-12,964,290806,1647138834,1647138834,2351,0.603393640309,159711003.6608827918088230794417835,159709857.123078597609375553312,118.843719,117550,1137.8262460855759085,0.00000024850392485332844,0.00967950868639367,-60.240909867967126,-21.301393333389143,,,,,,16499908087.83363005,555,1096,1778456.26912795
2022-03-13,1187,290958,1647225233,1647225233,2447,0.552176637586,146061416.016256513730165953384596,146060321.885485542331723373312,153.502287,122350,1083.065532328515212,0.00000023413342116632084,0.00885219070149992,-65.38517448250965,-23.260034394953582,,,,,,16500030437.83363005,678,1392,6243282.6020132
2022-03-14,985,290930,1647311636,1647311636,2345,0.57707504844,151808583.5985398563896709478283585,151807814.210257123211073191712,151.093552,117250,1078.7536755521511825,0.00000023204739766003345,0.00920045778722517,-67.11947409096462,-20.014894810032256,,,,,,16500111962.83363005,519,1018,2939718.70638372
2022-03-15,794,290957,1647398035,1647398035,2418,0.548951716765,144386065.272169348521014484410376,144385525.798962302233301961472,120.930649,120900,1057.945023521572368,0.0000002223396235192335,0.00875057918545552,-72.41870609712981,-20.55368877310882,,,,,,16500172412.83363005,422,824,2778325.36133484
2022-03-16,1233,290971,1647484438,1647484438,2450,0.564447168541,148215382.769151479976046902759479,148214825.397377648966178805088,154.41606,122500,1100.37134989899355,0.00000021854590629566093,0.00898262326448158,-69.63923982271557,-20.595908232620708,,,,,,16500233662.83363005,537,1082,3883290.42259983
2022-03-17,62698,238089,1647570412,1647570412,2579,0.661523020155,150935721.039790233379644138436249,150935029.034881848440109270528,33450.452979,128950,1179.564215476431571,0.00000022329153626127814,0.00914745417197698,-69.22833795715754,-22.59461882638644,,,,,,16500298137.83363005,3724,4305,2435965.61641374
2022-03-18,24480,217656,1647656759,1647656759,2607,0.679428709715,153284194.508641829391641351441901,153283581.617607518152085566272,21786.825887,130350,1210.918473453307707,0.00000022210397484705902,0.00928974663178602,-70.08693960387042,-20.91630066520038,,,,,,16500363312.83363005,2553,3065,1903784.54663434
2022-03-19,8461,212175,1647743097,1647743097,2541,0.710739190544,159446570.5606891765306020435324095,159445946.077775580050058092784,15317.410546,127050,1227.7068338188048395,0.0000002290223863446524,0.00966317854245419,-72.56925022149505,-9.950772632821565,,,,,,16500426837.83363005,1895,2349,4816782.97596137
2022-03-20,3424,209473,1647828832,1647828832,2596,0.688087156266,154254990.450845305313028138093027,154254378.123525629186971911744,2005.484388,129800,1213.436428358738892,0.00000022638506563998328,0.00934850869305654,-72.7461486138578,-12.164681457688461,,,,,,16500491737.83363005,575,963,2423800.23114253
